,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
63,"(645.129, 359.845, 26.081, -3.307)","(674.694, 340.615, 40.544, -18.125)","(702.619, 322.882, 30.159, -31.83)","(727.574, 302.224, 18.187, -19.556)","(751.917, 285.216, 14.422, -16.0)","(774.839, 271.769, 12.583, -1.191)","(793.456, 256.245, 9.592, -34.825)","(808.95, 242.05, 5.958, -22.25)","(816.697, 230.09, -4.178, -30.163)","(817.414, 218.755, 11.495, -27.122)","(811.792, 209.703, -1.547, -28.682)","(817.099, 193.851, 22.249, -21.87)","(822.43, 184.603, 6.391, 3.394)","(818.057, 156.586, -9.413, -94.714)","(809.962, 109.916, 4.315, -40.85)","(806.934, 77.172, -5.319, -34.249)","(782.646, 56.0, -47.015, -14.841)","(734.636, 56.149, -51.622, 6.62)","(688.322, 60.744, -47.629, -11.12)","(642.375, 61.335, -60.456, -15.247)","(601.946, 62.285, -62.982, -4.332)","(558.602, 64.655, -44.503, -0.245)","(518.138, 64.072, -46.528, -3.611)","(475.911, 63.551, -47.348, -7.326)","(436.608, 63.71, -43.98, 1.518)","(398.083, 64.153, -24.043, -10.649)","(359.586, 64.796, -40.265, -16.085)","(322.353, 65.182, -28.614, -12.986)","(283.164, 65.528, -42.801, -3.048)","(247.447, 67.116, -42.824, 7.849)","(213.013, 70.586, -23.084, 1.702)","(175.261, 66.113, -18.075, 12.105)","(138.922, 73.687, -49.639, 33.493)","(103.811, 106.186, -13.935, 34.794)","(81.005, 138.355, -7.973, 39.914)","(70.151, 179.266, -4.665, 44.581)","(68.26, 219.99, -16.167, 35.585)","(65.16, 259.446, 8.353, 43.584)","(65.496, 292.603, -17.648, 23.446)","(64.306, 324.742, -6.223, 43.341)","(58.653, 352.577, 8.248, 32.033)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
64,"(594.569, 307.302, 26.674, -20.804)","(626.476, 292.473, 33.76, 1.748)","(657.954, 281.391, 26.629, -24.472)","(687.76, 267.911, 21.862, -14.416)","(719.335, 254.836, 28.861, -24.871)","(750.867, 242.509, 37.642, -5.811)","(775.94, 226.614, 23.854, -27.426)","(789.175, 202.782, 6.35, -22.965)","(798.856, 185.392, 26.938, -15.529)","(800.651, 175.615, -12.013, -9.214)","(796.143, 152.992, 5.815, -40.784)","(803.63, 90.795, -1.526, -32.925)","(781.231, 61.892, -38.268, -21.479)","(732.077, 54.459, -38.749, -0.966)","(683.752, 59.705, -32.661, 5.263)","(638.878, 65.166, -48.303, 10.13)","(597.674, 66.692, -60.118, -13.514)","(554.881, 68.432, -44.183, 15.958)","(515.317, 75.004, -37.166, 6.503)","(474.322, 82.137, -49.491, 19.179)","(435.058, 86.38, -42.599, 7.663)","(395.142, 90.583, -35.422, -9.706)","(356.597, 92.646, -29.781, -11.851)","(316.825, 93.981, -35.778, 2.352)","(278.292, 94.968, -51.346, 2.895)","(242.359, 93.777, -38.048, -8.912)","(208.257, 91.966, -31.69, -1.504)","(177.56, 96.232, -7.646, 11.521)","(141.499, 91.321, -29.446, 42.3)","(125.99, 138.873, -15.769, 29.188)","(123.169, 178.565, -5.576, 49.826)","(119.039, 216.114, -1.3, 38.795)","(112.789, 257.24, 3.887, 54.196)","(110.536, 291.117, -5.524, 15.026)","(105.266, 324.448, -14.213, 39.218)","(99.72, 350.162, 6.894, 11.867)","(92.792, 366.086, 8.572, 26.523)","(76.525, 376.945, -27.206, 2.856)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
65,"(404.239, 517.717, 63.2, 4.109)","(452.177, 519.936, 34.896, 6.795)","(496.967, 521.375, 37.335, 16.308)","(539.903, 522.348, 38.9, 0.72)","(581.593, 526.186, 54.709, 14.973)","(624.273, 529.343, 56.282, 18.659)","(661.483, 535.137, 29.626, -3.575)","(695.544, 537.808, 36.105, -3.819)","(726.43, 539.874, 14.088, 10.021)","(753.682, 542.778, 23.609, -8.371)","(771.478, 557.637, 10.204, 49.978)","(788.416, 596.525, 9.083, 66.271)","(785.393, 634.758, 15.698, 47.178)","(767.446, 657.104, -29.575, -8.58)","(724.397, 649.168, -27.471, -21.712)","(694.289, 638.092, -27.984, 1.946)","(690.953, 636.037, -20.82, -16.132)","(690.953, 636.037, -20.82, -16.132)","(690.953, 636.037, -20.82, -16.132)","(690.953, 636.037, -20.82, -16.132)","(689.716, 636.003, -42.982, -1.126)","(689.716, 636.003, -42.982, -1.126)","(689.716, 636.003, -42.982, -1.126)","(687.405, 636.074, -20.461, -2.402)","(682.763, 636.067, -41.608, 0.73)","(675.267, 636.043, -46.864, -4.64)","(662.262, 636.099, -45.359, -0.472)","(641.01, 636.24, -27.599, 7.08)","(612.702, 636.148, -48.048, 8.737)","(591.24, 636.008, -28.68, -10.861)","(562.86, 636.523, -44.017, 3.923)","(525.098, 637.216, -50.388, -9.511)","(491.583, 637.742, -29.314, -10.501)","(456.655, 641.069, -22.192, -9.692)","(421.058, 644.665, -27.441, -8.637)","(384.879, 646.979, -41.691, -8.725)","(352.68, 648.026, -44.803, -2.571)","(320.45, 650.87, -13.962, 9.227)","(293.505, 654.499, -20.245, -10.756)","(269.093, 660.028, -21.918, 1.267)","(248.834, 665.693, -5.778, 24.142)","(229.036, 675.176, -31.393, -1.877)","(206.3, 678.748, -29.539, -2.497)","(180.103, 680.618, -14.986, 6.325)","(148.324, 674.284, -57.006, 9.61)","(132.565, 648.766, -16.443, -16.155)","(118.281, 617.414, -11.513, -44.792)","(108.499, 582.003, -12.247, -49.282)","(97.232, 550.643, -3.798, -39.658)","(88.14, 520.956, 0.821, -37.408)","(81.593, 492.207, 13.362, -39.714)"
66,"(480.052, 230.985, 44.455, -18.748)","(521.453, 221.077, 33.864, 11.466)","(555.942, 215.681, 18.255, -18.625)","(592.738, 207.114, 28.921, -18.355)","(628.215, 196.737, 44.027, -28.353)","(656.461, 184.841, 22.146, 7.371)","(689.524, 187.019, 43.822, -17.907)","(716.697, 179.799, 46.326, -9.085)","(737.043, 170.075, -7.857, -16.063)","(742.188, 169.559, -0.666, -5.384)","(751.235, 167.049, 18.523, -5.025)","(755.862, 164.685, -3.354, -10.727)","(765.912, 172.141, -1.957, -7.217)","(776.737, 154.419, -8.1, -8.259)","(796.759, 148.307, 23.891, -20.591)","(811.921, 145.239, -10.76, -22.067)","(808.01, 145.654, -20.05, 9.931)","(789.255, 149.461, -10.208, -16.71)","(794.169, 155.778, 7.468, 34.79)","(790.643, 148.971, -18.56, -24.009)","(777.193, 135.167, -41.998, -16.455)","(776.667, 138.02, 8.955, 9.22)","(764.923, 139.995, -16.157, 16.017)","(763.391, 140.803, -9.222, 4.216)","(759.196, 145.011, -29.538, 10.904)","(756.112, 137.014, -11.115, -4.159)","(756.015, 137.831, -11.188, -18.242)","(763.389, 135.104, 0.438, -7.32)","(776.346, 145.996, -6.87, 15.375)","(786.455, 176.008, 29.925, 41.239)","(783.211, 150.719, 13.186, -27.575)","(791.019, 121.327, 7.143, -15.465)","(792.187, 94.725, -31.495, -10.825)","(767.37, 85.662, -23.666, 10.24)","(737.501, 85.882, -32.772, -5.372)","(707.315, 75.063, -28.097, -12.49)","(671.043, 68.392, -26.229, 7.636)","(634.924, 68.044, -32.425, 6.288)","(599.904, 66.769, -48.119, 11.377)","(561.611, 66.006, -29.165, -12.719)","(526.734, 67.214, -51.62, -6.341)","(492.552, 64.357, -40.024, -5.721)","(458.293, 62.087, -36.825, 2.3)","(422.684, 63.142, -33.87, 0.825)","(385.992, 63.563, -43.21, 8.932)","(349.652, 63.802, -24.987, 12.21)","(313.401, 64.024, -37.185, 1.821)","(279.312, 65.09, -37.231, 1.843)","(245.664, 66.925, -44.007, -4.167)","(215.64, 70.886, -28.943, 13.913)","(177.746, 68.305, -32.82, -5.467)"
67,"(529.826, 166.044, 42.111, -4.899)","(544.429, 166.022, 37.058, 0.964)","(568.874, 166.086, 41.223, -10.599)","(586.291, 166.056, 60.426, 0.994)","(590.581, 166.005, 65.186, -6.169)","(596.14, 166.006, 41.029, -0.296)","(597.094, 166.006, 57.212, 0.001)","(597.094, 166.006, 57.212, 0.001)","(618.205, 166.077, 46.522, -4.353)","(635.832, 166.029, 41.954, -0.997)","(658.828, 166.211, 9.716, -6.952)","(668.639, 166.134, 10.287, 0.484)","(683.336, 166.293, 33.83, 4.923)","(696.667, 166.003, 7.544, -11.039)","(705.712, 166.192, 43.403, 6.652)","(717.281, 166.276, 31.464, 7.922)","(733.677, 170.947, 33.714, 20.129)","(729.354, 174.982, -21.282, -2.234)","(742.815, 182.588, -9.695, -7.489)","(744.244, 178.244, 3.853, 1.338)","(750.791, 180.494, 0.06, 16.605)","(759.2, 187.252, -1.927, -5.269)","(768.045, 193.05, 4.181, 21.447)","(766.355, 184.583, 15.591, 1.79)","(759.079, 168.516, -7.303, -37.702)","(756.013, 155.317, -10.846, -29.927)","(756.034, 154.806, 1.265, -30.679)","(756.047, 153.562, 1.335, -31.839)","(756.001, 144.811, -1.625, -51.908)","(764.867, 120.566, 12.737, -15.311)","(774.878, 97.093, 11.406, -19.508)","(743.95, 89.779, -21.919, 3.888)","(706.516, 80.939, -19.039, -4.714)","(670.68, 82.368, -21.745, 7.107)","(629.288, 80.385, -34.901, -4.126)","(590.707, 80.052, -47.399, -10.918)","(543.232, 83.858, -57.644, -11.063)","(501.995, 89.914, -21.855, 21.2)","(466.956, 92.949, -39.047, -10.669)","(431.762, 95.522, -29.849, -10.227)","(393.054, 97.873, -38.976, -2.307)","(355.833, 97.964, -43.001, -4.466)","(318.094, 96.536, -54.596, -5.552)","(279.172, 95.263, -41.037, 13.661)","(240.924, 91.261, -42.704, -0.734)","(204.166, 86.711, -34.094, 1.834)","(171.364, 82.688, -47.38, -24.368)","(133.652, 93.505, -32.614, 28.839)","(116.407, 134.655, -23.078, 52.351)","(112.615, 177.436, -7.286, 54.543)","(109.73, 213.469, -17.798, 26.512)"
68,"(674.507, 207.406, 26.395, -13.77)","(710.547, 194.88, 22.835, -15.417)","(739.152, 193.906, 37.312, -10.339)","(769.099, 191.744, 39.794, -8.958)","(778.357, 148.44, -21.411, -50.864)","(769.609, 109.211, 12.283, -11.812)","(770.03, 87.919, -72.758, 9.414)","(713.444, 96.727, -65.764, 24.634)","(668.321, 100.723, -53.728, 21.356)","(628.072, 103.731, -46.541, 8.935)","(588.513, 106.324, -27.171, 15.181)","(559.374, 103.094, -15.442, -14.652)","(522.221, 97.846, -44.955, -3.579)","(482.985, 98.168, -52.269, 13.277)","(443.256, 97.582, -48.56, 14.049)","(404.249, 96.603, -45.787, 5.304)","(365.648, 95.26, -35.494, 1.533)","(325.938, 95.531, -39.119, 10.662)","(285.715, 93.5, -52.262, 9.964)","(247.406, 89.569, -29.594, -3.783)","(209.31, 84.46, -20.478, -16.528)","(172.804, 82.412, -22.362, -6.006)","(134.298, 89.228, -15.142, 18.295)","(109.625, 127.42, -30.728, 28.97)","(94.993, 166.58, -4.178, 49.09)","(87.117, 205.254, 8.101, 28.606)","(81.983, 245.168, -18.986, 39.005)","(78.292, 285.206, 9.931, 21.396)","(75.533, 320.681, -0.1, 47.488)","(69.887, 355.604, -7.563, 44.636)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
69,"(424.756, 368.236, 21.191, -4.935)","(454.001, 350.291, 43.7, -16.028)","(495.38, 337.381, 53.233, -7.087)","(532.33, 336.723, 50.62, 9.997)","(568.883, 335.21, 52.147, 0.317)","(602.9, 329.207, 48.277, -14.15)","(636.225, 320.686, 46.821, 1.628)","(668.775, 311.82, 39.063, -7.207)","(697.898, 301.218, 24.273, -24.931)","(724.216, 290.919, 29.682, -5.32)","(746.015, 284.698, 4.597, 12.542)","(766.992, 272.77, 31.818, -11.539)","(785.993, 265.555, 8.647, -29.63)","(801.323, 252.998, 25.482, -25.277)","(807.291, 242.901, 9.723, -9.769)","(806.296, 235.539, 6.991, 5.155)","(806.924, 227.183, 0.585, 5.559)","(806.372, 223.035, 12.675, 7.06)","(811.972, 195.111, 14.197, -35.524)","(818.647, 168.92, -33.82, -31.895)","(814.183, 114.47, -8.467, -63.211)","(805.18, 77.696, -27.709, -19.278)","(770.71, 60.839, -21.686, -21.396)","(737.536, 59.543, -16.598, 4.051)","(700.598, 59.349, -52.455, -8.598)","(660.559, 57.88, -49.222, 6.036)","(618.753, 57.989, -34.256, -8.419)","(577.639, 59.292, -52.854, -0.208)","(535.294, 60.585, -57.039, 13.481)","(493.829, 60.296, -55.734, -9.118)","(452.08, 60.98, -57.499, 14.375)","(409.791, 61.211, -56.548, -3.12)","(369.797, 60.823, -58.405, -3.388)","(334.78, 61.707, -17.512, 1.481)","(300.807, 63.736, -42.815, -10.727)","(268.879, 63.325, -39.354, -11.41)","(230.892, 66.151, -56.61, -6.475)","(195.482, 64.945, -27.08, 11.258)","(152.893, 66.657, -49.128, -9.744)","(118.886, 84.925, -12.943, 15.876)","(97.761, 119.259, -34.201, 51.094)","(84.935, 155.424, -7.703, 23.023)","(76.05, 188.235, -13.842, 29.361)","(70.1, 221.624, 8.699, 32.759)","(68.934, 254.279, 7.159, 46.636)","(65.395, 285.983, -12.977, 39.29)","(63.62, 318.943, -17.372, 31.819)","(61.292, 350.216, -17.551, 34.649)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
70,"(309.73, 259.051, 23.152, -15.243)","(348.287, 254.531, 30.012, -20.31)","(383.092, 251.666, 50.939, 2.49)","(415.523, 246.864, 34.542, -12.02)","(447.784, 243.509, 28.552, -14.096)","(479.011, 240.154, 23.513, -2.484)","(513.007, 237.843, 35.906, -12.656)","(544.404, 236.488, 21.11, -10.725)","(576.783, 233.58, 14.504, -1.815)","(608.571, 228.272, 32.689, -12.526)","(638.151, 220.459, 33.5, -19.837)","(668.017, 212.76, 43.222, 1.992)","(698.863, 205.873, 18.704, -15.585)","(721.565, 201.762, 8.648, -14.523)","(735.687, 198.597, 10.303, -3.378)","(753.044, 195.023, 5.732, 15.002)","(768.856, 194.108, 29.401, 16.546)","(767.858, 171.827, 9.37, -43.714)","(773.147, 115.439, 1.172, -40.808)","(775.734, 93.95, 11.934, -8.365)","(732.882, 99.356, -38.104, 1.198)","(714.759, 104.759, -23.075, -16.699)","(678.893, 91.236, -41.221, -13.2)","(635.815, 88.305, -34.518, -2.099)","(597.52, 90.197, -41.611, 11.42)","(557.164, 96.193, -40.854, 19.657)","(513.874, 98.588, -50.062, -7.535)","(471.815, 98.789, -39.343, 1.757)","(432.977, 97.96, -43.297, 6.745)","(392.383, 98.049, -50.655, 16.471)","(353.488, 97.271, -58.82, 12.868)","(314.672, 96.719, -44.59, 16.549)","(282.633, 95.789, -45.055, 7.373)","(250.174, 96.284, -58.796, -7.151)","(213.143, 91.066, -38.059, 6.071)","(177.293, 96.238, -35.758, -8.855)","(143.476, 90.873, -21.534, 36.658)","(128.432, 136.368, 7.262, 40.093)","(122.035, 175.398, 7.277, 28.668)","(116.875, 214.702, 4.814, 37.812)","(110.46, 252.745, -20.188, 49.312)","(104.37, 288.237, -22.296, 36.346)","(96.866, 319.381, 1.031, 30.669)","(84.173, 342.055, -19.632, 35.666)","(58.711, 362.795, -46.966, 4.623)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
71,"(258.113, 263.7, 32.943, -3.064)","(285.214, 264.814, 32.96, -9.311)","(313.991, 265.456, 36.753, 7.312)","(343.481, 266.373, 27.167, 17.684)","(372.323, 264.809, 38.108, 12.267)","(403.564, 262.37, 46.265, -3.944)","(436.702, 256.891, 38.633, -5.167)","(469.28, 251.803, 29.314, -11.922)","(502.407, 251.068, 17.518, -10.707)","(531.145, 249.621, 18.376, -13.464)","(562.905, 250.795, 19.386, 18.282)","(589.844, 248.269, 41.768, -12.774)","(619.393, 245.911, 35.505, -2.944)","(645.841, 244.346, 11.363, -6.675)","(670.782, 244.706, 15.597, -1.576)","(700.594, 243.325, 15.256, 8.39)","(725.266, 241.076, 25.722, 1.359)","(744.228, 237.165, 26.46, -20.961)","(760.995, 232.14, -0.463, -3.16)","(774.851, 224.647, 9.979, -25.744)","(789.737, 214.446, 8.187, -1.526)","(797.878, 201.279, -16.311, -5.665)","(811.513, 161.611, 7.429, -56.759)","(802.544, 117.407, 12.732, -29.516)","(801.08, 90.08, -2.877, -25.461)","(789.212, 67.731, -5.46, -3.636)","(760.485, 59.127, -34.06, -4.956)","(718.752, 56.824, -32.537, 14.156)","(683.441, 59.666, -51.338, 13.202)","(642.841, 59.11, -43.604, 2.108)","(607.232, 58.732, -57.222, 4.384)","(564.473, 60.638, -45.244, -5.133)","(521.616, 61.932, -53.451, -0.805)","(479.692, 62.213, -56.586, -3.217)","(440.239, 62.387, -48.558, 2.881)","(401.879, 62.086, -29.936, 5.578)","(366.027, 62.578, -33.938, 8.765)","(329.631, 62.933, -37.955, 1.497)","(296.103, 64.072, -18.056, 4.195)","(259.44, 65.486, -43.73, -14.874)","(221.974, 68.544, -40.009, 13.545)","(184.712, 63.974, -32.413, 9.547)","(140.194, 72.656, -47.265, 13.025)","(105.672, 102.03, -23.164, 11.741)","(81.619, 131.4, -25.05, 32.722)","(69.148, 164.627, -4.854, 44.3)","(64.716, 199.303, 11.564, 19.788)","(62.875, 231.786, -7.175, 47.018)","(62.761, 265.237, 11.506, 36.015)","(60.448, 296.429, 10.9, 22.223)","(58.27, 321.062, -17.781, 24.662)"
72,"(730.915, 201.999, 41.365, -8.485)","(767.652, 191.436, 12.8, -1.944)","(777.819, 150.024, 17.608, -69.941)","(778.861, 99.05, 2.749, -49.386)","(733.391, 86.922, -61.329, 12.537)","(684.573, 89.421, -41.274, -6.316)","(638.724, 93.302, -59.549, 16.54)","(594.51, 95.352, -38.305, 12.818)","(551.591, 89.063, -38.15, -16.566)","(504.558, 85.24, -40.015, -0.097)","(458.897, 83.026, -57.638, -1.566)","(412.588, 82.524, -57.815, -14.318)","(368.836, 81.282, -58.944, -1.457)","(324.511, 81.368, -56.569, -4.771)","(279.344, 80.277, -49.319, 7.04)","(235.915, 79.856, -28.408, -13.835)","(195.351, 77.787, -41.175, -11.144)","(151.704, 76.424, -62.594, 4.552)","(120.445, 110.482, -17.415, 50.534)","(104.27, 152.002, -18.952, 32.711)","(94.854, 193.345, -16.604, 48.327)","(89.174, 233.29, -3.977, 40.765)","(82.509, 275.135, -14.539, 28.349)","(77.759, 317.544, -12.349, 38.52)","(70.459, 356.149, -14.528, 16.492)","(37.437, 372.222, -50.108, 6.624)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
73,"(448.17, 302.544, 32.532, -12.423)","(489.656, 290.562, 50.58, -10.761)","(528.757, 283.293, 26.698, 9.845)","(563.816, 276.099, 32.151, -10.495)","(595.284, 269.567, 42.728, -17.692)","(624.473, 261.553, 17.942, -11.758)","(653.341, 255.778, 18.619, 7.637)","(679.978, 247.725, 29.616, -17.651)","(704.077, 241.855, 34.47, 5.139)","(722.822, 235.358, -1.456, 4.691)","(747.459, 231.051, 42.577, -4.143)","(774.595, 212.674, 35.031, -21.072)","(788.951, 190.111, -3.232, 2.215)","(794.553, 175.443, 24.502, 13.513)","(795.075, 161.889, -9.442, -69.315)","(797.776, 110.981, 24.137, -32.513)","(797.753, 83.195, -24.567, -22.565)","(771.062, 59.019, -24.176, -14.116)","(729.197, 56.211, -35.342, 6.303)","(694.109, 60.625, -21.047, -6.765)","(655.29, 60.799, -36.476, -11.679)","(612.564, 60.122, -59.486, -16.757)","(570.981, 61.863, -52.481, -12.168)","(529.648, 61.408, -48.04, -8.385)","(487.888, 62.939, -29.656, 12.159)","(448.595, 63.1, -27.567, 13.802)","(409.204, 62.887, -54.367, -13.873)","(370.43, 63.26, -50.9, -3.836)","(329.826, 61.521, -42.261, 0.962)","(291.801, 63.7, -20.73, -9.512)","(256.68, 62.646, -21.182, 9.396)","(223.363, 67.487, -42.118, 20.213)","(191.527, 63.124, -21.758, 13.353)","(152.432, 67.128, -45.198, 4.897)","(108.965, 91.322, -27.937, 8.788)","(83.285, 123.585, -8.919, 32.835)","(70.311, 162.69, -0.922, 52.78)","(65.868, 200.14, -16.828, 27.39)","(63.028, 239.853, -0.076, 37.41)","(61.392, 276.921, -0.812, 32.176)","(60.983, 311.791, 13.577, 47.032)","(59.87, 339.37, 0.904, 17.148)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
74,"(593.848, 376.161, 25.031, -12.051)","(625.845, 366.076, 44.753, -22.935)","(657.025, 356.055, 36.634, -8.045)","(683.616, 345.691, 21.932, -19.91)","(712.276, 329.636, 20.059, -20.812)","(738.379, 316.531, 16.985, -17.35)","(758.892, 303.142, 16.061, -6.897)","(776.971, 287.709, 15.421, -25.081)","(794.034, 273.189, 19.404, -1.86)","(805.774, 258.818, 22.365, -15.834)","(818.253, 247.087, -1.649, -15.096)","(824.037, 235.601, -11.445, -2.577)","(826.743, 228.718, 18.076, -11.952)","(831.202, 218.963, -3.398, -6.55)","(829.515, 213.739, -1.764, 2.179)","(826.347, 212.574, -7.294, 5.637)","(826.409, 213.244, -2.663, 17.482)","(832.155, 213.147, -0.378, -10.671)","(830.247, 208.962, -7.535, -2.066)","(826.353, 209.633, -3.757, -16.15)","(823.258, 202.124, 3.585, 1.307)","(815.621, 201.299, -9.318, 14.433)","(813.275, 195.661, 42.409, -43.504)","(823.013, 188.096, 5.553, 4.419)","(818.721, 182.864, 8.98, -24.754)","(816.267, 179.818, -14.34, -20.525)","(809.803, 159.077, 5.211, -37.364)","(805.66, 117.283, 0.236, -41.135)","(796.938, 78.251, -12.225, -40.069)","(767.163, 59.071, -28.622, 0.229)","(731.929, 57.044, -49.764, -5.497)","(692.19, 55.325, -51.32, -0.061)","(647.677, 53.414, -39.728, -12.741)","(605.053, 54.18, -55.501, -16.084)","(564.638, 56.837, -45.06, -0.777)","(520.447, 61.39, -44.73, -4.31)","(478.151, 63.066, -27.791, 3.462)","(437.445, 62.126, -35.286, 6.689)","(402.459, 61.746, -47.391, -9.094)","(368.384, 59.701, -40.899, -13.309)","(332.208, 60.767, -42.364, 2.708)","(297.837, 62.141, -25.82, 5.125)","(263.646, 62.802, -16.314, -0.102)","(233.514, 63.525, -35.417, 19.523)","(199.174, 62.793, -53.421, -5.038)","(163.531, 65.97, -33.579, -7.728)","(118.956, 79.975, -20.835, 5.396)","(94.507, 106.543, -30.743, 25.361)","(76.004, 140.894, -19.469, 27.083)","(66.213, 176.171, 0.895, 20.916)","(63.791, 211.571, -2.627, 22.682)"
75,"(435.33, 253.652, 41.094, -6.818)","(471.079, 246.848, 33.179, -20.553)","(508.386, 240.934, 37.811, -3.704)","(554.394, 234.552, 47.185, 0.949)","(598.418, 230.977, 40.893, -14.487)","(633.73, 225.624, 24.235, 12.023)","(667.244, 220.61, 38.482, -22.137)","(696.602, 213.331, 19.583, 1.673)","(727.509, 208.584, 33.378, -27.315)","(748.038, 207.894, 21.987, 20.454)","(769.061, 202.819, 16.466, -7.694)","(771.426, 169.44, -28.682, -11.8)","(776.68, 127.782, -6.34, -58.705)","(781.744, 95.393, 10.494, -19.632)","(728.601, 100.272, -57.844, -3.655)","(687.657, 110.8, -41.499, 14.704)","(666.111, 113.892, -60.513, -0.947)","(664.334, 113.955, -43.072, 1.664)","(662.818, 113.971, -90.962, 0.931)","(645.329, 113.99, -61.246, -0.227)","(645.329, 113.99, -61.246, -0.227)","(645.329, 113.99, -61.246, -0.227)","(645.329, 113.99, -61.246, -0.227)","(645.329, 113.99, -61.246, -0.227)","(645.329, 113.99, -61.246, -0.227)","(645.329, 113.99, -61.246, -0.227)","(645.329, 113.99, -61.246, -0.227)","(642.775, 113.977, -61.733, -0.474)","(642.775, 113.977, -61.733, -0.474)","(642.775, 113.977, -61.733, -0.474)","(641.989, 113.994, -47.141, 0.999)","(638.97, 113.923, -40.574, 0.083)","(635.278, 113.956, -59.094, 1.487)","(629.539, 113.985, -39.697, -0.453)","(629.539, 113.985, -39.697, -0.453)","(629.539, 113.985, -39.697, -0.453)","(622.435, 113.982, -46.753, 6.8)","(604.764, 113.831, -39.18, -5.317)","(585.186, 113.917, -32.531, 5.544)","(566.33, 113.763, -29.909, 12.618)","(532.607, 100.329, -32.916, -12.014)","(497.525, 97.978, -38.361, 1.717)","(462.022, 97.471, -27.325, 7.303)","(427.195, 97.854, -27.104, 5.735)","(392.683, 98.09, -33.269, 0.227)","(357.575, 96.861, -50.413, 14.782)","(324.38, 96.494, -36.842, 0.611)","(289.924, 94.809, -24.402, 2.928)","(254.425, 95.374, -45.916, 11.507)","(224.213, 93.515, -44.601, 7.962)","(194.72, 93.162, -43.124, -12.071)"
