,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
48,"(314.11, 558.427, 25.146, 1.673)","(344.884, 556.298, 19.991, 7.511)","(375.026, 555.62, 33.223, -7.301)","(407.135, 556.764, 31.633, -2.644)","(443.146, 556.162, 39.066, -10.218)","(475.456, 558.003, 19.374, -7.646)","(509.608, 557.358, 36.238, -2.788)","(544.994, 559.753, 39.374, 11.627)","(575.165, 557.667, 32.467, -6.855)","(601.193, 561.531, 33.326, 12.021)","(623.749, 565.811, 31.816, -4.211)","(646.44, 570.538, 14.04, 2.098)","(669.546, 576.12, 30.281, 1.729)","(689.401, 580.79, 22.851, 7.049)","(709.681, 582.128, 14.529, -6.391)","(726.259, 583.999, 26.678, 5.233)","(735.225, 583.861, 14.451, -5.347)","(742.893, 582.418, -2.283, -6.828)","(751.656, 574.881, -7.317, -2.781)","(764.57, 559.224, 30.595, -2.25)","(769.243, 579.386, -10.423, 13.881)","(765.199, 606.327, -0.071, 25.62)","(766.307, 624.293, -8.184, 25.935)","(771.878, 638.044, -0.503, 42.115)","(773.782, 655.224, -53.258, -5.463)","(744.05, 646.199, -30.516, 18.927)","(729.755, 646.378, 2.415, -0.403)"
49,"(336.721, 322.414, 55.951, -11.336)","(376.673, 319.425, 34.563, 0.233)","(410.214, 316.574, 21.846, 2.957)","(443.989, 313.126, 31.467, -8.625)","(474.617, 308.144, 30.579, -6.222)","(504.874, 301.946, 41.701, -19.458)","(534.973, 295.445, 30.973, -0.032)","(562.926, 289.775, 25.37, -6.278)","(593.789, 283.245, 13.881, -17.711)","(626.414, 278.641, 39.653, 14.64)","(655.502, 272.352, 38.042, -8.245)","(683.088, 265.893, 11.132, -16.687)","(706.911, 260.539, 32.903, -15.65)","(728.464, 254.283, 12.785, -8.606)","(746.626, 246.111, 35.366, -30.73)","(767.981, 239.561, 34.452, -21.2)","(784.451, 229.302, 23.379, -13.386)","(797.815, 196.217, 12.585, -38.638)","(791.016, 164.09, -2.121, -16.044)","(786.266, 127.672, 1.603, -29.496)","(787.448, 100.339, -4.513, -30.33)","(754.131, 92.991, -36.437, -9.015)","(721.503, 101.286, -12.54, 6.17)","(702.755, 111.621, -27.006, 6.219)","(701.784, 113.986, -1.522, 1.38)","(701.784, 113.986, -1.522, 1.38)","(701.784, 113.986, -1.522, 1.38)"
50,"(632.621, 195.24, 42.086, -24.092)","(667.964, 175.722, 42.337, -27.922)","(695.785, 166.149, 21.12, 5.559)","(707.478, 166.094, 21.465, -0.724)","(723.598, 166.045, 25.728, -7.618)","(738.273, 166.005, -2.242, -8.549)","(746.78, 166.491, 14.076, 9.784)","(757.236, 166.074, -14.841, -11.788)","(764.711, 162.331, 8.909, -7.713)","(770.759, 167.505, -9.418, -16.315)","(775.498, 173.261, 17.488, 15.876)","(791.944, 160.514, 24.583, -34.302)","(794.246, 116.501, 13.449, -29.784)","(778.534, 87.475, -30.078, -25.838)","(726.565, 81.766, -41.697, -10.16)","(696.516, 87.211, -44.3, 5.16)","(660.32, 85.843, -42.855, -2.817)","(624.304, 81.639, -37.895, 7.772)","(572.336, 85.916, -54.925, 19.998)","(530.082, 93.659, -28.605, 18.46)","(490.189, 96.707, -30.437, 0.219)","(452.008, 98.21, -48.65, 9.858)","(412.537, 97.68, -31.543, 6.761)","(372.227, 97.335, -26.374, 9.318)","(332.204, 96.646, -36.365, 3.614)","(293.162, 96.648, -52.44, -16.494)","(254.538, 94.829, -36.442, -4.719)"
51,"(345.979, 490.187, 27.934, -23.899)","(382.893, 484.746, 20.328, -6.257)","(417.716, 482.885, 21.383, 16.24)","(454.382, 485.225, 39.032, -2.58)","(490.791, 487.515, 31.247, 7.513)","(526.221, 491.308, 31.083, -3.001)","(561.587, 496.425, 22.702, 13.794)","(596.929, 497.248, 47.189, 20.571)","(627.375, 499.061, 10.436, 14.245)","(654.466, 502.231, 42.772, 12.127)","(682.527, 504.417, 40.502, -6.911)","(705.749, 504.166, 16.054, -14.96)","(722.554, 508.441, 23.035, -4.778)","(741.081, 515.125, -5.749, 4.377)","(753.874, 518.775, -3.662, 3.34)","(769.298, 525.971, 5.839, 9.654)","(780.677, 538.193, -3.739, 39.218)","(783.998, 559.079, -5.737, 21.454)","(771.329, 593.101, -17.055, 58.123)","(763.951, 621.059, 15.159, 21.628)","(772.642, 646.502, 23.801, 15.523)","(752.787, 660.453, -34.443, 4.103)","(722.239, 657.907, -21.876, 22.213)","(675.882, 664.335, -37.243, -23.662)","(649.381, 658.322, -19.873, 16.553)","(608.09, 665.897, -66.447, -1.42)","(570.043, 658.302, -18.701, 7.668)"
52,"(411.118, 240.315, 49.155, -1.283)","(449.688, 241.569, 41.453, -7.259)","(486.884, 237.67, 25.602, -1.677)","(521.739, 235.27, 21.831, -21.962)","(556.12, 231.695, 34.151, 6.668)","(588.373, 227.792, 32.02, 7.386)","(621.643, 223.009, 35.519, -11.094)","(653.239, 219.88, 17.227, -0.408)","(686.663, 219.611, 46.8, -9.766)","(716.028, 213.836, 34.241, -12.897)","(742.987, 212.936, 27.867, 0.704)","(772.329, 211.103, 26.472, -4.898)","(778.561, 179.191, 24.686, -25.69)","(784.193, 138.351, 8.367, -24.868)","(775.021, 115.429, -28.491, -0.181)","(767.926, 104.578, 21.669, -25.019)","(772.868, 84.455, 36.309, -27.14)","(745.009, 63.2, -29.211, -28.239)","(707.222, 58.331, -56.788, 4.408)","(664.31, 59.173, -39.403, -1.793)","(621.51, 57.911, -40.566, 8.562)","(578.387, 58.844, -39.287, -10.26)","(533.589, 59.532, -57.575, 13.15)","(492.41, 59.799, -46.494, -12.023)","(448.224, 61.369, -51.22, 13.451)","(405.541, 61.425, -31.368, -1.257)","(363.482, 61.631, -34.051, 16.112)"
53,"(530.873, 451.658, 22.866, 30.426)","(562.467, 464.625, 45.056, -2.46)","(593.036, 472.256, 35.572, 20.983)","(627.765, 481.493, 38.247, 1.111)","(668.55, 496.444, 30.286, 9.756)","(705.772, 503.385, 30.456, 15.218)","(738.054, 503.595, 10.044, 0.972)","(763.438, 516.084, 21.729, 20.681)","(780.407, 528.59, 23.48, 28.674)","(795.663, 550.601, 3.48, 53.566)","(806.135, 586.206, 0.688, 57.785)","(812.608, 626.584, 9.241, 28.735)","(814.757, 656.757, -5.789, 16.934)","(802.138, 676.238, -16.215, 27.363)","(761.821, 692.806, -61.171, 22.802)","(723.553, 698.384, -39.771, 6.305)","(686.646, 695.693, -29.84, -2.588)","(647.574, 696.61, -32.729, -9.131)","(603.86, 695.866, -52.17, 1.45)","(557.792, 693.411, -51.354, 1.724)","(516.173, 692.793, -44.943, -2.142)","(470.073, 691.32, -57.337, -21.92)","(417.947, 682.629, -60.498, -4.096)","(375.324, 680.884, -29.238, -13.978)","(334.16, 683.389, -29.629, -10.539)","(289.602, 682.927, -47.976, 1.704)","(249.257, 680.034, -24.02, -7.789)"
54,"(352.791, 230.322, 44.917, -8.764)","(391.542, 220.424, 50.59, -1.789)","(429.826, 209.879, 41.174, -10.12)","(467.96, 200.834, 49.195, 0.5)","(505.457, 192.198, 26.72, -18.484)","(539.989, 187.2, 51.005, 8.925)","(572.126, 188.431, 50.193, -4.983)","(615.219, 194.667, 38.313, -13.64)","(651.57, 195.728, 35.336, 15.849)","(687.259, 196.875, 34.947, -15.371)","(719.201, 201.758, 17.767, -11.574)","(747.155, 203.304, 13.826, -15.587)","(773.372, 199.752, 19.169, -38.573)","(787.068, 170.848, 15.226, -26.156)","(790.55, 135.198, 4.501, -28.627)","(792.446, 102.665, -9.475, -51.022)","(780.592, 99.505, -23.03, 3.818)","(747.702, 87.295, -43.406, -9.409)","(709.207, 97.266, -32.833, 21.342)","(691.81, 103.943, -23.931, -6.847)","(648.251, 94.234, -54.346, -13.158)","(601.275, 85.926, -31.36, 22.254)","(561.61, 93.96, -47.323, -0.829)","(524.993, 100.476, -21.854, -7.983)","(490.611, 101.695, -22.973, -9.373)","(448.811, 101.36, -45.224, 11.235)","(407.08, 98.412, -29.472, 2.821)"
55,"(278.713, 304.544, 40.961, -13.274)","(312.491, 299.412, 49.736, -16.908)","(346.664, 294.024, 22.448, 8.134)","(380.278, 288.208, 35.981, -6.583)","(414.085, 283.231, 34.218, -14.849)","(446.954, 277.006, 30.112, 5.44)","(481.808, 270.012, 18.811, -7.343)","(513.282, 263.073, 25.146, 7.452)","(541.787, 256.431, 42.414, -19.719)","(571.806, 251.621, 16.822, 2.736)","(601.56, 246.02, 36.399, 3.989)","(630.611, 239.214, 15.673, 1.212)","(661.786, 231.854, 39.2, 22.368)","(687.31, 232.782, 16.22, -9.263)","(711.287, 232.029, 30.63, 7.861)","(736.553, 228.221, 23.087, -23.527)","(759.801, 223.203, 23.144, 16.877)","(776.938, 221.453, 18.913, -1.388)","(787.293, 198.062, 20.942, -32.428)","(789.604, 165.92, 3.918, -39.429)","(795.973, 136.116, 16.284, -15.484)","(806.766, 107.445, 2.395, -30.314)","(804.945, 75.079, -23.092, -33.759)","(789.685, 61.702, -10.41, -7.632)","(762.496, 57.025, -34.203, 10.063)","(727.035, 57.284, -38.442, -1.161)","(691.762, 61.575, -39.28, -2.948)"
56,"(604.598, 573.161, 22.065, 23.179)","(628.288, 583.693, 39.387, 15.563)","(633.862, 583.979, 38.882, -0.074)","(638.267, 583.991, 59.73, -0.415)","(638.819, 583.975, 33.148, -0.972)","(645.517, 583.711, 48.509, -5.736)","(666.593, 583.825, 35.119, 4.48)","(678.104, 583.94, 14.48, -2.326)","(679.04, 583.996, 35.372, 2.566)","(679.862, 583.996, 49.3, 0.021)","(690.989, 583.843, 29.175, -6.758)","(716.139, 583.598, 19.185, 0.287)","(730.508, 583.838, 40.248, -6.038)","(747.787, 582.083, 11.453, -12.569)","(755.099, 586.813, -1.833, 4.217)","(761.763, 578.043, 21.819, -2.793)","(767.38, 576.281, -4.548, -5.692)","(786.375, 574.874, 23.38, -7.895)","(793.412, 579.383, 6.244, 31.399)","(795.18, 611.952, -6.268, 12.787)","(799.806, 642.675, 10.323, 24.381)","(785.492, 657.388, -31.242, 16.436)","(747.775, 666.639, -34.639, 1.791)","(711.043, 676.837, -37.654, 3.239)","(679.932, 677.574, -40.781, 13.759)","(646.831, 677.468, -27.585, 11.4)","(603.524, 679.792, -25.836, 2.215)"
57,"(700.363, 513.406, 41.518, -13.032)","(737.286, 516.227, 31.721, 7.825)","(768.317, 530.042, 27.334, 21.944)","(792.001, 564.257, 17.327, 31.719)","(797.146, 609.147, -16.551, 43.557)","(804.133, 650.877, -7.009, 52.661)","(793.173, 673.349, -21.671, 8.055)","(754.854, 691.467, -59.843, -9.994)","(711.787, 690.541, -33.19, -12.788)","(669.595, 688.959, -47.935, 1.872)","(626.676, 686.721, -33.539, -15.155)","(581.746, 684.492, -38.842, -8.842)","(536.946, 683.298, -30.285, -1.562)","(490.065, 683.373, -32.519, 9.475)","(442.58, 681.391, -47.159, 10.579)","(397.342, 675.664, -44.969, -16.101)","(352.799, 669.197, -41.212, -6.219)","(310.472, 664.552, -47.0, -2.758)","(267.175, 659.105, -40.179, -10.928)","(222.479, 660.942, -39.677, 3.533)","(172.109, 659.714, -57.204, 13.618)","(126.577, 645.743, -25.352, -34.272)","(102.864, 621.919, -1.64, -15.028)","(90.418, 594.22, -3.211, -39.086)","(78.669, 559.657, 6.401, -35.954)","(71.78, 522.962, -11.196, -49.076)","(66.235, 487.457, -18.451, -21.913)"
58,"(336.602, 290.621, 26.854, -8.79)","(380.269, 285.916, 59.752, -11.508)","(419.939, 281.675, 32.529, -18.225)","(459.734, 275.37, 48.698, -15.575)","(497.194, 271.909, 24.778, -11.458)","(536.371, 268.934, 45.141, 1.746)","(577.215, 264.529, 43.028, -15.887)","(617.663, 261.192, 41.331, 0.19)","(649.697, 253.937, 31.075, 12.86)","(680.067, 250.785, 30.055, 3.992)","(707.803, 245.888, 37.081, -11.456)","(728.728, 240.339, 15.594, -7.512)","(743.291, 233.963, 30.995, 1.682)","(764.269, 227.97, 21.779, -12.62)","(785.73, 213.612, -0.437, -20.545)","(796.69, 177.048, -9.281, -29.351)","(798.782, 142.436, -9.207, -39.973)","(806.204, 108.717, 18.27, -45.122)","(801.659, 78.069, -21.904, -22.374)","(770.149, 56.097, -60.451, -19.91)","(729.377, 58.256, -25.162, 5.931)","(692.104, 57.86, -46.722, 4.878)","(652.404, 59.081, -35.589, -0.099)","(612.67, 59.422, -34.208, -10.069)","(569.55, 64.348, -33.067, 5.601)","(529.557, 65.752, -34.505, -16.332)","(490.759, 65.734, -46.25, 5.33)"
59,"(742.217, 298.007, 46.76, -39.904)","(771.626, 270.757, 30.751, -38.212)","(795.4, 242.666, 21.965, -16.736)","(806.53, 216.222, -7.307, -38.505)","(819.759, 181.37, 22.36, -44.012)","(822.789, 142.585, -16.879, -14.263)","(806.972, 102.275, -16.226, -58.025)","(788.9, 71.519, -38.666, -39.635)","(743.82, 59.209, -55.09, -14.937)","(697.377, 59.909, -51.997, -8.666)","(655.134, 63.588, -32.7, 12.035)","(610.213, 63.567, -55.569, -9.937)","(569.98, 62.226, -28.728, 1.396)","(534.282, 63.542, -25.306, -15.952)","(497.204, 64.543, -45.223, -13.143)","(457.26, 64.611, -41.202, -4.193)","(418.727, 65.412, -31.903, 10.231)","(381.77, 67.193, -33.517, -11.066)","(342.867, 69.066, -50.733, 7.396)","(303.936, 71.065, -40.403, -10.509)","(263.323, 72.48, -40.927, 1.15)","(222.48, 75.825, -47.22, -3.894)","(184.365, 75.712, -45.447, -7.674)","(143.073, 77.497, -28.06, 19.404)","(114.458, 111.981, -24.124, 51.551)","(99.907, 153.94, -18.41, 51.926)","(90.154, 193.743, -3.512, 40.769)"
60,"(778.401, 528.672, 48.268, 52.812)","(798.544, 575.012, 3.098, 63.394)","(796.684, 630.906, -18.288, 70.399)","(770.619, 660.586, -38.455, 6.648)","(720.121, 671.443, -50.231, -9.845)","(673.38, 670.307, -52.599, 3.635)","(626.378, 671.3, -36.228, -4.62)","(579.245, 669.019, -35.948, -11.969)","(533.66, 667.442, -43.833, -2.16)","(489.371, 666.326, -58.76, 1.726)","(444.791, 664.391, -32.125, -2.041)","(398.327, 664.224, -52.055, -10.332)","(351.456, 664.079, -51.764, 10.901)","(308.463, 663.893, -38.086, 15.988)","(262.526, 665.132, -44.788, -1.692)","(219.665, 665.858, -29.045, -5.39)","(177.743, 662.529, -26.349, -15.673)","(140.901, 650.981, -3.318, -36.274)","(125.596, 608.564, -0.871, -38.669)","(113.457, 568.566, 1.439, -40.125)","(100.95, 526.634, -16.255, -58.466)","(89.685, 484.901, -27.388, -58.536)","(79.314, 443.911, -16.585, -46.036)","(71.891, 403.695, -24.18, -35.793)","(41.667, 384.701, -55.47, -27.014)","(None, None, None, None)","(None, None, None, None)"
61,"(458.09, 500.184, 42.024, -4.469)","(493.791, 499.907, 37.395, -9.086)","(529.095, 505.284, 51.885, -0.454)","(562.505, 512.948, 45.955, 5.727)","(598.672, 518.745, 46.379, -5.416)","(633.822, 522.118, 34.455, 2.778)","(666.856, 519.329, 39.621, 13.532)","(701.555, 519.172, 28.93, -3.933)","(725.945, 521.577, 15.368, -5.003)","(748.607, 526.064, 47.617, 4.489)","(773.931, 536.29, 3.974, 24.504)","(775.832, 567.358, -10.015, 56.235)","(779.397, 614.876, -6.551, 53.477)","(772.443, 639.704, -1.039, 2.879)","(767.96, 666.232, -72.649, 7.812)","(718.617, 671.001, -45.155, 12.064)","(675.457, 673.15, -43.378, -14.233)","(639.673, 670.665, -49.392, -2.633)","(592.439, 666.124, -62.088, -20.401)","(554.14, 656.881, -14.215, -0.88)","(524.754, 655.369, -13.549, 1.104)","(493.247, 674.833, -45.625, 11.462)","(447.733, 669.694, -54.533, -10.772)","(406.998, 657.31, -40.458, -8.974)","(369.78, 648.005, -33.59, -7.832)","(332.214, 646.546, -33.808, 13.622)","(301.17, 643.357, -25.737, -17.801)"
62,"(765.788, 242.742, 39.458, -50.847)","(792.807, 201.023, 27.75, -43.96)","(807.299, 149.595, 0.83, -68.902)","(798.727, 94.735, -4.826, -55.823)","(758.457, 69.76, -44.75, -9.596)","(704.045, 65.715, -56.716, -2.2)","(651.443, 69.456, -48.486, 17.787)","(602.832, 73.204, -36.007, 11.864)","(553.517, 74.704, -47.264, -11.807)","(505.051, 75.651, -33.457, -16.631)","(457.801, 76.532, -45.672, -1.769)","(413.057, 77.801, -59.078, 15.345)","(368.371, 77.66, -60.03, -6.43)","(323.931, 79.269, -34.242, 3.085)","(278.127, 79.042, -48.9, 11.654)","(231.968, 79.854, -32.774, 6.51)","(187.121, 80.083, -36.949, 8.295)","(144.753, 81.451, -20.673, 48.804)","(118.507, 120.835, -22.726, 42.464)","(105.113, 165.826, -4.166, 51.475)","(94.97, 209.74, -3.007, 52.839)","(88.803, 253.744, 0.941, 57.249)","(82.505, 298.096, 7.563, 51.412)","(75.269, 337.131, 5.791, 49.698)","(65.458, 360.7, -18.717, 13.707)","(None, None, None, None)","(None, None, None, None)"
63,"(586.835, 305.079, 35.483, -21.213)","(626.572, 290.154, 35.2, -10.215)","(661.106, 282.433, 19.873, -11.928)","(695.623, 270.901, 36.42, -8.485)","(726.295, 253.354, 43.678, -26.177)","(750.979, 239.635, 28.528, -8.094)","(769.952, 231.147, -0.481, -1.723)","(780.709, 217.413, 5.478, -14.248)","(785.157, 190.611, 5.736, -26.743)","(807.04, 150.813, 32.582, -54.893)","(806.603, 110.369, -6.56, -42.251)","(792.642, 79.158, -28.964, -38.84)","(765.793, 60.797, -48.985, -11.548)","(723.035, 57.881, -65.361, -4.647)","(677.095, 58.963, -54.83, 10.942)","(633.49, 60.26, -58.336, -2.688)","(586.882, 62.768, -55.226, 13.873)","(543.942, 69.18, -29.443, 15.232)","(500.044, 72.711, -31.146, 1.487)","(458.962, 74.929, -54.639, -6.606)","(418.836, 75.314, -46.134, 16.933)","(379.492, 77.258, -32.762, 11.67)","(340.746, 79.69, -44.486, 17.786)","(301.861, 81.492, -34.453, -2.181)","(264.769, 81.114, -29.06, 7.429)","(227.615, 80.805, -22.765, 9.789)","(191.329, 79.721, -24.266, 6.4)"
64,"(477.032, 468.247, 37.44, -1.105)","(507.525, 473.589, 28.129, 5.765)","(539.405, 478.978, 23.626, 20.053)","(577.196, 486.767, 52.908, 14.039)","(620.483, 489.488, 33.129, -19.208)","(655.881, 494.898, 31.402, 4.566)","(692.669, 496.239, 37.192, 7.66)","(726.42, 500.546, 15.968, 2.128)","(747.93, 502.918, 11.72, 3.121)","(770.112, 513.928, 15.241, 20.951)","(788.902, 531.558, 20.922, 22.838)","(795.042, 560.072, -20.863, 59.633)","(807.444, 608.027, 13.443, 53.015)","(813.942, 646.904, 4.836, 53.735)","(809.736, 673.019, -6.302, 9.453)","(777.327, 688.532, -40.888, -7.081)","(733.674, 691.975, -36.983, -14.909)","(694.037, 693.774, -26.126, 14.823)","(657.16, 693.62, -58.72, -7.905)","(614.894, 693.775, -41.573, 10.639)","(573.228, 692.511, -25.815, 6.049)","(531.008, 693.269, -39.446, -18.046)","(490.884, 694.456, -51.459, 11.417)","(440.603, 692.233, -27.199, -8.908)","(395.982, 689.639, -25.579, 1.742)","(352.385, 685.779, -61.783, -2.853)","(310.425, 682.233, -38.563, 0.578)"
65,"(646.446, 583.994, 48.934, 6.95)","(660.2, 583.902, 65.98, 2.981)","(682.36, 583.994, 56.064, 12.881)","(699.433, 583.985, 34.786, 3.858)","(699.433, 583.985, 34.786, 3.858)","(700.853, 583.999, 37.615, 0.507)","(700.853, 583.999, 37.615, 0.507)","(706.413, 583.808, 26.454, 7.478)","(726.939, 583.874, 30.113, 12.357)","(733.693, 583.994, 25.286, 4.511)","(733.693, 583.994, 25.286, 4.511)","(744.637, 583.98, 2.586, 2.373)","(756.376, 570.899, 23.697, -6.641)","(769.379, 555.612, -2.281, 7.568)","(774.21, 593.457, 0.377, 78.39)","(772.581, 633.065, 8.106, 43.369)","(769.197, 659.226, -56.494, -6.759)","(724.808, 665.251, -26.048, 9.885)","(689.683, 671.296, -16.885, 0.528)","(654.243, 672.069, -44.203, 15.564)","(614.769, 676.379, -21.712, -18.248)","(572.827, 669.222, -56.069, -10.301)","(533.086, 669.587, -46.317, -0.729)","(500.091, 671.982, -55.984, -11.538)","(448.88, 666.736, -39.61, -18.764)","(403.9, 655.582, -56.959, -2.402)","(355.318, 660.187, -57.654, 9.667)"
66,"(545.649, 359.826, 24.176, -30.491)","(573.246, 351.095, 33.883, -3.118)","(597.482, 337.441, 25.891, -0.127)","(621.403, 324.81, 35.262, 0.582)","(646.36, 315.685, 14.119, 3.037)","(672.307, 307.379, 25.205, -19.387)","(701.78, 297.354, 18.426, -17.807)","(726.216, 287.322, 30.024, -5.66)","(748.026, 274.575, 10.837, -16.351)","(766.847, 265.5, 10.991, -26.035)","(781.957, 256.85, 25.83, 8.138)","(794.344, 250.523, 15.969, -16.082)","(800.465, 246.483, 27.473, -17.659)","(810.289, 232.589, 20.397, -17.89)","(812.331, 216.449, -12.529, 4.345)","(807.64, 209.258, 22.232, -24.591)","(817.509, 188.445, 11.988, -15.728)","(821.524, 179.897, -15.885, 1.544)","(816.811, 173.562, -0.531, -32.787)","(808.605, 137.614, -2.25, -24.425)","(810.656, 100.448, 6.869, -27.223)","(794.483, 75.254, -39.574, -21.535)","(756.612, 60.895, -47.338, -6.478)","(719.812, 62.334, -26.427, -10.039)","(679.65, 62.191, -20.982, 10.019)","(645.233, 63.338, -21.93, -15.453)","(602.657, 64.214, -50.425, -1.742)"
67,"(406.458, 484.779, 42.283, -7.192)","(445.544, 477.55, 23.377, -4.584)","(482.471, 477.959, 34.068, 5.996)","(519.772, 476.955, 37.658, -7.834)","(556.612, 483.112, 44.631, -2.026)","(593.134, 487.018, 15.254, 5.816)","(624.475, 491.732, 48.2, 23.59)","(655.974, 497.648, 34.518, 17.8)","(682.388, 503.352, 21.37, 10.036)","(706.103, 507.477, 1.739, -15.324)","(729.654, 514.094, 14.417, 13.039)","(747.951, 517.095, 10.971, -18.513)","(763.745, 519.773, 32.98, 19.207)","(782.934, 524.359, -8.129, -18.117)","(786.908, 542.419, 21.032, 32.455)","(794.71, 565.977, -2.869, 41.18)","(799.777, 601.075, -11.485, 47.819)","(796.727, 637.752, -13.709, 22.938)","(781.263, 653.86, -43.765, -25.251)","(736.506, 651.264, -38.795, -16.598)","(712.395, 643.633, -0.314, -12.432)","(709.345, 641.625, -7.168, -2.207)","(709.457, 641.475, -3.114, 3.153)","(710.238, 639.712, 2.867, -27.214)","(711.051, 636.111, -6.018, -29.647)","(711.051, 636.111, -6.018, -29.647)","(710.683, 636.042, -22.057, -4.139)"
68,"(593.143, 487.169, 41.329, -13.264)","(632.509, 494.636, 45.539, 0.121)","(668.073, 511.774, 18.481, 22.068)","(699.742, 519.268, 25.1, 26.028)","(731.172, 526.398, 26.049, 7.676)","(762.372, 536.727, 42.062, 27.607)","(783.2, 567.437, 35.977, 30.35)","(788.345, 615.489, -15.952, 62.128)","(784.371, 651.334, -18.334, 66.946)","(749.136, 658.296, -57.911, 6.81)","(705.175, 646.606, -46.915, -4.253)","(679.697, 636.004, -27.911, -1.891)","(667.678, 636.333, -38.78, -8.467)","(653.098, 636.125, -49.502, 4.897)","(641.238, 636.023, -18.775, -10.181)","(641.238, 636.023, -18.775, -10.181)","(641.238, 636.023, -18.775, -10.181)","(641.238, 636.023, -18.775, -10.181)","(641.238, 636.023, -18.775, -10.181)","(641.238, 636.023, -18.775, -10.181)","(641.238, 636.023, -18.775, -10.181)","(641.238, 636.023, -18.775, -10.181)","(641.238, 636.023, -18.775, -10.181)","(641.238, 636.023, -18.775, -10.181)","(641.238, 636.023, -18.775, -10.181)","(641.238, 636.023, -18.775, -10.181)","(637.563, 636.036, -22.765, -1.126)"
69,"(679.086, 438.034, 37.391, 32.975)","(711.728, 461.198, 21.25, 17.863)","(743.232, 478.917, 24.844, 18.497)","(771.741, 499.343, 35.032, 18.023)","(791.086, 516.144, 32.713, 5.939)","(806.622, 533.146, 24.084, -1.249)","(812.952, 541.71, -11.436, 1.046)","(819.379, 564.747, 13.882, 37.551)","(832.873, 580.992, 9.825, -0.042)","(840.173, 583.984, 28.938, 7.402)","(840.173, 583.984, 28.938, 7.402)","(841.122, 583.994, 30.312, 0.061)","(841.122, 583.994, 30.312, 0.061)","(841.122, 583.994, 30.312, 0.061)","(841.122, 583.994, 30.312, 0.061)","(841.122, 583.994, 30.312, 0.061)","(841.122, 583.994, 30.312, 0.061)","(841.958, 583.995, 23.245, 2.445)","(841.958, 583.995, 23.245, 2.445)","(841.958, 583.995, 23.245, 2.445)","(841.958, 583.995, 23.245, 2.445)","(841.958, 583.995, 23.245, 2.445)","(842.172, 583.996, -8.732, 0.851)","(842.172, 583.996, -8.732, 0.851)","(841.169, 583.936, -12.002, 6.972)","(840.822, 583.869, 9.193, -4.479)","(839.25, 583.887, 4.541, 2.162)"
70,"(532.283, 258.933, 49.779, 5.334)","(565.616, 247.747, 45.265, -9.568)","(601.033, 237.92, 41.909, -19.623)","(635.014, 226.667, 6.11, -16.555)","(663.816, 215.698, 29.508, -0.205)","(690.77, 208.109, 34.068, -1.397)","(718.146, 200.321, 38.908, 2.13)","(744.432, 197.119, -7.163, -27.214)","(758.079, 193.088, 29.811, 2.006)","(778.515, 177.114, 29.232, -34.399)","(777.876, 130.259, -14.378, -50.548)","(774.729, 99.782, -5.964, -27.08)","(737.179, 96.128, -46.185, 5.304)","(699.989, 109.376, -25.811, 24.771)","(684.983, 113.999, -18.621, 5.17)","(684.983, 113.999, -18.621, 5.17)","(684.983, 113.999, -18.621, 5.17)","(684.983, 113.999, -18.621, 5.17)","(684.983, 113.999, -18.621, 5.17)","(684.983, 113.999, -18.621, 5.17)","(684.983, 113.999, -18.621, 5.17)","(684.983, 113.999, -18.621, 5.17)","(684.983, 113.999, -18.621, 5.17)","(684.983, 113.999, -18.621, 5.17)","(664.376, 113.989, -18.611, 12.415)","(650.844, 113.669, -15.638, 22.359)","(646.438, 113.984, -23.208, 8.919)"
71,"(411.949, 531.298, 35.538, 15.253)","(452.229, 525.967, 28.171, -2.086)","(491.256, 527.317, 40.1, 5.568)","(529.096, 528.367, 56.506, -8.163)","(569.156, 533.434, 37.827, 20.772)","(603.926, 536.721, 52.746, 20.115)","(637.707, 536.053, 34.473, -13.612)","(670.376, 540.038, 24.669, 13.52)","(702.275, 542.503, 35.569, 2.316)","(731.33, 541.668, 20.65, -0.863)","(753.529, 542.096, 34.157, 5.577)","(772.416, 539.238, 16.784, 5.017)","(792.422, 574.439, 36.221, 53.184)","(788.511, 624.464, -10.949, 47.134)","(782.301, 652.795, -37.561, 8.749)","(740.531, 653.534, -58.169, -9.248)","(710.376, 644.406, -34.681, -18.581)","(668.318, 657.646, -49.826, 20.033)","(629.751, 669.997, -44.512, -2.161)","(589.974, 665.426, -52.603, -14.309)","(552.246, 651.987, -27.335, -16.144)","(530.209, 648.369, -16.661, 3.09)","(501.315, 665.771, -39.55, 2.593)","(451.728, 662.059, -47.547, -11.315)","(412.799, 647.137, -24.392, -21.896)","(378.84, 636.044, -48.853, -3.802)","(378.369, 636.001, -28.254, -2.578)"
