,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
40,"(248.394, 437.879, 17.982, 13.319)","(273.896, 441.733, 24.875, 9.954)","(298.328, 445.837, 15.495, 13.104)","(323.559, 451.076, 37.087, -0.015)","(349.008, 455.677, 23.024, -4.005)","(374.493, 459.355, 23.521, 0.647)","(403.394, 464.395, 19.563, -1.221)","(431.684, 468.704, 21.3, 7.187)","(462.069, 472.8, 24.55, -1.321)","(492.475, 481.689, 39.196, -10.851)","(525.564, 486.129, 26.982, 6.13)","(553.31, 491.231, 17.285, -10.164)","(583.655, 495.513, 37.543, -10.025)","(610.243, 499.162, 16.92, 2.347)","(634.898, 503.907, 18.94, 13.929)","(658.03, 509.245, 26.402, 4.634)","(678.624, 512.633, 9.223, -7.702)","(697.854, 516.381, 11.874, 12.224)","(713.756, 520.797, 14.817, 10.942)","(730.528, 521.274, 26.923, 0.25)","(746.203, 521.859, 5.432, 8.019)","(763.358, 522.944, 16.189, 0.006)","(783.599, 529.198, 19.97, 24.795)","(796.489, 542.732, 18.268, 5.611)","(797.412, 560.556, -13.975, 31.165)","(790.574, 578.173, -21.39, 36.74)","(786.446, 596.247, -15.723, 6.94)","(785.374, 618.505, 2.891, 24.554)","(796.297, 644.78, 12.985, 25.493)","(776.994, 655.761, -24.033, -9.689)","(756.792, 657.386, -36.491, -15.968)","(735.907, 661.124, -31.773, 16.668)"
41,"(646.797, 577.093, 44.248, 5.877)","(683.081, 581.991, 44.52, 14.493)","(705.639, 583.699, 37.657, -4.026)","(723.183, 583.973, 11.237, 6.751)","(739.013, 583.917, 40.404, 1.337)","(741.936, 583.953, -2.15, 6.262)","(754.764, 584.763, -5.051, -4.322)","(760.218, 580.088, 7.129, -7.914)","(761.55, 586.455, 18.385, 16.85)","(773.605, 582.977, 28.533, 12.282)","(789.572, 588.035, 19.021, -15.175)","(803.096, 573.223, 2.57, -13.691)","(803.402, 579.513, -9.593, 64.013)","(805.424, 625.58, 5.227, 43.855)","(805.427, 660.12, -10.333, 19.409)","(785.474, 672.182, -31.638, 22.686)","(748.045, 684.964, -17.7, 21.499)","(711.153, 688.01, -37.403, 1.086)","(671.708, 686.34, -40.669, 13.902)","(629.723, 683.642, -29.49, -14.827)","(586.403, 678.311, -56.803, -6.745)","(541.832, 674.072, -44.05, -7.102)","(500.126, 673.813, -49.999, -2.254)","(453.997, 669.193, -39.878, -10.696)","(414.869, 663.74, -56.027, -3.003)","(373.726, 668.614, -42.372, 9.154)","(330.033, 670.092, -36.83, -10.142)","(292.612, 665.265, -27.03, 1.203)","(254.182, 663.968, -44.334, 16.157)","(217.221, 666.011, -40.207, 4.784)","(182.831, 662.758, -53.802, 9.404)","(145.636, 664.111, -17.079, -33.022)"
42,"(268.409, 571.017, 27.976, 5.168)","(304.848, 567.215, 49.563, -14.203)","(341.677, 564.445, 22.049, -13.252)","(379.304, 565.376, 27.575, 11.065)","(419.296, 567.075, 39.1, 7.586)","(454.774, 568.254, 37.233, 2.193)","(494.561, 568.169, 47.175, -13.336)","(531.433, 566.204, 51.699, 2.798)","(568.774, 565.971, 53.149, 1.44)","(604.448, 572.683, 41.842, 3.148)","(635.038, 575.639, 40.583, -16.721)","(665.033, 579.689, 17.478, 9.863)","(688.651, 580.085, 29.804, 12.884)","(708.902, 582.532, 17.714, 6.962)","(724.849, 583.377, 15.261, 3.182)","(731.236, 583.978, 11.087, 3.067)","(736.112, 583.989, 8.838, -0.197)","(742.857, 582.942, 2.647, 6.214)","(752.045, 575.245, -8.132, -12.904)","(757.383, 559.416, 30.256, 3.467)","(770.127, 560.074, -8.826, 39.066)","(772.667, 583.881, 10.042, 30.339)","(770.575, 605.356, -1.35, 8.827)","(764.55, 620.84, -9.804, 29.031)","(770.925, 635.825, 26.636, 15.827)","(768.755, 655.199, -49.762, -1.509)","(735.588, 652.993, -34.515, -14.632)","(717.675, 654.735, -19.774, 14.819)","(685.343, 664.134, -42.787, 1.99)","(655.381, 670.974, -43.353, -9.587)","(621.683, 673.338, -35.466, 2.78)","(586.07, 678.725, -32.754, 11.319)"
43,"(301.458, 302.463, 41.799, -0.952)","(342.718, 298.59, 25.943, -19.316)","(381.034, 293.447, 36.394, -18.134)","(422.897, 287.534, 26.469, 9.661)","(458.293, 282.684, 26.277, -20.57)","(490.973, 277.417, 17.985, -14.56)","(526.217, 271.126, 18.679, 9.91)","(558.004, 267.65, 21.369, -12.186)","(592.6, 266.039, 41.592, 7.371)","(626.709, 260.864, 43.047, 5.734)","(655.125, 254.32, 18.808, -17.793)","(682.732, 250.148, 40.228, -3.613)","(712.876, 245.613, 9.626, -13.444)","(737.115, 242.014, 43.971, 6.98)","(759.223, 233.854, 39.541, -25.779)","(777.922, 221.796, 4.897, -39.43)","(792.857, 198.301, 21.64, -23.588)","(808.666, 173.175, 2.412, -32.762)","(811.521, 145.568, -0.42, -21.215)","(811.191, 114.283, -1.49, -37.709)","(811.537, 83.365, -31.489, -30.207)","(792.608, 64.123, -12.523, -5.445)","(762.334, 56.362, -26.952, 10.007)","(726.58, 58.259, -22.575, -0.189)","(681.844, 57.302, -43.78, 2.722)","(636.502, 57.757, -57.898, 13.171)","(589.642, 59.801, -44.469, 10.71)","(551.413, 57.562, -26.226, -9.176)","(516.178, 59.326, -20.723, -5.076)","(477.398, 59.014, -25.377, 4.114)","(438.735, 59.807, -44.58, -5.987)","(401.445, 60.57, -28.91, 5.823)"
44,"(755.255, 255.956, 35.377, -57.482)","(788.221, 212.979, 23.572, -52.177)","(810.489, 171.753, 9.292, -40.174)","(817.502, 136.887, -2.817, -28.763)","(799.82, 91.996, -41.758, -24.717)","(760.806, 72.517, -42.238, -12.429)","(710.761, 67.771, -65.139, 15.336)","(663.911, 70.653, -35.324, -1.752)","(622.231, 71.767, -42.668, 1.434)","(583.452, 74.013, -29.127, 13.22)","(544.398, 74.213, -24.478, -3.236)","(502.017, 74.315, -53.004, 4.573)","(461.329, 76.669, -30.036, 12.446)","(422.308, 77.957, -57.739, 11.59)","(378.104, 77.983, -57.619, 16.907)","(336.208, 79.195, -40.991, 7.486)","(292.094, 79.467, -45.817, 4.014)","(248.697, 79.928, -56.391, 4.607)","(208.513, 80.76, -31.816, 10.341)","(170.044, 77.654, -53.568, 2.523)","(131.02, 93.822, -25.792, 22.955)","(106.728, 131.282, -20.677, 47.588)","(93.661, 171.198, -20.989, 26.735)","(90.659, 213.687, -7.626, 54.678)","(85.786, 255.901, -18.788, 56.701)","(80.561, 295.553, -12.011, 31.174)","(77.503, 332.298, -15.076, 40.882)","(68.087, 361.737, -35.509, 6.99)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
45,"(737.596, 533.402, 44.205, 3.796)","(773.886, 550.229, 20.462, 43.871)","(790.3, 601.007, 15.968, 50.756)","(793.563, 652.326, 4.788, 37.732)","(757.235, 670.121, -61.081, 30.205)","(705.366, 673.093, -48.095, -15.57)","(660.249, 672.151, -36.589, -15.148)","(611.926, 672.001, -56.245, -12.508)","(565.527, 668.844, -46.628, -7.129)","(521.336, 665.528, -29.551, -4.17)","(476.845, 664.284, -34.98, 9.836)","(432.145, 660.777, -37.588, 12.43)","(389.96, 659.248, -26.063, -0.612)","(349.627, 658.078, -53.893, 7.207)","(307.831, 661.348, -45.864, 6.298)","(265.77, 660.834, -27.083, 12.985)","(224.853, 666.285, -45.66, 14.633)","(187.193, 663.996, -28.86, -13.484)","(145.304, 662.695, -30.046, -50.381)","(127.791, 623.543, -27.118, -48.547)","(114.479, 583.67, -4.203, -39.722)","(101.678, 543.616, -24.543, -36.397)","(91.027, 503.847, -16.865, -54.376)","(81.292, 461.799, -4.932, -52.212)","(75.223, 425.294, 5.744, -43.991)","(67.454, 389.321, -47.701, 5.214)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
46,"(541.846, 247.119, 41.663, -26.924)","(591.127, 233.233, 57.395, -11.796)","(633.704, 227.994, 54.318, -7.805)","(669.147, 221.238, 39.697, -1.237)","(700.531, 213.647, 25.438, -23.412)","(725.947, 208.606, 41.772, -8.071)","(755.31, 206.859, 17.567, 2.864)","(772.309, 186.897, 4.533, -58.962)","(788.731, 142.742, 5.458, -33.587)","(792.842, 111.387, 10.887, -25.746)","(793.136, 85.737, -0.516, -13.905)","(778.761, 63.823, -27.858, -20.637)","(740.132, 56.5, -58.311, 28.888)","(694.07, 60.761, -44.132, -1.533)","(648.298, 62.563, -31.246, 13.992)","(605.016, 65.343, -50.355, -8.712)","(558.881, 66.343, -62.186, 14.942)","(511.812, 69.36, -60.12, 2.639)","(468.774, 72.933, -30.228, 12.129)","(427.746, 74.773, -40.066, -1.222)","(385.853, 73.796, -40.141, 13.651)","(345.404, 72.638, -41.418, 8.029)","(305.488, 71.866, -40.44, 11.685)","(265.388, 71.556, -53.646, -9.359)","(226.637, 72.798, -25.514, -4.135)","(187.95, 73.131, -51.087, -5.638)","(145.355, 74.556, -21.644, 13.633)","(112.251, 105.982, -19.869, 32.621)","(92.34, 147.283, -33.886, 45.223)","(76.29, 185.236, -20.356, 29.886)","(67.563, 223.073, -5.887, 33.665)","(64.358, 260.998, -3.655, 43.851)"
47,"(239.161, 543.559, 16.004, -8.304)","(258.924, 546.049, 12.18, 10.05)","(284.812, 546.607, 34.139, 10.666)","(310.765, 548.224, 21.849, -5.11)","(338.268, 550.525, 37.343, 8.58)","(367.762, 552.0, 17.598, 11.203)","(396.706, 551.138, 46.59, -16.124)","(429.208, 552.418, 46.605, 15.998)","(459.661, 551.415, 27.691, -8.682)","(491.345, 549.854, 25.425, -9.549)","(525.017, 550.624, 37.063, 5.785)","(557.604, 551.199, 39.485, 11.969)","(589.623, 553.612, 36.466, 2.685)","(620.64, 557.96, 34.187, 7.31)","(649.536, 561.688, 41.043, -7.812)","(672.347, 564.82, 28.599, 2.685)","(691.933, 568.996, 5.326, 3.579)","(704.916, 570.203, 11.523, 14.14)","(716.87, 572.36, 6.571, -18.898)","(724.706, 572.226, -11.034, 4.711)","(733.922, 568.175, 15.366, 0.473)","(745.68, 560.042, 4.965, 1.566)","(757.879, 553.419, 8.392, -7.481)","(767.43, 554.847, -7.216, 38.311)","(760.279, 582.079, -7.133, 26.459)","(763.432, 609.539, 22.195, 13.965)","(777.029, 635.083, 3.62, 12.636)","(783.106, 651.881, -12.378, 0.476)","(754.776, 652.245, -13.967, -17.051)","(730.119, 647.357, -5.219, -2.397)","(709.88, 660.621, -18.416, 12.447)","(672.979, 673.642, -39.522, 18.581)"
48,"(268.303, 511.157, 41.403, -8.036)","(306.221, 516.247, 31.174, 10.218)","(338.367, 519.406, 34.067, -5.079)","(371.688, 522.859, 29.991, 13.457)","(402.971, 526.644, 26.538, 1.206)","(436.961, 529.56, 30.875, 10.132)","(469.629, 533.25, 47.516, -14.273)","(501.295, 537.128, 40.587, 5.337)","(535.458, 542.61, 40.263, 1.608)","(567.691, 547.822, 32.52, -1.995)","(598.645, 554.923, 24.486, 13.806)","(627.307, 563.761, 23.28, -1.607)","(652.998, 566.839, 28.439, 19.076)","(678.132, 568.094, 25.777, -16.402)","(702.013, 566.969, 35.458, -20.36)","(722.008, 558.87, 40.655, -10.929)","(737.992, 553.554, 25.325, -7.475)","(749.174, 552.186, 11.362, -0.381)","(769.635, 549.165, 34.863, -21.605)","(767.896, 585.723, -16.386, 49.345)","(757.578, 612.666, -5.951, 26.973)","(756.137, 625.004, -3.166, 2.537)","(763.705, 641.653, 0.464, 17.367)","(776.272, 651.756, 41.883, 22.877)","(749.03, 653.468, -34.714, 11.178)","(724.894, 648.573, -26.415, 2.885)","(694.433, 662.165, -45.906, 7.032)","(662.896, 670.151, -26.454, 13.747)","(624.494, 671.336, -41.092, -13.536)","(588.073, 669.287, -26.679, 11.043)","(553.709, 667.212, -49.323, -11.717)","(524.209, 657.441, -31.931, -11.866)"
49,"(527.05, 404.447, 47.461, 20.293)","(566.794, 416.268, 34.02, 15.339)","(602.482, 426.204, 48.663, 0.692)","(635.68, 433.681, 45.454, 7.508)","(666.734, 445.068, 24.301, 20.054)","(695.898, 458.667, 28.35, 21.481)","(731.2, 480.771, 44.517, 35.375)","(756.41, 505.149, 40.594, 14.164)","(777.253, 525.555, 17.286, 26.928)","(790.817, 548.714, 11.849, 30.181)","(806.046, 577.927, 11.205, 26.951)","(807.101, 626.481, -0.321, 45.237)","(818.574, 653.149, 4.737, 19.165)","(813.562, 674.827, -21.235, 0.288)","(794.337, 686.804, -31.066, 27.239)","(757.644, 696.275, -51.687, 10.79)","(711.438, 691.642, -46.285, -10.694)","(673.376, 690.303, -22.872, -3.915)","(633.639, 689.995, -46.649, -18.779)","(594.787, 689.264, -42.909, 15.527)","(556.039, 686.988, -22.737, 10.44)","(512.123, 688.235, -28.219, 12.14)","(467.384, 688.499, -39.513, -6.325)","(424.252, 685.597, -36.201, -17.384)","(380.228, 686.071, -30.641, 1.952)","(334.929, 684.321, -46.743, 1.138)","(293.1, 681.432, -54.1, 5.261)","(255.612, 679.235, -34.479, -7.529)","(220.561, 677.19, -39.566, 3.733)","(186.966, 680.575, -28.98, 6.065)","(147.336, 672.955, -69.087, -20.521)","(116.679, 640.827, -20.549, -30.431)"
50,"(629.754, 422.277, 10.529, 11.967)","(653.603, 431.337, 16.389, 12.294)","(680.798, 439.511, 41.802, 23.19)","(709.085, 452.638, 26.811, 27.199)","(734.976, 463.729, 28.496, 13.496)","(757.56, 476.243, 34.632, 12.172)","(776.571, 489.344, 29.126, 19.529)","(794.108, 504.373, 25.375, 24.031)","(805.93, 522.378, 10.654, 15.697)","(809.679, 534.915, -2.44, -0.933)","(815.697, 540.647, 1.305, 12.584)","(814.714, 539.513, -14.769, 10.989)","(811.269, 541.508, -12.812, 10.465)","(812.89, 552.947, 13.863, 33.095)","(811.53, 585.394, -7.429, 62.561)","(808.565, 630.768, 11.042, 17.611)","(808.004, 657.791, -21.106, 9.349)","(788.941, 676.71, -37.058, 27.315)","(759.15, 689.975, -25.359, 11.635)","(723.382, 692.186, -31.727, 8.692)","(689.707, 690.14, -42.489, 6.874)","(650.558, 691.26, -32.52, -11.174)","(609.865, 690.899, -45.406, -12.59)","(564.205, 691.467, -29.219, 0.726)","(520.266, 689.543, -33.134, 17.805)","(478.777, 691.491, -28.773, 0.056)","(438.211, 688.264, -31.014, 13.776)","(397.129, 687.003, -35.663, -6.158)","(358.903, 684.792, -39.083, -14.534)","(320.183, 682.333, -34.603, 7.07)","(281.161, 681.634, -37.352, -15.483)","(249.086, 681.249, -21.168, -13.896)"
51,"(537.21, 296.474, 25.881, -4.794)","(570.418, 283.255, 48.688, -16.675)","(605.832, 274.591, 28.102, 0.507)","(638.301, 264.378, 25.227, -1.056)","(671.033, 256.333, 31.163, 7.128)","(701.033, 248.655, 45.977, -28.833)","(732.474, 242.815, 25.149, -20.548)","(760.773, 237.697, 23.338, -23.738)","(782.117, 223.528, 15.077, -25.305)","(800.889, 188.264, -0.016, -9.584)","(796.841, 160.969, 0.136, -20.884)","(791.158, 120.955, -3.285, -37.436)","(775.317, 100.347, -32.217, 21.248)","(724.237, 93.681, -77.186, 24.467)","(683.266, 111.947, -17.146, 6.088)","(674.652, 113.996, -25.489, 8.213)","(674.652, 113.996, -25.489, 8.213)","(674.652, 113.996, -25.489, 8.213)","(674.652, 113.996, -25.489, 8.213)","(673.919, 113.995, -44.009, -0.031)","(673.919, 113.995, -44.009, -0.031)","(670.085, 113.991, -67.525, 0.208)","(670.085, 113.991, -67.525, 0.208)","(668.435, 113.984, -55.317, 2.966)","(661.266, 113.977, -35.469, 1.965)","(659.853, 113.987, -21.035, 0.267)","(656.384, 113.897, -36.309, 0.46)","(641.505, 113.962, -48.021, 6.972)","(638.444, 113.928, -52.611, -0.06)","(630.578, 113.985, -44.219, 2.297)","(627.151, 113.985, -26.868, 0.773)","(619.834, 113.997, -25.101, 5.294)"
52,"(367.42, 186.255, 28.821, -3.437)","(404.948, 191.177, 49.688, 0.688)","(449.18, 186.7, 42.73, -14.459)","(481.965, 180.027, 38.266, -2.028)","(510.099, 181.191, 36.392, 8.37)","(558.262, 188.129, 38.675, -14.891)","(596.162, 180.555, 29.326, -23.592)","(626.894, 174.036, 40.511, 5.312)","(653.02, 166.893, 13.855, -17.97)","(658.733, 166.032, 50.504, -0.516)","(662.376, 166.083, 27.349, 2.991)","(675.987, 166.078, 47.742, 4.043)","(680.919, 166.038, 58.965, -8.832)","(690.435, 166.153, 39.598, 0.218)","(710.777, 166.424, 45.771, 14.67)","(718.267, 166.054, 22.661, -1.37)","(734.66, 166.041, 39.004, -8.169)","(744.304, 167.007, 20.613, 10.793)","(760.196, 178.831, 17.914, 15.702)","(771.059, 187.078, 15.21, 22.065)","(770.67, 167.265, 5.359, -40.721)","(764.527, 138.334, -5.502, -25.774)","(765.088, 115.84, -8.197, -32.423)","(772.151, 94.476, -5.829, -22.191)","(767.366, 92.143, -40.479, 21.995)","(726.752, 92.886, -32.025, -24.175)","(701.236, 85.951, -30.093, -20.066)","(670.786, 81.534, -33.436, -6.017)","(638.128, 79.042, -35.182, 8.177)","(603.311, 77.364, -36.592, 4.179)","(562.739, 79.444, -42.221, -0.62)","(526.473, 90.035, -25.481, 24.6)"
53,"(350.005, 234.794, 44.755, -2.172)","(386.236, 233.051, 33.205, -15.991)","(425.064, 227.851, 41.892, -3.537)","(458.856, 225.183, 48.483, -5.499)","(494.007, 224.328, 46.816, -13.998)","(528.547, 226.627, 17.496, 20.933)","(566.052, 224.514, 14.821, 9.686)","(598.845, 224.801, 37.306, 6.745)","(634.379, 219.235, 35.043, -20.681)","(668.334, 217.042, 37.406, -10.094)","(697.721, 213.991, 35.12, -18.086)","(720.258, 209.284, 13.767, -11.632)","(740.59, 209.558, 21.417, 16.188)","(763.368, 206.516, 33.758, -10.947)","(776.516, 181.08, 26.037, -24.177)","(779.301, 144.371, -6.496, -20.801)","(769.671, 121.27, 2.287, -32.751)","(769.977, 110.217, -0.873, -16.177)","(766.108, 89.312, -34.607, -22.298)","(722.149, 90.941, -42.305, 27.701)","(696.522, 87.646, -39.91, -8.563)","(655.027, 80.935, -44.176, 3.657)","(615.618, 80.88, -50.27, 1.036)","(578.551, 92.587, -41.954, 19.327)","(542.001, 92.359, -33.756, -15.66)","(506.812, 92.653, -40.967, -1.448)","(473.907, 97.092, -22.692, 11.317)","(437.048, 98.417, -32.641, 11.728)","(398.976, 97.187, -46.097, 14.319)","(359.512, 97.581, -40.695, -5.225)","(321.538, 97.394, -50.196, -4.334)","(282.942, 96.815, -40.309, 3.841)"
54,"(303.569, 352.602, 41.839, -15.437)","(337.005, 344.201, 32.116, -19.206)","(371.585, 339.561, 32.509, -7.422)","(404.231, 332.983, 25.681, 12.53)","(440.206, 329.785, 23.452, 4.811)","(475.307, 326.327, 27.195, 5.043)","(509.37, 322.69, 27.538, 6.686)","(541.897, 316.602, 24.698, -16.98)","(575.782, 313.28, 37.097, 8.006)","(607.813, 304.811, 22.063, -10.429)","(637.415, 299.492, 21.017, -19.241)","(664.923, 293.637, 12.029, 9.769)","(688.825, 288.659, 30.421, 4.073)","(710.45, 280.827, 15.948, -1.428)","(731.861, 272.036, 31.94, -8.618)","(752.623, 258.729, 13.31, -2.068)","(770.581, 249.933, 8.037, -5.081)","(789.52, 241.449, 14.384, 4.284)","(798.691, 230.046, 21.36, -26.301)","(804.588, 216.12, 16.475, -4.353)","(810.311, 195.796, 11.746, -12.615)","(804.679, 164.648, -0.548, -35.055)","(802.488, 138.534, 5.776, -26.479)","(804.414, 112.846, -9.015, -33.717)","(803.811, 85.953, -24.558, 1.512)","(785.228, 70.885, -16.956, -21.663)","(752.608, 60.575, -43.29, -17.568)","(716.757, 58.882, -45.837, 10.63)","(679.06, 57.419, -41.37, 2.553)","(641.579, 56.299, -48.932, 2.256)","(601.32, 56.969, -41.061, 11.886)","(559.828, 61.192, -44.206, 6.303)"
55,"(444.675, 465.651, 51.644, 17.888)","(490.602, 481.731, 46.239, 10.5)","(530.949, 492.187, 28.12, 15.021)","(571.304, 500.006, 29.859, 7.862)","(608.482, 509.765, 32.734, 20.96)","(642.619, 519.247, 27.961, 21.912)","(676.651, 528.443, 46.018, 20.031)","(706.771, 534.228, 20.807, -5.626)","(734.927, 542.022, 10.536, 17.636)","(757.244, 552.421, 49.286, 7.437)","(774.423, 564.287, 10.174, 40.941)","(774.031, 611.955, -12.32, 53.207)","(765.053, 642.618, 4.748, 7.491)","(766.726, 664.367, -46.062, 20.839)","(723.069, 661.226, -54.419, -10.905)","(700.855, 638.335, -10.878, -27.122)","(695.839, 636.004, -56.945, -2.264)","(678.555, 636.243, -41.609, 10.25)","(667.485, 636.014, -33.833, -0.048)","(666.587, 636.016, -23.04, -0.12)","(666.587, 636.016, -23.04, -0.12)","(666.587, 636.016, -23.04, -0.12)","(666.587, 636.016, -23.04, -0.12)","(666.587, 636.016, -23.04, -0.12)","(666.587, 636.016, -23.04, -0.12)","(666.587, 636.016, -23.04, -0.12)","(666.587, 636.016, -23.04, -0.12)","(666.587, 636.016, -23.04, -0.12)","(664.434, 636.048, -29.767, 0.283)","(663.746, 636.001, -41.293, -2.835)","(659.724, 636.161, -26.593, 4.771)","(647.324, 636.011, -27.438, 0.189)"
56,"(350.798, 466.241, 51.87, 24.407)","(393.967, 469.11, 39.824, -3.507)","(428.889, 471.92, 36.967, 7.312)","(462.25, 472.64, 30.533, 3.283)","(497.95, 475.813, 27.383, 16.837)","(534.486, 478.758, 42.393, 8.217)","(570.694, 483.587, 33.241, 9.627)","(603.631, 487.295, 40.755, 5.129)","(635.796, 490.501, 33.801, -2.564)","(666.541, 495.72, 22.15, -5.424)","(695.016, 501.964, 8.377, 14.371)","(717.999, 505.2, 5.669, 4.129)","(737.189, 514.387, 8.932, -4.035)","(756.469, 520.542, 44.812, -1.537)","(780.699, 534.054, 3.185, 13.613)","(791.2, 561.647, -4.543, 31.108)","(799.116, 600.057, -4.308, 41.185)","(790.62, 635.72, -25.178, 32.978)","(775.593, 657.545, -22.428, 1.234)","(742.551, 659.151, -25.681, -12.727)","(712.426, 661.506, -24.031, 1.064)","(672.518, 666.477, -32.966, -16.071)","(633.573, 667.492, -43.221, -21.145)","(587.242, 663.943, -33.884, -14.67)","(549.469, 660.96, -49.842, -24.08)","(515.206, 654.862, -39.603, -8.943)","(468.792, 658.902, -43.119, -21.785)","(432.269, 649.446, -23.975, -0.666)","(398.7, 640.616, -28.721, 2.088)","(366.758, 636.077, -41.256, -13.184)","(333.93, 636.38, -23.462, 13.464)","(298.382, 636.188, -28.651, -7.032)"
57,"(686.376, 404.304, 45.656, 23.293)","(718.519, 423.28, 20.317, 13.076)","(744.758, 442.344, 20.576, 3.971)","(767.063, 460.651, 34.333, 7.299)","(786.006, 482.905, 19.307, 28.79)","(799.708, 504.946, 6.415, 3.948)","(810.539, 525.987, 4.543, 27.394)","(808.799, 541.865, 28.661, 19.772)","(829.548, 568.798, -5.02, 4.182)","(835.007, 578.344, 10.714, 20.816)","(840.916, 583.969, 19.528, 14.67)","(841.099, 583.974, 10.956, 0.313)","(841.099, 583.974, 10.956, 0.313)","(841.099, 583.974, 10.956, 0.313)","(841.389, 583.98, 17.394, 0.369)","(842.996, 583.919, 26.689, -1.082)","(843.312, 583.993, 18.977, 4.457)","(843.312, 583.993, 18.977, 4.457)","(843.312, 583.993, 18.977, 4.457)","(843.312, 583.993, 18.977, 4.457)","(843.314, 583.995, 0.134, 0.095)","(843.314, 583.995, 0.134, 0.095)","(843.314, 583.995, 0.134, 0.095)","(843.314, 583.995, 0.134, 0.095)","(843.314, 583.995, 0.134, 0.095)","(843.365, 583.997, 3.054, 0.125)","(843.19, 583.995, -10.523, -0.13)","(842.658, 583.995, -24.291, -0.186)","(842.658, 583.995, -24.291, -0.186)","(842.658, 583.995, -24.291, -0.186)","(842.658, 583.995, -24.291, -0.186)","(842.658, 583.995, -24.291, -0.186)"
58,"(534.707, 545.662, 54.479, 21.874)","(573.335, 556.597, 27.411, 15.708)","(611.906, 570.002, 38.462, 16.456)","(646.97, 581.156, 33.276, 5.486)","(671.924, 583.926, 44.811, 0.998)","(688.199, 583.856, 34.943, -3.385)","(704.632, 583.825, 20.39, -3.476)","(706.08, 583.924, 42.957, -3.705)","(720.424, 583.726, 24.788, -15.273)","(739.035, 581.808, 21.036, -9.854)","(751.69, 567.773, 24.926, -28.414)","(765.275, 560.688, 6.966, 19.08)","(777.09, 581.064, 20.109, 42.467)","(777.242, 624.827, 8.061, 16.418)","(773.203, 649.73, -2.523, 14.271)","(742.78, 653.005, -43.734, -7.672)","(716.867, 641.449, -10.747, -25.681)","(708.564, 636.02, -20.602, -1.269)","(708.564, 636.02, -20.602, -1.269)","(708.564, 636.02, -20.602, -1.269)","(708.564, 636.02, -20.602, -1.269)","(708.564, 636.02, -20.602, -1.269)","(708.564, 636.02, -20.602, -1.269)","(708.564, 636.02, -20.602, -1.269)","(708.564, 636.02, -20.602, -1.269)","(708.564, 636.02, -20.602, -1.269)","(708.564, 636.02, -20.602, -1.269)","(708.564, 636.02, -20.602, -1.269)","(708.564, 636.02, -20.602, -1.269)","(708.564, 636.02, -20.602, -1.269)","(708.564, 636.02, -20.602, -1.269)","(707.764, 636.045, -47.961, 1.451)"
59,"(685.606, 531.947, 54.338, 8.172)","(718.852, 537.116, 12.924, 11.935)","(752.01, 544.227, 36.271, 1.141)","(771.295, 564.159, -16.17, 52.718)","(777.254, 601.176, 15.182, 26.702)","(777.942, 639.833, 7.033, 31.21)","(750.344, 657.059, -65.563, 6.102)","(702.959, 651.986, -38.951, -22.304)","(659.769, 647.365, -28.415, -16.776)","(615.247, 645.235, -42.124, -17.103)","(570.962, 640.559, -32.373, 9.304)","(530.544, 640.215, -50.123, -8.428)","(490.284, 638.775, -36.683, 8.854)","(451.035, 636.598, -44.255, -11.06)","(416.287, 636.15, -42.128, 5.395)","(377.195, 636.984, -46.075, -6.075)","(335.619, 637.47, -30.55, 3.499)","(293.884, 641.377, -33.968, -6.286)","(254.402, 644.542, -24.638, 21.063)","(217.668, 658.601, -27.983, 7.103)","(174.803, 659.219, -48.384, 1.597)","(137.242, 648.296, -17.317, -29.494)","(122.365, 608.52, -4.425, -42.703)","(110.506, 567.746, -16.58, -27.89)","(100.258, 527.182, -21.033, -30.263)","(91.458, 486.252, 1.875, -57.887)","(83.829, 447.948, -14.667, -28.502)","(80.15, 412.296, -3.054, -51.361)","(67.14, 384.15, -54.302, -20.322)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
