,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
35,"(380.736, 411.281, 57.16, 14.745)","(421.831, 419.638, 24.702, 16.414)","(458.674, 423.509, 43.349, -5.922)","(494.815, 425.161, 37.007, -4.397)","(528.864, 427.826, 19.87, 15.392)","(563.705, 432.36, 32.735, 9.069)","(595.074, 437.5, 38.727, 1.166)","(626.028, 442.877, 27.012, 4.8)","(655.948, 452.448, 29.985, 6.105)","(683.384, 460.699, 23.838, 16.673)","(707.959, 466.175, 15.098, -3.695)","(729.003, 470.558, 24.144, 6.797)","(747.001, 476.378, 6.019, 15.151)","(762.009, 481.325, 25.903, 16.471)","(774.076, 487.931, 4.315, -6.955)","(784.672, 496.993, 25.126, 1.734)","(796.21, 504.602, 11.252, -5.285)","(805.124, 513.292, -3.179, 13.804)","(806.636, 526.213, 8.679, 10.46)","(807.32, 540.499, 31.886, 26.732)","(816.8, 567.419, 15.944, 12.692)","(808.853, 593.245, -13.823, 47.458)","(809.458, 625.058, -16.089, 22.026)","(811.465, 651.803, -4.199, 33.488)","(795.59, 669.159, -30.83, 26.419)","(769.189, 684.283, -35.461, -5.471)","(737.233, 688.666, -20.633, 14.414)","(704.05, 691.606, -31.305, 5.08)","(664.579, 692.759, -47.561, 0.743)","(624.34, 691.334, -37.76, -5.288)","(584.407, 689.773, -44.813, -15.994)","(545.431, 687.384, -30.181, -3.914)","(506.491, 685.847, -53.313, -2.744)","(469.117, 684.072, -33.536, -6.776)","(428.406, 682.597, -34.108, -8.225)","(392.685, 682.281, -23.035, 4.009)","(358.325, 682.171, -35.336, -10.305)","(324.853, 683.036, -30.385, 1.683)"
36,"(771.09, 201.843, 45.063, 0.662)","(787.011, 154.806, -0.006, -43.55)","(788.532, 106.177, -9.364, -32.334)","(753.616, 87.866, -48.477, -22.268)","(703.978, 84.996, -45.389, -14.269)","(659.182, 83.661, -56.244, -13.499)","(613.506, 82.798, -28.635, -0.057)","(570.829, 80.167, -35.166, -4.588)","(525.75, 76.658, -30.749, -16.261)","(481.041, 77.769, -46.709, -4.022)","(434.977, 78.428, -55.821, 2.228)","(389.316, 79.577, -62.156, 6.886)","(344.607, 79.342, -46.791, -14.314)","(299.298, 79.693, -60.675, 13.398)","(255.307, 80.353, -37.992, 7.124)","(210.396, 80.586, -43.565, 2.739)","(169.97, 79.588, -39.636, 5.33)","(133.53, 97.297, -29.531, 41.623)","(112.93, 138.162, -3.769, 43.553)","(102.584, 180.828, 5.13, 51.373)","(95.624, 223.261, -1.799, 39.4)","(88.131, 266.476, -4.476, 36.19)","(81.802, 306.646, 0.696, 48.83)","(74.954, 344.471, 2.747, 39.393)","(56.439, 365.162, -38.206, -1.002)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
37,"(366.059, 330.938, 53.078, 1.282)","(406.599, 320.295, 49.367, 1.678)","(446.917, 312.575, 22.457, -20.403)","(484.841, 304.348, 30.675, -4.547)","(524.842, 293.435, 49.379, -22.48)","(559.315, 280.427, 40.059, -26.046)","(595.536, 271.592, 47.817, -2.642)","(631.266, 268.113, 36.311, -5.894)","(663.85, 264.203, 16.869, -10.005)","(695.028, 257.944, 22.311, -17.983)","(722.821, 251.692, 29.981, -8.109)","(744.624, 241.706, 14.792, -18.616)","(767.26, 238.381, 24.002, -6.769)","(783.53, 228.378, 2.129, -14.812)","(789.846, 210.357, -10.353, -12.353)","(796.359, 191.805, 16.914, -16.543)","(793.65, 156.868, 0.788, -67.037)","(798.25, 113.352, -21.578, -54.354)","(777.735, 88.704, -18.98, -35.31)","(730.063, 79.898, -26.906, 4.434)","(685.239, 86.291, -53.023, -17.664)","(643.622, 83.7, -34.133, 12.239)","(607.899, 86.659, -30.9, 1.493)","(563.424, 85.973, -55.81, 10.809)","(524.814, 93.348, -47.481, 13.423)","(479.783, 97.404, -43.939, 2.345)","(435.435, 98.089, -46.62, -14.673)","(391.941, 97.635, -57.943, -12.448)","(347.508, 95.879, -30.128, -13.438)","(307.244, 95.491, -37.229, -11.416)","(271.899, 95.971, -27.477, 8.216)","(238.388, 93.607, -44.58, -16.145)","(201.675, 93.187, -34.39, 5.859)","(168.578, 92.865, -40.05, -22.171)","(130.646, 107.317, -8.256, 33.102)","(116.473, 148.797, -20.23, 52.025)","(112.507, 185.353, -2.728, 40.172)","(110.0, 221.021, -0.623, 26.636)"
38,"(286.392, 464.57, 28.613, 21.331)","(315.214, 479.22, 43.796, 16.22)","(345.987, 489.742, 46.947, 9.642)","(377.512, 496.344, 46.163, -6.732)","(409.076, 500.552, 21.092, 8.597)","(442.296, 502.75, 37.128, 4.809)","(475.693, 507.592, 43.304, 12.403)","(509.047, 511.205, 36.528, -2.358)","(539.973, 510.991, 28.393, -5.041)","(569.787, 513.394, 44.17, -7.952)","(598.348, 515.719, 13.48, -2.123)","(625.579, 519.706, 21.468, 2.656)","(647.958, 521.468, 16.654, -6.356)","(671.116, 525.227, 27.666, -4.386)","(691.404, 529.347, 33.149, -11.867)","(708.863, 531.134, 25.565, -1.944)","(727.338, 536.936, 16.973, 5.005)","(744.282, 538.472, 33.25, -13.869)","(760.777, 539.76, 12.904, -11.032)","(772.227, 548.572, -0.467, 26.777)","(777.693, 577.135, -7.205, 12.978)","(774.627, 607.002, -8.634, 34.334)","(773.038, 632.749, 5.356, 28.753)","(774.201, 654.99, -41.422, -4.755)","(737.013, 655.88, -23.337, 14.335)","(711.881, 663.805, -41.859, 11.687)","(669.247, 667.725, -29.346, 8.877)","(624.448, 662.742, -27.78, -7.788)","(595.737, 667.941, -38.024, 19.869)","(551.344, 670.04, -44.125, 1.699)","(509.979, 666.324, -41.053, 10.937)","(470.426, 666.618, -40.52, -0.232)","(430.233, 663.243, -49.524, 6.765)","(390.619, 662.686, -47.654, 3.905)","(349.045, 665.443, -23.62, -16.259)","(314.645, 661.068, -27.636, -1.478)","(294.353, 660.022, -10.922, 16.021)","(269.361, 662.637, -37.438, 19.124)"
39,"(279.099, 311.824, 31.338, -18.972)","(309.154, 296.383, 28.089, -23.981)","(342.183, 291.069, 36.452, -21.868)","(374.976, 284.909, 37.261, 5.262)","(408.043, 277.831, 31.438, -18.384)","(438.241, 273.241, 45.424, 2.45)","(467.125, 267.203, 38.291, 5.983)","(496.316, 261.092, 43.01, 0.898)","(528.199, 253.795, 45.119, -14.611)","(560.794, 248.371, 42.913, 0.449)","(592.418, 239.754, 17.393, -8.493)","(620.934, 234.467, 21.615, 11.539)","(648.624, 229.396, 29.242, -22.987)","(671.944, 224.763, 15.21, -8.42)","(694.419, 222.032, 21.952, -5.884)","(713.005, 219.328, 10.366, -15.382)","(727.113, 216.523, -7.43, 27.436)","(740.095, 217.439, 7.324, -15.957)","(753.152, 216.081, 9.516, -15.583)","(761.561, 210.27, 1.317, -14.827)","(769.928, 199.591, -7.866, -18.473)","(781.989, 178.612, 3.318, -42.391)","(781.557, 142.138, 1.687, -37.901)","(789.206, 115.479, 2.28, -8.165)","(780.111, 98.083, -32.125, 1.903)","(738.316, 108.353, -39.063, -0.468)","(730.068, 108.479, -0.453, 1.283)","(724.544, 106.5, -13.54, -8.544)","(685.154, 91.624, -51.899, -8.138)","(659.826, 82.419, -25.733, -0.438)","(614.55, 83.465, -28.462, 18.412)","(572.591, 85.736, -66.718, -16.137)","(533.006, 88.503, -43.705, 17.121)","(495.537, 94.119, -37.677, 19.631)","(454.489, 94.134, -53.987, -12.189)","(416.807, 97.038, -25.864, 6.855)","(376.832, 95.657, -42.623, 2.843)","(338.071, 96.272, -22.271, -10.52)"
40,"(727.691, 461.876, 32.707, 28.588)","(752.618, 487.144, 41.031, 42.318)","(778.383, 513.285, 44.009, 32.916)","(801.749, 541.082, 3.57, 21.065)","(824.086, 566.865, 24.201, 16.249)","(817.247, 604.455, -21.109, 71.533)","(807.098, 654.368, -10.52, 21.127)","(778.924, 678.782, -35.564, 30.815)","(732.293, 688.826, -49.227, 7.432)","(687.701, 688.242, -49.431, 4.132)","(647.543, 685.118, -28.646, 1.973)","(605.425, 684.359, -47.024, -3.422)","(563.698, 682.106, -46.112, 10.162)","(527.819, 680.039, -25.743, 0.344)","(489.466, 678.927, -42.928, -12.848)","(449.057, 679.332, -53.831, 11.317)","(406.124, 679.121, -28.973, -0.557)","(363.482, 676.239, -45.612, 11.194)","(318.673, 673.878, -45.446, 2.787)","(276.63, 669.683, -55.752, -11.326)","(235.166, 667.591, -29.071, -4.884)","(197.259, 666.306, -33.933, 7.023)","(159.331, 663.95, -54.538, -0.241)","(131.1, 634.848, -23.253, -51.182)","(115.073, 595.535, -21.111, -50.187)","(102.999, 554.825, -20.783, -32.073)","(91.719, 514.633, -11.102, -25.539)","(81.671, 476.483, -11.498, -25.032)","(70.715, 441.104, -14.265, -48.112)","(70.657, 411.477, 7.817, -23.963)","(46.571, 388.588, -51.128, 7.576)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
41,"(559.389, 260.849, 17.998, -30.73)","(601.586, 242.388, 35.634, -26.322)","(637.825, 231.484, 41.228, -16.168)","(672.647, 221.59, 31.576, -30.81)","(707.493, 210.577, 42.558, 11.792)","(737.232, 200.393, 19.242, -21.687)","(759.606, 193.776, 7.454, 14.093)","(776.617, 180.343, 4.514, -28.02)","(782.108, 161.201, 2.773, -57.433)","(771.338, 127.018, -2.895, -19.298)","(775.595, 100.53, 8.387, -21.761)","(744.238, 93.244, -59.925, 13.451)","(700.767, 98.429, -32.653, -0.062)","(663.284, 104.953, -51.008, 4.618)","(634.041, 108.901, -36.446, 20.828)","(608.538, 113.822, -8.004, -6.927)","(597.61, 113.761, -38.439, -4.818)","(589.296, 113.98, -44.333, 2.593)","(589.296, 113.98, -44.333, 2.593)","(587.232, 113.991, -45.613, -0.021)","(587.232, 113.991, -45.613, -0.021)","(587.232, 113.991, -45.613, -0.021)","(587.232, 113.991, -45.613, -0.021)","(587.232, 113.991, -45.613, -0.021)","(587.232, 113.991, -45.613, -0.021)","(587.232, 113.991, -45.613, -0.021)","(587.232, 113.991, -45.613, -0.021)","(587.232, 113.991, -45.613, -0.021)","(587.232, 113.991, -45.613, -0.021)","(587.232, 113.991, -45.613, -0.021)","(587.232, 113.991, -45.613, -0.021)","(587.232, 113.991, -45.613, -0.021)","(587.232, 113.991, -45.613, -0.021)","(584.859, 113.973, -46.336, 0.558)","(563.245, 113.469, -24.018, -15.07)","(530.491, 100.551, -35.093, -16.571)","(494.92, 97.715, -40.047, 9.052)","(458.496, 95.865, -42.917, -11.012)"
42,"(330.321, 283.385, 54.029, -16.648)","(368.506, 270.203, 50.446, -5.752)","(403.097, 263.566, 44.305, -24.32)","(437.196, 256.369, 22.344, 1.703)","(471.045, 252.191, 35.718, -15.198)","(500.976, 247.121, 38.389, -8.955)","(533.73, 242.946, 50.84, 0.134)","(567.73, 235.991, 21.314, 5.984)","(602.585, 230.906, 32.205, 1.631)","(637.508, 228.403, 37.022, -0.859)","(670.034, 225.271, 38.415, -6.866)","(699.738, 217.375, 17.603, 5.281)","(727.847, 212.024, 3.574, 2.951)","(748.042, 203.872, 21.244, 19.568)","(762.155, 208.988, 9.76, 3.633)","(771.817, 197.172, 6.229, -21.636)","(772.832, 179.848, -10.403, -54.065)","(770.912, 136.701, -8.432, -26.217)","(761.926, 107.797, -20.084, -2.853)","(758.714, 105.988, -10.885, 9.854)","(757.841, 106.757, -6.997, -8.115)","(759.941, 97.944, 17.501, 6.043)","(772.465, 79.977, 26.109, -22.426)","(734.283, 71.894, -49.234, -1.101)","(698.702, 67.555, -29.917, -16.066)","(661.148, 70.448, -31.284, -10.141)","(625.141, 68.498, -29.692, 0.314)","(587.386, 68.375, -47.613, 0.437)","(548.086, 67.929, -22.869, 6.67)","(508.422, 69.883, -52.61, 1.777)","(469.801, 67.889, -33.394, 7.682)","(433.456, 65.222, -39.273, 11.21)","(393.578, 64.804, -35.092, -11.552)","(357.677, 64.554, -33.081, -14.699)","(322.882, 63.745, -44.706, -9.593)","(288.281, 63.468, -39.86, -8.263)","(252.07, 66.896, -34.114, 2.278)","(218.517, 69.543, -38.942, 23.543)"
43,"(677.277, 442.66, 43.868, 28.956)","(704.748, 456.974, 23.949, 12.106)","(735.193, 477.797, 35.058, 7.625)","(759.971, 496.425, 4.252, 36.42)","(777.196, 518.114, 1.175, 2.178)","(788.322, 533.97, 21.434, 0.566)","(801.419, 549.04, 15.039, 13.469)","(814.055, 591.449, 13.156, 31.882)","(816.758, 634.923, 15.097, 32.032)","(809.115, 667.294, -34.031, 39.517)","(784.956, 690.634, -44.398, 16.52)","(742.008, 696.279, -51.436, -18.57)","(692.236, 689.842, -34.97, 7.777)","(647.0, 686.941, -41.124, 8.069)","(604.38, 685.162, -54.515, 12.634)","(562.751, 685.129, -47.027, -1.55)","(517.5, 684.773, -54.078, -15.94)","(471.283, 682.951, -32.444, 5.673)","(426.448, 677.607, -26.172, -16.498)","(384.671, 672.834, -30.896, 13.498)","(343.676, 674.109, -43.221, 2.571)","(299.712, 677.623, -39.07, 15.795)","(255.216, 678.79, -36.904, 8.298)","(212.498, 675.979, -52.728, 2.487)","(169.426, 672.696, -34.079, -10.954)","(129.196, 648.42, -42.277, -32.449)","(111.587, 608.669, -2.572, -45.688)","(97.88, 572.354, -11.686, -33.041)","(84.108, 534.104, -8.993, -23.001)","(72.371, 495.18, -0.627, -23.867)","(59.348, 460.552, 5.41, -27.97)","(54.061, 433.564, 9.608, -5.024)","(63.461, 410.36, 6.969, -15.934)","(40.934, 385.054, -72.371, -3.644)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
44,"(570.893, 513.37, 39.555, 10.467)","(606.04, 529.206, 48.532, 27.696)","(638.857, 535.415, 18.975, 21.625)","(675.074, 540.733, 24.588, 0.994)","(707.679, 554.366, 35.43, 14.851)","(723.393, 558.618, 5.414, 7.849)","(739.98, 556.834, 20.787, -18.342)","(758.032, 552.944, 0.295, -6.182)","(767.181, 559.297, 19.702, -27.354)","(766.943, 568.56, -16.091, 35.81)","(768.524, 617.149, 3.36, 40.151)","(767.261, 636.251, 1.141, 15.794)","(761.786, 654.519, -6.396, 8.746)","(765.812, 663.788, -6.343, 4.567)","(740.28, 670.327, -61.012, -0.016)","(696.631, 656.489, -19.984, 7.026)","(650.895, 659.337, -48.745, 11.22)","(614.637, 655.026, -35.42, 9.652)","(584.613, 651.331, -52.774, 12.375)","(536.368, 650.507, -28.22, -18.924)","(510.621, 645.185, -9.8, 17.381)","(466.213, 655.197, -53.399, -16.642)","(428.676, 645.614, -41.218, -4.892)","(399.537, 637.016, -29.483, 3.448)","(375.934, 636.064, -40.205, 3.84)","(350.105, 636.152, -57.508, -8.7)","(308.877, 637.933, -31.342, 11.121)","(271.028, 640.009, -36.791, -3.909)","(238.077, 643.783, -35.94, 19.168)","(214.06, 655.941, -34.36, 28.515)","(194.114, 655.915, -9.124, 9.141)","(193.934, 656.255, -10.817, 20.377)","(193.934, 656.255, -10.817, 20.377)","(193.934, 656.255, -10.817, 20.377)","(193.934, 656.255, -10.817, 20.377)","(193.934, 656.255, -10.817, 20.377)","(193.934, 656.255, -10.817, 20.377)","(193.934, 656.255, -10.817, 20.377)"
45,"(351.705, 557.113, 45.397, 7.471)","(394.069, 560.694, 34.921, 1.062)","(437.199, 560.704, 33.305, -7.251)","(475.414, 561.653, 52.03, 12.353)","(512.137, 563.008, 40.131, -13.498)","(549.125, 563.876, 43.344, -9.168)","(586.282, 565.588, 41.873, 13.704)","(612.117, 570.055, 14.064, -18.649)","(630.179, 564.067, 27.009, -21.133)","(668.392, 558.811, 13.242, 9.144)","(693.775, 558.63, 33.747, 12.853)","(719.684, 554.905, 25.581, -9.008)","(737.545, 548.852, -4.722, 3.103)","(754.587, 548.239, 26.886, -7.933)","(773.305, 562.109, 22.72, 29.953)","(790.48, 605.14, -8.463, 56.874)","(791.225, 644.438, -6.28, 14.458)","(763.633, 663.121, -20.591, 5.908)","(728.621, 662.132, -36.545, -14.919)","(697.434, 661.426, -56.132, 16.391)","(657.274, 662.282, -40.635, -7.761)","(617.482, 657.881, -35.251, -9.892)","(581.509, 668.206, -54.111, 18.928)","(540.384, 661.491, -30.095, -8.221)","(510.066, 654.352, -36.955, 18.277)","(464.5, 653.841, -41.337, -25.353)","(424.008, 644.318, -47.786, -6.426)","(387.811, 636.045, -44.166, -2.4)","(374.076, 636.118, -69.385, -2.736)","(336.042, 636.315, -54.292, -8.279)","(301.9, 636.128, -27.92, -1.356)","(270.266, 638.401, -21.82, 1.228)","(244.449, 641.319, -28.917, -7.136)","(235.91, 655.115, -0.374, 4.908)","(234.311, 655.712, 1.656, -17.967)","(230.811, 653.371, -34.45, -2.85)","(227.61, 650.834, -18.3, 26.432)","(226.64, 650.405, -41.131, 17.263)"
46,"(236.613, 250.209, 17.39, -0.081)","(264.89, 237.984, 40.98, -24.226)","(296.287, 226.981, 27.877, -16.272)","(327.155, 219.227, 43.931, -18.68)","(358.691, 212.496, 24.741, -0.986)","(388.996, 205.907, 37.633, -20.288)","(420.242, 203.677, 43.577, -14.502)","(450.652, 199.017, 14.382, 6.073)","(479.541, 195.768, 19.591, -15.715)","(508.446, 192.659, 17.116, 3.404)","(536.988, 190.987, 39.367, 10.565)","(563.545, 188.403, 35.944, 10.94)","(590.914, 187.971, 23.11, -10.31)","(620.542, 186.222, 25.362, 1.257)","(649.447, 185.577, 39.867, -14.832)","(673.766, 185.671, 10.556, 12.813)","(691.695, 184.071, 14.757, -17.696)","(706.153, 180.125, -3.787, 5.758)","(719.808, 178.607, 2.766, 7.071)","(729.61, 180.62, 21.349, -2.895)","(736.007, 189.587, 18.75, 13.504)","(741.186, 199.063, 18.512, -11.806)","(748.4, 199.501, 10.591, 10.481)","(762.603, 202.016, 24.281, -0.97)","(766.673, 197.303, -17.034, -33.282)","(762.225, 174.228, 8.791, -35.795)","(765.437, 149.351, -0.944, -14.06)","(774.807, 131.523, 15.612, -10.856)","(786.02, 101.014, 19.491, -46.288)","(761.141, 95.612, -36.231, 9.339)","(737.556, 98.613, -20.289, -7.114)","(713.269, 84.743, -48.647, -15.852)","(680.005, 74.844, -15.347, -0.872)","(650.25, 66.746, -39.52, -7.481)","(615.804, 64.124, -20.152, 4.69)","(583.834, 64.091, -40.795, -15.381)","(549.495, 64.471, -24.642, -8.147)","(513.75, 68.246, -36.122, 4.222)"
47,"(338.242, 240.644, 44.051, 0.014)","(384.339, 234.057, 38.497, -25.156)","(421.325, 228.695, 36.289, 10.968)","(455.308, 224.721, 25.398, -14.172)","(491.508, 223.156, 45.901, 4.053)","(532.958, 223.197, 26.676, 9.87)","(570.534, 220.836, 25.462, 17.157)","(606.718, 219.271, 18.141, -21.287)","(639.621, 217.383, 20.038, -10.408)","(673.238, 212.422, 21.5, -11.445)","(704.095, 210.757, 17.824, -20.555)","(731.424, 204.749, 26.91, 6.126)","(751.186, 205.447, -0.305, -25.41)","(772.089, 206.597, -5.674, -15.919)","(773.736, 194.516, 13.62, -25.938)","(778.89, 169.568, 14.291, -50.048)","(783.292, 129.964, -1.476, -26.909)","(776.31, 98.625, 2.681, -20.562)","(741.956, 89.38, -52.235, 15.836)","(700.232, 109.477, -37.843, 4.388)","(694.654, 113.977, -26.036, 25.963)","(694.654, 113.977, -26.036, 25.963)","(694.654, 113.977, -26.036, 25.963)","(694.654, 113.977, -26.036, 25.963)","(691.005, 113.995, -77.095, 1.662)","(691.005, 113.995, -77.095, 1.662)","(683.359, 113.963, -57.903, 7.224)","(672.211, 113.995, -30.837, 1.353)","(668.99, 113.979, -30.139, 1.209)","(668.99, 113.979, -30.139, 1.209)","(668.99, 113.979, -30.139, 1.209)","(667.271, 113.861, -8.93, 1.037)","(659.265, 113.963, -14.212, 0.727)","(652.688, 113.94, -9.826, 3.573)","(640.851, 113.979, -17.54, 12.683)","(627.923, 113.952, -25.705, 4.564)","(613.208, 113.977, -29.093, 1.869)","(597.108, 113.896, -21.573, 3.013)"
48,"(409.897, 358.933, 35.772, -0.375)","(443.739, 346.348, 48.904, -13.013)","(477.961, 339.64, 23.743, -7.016)","(510.469, 335.807, 35.318, -1.5)","(548.733, 336.594, 35.149, -15.51)","(585.339, 333.931, 29.618, -4.416)","(618.583, 327.94, 40.151, -12.615)","(652.798, 321.389, 16.622, 5.251)","(683.287, 314.141, 16.122, -17.841)","(711.466, 306.373, 10.353, -12.313)","(733.262, 296.545, 22.396, -11.598)","(752.467, 286.122, 24.003, -3.737)","(769.831, 274.735, 11.267, -19.811)","(784.18, 263.95, 8.99, -20.569)","(795.864, 254.966, -0.708, 2.145)","(803.571, 246.314, -7.207, -14.594)","(810.583, 236.246, 6.1, 2.612)","(816.063, 227.988, 10.953, -11.425)","(814.714, 216.121, 0.562, -24.517)","(815.087, 213.08, -4.755, -5.823)","(808.87, 211.379, 1.977, -22.426)","(815.448, 189.376, -4.51, -27.717)","(820.588, 165.744, -11.807, -24.511)","(821.606, 141.879, -5.559, -15.12)","(806.664, 115.681, -8.342, -38.032)","(793.172, 91.19, -35.858, -3.496)","(759.125, 80.243, -48.785, 10.908)","(730.502, 72.423, -12.15, -11.863)","(704.406, 59.988, -15.825, -8.049)","(675.281, 57.629, -21.611, -0.793)","(640.704, 56.94, -34.65, 13.582)","(604.235, 58.929, -28.663, -11.389)","(564.031, 59.949, -51.506, 14.705)","(521.72, 60.968, -26.578, -1.253)","(481.123, 64.208, -54.514, -3.247)","(442.216, 65.06, -41.194, -13.392)","(404.702, 64.305, -26.478, -12.654)","(367.054, 65.46, -28.579, -3.367)"
49,"(729.708, 506.376, 50.82, 30.383)","(763.664, 531.391, 28.067, 19.561)","(788.408, 568.685, 13.431, 44.346)","(796.153, 625.258, -4.135, 51.304)","(783.792, 661.4, -12.519, 4.762)","(742.185, 676.516, -43.727, -5.749)","(696.484, 676.405, -36.309, 9.867)","(651.273, 678.66, -34.267, 15.554)","(608.447, 679.457, -55.83, -0.021)","(565.698, 677.505, -38.01, 12.704)","(521.826, 676.38, -49.018, -10.392)","(482.427, 675.098, -39.955, 8.866)","(442.492, 673.682, -25.8, -14.421)","(402.415, 670.246, -25.13, 8.39)","(361.349, 667.391, -45.851, -15.718)","(320.992, 664.637, -35.389, 13.387)","(281.154, 663.733, -32.586, 10.279)","(242.412, 663.215, -24.028, 6.609)","(203.52, 664.965, -47.759, 12.683)","(165.14, 663.758, -36.842, 4.958)","(135.235, 643.986, -17.726, -31.649)","(118.78, 603.36, -16.91, -54.597)","(107.852, 565.168, -20.436, -53.7)","(95.192, 526.789, -6.775, -42.033)","(84.051, 487.767, -11.597, -30.709)","(74.797, 449.685, -8.608, -49.352)","(73.108, 417.296, -18.293, -34.906)","(60.577, 390.024, -44.711, -18.885)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
50,"(281.806, 243.665, 26.527, -27.031)","(320.423, 232.466, 38.34, -20.226)","(357.118, 227.799, 33.693, 2.81)","(391.738, 225.148, 34.249, -14.667)","(425.629, 219.173, 24.175, 2.383)","(460.216, 217.598, 21.991, 9.092)","(494.404, 216.559, 18.336, 8.428)","(527.89, 213.838, 42.393, 0.838)","(560.708, 213.648, 21.039, 11.718)","(597.535, 212.624, 40.702, -14.69)","(630.473, 207.613, 32.305, 16.015)","(661.118, 206.27, 33.834, 7.033)","(693.352, 205.642, 35.527, 8.395)","(716.402, 207.666, 31.158, 7.983)","(734.87, 206.344, 15.583, 1.886)","(746.511, 203.306, -0.307, -2.87)","(758.947, 206.584, 18.456, 16.77)","(775.31, 195.627, 25.531, -28.55)","(789.406, 156.781, 0.061, -55.179)","(797.439, 126.448, 32.226, -12.188)","(801.737, 90.256, -14.253, -23.215)","(789.282, 65.97, -24.518, -16.262)","(755.371, 53.867, -45.429, 10.795)","(717.357, 52.197, -53.689, 5.253)","(671.691, 56.789, -35.457, 5.211)","(629.987, 56.221, -30.218, 2.111)","(590.914, 57.317, -32.653, -8.751)","(550.037, 58.619, -34.046, 11.092)","(510.778, 59.321, -40.389, -2.694)","(470.543, 61.252, -40.491, 5.264)","(430.045, 61.897, -42.76, -3.098)","(391.569, 63.26, -43.29, -0.383)","(352.105, 63.317, -35.088, -11.186)","(316.585, 64.171, -51.849, -14.448)","(281.033, 65.198, -36.253, 7.568)","(245.308, 65.741, -42.803, 1.49)","(213.762, 69.429, -31.896, 0.578)","(174.174, 66.103, -25.406, -10.008)"
51,"(660.678, 481.98, 35.148, 15.717)","(695.639, 500.09, 38.059, 28.084)","(729.757, 515.488, 37.139, 14.001)","(757.902, 530.909, 27.216, -0.903)","(774.102, 544.145, 4.658, 28.224)","(786.228, 555.501, -0.767, -0.69)","(797.897, 580.957, 13.145, 46.236)","(794.845, 628.902, -17.212, 33.376)","(781.728, 653.802, -39.797, 19.087)","(737.195, 661.583, -51.729, -19.372)","(698.384, 653.135, -34.087, -20.478)","(667.584, 646.18, -16.847, -5.36)","(631.19, 643.173, -40.46, -13.28)","(609.392, 636.077, -46.433, -7.134)","(591.865, 636.099, -32.085, -7.817)","(583.556, 636.061, -48.151, 0.823)","(581.422, 636.016, -28.079, -0.747)","(581.422, 636.016, -28.079, -0.747)","(581.422, 636.016, -28.079, -0.747)","(581.422, 636.016, -28.079, -0.747)","(581.422, 636.016, -28.079, -0.747)","(581.422, 636.016, -28.079, -0.747)","(581.422, 636.016, -28.079, -0.747)","(581.422, 636.016, -28.079, -0.747)","(581.422, 636.016, -28.079, -0.747)","(581.422, 636.016, -28.079, -0.747)","(581.422, 636.016, -28.079, -0.747)","(581.422, 636.016, -28.079, -0.747)","(577.787, 636.048, -70.17, -2.439)","(569.608, 636.011, -60.907, -2.528)","(546.889, 636.004, -53.978, -22.378)","(520.018, 636.121, -22.81, -2.551)","(502.912, 636.176, -33.113, 3.33)","(478.45, 636.03, -28.993, -0.193)","(457.782, 636.277, -30.389, 10.569)","(434.662, 636.102, -22.928, -13.709)","(407.986, 636.107, -42.708, -6.478)","(380.086, 636.281, -40.583, 5.653)"
