,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
25,"(254.022, 332.906, 74.402, -33.135)","(280.001, 322.004, -7.064, -30.984)","(311.125, 317.363, 28.093, -42.605)","(341.116, 315.664, 24.389, -48.105)","(374.662, 310.554, 43.306, -23.695)","(403.245, 305.065, 87.052, 38.09)","(437.182, 305.966, -26.91, 32.495)","(465.67, 300.867, 1.622, 38.088)","(496.469, 293.429, 24.494, 25.488)","(530.36, 289.073, -4.388, -0.722)","(557.171, 283.092, 72.762, -31.6)","(583.783, 272.496, 41.302, -41.855)","(605.808, 266.127, 4.241, -16.775)","(626.008, 258.03, 14.286, -44.975)","(648.277, 258.306, 22.417, 56.597)","(663.263, 259.844, 19.54, -32.753)","(684.083, 260.382, 43.814, 34.459)","(703.532, 267.363, -11.459, 25.553)","(718.142, 267.077, 31.615, -12.593)","(726.532, 259.413, 28.631, 14.43)","(735.419, 256.847, 27.776, 6.853)","(747.844, 249.978, 33.756, 35.852)","(758.618, 245.171, 21.228, -18.274)","(771.252, 239.744, -27.503, -23.995)","(771.76, 234.732, -29.573, -24.987)","(772.645, 226.253, 14.99, -10.638)","(779.007, 212.912, 12.444, -57.43)","(778.709, 181.381, 6.333, -72.773)","(783.332, 153.386, -0.229, -87.277)","(786.52, 128.637, -23.781, -57.376)","(792.022, 107.95, 66.791, 6.726)","(785.264, 86.207, 11.747, -31.494)","(744.429, 55.624, -6.092, -46.961)","(693.527, 61.366, 1.054, 35.288)","(660.483, 66.127, -21.282, -10.645)","(621.699, 64.324, -64.119, -17.509)","(576.023, 69.244, -66.34, 22.911)","(530.467, 69.528, -5.591, 50.251)","(485.985, 74.441, 7.949, 24.531)","(445.441, 73.183, 8.511, 41.747)","(403.762, 71.789, -77.883, 32.236)","(364.182, 70.74, -30.768, -45.172)","(326.356, 66.55, -3.58, -11.017)","(290.5, 67.015, 7.498, -53.857)","(252.873, 66.859, -71.062, -7.298)","(214.121, 69.094, -13.216, -53.204)","(168.128, 68.08, -9.615, -10.071)","(129.744, 83.287, -74.653, 4.391)","(90.608, 118.458, -42.312, 32.5)","(71.371, 157.132, -8.931, -16.909)","(61.483, 191.094, 11.386, 91.482)","(60.089, 229.056, 0.708, 46.119)","(61.545, 264.677, 57.737, -17.553)","(61.02, 303.658, 4.942, 13.648)","(58.989, 340.114, 5.941, -8.308)","(35.767, 366.097, -60.663, 54.586)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
26,"(333.925, 519.509, 24.358, 0.711)","(369.037, 510.108, -4.475, -33.042)","(405.793, 501.772, -3.323, 17.847)","(445.618, 493.723, 88.522, -31.044)","(487.793, 493.539, 71.33, 0.097)","(522.857, 496.561, 36.809, 19.746)","(557.958, 497.88, 57.022, -30.275)","(591.765, 497.574, 79.161, 3.221)","(623.085, 501.497, 53.75, -6.76)","(655.204, 502.708, -3.539, 9.758)","(686.577, 509.248, 66.955, -20.509)","(713.259, 513.762, 34.672, -22.122)","(738.041, 520.49, 9.025, 55.392)","(765.058, 530.053, 4.217, -28.613)","(786.299, 551.898, -15.488, -10.611)","(792.495, 602.91, -40.181, 77.71)","(800.758, 635.736, -25.945, -11.909)","(795.239, 667.791, -50.756, 61.65)","(772.423, 681.991, -73.309, -28.908)","(730.076, 685.179, -50.517, 1.091)","(695.783, 686.715, -66.916, -10.424)","(654.542, 687.718, 10.726, -9.855)","(613.324, 684.781, 9.212, 25.756)","(569.001, 680.654, -31.613, 44.284)","(533.761, 675.261, -8.374, -3.677)","(489.915, 680.946, -79.974, -36.944)","(448.386, 680.36, -73.584, 28.859)","(401.769, 682.949, -22.924, 14.831)","(354.442, 681.977, -51.0, -21.35)","(318.137, 682.387, 7.369, -3.874)","(274.975, 680.788, -86.188, -20.236)","(234.448, 679.064, -39.872, 53.505)","(202.389, 679.908, -53.409, 22.37)","(167.317, 675.475, 16.864, 13.213)","(128.899, 654.911, -27.726, -19.83)","(111.546, 614.073, 6.1, -30.618)","(94.15, 571.056, 33.673, -77.049)","(81.389, 536.967, -1.026, -74.972)","(70.925, 492.933, -40.383, -17.103)","(60.109, 462.052, 12.6, -43.499)","(48.697, 441.321, -43.117, -41.37)","(46.592, 430.896, -8.364, 44.018)","(52.866, 421.132, 70.986, 30.323)","(47.765, 390.722, -107.405, -43.463)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
27,"(405.366, 505.5, 30.402, 4.077)","(444.445, 504.103, 54.682, 7.98)","(486.03, 503.628, 26.82, 6.633)","(529.954, 510.293, 43.438, 1.558)","(576.885, 517.099, 34.636, -7.085)","(623.761, 521.654, 61.554, 14.577)","(660.961, 532.401, 41.294, 7.207)","(694.033, 538.187, 32.872, -5.277)","(730.289, 542.002, 42.59, -3.836)","(769.501, 541.535, 61.539, 1.167)","(788.529, 556.386, 13.303, 19.528)","(805.487, 602.413, -8.519, 31.912)","(810.973, 639.685, 18.515, 29.442)","(805.668, 667.79, -27.881, 4.895)","(781.693, 685.899, -38.801, 8.579)","(746.414, 690.449, -28.479, 12.786)","(707.008, 687.647, -44.723, -7.02)","(670.031, 689.609, -37.408, 6.285)","(624.458, 684.476, -43.697, 2.63)","(582.867, 680.894, -49.49, 3.396)","(541.315, 679.917, -48.288, -13.314)","(501.719, 680.236, -23.866, -16.348)","(462.223, 680.661, -43.269, -11.363)","(422.069, 676.64, -88.911, -45.473)","(381.279, 673.393, -18.441, 1.774)","(344.472, 672.642, -72.713, -41.265)","(309.644, 671.93, 3.519, 18.474)","(272.894, 671.386, -58.555, 4.141)","(235.981, 675.827, -54.514, 25.865)","(190.845, 683.365, -85.485, 33.284)","(146.725, 672.368, -47.212, 44.349)","(114.353, 635.594, -13.891, -89.933)","(88.286, 602.109, -75.11, -31.528)","(65.382, 557.593, 11.251, -41.681)","(56.827, 514.686, 28.463, 3.948)","(46.11, 489.93, -23.696, -90.959)","(47.822, 455.553, 9.757, -77.603)","(46.76, 433.188, -9.828, 0.079)","(64.296, 407.212, 3.931, -53.737)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
28,"(370.313, 306.382, 52.906, 13.198)","(410.352, 299.524, 55.727, 0.628)","(443.76, 292.324, 25.771, 0.004)","(478.555, 284.495, 25.201, -6.158)","(514.22, 276.085, 27.247, -20.829)","(546.536, 271.726, 15.619, -14.092)","(574.132, 266.58, 26.581, -22.493)","(603.063, 262.385, 42.404, -5.635)","(632.278, 256.52, 27.907, -19.911)","(659.804, 247.746, 40.434, -22.709)","(687.619, 241.225, 18.761, -15.651)","(715.671, 238.972, 41.491, -4.273)","(745.707, 230.608, 41.271, -11.706)","(774.201, 220.717, 23.743, -19.854)","(786.847, 193.154, -12.207, -25.695)","(792.864, 167.019, 21.607, -30.146)","(800.703, 131.444, 5.247, -48.976)","(801.921, 93.088, 0.674, -22.755)","(776.947, 67.758, -44.715, -24.095)","(738.637, 57.068, -49.862, 1.43)","(694.775, 58.51, -46.799, 4.848)","(653.627, 61.345, -25.891, -12.641)","(614.624, 64.627, -33.69, -7.484)","(576.952, 65.462, -43.972, 4.592)","(545.537, 69.208, -42.329, 14.547)","(504.608, 73.713, -32.41, -9.167)","(464.566, 76.272, -26.088, -6.369)","(425.794, 76.174, -40.122, 10.785)","(387.866, 75.705, -36.423, 21.165)","(347.093, 78.818, -64.217, -5.189)","(302.6, 80.456, 13.251, 44.758)","(268.811, 86.622, -4.618, -32.605)","(233.038, 83.909, 14.515, 48.306)","(196.29, 90.017, -27.858, 4.075)","(163.926, 84.706, 7.967, -15.7)","(132.031, 104.822, -42.502, 38.461)","(119.35, 161.286, -14.236, 100.205)","(114.308, 205.503, 4.066, 34.21)","(105.397, 248.6, 17.269, -9.283)","(104.715, 285.739, 47.982, -5.014)","(101.07, 326.749, 19.407, 25.946)","(88.511, 358.748, 3.693, -18.249)","(67.242, 376.127, -37.996, 31.549)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
29,"(338.415, 366.025, 25.201, 6.397)","(374.129, 364.0, 34.048, -9.21)","(401.572, 357.676, 38.251, -21.3)","(430.117, 349.011, 30.863, -12.878)","(472.379, 339.428, 58.794, 6.202)","(515.997, 331.74, 53.369, 4.709)","(554.856, 322.354, 40.7, 1.672)","(584.786, 313.042, 26.428, -17.597)","(615.205, 296.42, 26.172, -13.848)","(644.66, 276.853, 41.438, -11.622)","(669.788, 265.702, 39.824, -30.597)","(695.072, 258.86, 38.099, -16.577)","(723.653, 245.145, 30.451, 1.057)","(746.923, 238.735, 35.142, -14.509)","(774.211, 223.857, 21.918, -37.907)","(790.585, 194.855, 6.6, -21.758)","(795.947, 161.203, 2.622, -19.388)","(806.425, 119.895, 9.55, -62.525)","(801.722, 88.34, 6.902, -36.945)","(775.246, 66.883, -48.731, -18.893)","(736.995, 60.58, -42.471, -14.712)","(692.258, 60.737, -56.485, -5.312)","(649.372, 60.548, -30.236, 1.246)","(612.906, 58.084, -49.474, 7.137)","(570.048, 61.683, -33.966, -14.56)","(532.945, 60.889, -15.171, -9.339)","(496.122, 61.587, -25.092, 9.987)","(460.548, 63.886, -25.238, -5.13)","(425.722, 65.378, -21.396, 6.332)","(390.234, 68.012, -38.09, -11.324)","(351.514, 66.751, -81.853, -30.77)","(314.937, 69.109, 18.611, -26.949)","(281.034, 70.408, -3.273, 13.249)","(243.571, 74.215, -14.669, 2.427)","(210.556, 78.741, -7.442, 36.826)","(149.942, 74.735, -32.099, 5.721)","(112.593, 99.706, -36.993, 33.682)","(90.6, 129.604, -20.074, 54.551)","(76.108, 171.604, -53.798, 51.243)","(68.603, 212.542, 39.429, 65.082)","(70.534, 253.059, 39.592, 27.488)","(68.441, 296.147, 3.703, 8.357)","(67.679, 330.849, 40.088, 44.119)","(42.661, 361.462, -23.659, 41.65)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
30,"(734.337, 322.79, 8.322, -15.916)","(756.577, 301.287, 7.665, -32.593)","(779.021, 275.721, 23.43, -27.495)","(799.006, 251.404, 5.741, -10.364)","(807.493, 230.415, 6.581, -39.103)","(805.272, 213.232, 0.499, -29.119)","(815.531, 187.116, 20.027, -42.719)","(802.734, 150.633, 2.576, -42.42)","(803.461, 105.351, 20.013, -26.142)","(795.952, 76.82, -33.796, -26.761)","(761.208, 58.082, -60.697, -10.437)","(711.306, 64.903, -41.612, 9.897)","(669.32, 74.738, -46.08, -9.644)","(627.704, 75.97, -26.851, -11.413)","(589.203, 74.083, -36.711, -4.277)","(557.202, 68.177, -46.115, 12.989)","(521.338, 68.159, -28.514, 5.381)","(481.023, 67.723, -44.263, 12.422)","(438.966, 67.515, -53.086, -6.944)","(399.236, 68.348, -30.224, -6.113)","(359.316, 69.266, -23.298, -14.702)","(320.856, 68.424, -33.569, 9.218)","(282.084, 67.648, -21.437, -12.542)","(247.384, 67.482, -24.002, 7.177)","(214.945, 70.765, -24.748, -10.674)","(176.442, 66.459, -41.464, -10.577)","(128.727, 78.184, -41.922, 21.405)","(96.335, 103.567, -16.91, 30.732)","(79.696, 133.674, -3.8, 43.545)","(68.82, 172.168, 5.283, 55.591)","(62.8, 215.745, -2.422, 24.604)","(66.806, 251.167, 15.478, 0.186)","(69.967, 292.392, 26.887, 85.193)","(68.364, 327.454, 49.607, 60.316)","(58.642, 358.333, -103.387, -29.511)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
31,"(652.73, 238.452, 29.528, -7.926)","(684.526, 227.344, 43.162, -3.948)","(720.518, 217.588, 24.119, -3.831)","(750.787, 203.669, 35.103, -6.743)","(776.989, 176.682, 10.198, -49.928)","(778.289, 134.243, -16.867, -24.451)","(784.774, 96.741, 27.855, -32.533)","(738.6, 91.843, -49.687, 10.37)","(694.619, 99.928, -45.241, 4.291)","(654.412, 107.771, -33.461, 6.911)","(611.644, 111.126, -33.48, 6.047)","(576.227, 113.95, -28.771, 8.86)","(537.391, 103.452, -46.095, -7.58)","(492.012, 99.45, -48.13, -13.705)","(444.455, 97.205, -39.87, -8.926)","(393.296, 96.051, -46.822, 13.021)","(342.741, 92.718, -51.793, 9.892)","(295.345, 87.864, -60.642, -17.214)","(250.555, 84.596, -32.036, 2.461)","(209.777, 82.176, -29.854, -7.088)","(172.554, 78.857, -24.273, 3.84)","(134.018, 91.68, -26.513, 19.306)","(112.144, 127.879, -12.255, 45.926)","(99.445, 167.164, -19.962, 43.919)","(90.599, 207.47, 0.901, 50.515)","(81.893, 245.212, -8.088, 50.435)","(75.945, 284.827, 8.771, 26.756)","(71.626, 325.55, 12.542, 37.195)","(66.971, 360.142, -13.271, 4.59)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
32,"(500.941, 303.914, 44.117, -11.862)","(539.473, 283.365, 48.477, -31.389)","(576.067, 268.181, 39.446, 0.967)","(607.48, 261.682, 29.122, -16.186)","(642.3, 253.494, 51.945, 12.097)","(676.89, 240.573, 29.483, -22.662)","(704.168, 224.553, 19.996, 1.336)","(738.957, 206.381, 32.404, -20.836)","(773.612, 189.794, 26.173, -54.338)","(779.283, 144.206, -24.932, -46.756)","(772.078, 116.097, 5.105, -17.856)","(772.633, 100.261, 0.356, -0.235)","(753.257, 85.099, -30.299, -0.69)","(710.412, 91.208, -36.533, 17.02)","(672.465, 103.546, -32.004, 2.673)","(642.139, 111.22, -28.857, 1.919)","(616.092, 113.662, -28.619, -5.128)","(601.096, 113.946, -34.995, 2.27)","(599.103, 113.98, -65.931, -0.887)","(578.296, 113.712, -68.974, -6.248)","(532.137, 99.997, -63.088, -2.696)","(487.16, 94.837, -34.399, 13.291)","(441.19, 96.372, -55.607, 1.788)","(399.588, 97.671, -30.818, 1.696)","(359.22, 97.632, -26.504, 10.784)","(316.938, 98.452, -54.781, 5.15)","(281.351, 97.108, -39.401, -12.873)","(243.477, 94.881, -36.983, -16.537)","(209.126, 90.213, -21.404, 18.684)","(176.121, 91.558, -24.8, 7.356)","(136.44, 90.109, -18.502, -0.715)","(116.189, 133.434, -5.317, 80.894)","(111.91, 168.239, 41.708, 76.01)","(116.39, 208.442, -0.431, 81.062)","(114.163, 243.771, 34.384, 3.172)","(104.889, 278.427, 14.384, 52.053)","(103.312, 315.172, 13.77, 25.989)","(102.645, 346.649, -5.954, -35.884)","(85.148, 368.685, -67.528, -9.129)","(41.227, 365.592, -104.596, 68.788)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
33,"(479.656, 181.28, 27.386, -18.551)","(516.576, 172.817, 25.911, -10.633)","(537.292, 166.072, 41.196, -4.22)","(541.011, 166.009, 45.013, -0.461)","(547.625, 166.118, 22.8, -4.365)","(558.806, 166.126, 28.718, 1.878)","(569.995, 166.202, -3.181, -15.955)","(575.384, 175.997, 1.397, 13.132)","(595.577, 194.017, 16.426, 4.665)","(629.407, 198.066, 24.602, 9.229)","(659.061, 188.123, 24.49, -15.779)","(670.805, 183.456, -11.256, 18.42)","(686.036, 192.395, 7.52, 29.669)","(705.531, 200.216, 32.704, 1.703)","(718.085, 197.494, 0.037, 0.153)","(744.947, 188.245, 15.813, -17.215)","(759.972, 188.07, 0.768, 10.623)","(768.674, 190.998, 9.279, 19.042)","(773.763, 174.871, 8.529, -22.194)","(777.566, 133.643, 11.174, -44.779)","(778.859, 102.108, -10.367, -10.438)","(749.293, 95.436, -63.032, 14.25)","(706.796, 96.7, -22.696, 16.363)","(678.368, 102.405, -25.456, 1.118)","(640.581, 98.859, -33.282, 4.862)","(608.075, 106.497, -29.924, 15.812)","(606.407, 113.959, 11.398, 12.884)","(606.496, 113.841, -6.86, -1.858)","(606.256, 113.998, -16.637, -0.105)","(603.202, 113.943, -15.91, -0.737)","(600.591, 113.99, -27.064, -0.215)","(595.721, 113.939, -36.344, 36.831)","(584.165, 113.923, -10.218, 1.856)","(564.439, 113.305, -39.193, -33.88)","(538.131, 104.422, -51.638, 42.989)","(495.742, 101.491, -60.808, 1.282)","(458.742, 102.687, -27.177, 0.235)","(414.966, 99.155, -75.515, -30.577)","(377.597, 95.782, -42.765, -45.515)","(334.227, 101.042, -36.515, 33.612)","(296.658, 98.424, -32.951, -54.087)","(261.913, 96.547, -82.064, -2.826)","(229.632, 91.667, 17.426, 32.202)","(194.211, 89.343, -43.634, -5.542)","(154.529, 83.116, -66.913, -37.363)","(131.019, 120.898, -42.436, 75.836)","(127.987, 173.036, -27.08, 37.372)","(123.363, 213.996, 5.074, 83.477)","(114.198, 250.776, -38.88, 55.662)","(110.759, 278.01, 46.417, 84.514)","(104.85, 313.199, -43.766, -0.08)","(102.747, 343.376, -13.09, 48.818)","(86.784, 365.669, 8.967, 54.142)","(45.911, 372.969, -133.168, 58.391)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
34,"(344.986, 563.854, 58.719, -3.713)","(386.234, 564.775, 39.695, -9.136)","(422.01, 566.0, 40.605, -8.463)","(457.564, 564.52, 36.814, -8.128)","(493.403, 561.819, 33.489, -1.143)","(529.978, 559.991, 48.899, 10.285)","(565.171, 557.427, 32.353, 0.465)","(601.994, 553.851, 25.965, -20.748)","(646.578, 549.021, 39.14, 4.498)","(686.704, 559.699, 29.997, 13.591)","(718.024, 569.481, 32.29, 17.244)","(741.495, 570.879, 11.043, -1.078)","(765.715, 564.52, 36.608, -8.244)","(771.958, 583.542, -4.299, 49.892)","(768.153, 615.951, -9.662, 7.663)","(779.492, 651.053, 20.523, 42.416)","(741.119, 659.303, -30.701, -6.958)","(703.236, 653.807, -41.108, -14.723)","(671.403, 657.714, -35.729, -0.241)","(615.885, 655.077, -61.557, -4.545)","(575.387, 643.3, -53.071, -10.466)","(540.639, 636.071, -32.35, -4.463)","(517.984, 636.003, -56.348, -9.997)","(496.385, 636.094, -63.594, -16.809)","(464.146, 636.065, -65.749, -3.758)","(425.367, 636.184, -56.351, 10.888)","(384.656, 636.532, -58.066, 0.707)","(343.17, 638.217, -34.68, 4.189)","(303.968, 637.58, -20.466, 9.524)","(270.638, 638.625, -19.036, 13.779)","(239.729, 644.099, -42.82, 9.239)","(212.374, 655.29, -7.184, 12.841)","(179.831, 651.057, -50.904, -6.19)","(142.962, 656.931, -74.785, 75.448)","(123.154, 609.776, -9.686, -13.188)","(118.994, 565.061, -24.31, -5.409)","(109.159, 521.474, -45.226, -40.969)","(99.413, 488.385, 20.111, -66.756)","(98.177, 454.929, 21.957, -4.364)","(95.48, 426.148, 41.473, 4.813)","(95.892, 400.164, -48.624, -18.216)","(73.382, 387.193, -59.13, -22.999)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
35,"(468.382, 553.934, 19.908, -12.048)","(504.453, 555.301, 38.02, -3.542)","(544.828, 552.77, 53.364, -11.918)","(584.905, 551.645, 26.397, 4.591)","(621.644, 551.857, 20.705, -11.698)","(656.763, 556.678, 24.055, 1.331)","(693.549, 562.89, 42.577, 15.78)","(723.836, 569.453, 31.327, -9.29)","(743.709, 575.447, 5.906, 1.478)","(764.772, 574.544, 22.124, -7.333)","(775.403, 568.928, -6.176, 13.726)","(777.532, 596.365, -3.018, 42.306)","(769.933, 632.044, 3.242, 22.169)","(777.247, 658.323, 4.271, 22.535)","(725.241, 654.336, -46.783, -9.849)","(683.218, 638.314, -28.444, -25.821)","(672.406, 636.029, -54.442, -2.492)","(672.406, 636.029, -54.442, -2.492)","(672.406, 636.029, -54.442, -2.492)","(672.406, 636.029, -54.442, -2.492)","(672.406, 636.029, -54.442, -2.492)","(664.451, 636.002, -44.59, -3.486)","(638.877, 636.051, -60.64, -7.408)","(617.455, 636.006, -36.37, -7.77)","(587.401, 636.025, -57.952, -2.359)","(563.272, 636.001, -32.059, -2.44)","(555.508, 636.21, -27.43, 10.343)","(528.428, 636.549, -24.017, -1.022)","(496.385, 639.487, -36.436, 15.63)","(463.771, 643.213, -26.874, 2.826)","(429.171, 646.556, -22.684, -0.103)","(392.461, 650.818, -40.376, -2.23)","(355.448, 653.795, -48.317, -3.245)","(321.144, 657.86, -27.362, -3.785)","(287.258, 661.511, -11.505, 49.478)","(246.105, 668.516, -22.839, 24.443)","(212.393, 664.069, -23.854, 26.469)","(171.623, 663.245, -89.344, -54.226)","(141.931, 653.705, 18.901, -40.829)","(130.865, 609.182, -11.341, -0.267)","(118.87, 570.085, -39.802, -45.134)","(106.21, 542.344, -48.828, -42.271)","(97.447, 505.334, -25.518, -45.592)","(85.608, 470.734, 0.237, -62.747)","(77.26, 450.601, 39.95, 18.846)","(72.141, 427.558, -54.698, -65.887)","(73.005, 416.157, -46.236, 16.057)","(68.19, 396.933, 42.125, -25.66)","(38.604, 386.934, -101.199, -32.23)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
36,"(380.212, 251.7, 45.154, -19.943)","(408.98, 246.17, 17.382, 12.997)","(437.44, 246.457, 10.742, 15.171)","(466.189, 246.09, 33.964, -6.562)","(494.305, 241.8, 30.039, 1.845)","(526.155, 237.466, 27.405, -1.523)","(554.451, 232.984, 35.284, -7.045)","(589.329, 227.929, 42.796, -19.27)","(625.22, 224.177, 51.879, -20.749)","(656.225, 221.013, 47.238, -2.117)","(683.951, 217.925, 30.66, 7.764)","(709.495, 209.843, 1.282, 0.361)","(730.682, 204.752, 8.866, -8.837)","(758.3, 211.454, 38.623, 3.242)","(769.137, 187.284, -3.261, -19.592)","(767.56, 143.138, -8.913, -51.683)","(768.079, 108.157, -4.196, -17.804)","(773.564, 92.611, -7.942, -31.992)","(731.167, 93.212, -62.833, 7.579)","(680.525, 104.295, -44.512, 12.286)","(664.087, 113.977, -37.583, 1.946)","(664.087, 113.977, -37.583, 1.946)","(664.087, 113.977, -37.583, 1.946)","(664.087, 113.977, -37.583, 1.946)","(664.087, 113.977, -37.583, 1.946)","(664.087, 113.977, -37.583, 1.946)","(663.237, 113.988, -51.03, 0.699)","(663.237, 113.988, -51.03, 0.699)","(663.237, 113.988, -51.03, 0.699)","(663.237, 113.988, -51.03, 0.699)","(663.237, 113.988, -51.03, 0.699)","(663.237, 113.988, -51.03, 0.699)","(656.127, 113.966, -47.497, -0.307)","(637.809, 113.913, -57.43, -3.127)","(630.166, 113.993, -51.792, 0.58)","(609.342, 113.697, -50.564, -0.895)","(578.869, 113.096, -26.195, 33.667)","(559.314, 108.854, 5.186, 17.48)","(525.455, 94.277, -67.802, -15.272)","(481.749, 95.697, -1.538, 4.483)","(438.737, 96.429, -59.6, -25.087)","(396.118, 96.289, -42.556, 54.206)","(355.556, 97.901, -82.052, 37.269)","(309.174, 97.557, -28.755, -50.959)","(269.828, 95.861, -62.32, -55.006)","(225.614, 95.984, -13.407, -69.408)","(191.265, 97.332, -18.019, -37.525)","(161.596, 86.197, -30.619, 26.22)","(125.209, 115.217, -38.107, 28.376)","(116.404, 166.059, -44.77, 37.909)","(113.866, 204.761, 4.878, 14.999)","(112.512, 242.82, 41.378, 71.516)","(104.877, 280.007, 44.199, 50.982)","(103.712, 306.56, -56.555, 63.403)","(94.785, 341.541, 23.751, 31.499)","(87.479, 366.136, -24.711, -16.561)","(66.507, 378.81, -5.677, -1.542)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
