,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
28,"(649.607, 447.874, 36.229, -24.446)","(679.12, 427.447, 15.354, -20.31)","(706.503, 406.441, 33.956, -8.339)","(727.822, 384.792, 14.546, -14.69)","(748.165, 358.801, 24.285, -34.382)","(765.942, 331.806, 22.701, -24.169)","(781.778, 306.542, 10.611, -18.831)","(796.295, 283.488, 22.93, -19.567)","(805.368, 268.307, 5.773, -2.259)","(813.099, 253.45, 14.424, -0.964)","(819.371, 241.683, 8.905, -24.096)","(822.575, 231.435, 3.262, 4.394)","(812.354, 222.182, -16.222, -17.266)","(807.832, 206.166, 14.227, -43.767)","(809.357, 183.802, 4.75, 2.619)","(806.918, 182.449, 6.54, -8.423)","(810.705, 169.51, -1.665, -39.301)","(818.914, 130.522, 19.884, -29.541)","(816.944, 90.727, -7.351, -32.338)","(812.348, 74.053, -18.997, -19.522)","(803.249, 60.935, -11.422, 2.11)","(801.748, 62.468, 2.514, -0.904)","(776.687, 50.277, -20.424, -18.768)","(737.672, 50.832, -46.428, 20.659)","(694.437, 55.359, -40.405, -13.143)","(653.372, 55.64, -56.346, -0.724)","(611.146, 55.733, -57.731, 5.473)","(563.347, 58.499, -48.268, 14.781)","(520.003, 59.173, -32.078, 10.739)","(476.182, 61.769, -31.63, 8.43)","(433.335, 61.632, -59.134, -8.904)","(394.833, 62.112, -52.095, 6.66)","(358.023, 62.102, -41.498, 16.267)","(322.847, 62.276, -16.295, -12.893)","(288.304, 61.295, -14.7, -3.155)","(254.048, 62.111, -34.86, 6.386)",
29,"(385.39, 546.589, 50.883, -12.978)","(423.917, 547.074, 26.249, -12.574)","(463.428, 547.307, 34.917, 13.361)","(503.856, 551.798, 51.641, 3.519)","(544.042, 551.223, 52.98, -9.688)","(584.301, 554.098, 27.062, 14.676)","(621.05, 560.005, 30.138, 9.041)","(650.93, 564.54, 13.297, -10.91)","(682.538, 566.954, 38.037, 6.923)","(712.437, 566.463, 30.415, 1.161)","(734.663, 567.41, -3.531, -1.2)","(759.221, 562.27, 50.12, -4.95)","(773.265, 581.663, 23.743, 52.245)","(776.068, 617.005, 1.604, 43.46)","(780.154, 641.507, 25.766, 35.367)","(758.32, 659.984, -40.306, 8.512)","(717.471, 656.19, -8.464, -8.406)","(682.198, 668.54, -40.0, 8.327)","(643.82, 674.355, -45.901, -2.136)","(603.497, 675.736, -52.297, -1.719)","(563.059, 677.839, -38.228, 6.784)","(522.273, 678.666, -35.394, -10.029)","(482.512, 676.778, -29.914, -13.383)","(438.097, 677.742, -59.291, 6.527)","(395.687, 677.514, -56.354, -14.011)","(354.59, 672.981, -30.043, -14.248)","(313.863, 668.092, -37.625, 6.288)","(275.704, 661.144, -30.263, -19.533)","(238.047, 660.805, -28.546, 7.975)","(200.361, 662.36, -28.361, -2.973)","(162.83, 662.531, -34.503, -1.631)","(132.189, 643.996, -29.515, -43.6)","(115.29, 608.319, -23.05, -35.269)","(102.937, 571.069, 4.166, -31.359)","(95.454, 531.759, -14.756, -41.736)","(89.118, 494.935, -4.082, -30.13)",
30,"(605.755, 368.373, 44.8, -21.269)","(637.715, 338.728, 25.819, -30.335)","(666.55, 314.576, 16.199, -14.172)","(694.412, 294.307, 24.407, -11.845)","(724.401, 273.165, 0.293, -32.23)","(747.82, 251.772, 13.819, -15.006)","(767.682, 231.71, 4.249, -9.507)","(780.227, 214.361, 3.576, -40.377)","(799.449, 196.643, -2.602, -19.977)","(810.827, 162.087, 20.449, -7.376)","(818.749, 131.213, -6.199, -37.707)","(812.034, 91.809, 1.798, -44.276)","(808.199, 70.184, -4.223, -18.004)","(793.859, 59.158, -15.8, -33.613)","(763.922, 48.994, -32.155, -13.406)","(720.435, 51.62, -40.272, 8.722)","(673.409, 56.14, -53.662, 13.496)","(626.899, 57.623, -43.109, 2.359)","(580.353, 57.131, -55.362, -6.058)","(539.647, 59.808, -38.548, 10.638)","(499.525, 61.567, -57.612, 0.79)","(457.078, 61.459, -64.005, -9.591)","(419.32, 61.829, -37.15, -7.615)","(378.717, 61.823, -52.7, -13.706)","(337.393, 60.338, -44.462, -16.885)","(297.308, 58.65, -21.35, 10.448)","(262.435, 57.493, -46.777, 1.869)","(227.134, 64.071, -27.234, 19.692)","(184.309, 63.494, -48.421, 9.411)","(140.437, 69.826, -39.859, 30.134)","(107.626, 90.606, -36.991, 27.876)","(83.732, 117.122, -7.716, 26.342)","(68.954, 154.553, -18.037, 30.205)","(65.591, 191.433, 14.644, 50.866)","(65.551, 227.869, 6.814, 46.954)","(64.819, 264.813, -14.049, 31.926)",
31,"(366.177, 417.8, 8.947, -5.699)","(391.088, 402.638, 31.744, -20.756)","(411.931, 395.575, 37.985, -6.11)","(439.47, 385.732, 19.426, 2.798)","(465.299, 377.21, 30.764, -5.463)","(490.583, 369.393, 36.784, -12.349)","(520.709, 360.546, 19.255, -17.016)","(548.799, 351.941, 14.334, -19.45)","(576.649, 339.389, 13.436, -7.245)","(604.67, 327.744, 11.694, -7.424)","(631.181, 318.107, 29.13, 1.52)","(656.792, 310.076, 12.159, -22.793)","(680.169, 299.245, 35.801, -14.242)","(701.487, 288.895, 20.952, -24.658)","(718.471, 279.852, 19.053, -9.057)","(733.928, 274.748, -1.799, -15.756)","(753.154, 265.798, 29.804, -1.155)","(765.163, 257.976, 14.132, -6.639)","(773.008, 250.797, 1.31, -28.823)","(783.677, 236.848, 8.307, -8.598)","(791.84, 217.784, 40.386, -15.907)","(799.984, 183.874, 10.467, -15.04)","(803.597, 154.977, 5.158, -21.18)","(810.535, 131.087, -9.124, -7.708)","(803.84, 96.393, 1.387, -48.459)","(777.822, 80.537, -43.687, -20.33)","(751.728, 63.841, -14.096, -31.394)","(711.993, 56.839, -54.806, -17.077)","(674.274, 55.903, -39.105, 16.637)","(636.377, 54.732, -51.731, 9.846)","(598.79, 54.487, -40.153, -13.884)","(558.888, 57.004, -32.487, 14.107)","(521.386, 57.785, -31.173, -11.546)","(484.13, 59.616, -29.974, 5.599)","(449.422, 61.474, -20.178, 8.537)","(415.536, 62.045, -49.422, -7.528)",
32,"(664.45, 218.862, 29.304, -14.562)","(702.743, 208.896, 51.937, -11.833)","(738.296, 203.059, 44.641, 14.734)","(773.013, 191.641, 14.755, -45.646)","(780.929, 143.007, -16.088, -36.863)","(780.194, 109.125, -5.802, -14.594)","(749.766, 94.058, -65.416, -4.333)","(705.969, 103.332, -32.23, -3.819)","(661.54, 109.344, -57.139, 12.754)","(617.094, 110.041, -48.865, 13.89)","(572.777, 107.639, -36.414, 11.192)","(535.043, 95.343, -39.25, -10.564)","(491.99, 95.82, -34.365, -8.12)","(449.303, 94.364, -56.006, -14.026)","(409.382, 94.432, -34.841, -1.571)","(369.211, 92.552, -37.659, 8.06)","(328.838, 89.859, -37.213, -6.169)","(288.861, 84.943, -53.575, 6.953)","(245.81, 80.629, -49.441, -6.393)","(205.716, 78.668, -35.668, -15.852)","(166.207, 75.222, -57.954, -19.291)","(126.555, 94.183, -30.705, 28.338)","(104.994, 134.734, -6.051, 30.841)","(94.065, 177.551, 1.85, 60.185)","(87.957, 218.038, -7.724, 41.899)","(81.803, 261.18, -1.482, 45.566)","(79.353, 300.042, -12.868, 47.916)","(76.755, 337.45, 3.746, 27.165)","(61.916, 364.815, -38.889, 14.768)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)",
33,"(449.177, 315.586, 55.276, -21.891)","(493.935, 295.566, 36.688, -17.266)","(530.357, 281.286, 18.064, 2.057)","(563.923, 266.864, 34.675, 0.409)","(598.023, 253.441, 63.743, -19.542)","(632.284, 245.277, 24.356, 10.265)","(662.031, 241.477, 17.005, -0.2)","(688.414, 235.699, 39.06, -1.508)","(713.978, 230.729, 13.277, -4.033)","(737.276, 225.834, 39.905, -12.034)","(759.081, 226.986, 8.986, -6.135)","(774.637, 218.727, 8.835, -18.857)","(783.229, 200.665, -3.154, -3.646)","(795.213, 168.329, -14.184, -84.593)","(797.257, 129.987, 24.499, -28.059)","(801.436, 109.225, 15.425, -16.805)","(800.635, 92.668, -21.782, -10.977)","(765.821, 81.536, -65.561, 4.726)","(716.194, 90.911, -61.96, 25.507)","(678.679, 112.688, -26.175, 9.347)","(675.67, 113.884, -40.935, 10.084)","(675.67, 113.884, -40.935, 10.084)","(675.67, 113.884, -40.935, 10.084)","(673.931, 113.899, -53.272, -3.978)","(661.919, 113.966, -39.304, 3.471)","(659.1, 113.942, -20.388, -0.018)","(655.449, 113.996, -3.4, 1.691)","(655.393, 113.916, 7.555, -3.317)","(653.996, 113.889, 2.316, -5.2)","(653.924, 113.968, 7.46, 1.21)","(653.117, 113.995, -8.674, 4.262)","(648.7, 113.786, -2.248, 10.383)","(645.666, 113.998, -17.251, 0.443)","(644.081, 113.973, -22.59, 0.587)","(643.556, 113.993, -10.659, 2.449)","(639.082, 113.972, -36.07, 2.687)",
34,"(220.59, 517.166, 17.29, 13.227)","(245.195, 515.351, 24.816, 6.579)","(272.51, 516.12, 18.027, -4.836)","(302.284, 517.4, 32.148, 9.314)","(333.165, 520.323, 26.679, -16.018)","(367.054, 521.385, 27.778, -2.877)","(400.709, 520.647, 32.363, -2.107)","(433.793, 520.795, 31.739, -1.862)","(467.982, 522.101, 25.183, 14.138)","(502.097, 524.037, 24.371, 17.339)","(535.758, 525.515, 30.352, -3.925)","(570.937, 527.035, 39.068, 19.513)","(601.965, 531.552, 19.542, -3.858)","(634.779, 535.854, 24.492, -6.961)","(666.254, 538.092, 46.296, 6.006)","(692.385, 539.073, 28.023, 15.764)","(717.528, 539.621, 26.693, -12.135)","(742.058, 541.72, 26.928, -17.23)","(767.85, 541.599, 31.335, 18.99)","(770.785, 563.63, 2.112, 17.223)","(774.549, 585.39, 0.675, 25.679)","(783.411, 608.8, 24.984, 28.212)","(793.882, 635.035, 25.722, 41.846)","(783.552, 652.927, -42.964, -8.097)","(758.654, 650.48, -40.101, -3.547)","(735.114, 651.849, -27.829, -1.87)","(712.769, 656.492, -19.413, -7.164)","(690.011, 662.574, -37.422, 16.851)","(663.924, 672.977, -23.55, 13.984)","(629.225, 678.641, -37.09, 17.633)","(591.063, 678.496, -35.189, 11.009)","(555.902, 678.181, -38.791, -1.114)","(519.963, 676.871, -33.341, 11.871)","(484.335, 675.842, -27.981, -3.884)","(447.804, 676.315, -30.389, 4.375)","(412.99, 674.526, -28.933, -1.499)",
35,"(496.042, 523.551, 18.614, -2.166)","(531.887, 531.133, 41.769, 15.676)","(566.931, 535.375, 24.168, 13.566)","(602.429, 534.897, 35.807, 11.318)","(637.306, 530.785, 42.667, 5.1)","(675.553, 529.104, 35.599, -2.732)","(708.114, 532.673, 35.671, -1.801)","(737.993, 537.649, 16.806, 23.435)","(766.627, 543.972, 39.23, -9.421)","(782.614, 575.517, 13.322, 54.134)","(786.378, 616.298, -12.71, 36.522)","(783.956, 648.004, -6.59, 48.257)","(744.585, 653.18, -51.854, 12.155)","(704.502, 646.284, -36.478, -3.44)","(676.1, 636.041, -24.19, -6.155)","(675.141, 636.024, -57.564, -1.028)","(665.107, 636.007, -51.712, -3.805)","(652.649, 636.01, -58.243, 0.379)","(647.195, 636.079, -48.826, 3.978)","(636.037, 636.033, -40.147, -3.111)","(617.406, 636.093, -55.751, 0.133)","(612.106, 636.062, -32.211, 2.059)","(599.997, 636.132, -32.719, 3.26)","(594.497, 636.038, -34.569, 1.461)","(591.029, 636.107, -45.57, 4.921)","(574.209, 636.011, -34.515, -15.798)","(547.661, 636.149, -43.148, 5.386)","(525.887, 636.519, -32.688, -7.239)","(494.657, 636.617, -38.032, -9.868)","(460.472, 636.035, -36.65, 0.195)","(429.632, 636.031, -36.128, -3.668)","(397.05, 636.609, -48.825, 8.791)","(358.01, 637.768, -32.76, 13.7)","(320.929, 639.552, -18.791, 11.076)","(286.954, 639.856, -27.603, 15.147)","(253.041, 643.459, -41.573, -9.809)",
36,"(599.87, 279.328, 46.058, -27.411)","(634.698, 260.913, 27.634, -17.758)","(669.887, 245.446, 22.745, -7.027)","(709.398, 234.502, 30.65, -32.676)","(743.736, 219.343, 38.092, -27.733)","(769.074, 207.575, 49.615, -13.076)","(782.373, 175.937, 11.003, -50.942)","(784.898, 128.584, -14.312, -57.825)","(777.658, 94.931, -42.264, -10.66)","(736.034, 85.934, -47.853, -19.53)","(691.472, 81.225, -43.563, 8.428)","(650.535, 76.059, -24.77, -13.816)","(611.174, 75.289, -51.762, -14.925)","(570.328, 75.172, -56.294, 1.872)","(523.453, 73.651, -46.463, -0.451)","(484.266, 68.402, -44.429, -3.165)","(444.419, 67.456, -35.82, 1.672)","(401.589, 64.344, -51.381, -14.96)","(358.458, 65.101, -38.124, 11.155)","(317.512, 64.94, -58.035, -1.345)","(276.793, 64.172, -45.03, -0.035)","(236.52, 67.943, -25.74, 14.262)","(195.419, 67.858, -49.607, -2.793)","(150.957, 71.07, -40.726, 16.247)","(115.509, 99.582, -35.914, 39.035)","(92.42, 135.117, -31.354, 28.198)","(78.238, 173.049, -24.053, 40.866)","(66.491, 211.198, -9.126, 37.064)","(64.901, 251.618, -3.094, 37.936)","(63.592, 289.483, 3.18, 26.67)","(62.934, 322.964, -5.239, 30.299)","(62.202, 350.469, 7.939, 17.862)","(26.306, 365.762, -39.623, 17.313)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
37,"(391.386, 218.662, 24.498, -17.504)","(429.065, 207.548, 24.6, 5.825)","(464.576, 197.443, 35.488, -17.61)","(497.929, 184.703, 29.356, -30.845)","(527.114, 174.681, 33.897, 2.812)","(551.431, 169.696, 26.806, -20.587)","(571.137, 166.165, 32.372, 3.981)","(581.285, 166.006, 57.576, -0.883)","(581.285, 166.006, 57.576, -0.883)","(589.563, 166.005, 45.463, -11.561)","(609.128, 166.376, 52.266, 19.981)","(631.433, 166.453, 33.194, -7.763)","(650.147, 168.032, 23.674, -1.082)","(669.715, 176.05, 4.546, 15.129)","(694.092, 189.596, 35.763, -3.145)","(713.959, 198.668, 17.824, 12.524)","(731.387, 197.703, 16.219, -12.184)","(741.517, 197.34, -6.598, 12.111)","(763.711, 205.356, 3.11, -10.486)","(769.711, 196.763, 3.062, -26.318)","(778.327, 185.132, 41.871, -19.026)","(788.305, 153.384, 22.535, -65.343)","(789.997, 123.955, 8.215, -15.357)","(792.925, 97.384, -25.099, -13.227)","(765.718, 86.33, -23.958, -12.922)","(726.054, 76.626, -45.006, 17.257)","(690.626, 76.832, -31.586, 8.133)","(645.87, 78.194, -30.851, -20.841)","(602.147, 80.538, -48.585, 27.519)","(566.342, 88.853, -29.028, -8.75)","(530.072, 90.39, -23.578, -4.827)","(493.984, 90.451, -47.441, 11.776)","(455.932, 91.502, -27.752, 9.44)","(417.68, 91.163, -24.904, 5.182)","(378.977, 89.79, -55.538, -0.347)","(342.494, 90.221, -34.009, 13.598)",
38,"(487.786, 258.254, 32.53, 5.357)","(531.746, 250.741, 29.595, 2.591)","(571.447, 244.253, 49.192, -17.116)","(609.739, 235.88, 27.179, -3.656)","(642.319, 223.683, 21.624, -7.81)","(673.756, 215.461, 23.703, -10.931)","(695.812, 209.755, 20.763, -11.155)","(717.627, 210.767, 13.464, 9.268)","(743.786, 208.676, 36.775, -13.259)","(765.449, 206.697, 29.077, -34.052)","(767.888, 188.61, -1.905, 7.182)","(774.707, 148.772, 11.489, -50.303)","(764.524, 117.179, 5.292, -27.248)","(755.064, 111.963, -6.694, 5.232)","(737.988, 112.792, -35.204, -14.602)","(730.85, 113.971, -11.988, 0.628)","(729.221, 113.997, -27.609, 2.145)","(728.041, 113.908, -34.464, -1.048)","(728.707, 113.595, -0.496, 1.534)","(728.634, 113.314, -6.852, 16.681)","(730.684, 113.43, 4.357, -3.391)","(743.117, 108.852, 8.987, -1.355)","(741.91, 105.759, -3.067, -8.758)","(730.017, 111.691, 0.319, 4.094)","(729.707, 113.913, -13.692, 2.329)","(729.707, 113.913, -13.692, 2.329)","(727.231, 113.903, 2.184, -5.532)","(726.692, 113.648, -1.401, -7.882)","(727.315, 112.71, -16.927, -4.616)","(729.257, 102.371, 0.39, -3.678)","(744.916, 91.893, 10.344, -29.008)","(760.741, 76.686, 36.228, 26.641)","(745.755, 75.183, -29.779, -3.365)","(714.747, 77.524, -40.666, 11.018)","(679.213, 79.964, -29.35, -7.394)","(645.544, 76.995, -24.356, -10.308)",
39,"(436.431, 348.361, 30.12, -28.946)","(472.864, 331.63, 23.725, -11.773)","(507.026, 325.783, 42.177, -23.682)","(544.884, 315.127, 31.732, -21.069)","(583.936, 297.587, 54.09, -17.1)","(613.025, 291.883, 47.78, -8.043)","(647.502, 283.857, 27.02, -7.05)","(679.336, 275.811, 22.799, 17.452)","(697.885, 267.902, 30.283, -30.741)","(715.382, 258.866, 16.706, 12.511)","(737.159, 250.954, 18.018, 11.522)","(753.051, 245.651, 11.835, -0.948)","(769.239, 235.14, 28.338, -1.065)","(778.182, 225.162, 22.029, -32.665)","(787.896, 197.707, -6.658, -26.395)","(792.74, 179.749, -18.999, -6.586)","(797.269, 149.509, 20.412, -49.157)","(799.651, 108.833, -1.095, -18.988)","(778.201, 75.994, -52.865, -37.764)","(739.031, 56.911, -50.973, -11.223)","(696.025, 53.241, -34.921, -4.961)","(657.242, 51.848, -35.529, -1.515)","(612.136, 54.648, -36.944, 17.775)","(567.642, 58.08, -34.484, 7.089)","(527.777, 60.121, -41.23, -9.069)","(487.121, 60.373, -28.138, 16.845)","(446.33, 61.742, -48.596, 8.628)","(409.146, 60.461, -30.649, -6.3)","(371.92, 61.377, -48.937, -0.602)","(333.281, 61.189, -44.962, -14.836)","(297.925, 60.238, -21.551, -0.774)","(261.932, 60.485, -31.221, 12.881)","(224.821, 64.382, -35.33, 16.588)","(190.192, 62.443, -58.188, 8.272)","(142.382, 67.54, -42.231, -5.111)","(106.851, 89.152, -39.865, 10.063)",
40,"(256.649, 236.456, 42.665, 3.283)","(289.512, 227.027, 40.209, -6.402)","(323.668, 219.872, 35.64, -2.374)","(360.062, 215.422, 28.338, -13.431)","(392.329, 215.985, 15.359, 18.403)","(420.335, 219.888, 30.191, 18.252)","(449.322, 221.786, 25.305, -3.911)","(481.018, 222.769, 22.078, 14.086)","(508.636, 220.907, 35.284, 16.99)","(534.43, 219.266, 17.072, 7.064)","(563.689, 215.673, 28.695, -0.784)","(592.998, 215.13, 15.66, 4.371)","(618.215, 214.935, 33.652, 0.782)","(639.934, 216.21, 32.686, 2.834)","(662.556, 217.644, 27.967, -15.024)","(681.669, 216.448, 28.419, -17.83)","(699.175, 211.855, 7.675, -2.265)","(716.181, 210.813, 10.03, 12.744)","(732.037, 207.626, 12.43, 18.918)","(740.984, 207.796, -6.727, 4.943)","(754.43, 209.417, -1.719, 15.494)","(772.782, 209.672, 16.953, -1.896)","(780.838, 184.957, 36.94, -22.105)","(788.387, 153.133, -6.63, -27.138)","(779.108, 123.865, -12.032, -21.576)","(782.965, 98.316, 23.705, -18.198)","(751.531, 91.158, -25.829, -17.798)","(708.581, 85.245, -32.905, -4.174)","(675.307, 87.594, -20.487, -2.869)","(639.558, 81.514, -69.94, -0.106)","(603.347, 81.939, -53.701, 13.241)","(562.775, 89.595, -38.605, -4.432)","(522.778, 94.719, -27.694, 3.916)","(486.174, 95.582, -25.738, -15.228)","(445.74, 95.363, -26.206, 6.351)","(406.246, 95.454, -26.239, -2.929)",
41,"(448.223, 406.903, 33.085, 6.064)","(495.201, 401.273, 34.527, 1.984)","(528.218, 389.32, 16.697, -9.993)","(559.722, 380.227, 28.867, 2.671)","(590.938, 367.948, 40.855, -20.189)","(619.382, 353.429, 40.349, -23.472)","(649.798, 339.143, 15.627, -21.695)","(674.022, 326.974, 22.837, -3.508)","(700.62, 310.197, 18.128, -11.879)","(725.472, 297.608, 7.194, -14.086)","(744.632, 287.772, 16.044, -11.447)","(761.356, 279.372, -2.252, -10.398)","(776.656, 270.529, -5.879, 10.099)","(787.313, 258.462, 7.887, -1.301)","(792.483, 249.307, 14.725, 6.117)","(793.746, 243.302, -8.926, -19.89)","(798.624, 235.84, 18.814, -14.805)","(796.851, 219.854, 36.561, -26.205)","(798.807, 186.484, 5.786, -8.701)","(803.337, 151.921, -8.94, -53.965)","(795.793, 118.113, 10.76, -45.419)","(788.969, 91.08, -36.828, -17.248)","(771.261, 78.7, -36.934, -9.44)","(719.065, 77.959, -46.009, -1.035)","(672.279, 81.392, -26.576, -2.273)","(632.097, 79.904, -34.939, -8.846)","(590.411, 85.666, -41.62, 35.497)","(557.767, 100.262, -39.923, -1.718)","(516.427, 100.003, -27.151, -11.767)","(477.272, 101.015, -26.985, 8.884)","(440.493, 101.089, -48.552, -7.299)","(403.213, 101.402, -33.244, 2.776)","(366.647, 100.964, -41.063, -11.144)","(329.664, 100.253, -51.196, -5.134)","(293.531, 99.827, -31.903, -0.515)","(257.42, 98.09, -24.234, 8.067)",
42,"(755.5, 245.301, 36.539, -15.816)","(788.99, 218.369, 34.322, -29.205)","(806.997, 183.566, 17.875, -44.929)","(816.846, 146.465, -9.03, -27.162)","(806.173, 106.89, -10.98, -32.529)","(783.779, 76.993, -42.779, -30.623)","(741.438, 63.49, -34.831, -23.721)","(696.595, 62.359, -35.401, 12.727)","(654.321, 65.037, -29.519, -2.689)","(610.144, 64.522, -48.606, 5.931)","(569.412, 65.942, -48.744, -0.242)","(524.606, 64.095, -60.147, 10.014)","(479.143, 63.232, -57.031, 16.118)","(431.765, 62.243, -33.04, -6.213)","(384.741, 64.95, -45.181, -4.083)","(337.937, 66.408, -38.975, 8.22)","(292.638, 70.484, -53.479, 2.687)","(247.395, 75.55, -52.9, 6.721)","(204.807, 77.948, -51.597, 11.163)","(162.822, 77.382, -41.145, -7.077)","(126.1, 100.365, -36.559, 47.292)","(105.711, 141.534, -6.61, 55.274)","(96.278, 181.858, -4.222, 32.009)","(88.736, 224.221, -11.061, 47.127)","(84.136, 267.16, 8.211, 43.829)","(81.209, 306.94, -7.164, 35.642)","(77.238, 345.533, -3.812, 28.787)","(49.321, 364.114, -44.511, -5.053)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)",
43,"(647.851, 542.647, 34.045, 18.164)","(690.585, 546.64, 52.899, 13.786)","(725.564, 555.823, 39.731, 8.713)","(756.78, 557.023, 39.27, -2.025)","(775.342, 572.217, -1.835, 44.785)","(777.125, 617.191, -4.124, 52.219)","(778.591, 645.261, -1.944, 42.711)","(754.721, 661.12, -54.237, 0.1)","(710.105, 657.443, -45.847, 10.233)","(668.666, 651.98, -46.776, 8.9)","(625.634, 647.722, -27.404, -7.791)","(581.064, 640.888, -53.951, -12.725)","(539.711, 637.317, -35.236, -8.92)","(498.792, 637.086, -31.203, -6.456)","(462.01, 638.192, -37.211, -9.429)","(422.64, 636.076, -33.391, -2.969)","(384.006, 637.656, -53.419, 15.428)","(343.616, 640.018, -55.127, 2.751)","(306.708, 643.729, -22.755, -6.998)","(268.556, 647.655, -34.795, -9.692)","(233.187, 656.076, -22.138, 18.267)","(194.058, 662.366, -50.68, 5.915)","(152.698, 663.408, -41.146, 9.595)","(129.085, 631.649, -13.415, -49.509)","(115.635, 590.571, -10.473, -28.977)","(102.444, 553.325, -11.65, -24.336)","(91.915, 513.237, -12.17, -25.865)","(83.684, 473.133, -15.286, -47.537)","(78.873, 436.538, 6.572, -29.388)","(79.605, 407.466, -0.959, -19.392)","(61.482, 385.902, -31.996, 5.732)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)",
44,"(632.295, 500.525, 45.513, 6.887)","(665.713, 500.862, 17.847, 9.486)","(704.681, 503.0, 53.929, 13.726)","(739.066, 505.537, 32.076, -13.075)","(767.101, 511.425, 23.523, -2.873)","(792.514, 524.087, 28.009, 23.207)","(805.189, 537.551, 4.329, 35.793)","(819.285, 565.531, -6.941, 22.911)","(818.847, 581.737, 1.278, 35.965)","(815.904, 621.945, 16.48, 25.581)","(810.944, 657.985, 3.436, 22.881)","(793.59, 678.578, -38.91, 21.693)","(757.406, 691.142, -48.797, 8.171)","(713.698, 690.052, -32.314, 10.763)","(675.799, 689.378, -50.862, -0.654)","(632.37, 687.936, -53.715, -5.794)","(587.474, 685.693, -50.213, 12.618)","(543.794, 684.471, -56.392, 7.226)","(499.469, 681.268, -36.152, -7.234)","(454.951, 676.565, -47.772, 8.449)","(414.5, 672.701, -46.193, -10.434)","(373.706, 666.646, -34.519, -1.618)","(334.93, 662.824, -26.181, -6.846)","(294.54, 660.79, -38.938, -7.941)","(255.637, 660.148, -37.04, -1.16)","(217.63, 665.469, -39.952, 1.221)","(181.473, 666.902, -24.312, 9.728)","(142.222, 659.227, -18.655, -25.989)","(124.022, 621.936, -14.198, -43.919)","(113.178, 583.628, -2.384, -51.797)","(102.495, 547.284, -17.794, -50.193)","(93.901, 507.459, -19.841, -49.872)","(91.384, 469.55, 9.735, -34.204)","(88.236, 438.441, 0.292, -42.018)","(91.12, 414.701, 9.707, -18.593)","(89.13, 403.452, 11.5, -4.493)",
45,"(632.792, 418.112, 37.579, -37.837)","(660.014, 385.158, 21.24, -19.002)","(682.516, 359.004, 27.036, -37.051)","(706.631, 332.563, 19.314, -29.397)","(731.047, 309.307, 20.085, -12.148)","(755.458, 285.333, 25.036, -32.99)","(773.644, 266.82, 9.8, -14.523)","(782.544, 243.534, 23.639, -8.705)","(792.155, 232.989, 26.393, 11.743)","(796.947, 214.8, 12.312, -34.428)","(803.201, 183.786, 13.798, -40.898)","(818.714, 141.522, -11.035, -28.37)","(811.633, 108.059, 8.016, -46.096)","(812.506, 80.003, 9.717, -8.667)","(809.814, 72.061, -14.754, 3.544)","(799.75, 64.639, -0.499, -6.435)","(794.459, 58.007, -25.929, -26.336)","(770.361, 53.572, -41.813, 9.495)","(739.879, 50.153, -45.173, 20.643)","(694.708, 53.878, -54.069, -3.34)","(648.246, 56.337, -50.448, -1.1)","(598.4, 57.312, -34.042, 3.791)","(555.885, 57.652, -40.391, 9.614)","(517.734, 59.804, -38.158, -13.416)","(481.175, 60.616, -50.038, -8.464)","(442.181, 61.611, -40.131, -1.664)","(404.508, 61.977, -34.715, -3.245)","(363.87, 63.311, -23.657, 12.306)","(327.378, 64.014, -19.012, 14.217)","(290.699, 64.008, -34.464, -12.442)","(253.599, 65.343, -44.925, 16.551)","(217.967, 67.812, -49.054, -1.28)","(182.639, 63.293, -36.021, -6.405)","(138.19, 71.347, -42.37, 22.563)","(106.454, 92.288, -41.745, 34.302)","(85.284, 124.953, -12.209, 37.947)",
