,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
27,"(291.24, 191.602, 23.831, -19.028)","(318.162, 175.712, 27.809, 2.981)","(343.489, 167.577, 16.832, 1.988)","(359.657, 166.201, 6.838, 3.298)","(374.246, 166.054, 26.917, -4.029)","(392.234, 166.127, 13.793, 0.843)","(414.295, 166.365, 14.625, -1.386)","(436.64, 166.563, 37.728, -18.311)","(458.686, 166.488, 28.901, -15.463)","(483.183, 167.176, 37.732, 10.701)","(509.392, 167.652, 39.979, 21.622)","(530.291, 168.254, 33.781, -4.723)","(549.714, 173.483, 4.572, 11.325)","(569.636, 180.721, 35.203, 20.774)","(590.912, 188.374, 2.06, -9.417)","(610.344, 188.773, 14.862, 1.195)","(630.929, 190.866, 20.724, 5.095)","(647.625, 194.589, 22.535, 18.774)","(659.964, 197.536, -4.458, -0.828)","(674.585, 200.624, 0.078, -2.936)","(689.965, 201.927, -1.537, 6.008)","(704.124, 205.722, 10.634, 11.819)","(715.421, 209.029, 5.937, -3.41)","(726.027, 211.974, 18.77, -11.734)","(732.084, 213.231, 20.691, -3.524)","(740.118, 213.52, 22.908, 7.959)","(751.652, 215.656, 9.546, 16.473)","(770.99, 215.2, 22.551, -2.751)","(770.562, 199.336, 1.989, -17.681)","(763.703, 179.26, 9.182, -16.006)","(764.867, 160.602, -6.224, -19.843)","(767.565, 144.563, 11.174, -0.378)","(770.884, 128.058, -7.165, -17.158)","(779.486, 110.985, 17.243, -23.832)","(780.934, 98.65, -23.998, 20.505)","(751.987, 114.166, -11.799, -2.392)","(748.748, 113.969, -29.962, 4.905)"
28,"(458.296, 568.481, 43.123, 5.557)","(495.046, 568.459, 28.791, 1.607)","(533.408, 569.043, 53.846, 11.352)","(575.775, 572.028, 43.628, 20.281)","(615.822, 583.166, 41.786, -0.618)","(627.796, 583.97, 48.92, 0.226)","(627.796, 583.97, 48.92, 0.226)","(627.796, 583.97, 48.92, 0.226)","(642.414, 583.731, 35.375, -1.927)","(670.302, 582.338, 38.724, -5.751)","(704.326, 581.273, 21.582, -4.825)","(732.951, 583.406, 24.908, 0.046)","(749.097, 580.271, 5.074, -16.985)","(764.708, 568.451, -7.639, -16.755)","(773.268, 566.614, -10.879, 33.341)","(772.711, 602.75, 0.504, 26.238)","(771.143, 628.645, 23.312, 5.186)","(783.307, 653.04, -45.467, -9.899)","(745.286, 654.217, -39.181, -10.77)","(719.335, 649.847, -36.947, -4.19)","(694.322, 650.803, -37.623, 22.384)","(652.362, 668.933, -48.96, -4.853)","(609.436, 668.634, -29.633, -21.457)","(571.304, 672.662, -20.48, 13.353)","(529.194, 671.045, -34.462, -0.034)","(488.347, 670.089, -31.344, -9.829)","(448.919, 670.432, -37.649, 13.284)","(409.827, 675.034, -29.849, 8.109)","(370.035, 678.754, -32.633, 11.39)","(329.264, 677.284, -32.075, -9.548)","(289.474, 676.528, -33.403, -19.549)","(250.147, 673.321, -33.026, -15.701)","(213.459, 672.135, -34.262, 12.291)","(176.718, 669.929, -51.989, -6.905)","(139.645, 656.702, -33.616, -24.427)","(124.258, 624.433, -11.162, -48.239)","(111.143, 585.565, 0.425, -39.383)"
29,"(580.107, 231.6, 17.175, -11.131)","(613.076, 220.311, 31.009, -4.868)","(650.265, 208.939, 41.573, -30.22)","(687.602, 192.682, 24.896, -2.91)","(720.323, 180.241, 41.551, 4.359)","(748.452, 171.538, 16.519, 2.841)","(762.489, 178.066, 5.798, -17.807)","(773.786, 171.836, -10.092, -28.1)","(790.543, 178.186, 25.03, -7.025)","(795.65, 151.715, 7.262, -22.484)","(789.433, 112.651, 2.954, -42.023)","(798.474, 90.408, 1.484, 5.809)","(787.671, 63.405, -18.649, -39.831)","(760.209, 52.37, -24.195, -1.768)","(726.267, 48.502, -37.921, -3.466)","(684.577, 51.333, -48.337, 3.499)","(652.498, 60.533, -40.419, 21.65)","(611.553, 68.731, -54.136, 16.853)","(565.9, 77.06, -38.703, 20.658)","(524.47, 89.617, -39.339, 4.889)","(486.453, 97.77, -43.812, 4.102)","(448.128, 99.905, -45.491, -7.812)","(408.516, 101.127, -37.512, -12.415)","(362.768, 98.963, -56.063, 6.521)","(321.35, 97.259, -38.249, -3.349)","(285.566, 96.568, -45.726, 5.231)","(251.412, 98.032, -16.643, 17.84)","(219.131, 95.974, -34.294, -2.849)","(180.052, 98.911, -16.884, 1.719)","(151.167, 89.781, -30.786, -20.497)","(129.059, 130.401, -16.374, 53.967)","(122.082, 179.235, -14.027, 41.012)","(115.7, 222.839, 2.746, 23.316)","(110.147, 261.599, 3.771, 41.487)","(108.052, 292.878, -12.741, 41.495)","(103.74, 321.384, -11.479, 25.38)","(97.217, 349.304, -4.737, 7.244)"
30,"(300.147, 386.877, 26.856, -17.586)","(325.436, 373.825, 25.787, -13.106)","(353.249, 361.137, 13.508, -4.359)","(382.156, 352.372, 19.652, -3.055)","(413.955, 342.344, 30.008, -23.985)","(446.265, 332.343, 16.512, -16.468)","(476.225, 322.125, 16.917, -16.976)","(506.975, 315.369, 21.075, -2.453)","(534.934, 308.417, 36.262, -21.241)","(564.049, 297.712, 36.466, -24.958)","(594.825, 286.382, 8.542, -9.711)","(620.861, 277.273, 18.587, 3.537)","(647.192, 269.077, 13.666, -9.792)","(670.754, 261.126, 12.791, -21.662)","(691.443, 252.06, 8.966, -2.545)","(712.493, 247.78, 9.704, -12.2)","(730.478, 241.55, 16.93, 12.658)","(741.72, 235.414, -10.123, -25.08)","(758.322, 231.752, 30.101, -1.657)","(774.268, 221.99, 25.248, -4.686)","(791.075, 195.11, 3.992, -40.681)","(794.342, 169.273, -6.931, 3.854)","(795.758, 136.627, 2.075, -33.121)","(795.428, 107.65, -8.741, -47.147)","(779.204, 84.372, -23.65, -26.097)","(735.193, 76.398, -29.375, 9.345)","(704.462, 81.211, -61.897, -9.876)","(659.805, 79.205, -43.268, 10.718)","(615.335, 79.479, -59.205, 2.425)","(578.531, 84.744, -48.966, 22.553)","(542.158, 94.009, -51.431, 4.049)","(503.223, 94.866, -51.451, -2.483)","(464.294, 93.227, -34.284, 1.621)","(425.638, 91.247, -46.443, 9.52)","(386.736, 88.691, -45.103, 11.708)","(347.595, 86.466, -33.78, 2.973)","(308.09, 83.812, -41.577, -13.274)"
31,"(273.702, 425.722, 33.059, -4.048)","(297.178, 412.249, 24.993, -5.798)","(322.612, 406.428, 23.425, 5.099)","(350.94, 400.453, 31.015, -3.299)","(380.754, 393.553, 30.885, 4.243)","(409.324, 383.646, 33.787, -21.637)","(439.088, 375.958, 38.915, 3.283)","(467.909, 367.534, 14.901, -21.616)","(497.464, 356.62, 30.827, -2.061)","(525.047, 346.141, 24.608, -2.054)","(555.324, 333.908, 35.664, -1.24)","(583.251, 323.047, 28.605, 0.181)","(610.7, 314.109, 30.616, 3.176)","(637.175, 306.211, 20.056, -5.617)","(666.016, 296.509, 23.743, 7.479)","(689.975, 289.612, 15.896, 5.496)","(710.095, 281.484, 9.273, -1.611)","(730.819, 273.987, 35.93, 3.782)","(748.809, 268.194, 17.049, 11.784)","(763.663, 265.748, 26.474, -15.908)","(773.731, 261.15, 2.201, 5.814)","(779.877, 253.056, -8.041, -23.383)","(788.182, 245.396, 12.568, -0.787)","(792.856, 235.313, 7.481, -21.268)","(798.251, 227.997, 20.699, -13.545)","(804.67, 219.472, -12.018, -12.0)","(808.444, 208.015, 10.612, -32.714)","(810.222, 189.754, -7.388, -3.696)","(801.378, 171.199, -24.428, -37.186)","(793.869, 141.952, 10.784, -30.438)","(795.675, 114.841, 18.771, -23.096)","(795.88, 90.27, -27.383, -9.998)","(780.703, 67.706, -7.15, 3.372)","(752.373, 61.402, -28.426, -4.583)","(723.376, 60.297, -17.405, 11.246)","(700.093, 57.061, -14.899, -0.904)","(670.049, 59.89, -28.683, 12.114)"
32,"(718.063, 495.743, 34.041, 2.494)","(744.295, 503.08, 18.212, 2.66)","(769.303, 510.664, 10.513, 4.873)","(790.49, 527.516, 8.468, 34.211)","(811.64, 554.637, 18.536, 27.335)","(817.456, 579.792, -19.613, 17.421)","(810.627, 626.496, -5.836, 52.068)","(802.448, 666.707, -27.854, 7.71)","(761.988, 683.925, -36.428, 20.397)","(711.408, 682.478, -53.181, -0.722)","(667.47, 682.189, -53.362, -17.715)","(626.376, 680.079, -34.279, -0.12)","(580.487, 681.387, -58.609, -14.398)","(535.27, 680.375, -55.09, -11.747)","(491.995, 676.185, -30.171, 12.705)","(448.767, 675.807, -25.284, 12.862)","(407.069, 671.488, -44.887, -3.761)","(365.726, 669.176, -30.54, -7.074)","(324.91, 668.516, -28.701, 13.647)","(284.563, 667.255, -25.651, -11.07)","(242.815, 670.123, -36.967, 6.244)","(206.66, 670.552, -34.218, -4.096)","(167.044, 666.468, -28.31, -1.614)","(134.155, 645.66, -27.462, -47.746)","(117.618, 604.545, -7.148, -45.311)","(105.159, 564.976, -2.429, -32.165)","(90.869, 526.697, -12.911, -54.147)","(80.86, 489.297, -26.651, -25.418)","(74.115, 453.632, -15.562, -31.302)","(70.443, 422.05, 2.438, -30.509)","(66.13, 390.976, -24.001, 11.775)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
33,"(754.899, 570.795, 50.312, 11.584)","(776.578, 565.713, 12.86, 52.449)","(780.799, 610.05, 1.712, 33.182)","(789.455, 649.56, 25.08, 29.632)","(761.256, 667.675, -46.14, 12.77)","(713.621, 673.248, -41.982, 4.317)","(670.724, 671.125, -32.751, -7.806)","(627.418, 671.092, -36.315, -16.859)","(581.449, 669.838, -39.589, -4.949)","(536.659, 668.539, -30.993, 10.579)","(493.756, 667.765, -53.48, 15.367)","(451.32, 667.025, -52.647, -1.534)","(408.094, 666.479, -28.038, 1.553)","(366.229, 664.925, -49.49, -14.792)","(326.774, 663.284, -36.585, -1.228)","(285.344, 663.155, -37.75, -10.859)","(244.558, 666.115, -31.214, 12.732)","(203.77, 667.278, -42.003, 14.919)","(164.727, 664.301, -30.049, -2.512)","(134.893, 637.334, -12.761, -45.514)","(121.281, 596.325, -8.206, -36.231)","(109.983, 557.987, -18.918, -28.698)","(96.836, 517.314, -1.756, -28.082)","(85.572, 473.798, -26.15, -46.297)","(78.543, 434.778, -19.292, -36.798)","(73.523, 401.401, -6.131, -20.754)","(43.864, 386.766, -52.054, -3.283)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
34,"(693.371, 334.505, 31.821, -42.783)","(712.768, 304.109, 32.434, -32.91)","(738.483, 281.142, 24.411, -33.848)","(760.113, 256.323, 26.076, -23.315)","(775.665, 228.581, 28.828, -28.022)","(790.771, 211.704, 19.363, -37.547)","(795.73, 178.712, -4.617, -52.745)","(807.194, 129.758, -21.756, -34.784)","(796.316, 89.756, -26.378, -19.934)","(780.705, 62.99, -20.038, -39.341)","(735.459, 56.394, -43.149, 0.146)","(689.83, 64.037, -43.648, 4.413)","(644.914, 67.786, -52.809, 12.124)","(605.65, 68.098, -62.595, -6.946)","(560.589, 67.583, -34.065, 12.02)","(514.546, 69.497, -60.084, 15.547)","(472.794, 73.525, -67.59, 13.361)","(429.136, 75.465, -45.472, -4.753)","(384.347, 76.953, -44.917, 9.394)","(338.002, 81.737, -51.505, 10.97)","(297.015, 86.245, -32.036, -0.45)","(258.045, 90.039, -55.846, 13.88)","(220.521, 86.611, -21.725, -15.257)","(181.207, 87.063, -40.124, -11.189)","(140.798, 85.147, -47.709, 17.113)","(116.321, 119.85, -27.52, 31.984)","(108.398, 158.946, -3.221, 58.599)","(107.745, 198.603, -3.67, 56.528)","(106.89, 240.141, -8.233, 37.398)","(103.779, 280.123, 12.483, 33.789)","(100.915, 317.561, 4.597, 28.252)","(92.361, 351.067, -10.255, 12.023)","(75.054, 371.538, -41.902, 18.417)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
35,"(522.792, 186.203, 25.126, -12.296)","(557.608, 184.173, 47.298, 2.385)","(589.941, 187.941, 46.387, 11.876)","(628.792, 197.663, 45.233, -3.303)","(669.099, 188.051, 51.851, -23.98)","(706.02, 178.126, 42.867, -19.765)","(725.261, 166.02, 30.241, -18.597)","(729.698, 166.012, 12.867, 0.651)","(730.696, 166.001, 20.832, -2.108)","(732.173, 166.083, 29.373, -3.337)","(739.149, 166.064, 41.102, -7.684)","(743.302, 167.24, 9.852, 30.698)","(748.984, 180.364, -12.193, 11.238)","(755.007, 181.955, 33.517, 6.919)","(764.146, 183.011, 9.652, 1.269)","(774.352, 183.765, 8.234, -4.734)","(781.999, 154.661, -6.773, -26.234)","(774.807, 109.112, -3.331, -22.78)","(759.407, 84.335, -37.217, -14.093)","(712.874, 83.885, -12.243, -13.815)","(679.364, 84.101, -53.287, 1.899)","(639.509, 91.171, -38.519, 21.604)","(597.94, 85.082, -54.747, -9.343)","(554.302, 92.906, -45.462, 8.381)","(515.464, 98.436, -31.036, -5.839)","(474.048, 98.427, -41.283, 13.802)","(434.0, 97.91, -41.208, 5.156)","(395.407, 97.63, -41.294, -9.949)","(355.723, 98.583, -48.824, 6.054)","(315.03, 98.642, -41.617, 13.975)","(277.81, 99.645, -44.371, 0.813)","(243.165, 96.35, -52.625, -6.869)","(204.865, 94.266, -38.209, 0.627)","(170.359, 96.146, -22.717, 5.296)","(138.419, 101.094, -17.43, 42.37)","(127.636, 151.238, -17.285, 45.971)","(125.531, 193.115, 2.334, 23.876)"
36,"(329.45, 534.806, 17.293, -2.622)","(362.393, 543.55, 35.02, -2.286)","(393.11, 551.421, 18.043, 2.336)","(426.192, 552.025, 25.872, -4.092)","(460.263, 553.977, 49.551, -2.752)","(494.252, 556.052, 41.337, 15.935)","(530.078, 556.409, 45.849, -10.797)","(564.645, 555.521, 26.906, -15.292)","(598.035, 557.474, 44.266, 13.029)","(627.843, 563.11, 43.348, -0.691)","(658.951, 562.035, 44.669, 16.732)","(688.223, 565.224, 36.687, 10.456)","(710.676, 565.217, 4.686, -6.776)","(729.214, 566.217, 24.337, 16.894)","(743.041, 570.755, 23.207, -12.633)","(760.356, 564.892, 18.312, -19.031)","(773.827, 584.126, -4.457, 34.034)","(768.126, 615.631, -3.733, 13.05)","(772.32, 632.999, 22.75, 8.562)","(776.99, 655.034, -30.255, -8.797)","(738.087, 648.622, -20.255, -22.341)","(715.612, 636.34, -11.507, -17.699)","(708.552, 636.08, -18.568, 4.295)","(704.414, 636.028, -32.353, 0.841)","(699.893, 636.067, -41.222, 3.177)","(691.605, 636.003, -28.222, -0.463)","(673.014, 636.193, -31.781, -17.057)","(652.191, 636.077, -29.926, 4.221)","(630.076, 636.436, -43.683, 6.227)","(616.792, 636.079, -27.804, 0.149)","(604.566, 636.01, -15.231, -6.002)","(580.857, 637.707, -33.311, 12.201)","(550.212, 638.108, -43.677, 16.442)","(516.617, 639.882, -29.634, -2.249)","(481.803, 641.366, -31.808, 12.722)","(450.66, 643.177, -38.106, 4.445)","(416.261, 645.96, -37.224, 9.948)"
37,"(354.731, 171.559, 39.115, -11.171)","(384.298, 166.003, 57.405, -2.985)","(391.904, 166.101, 48.71, 1.229)","(397.809, 166.034, 34.735, -1.148)","(414.936, 166.333, 55.835, 0.933)","(439.25, 166.362, 44.836, 5.139)","(459.484, 166.153, 53.265, 7.611)","(481.72, 166.236, 39.638, 9.644)","(504.386, 166.118, 56.818, 1.33)","(532.735, 167.189, 16.44, 10.579)","(558.56, 166.723, 34.689, -15.764)","(579.931, 169.217, 16.07, -5.718)","(599.738, 175.558, 31.455, 12.497)","(622.935, 190.895, 22.927, 7.695)","(653.242, 195.46, 22.532, 4.54)","(681.88, 200.43, 49.923, 15.217)","(709.404, 202.428, 28.927, 6.425)","(727.081, 198.926, 18.343, 3.959)","(748.611, 202.266, 32.891, -27.397)","(771.418, 205.248, 38.21, 14.337)","(778.752, 169.802, 3.274, -35.662)","(780.244, 139.54, -33.613, -15.263)","(773.37, 112.307, -6.578, -33.797)","(779.396, 103.939, 1.867, -33.62)","(750.663, 90.674, -53.721, -5.534)","(712.123, 96.904, -47.719, 3.258)","(699.15, 103.509, -9.766, -0.225)","(685.74, 86.593, -13.602, -24.452)","(648.397, 89.039, -37.742, -5.199)","(612.364, 85.391, -68.725, 0.27)","(570.474, 88.633, -39.055, 2.338)","(535.339, 95.541, -40.859, 16.218)","(495.374, 97.445, -49.899, 15.529)","(456.29, 98.652, -28.143, -14.051)","(415.758, 99.077, -39.134, 4.888)","(380.218, 100.63, -19.999, 4.573)","(344.734, 97.61, -15.737, 9.105)"
38,"(309.689, 256.528, 34.929, -10.78)","(344.33, 249.476, 34.734, -18.982)","(380.534, 244.586, 20.483, -5.131)","(415.945, 238.222, 24.416, -15.911)","(452.236, 230.818, 31.752, -16.151)","(485.242, 222.409, 41.173, -2.118)","(516.643, 215.198, 31.601, 8.023)","(550.061, 209.029, 42.114, -3.56)","(583.637, 206.268, 15.575, 1.134)","(614.827, 202.446, 31.222, -7.924)","(647.197, 199.047, 16.162, 14.939)","(678.772, 193.524, 11.985, -6.593)","(703.326, 194.117, 21.905, 9.203)","(725.44, 191.318, 33.137, 5.391)","(744.633, 191.224, 29.076, 2.475)","(762.297, 191.812, 14.475, -0.805)","(771.762, 175.874, 44.84, -8.218)","(777.768, 127.49, -3.526, -45.895)","(779.128, 93.433, -53.023, -4.378)","(739.775, 80.176, -10.859, 13.752)","(705.491, 85.824, -46.328, 17.947)","(662.995, 79.825, -44.782, 32.085)","(624.608, 84.11, -33.809, -24.432)","(582.175, 83.113, -21.029, 20.076)","(548.762, 96.59, -41.004, -5.624)","(511.625, 99.63, -51.775, -5.238)","(472.113, 98.768, -55.767, -2.859)","(431.891, 97.167, -39.095, 7.343)","(391.137, 92.086, -26.074, 14.518)","(349.282, 90.454, -18.795, 9.165)","(311.698, 88.573, -43.756, -18.086)","(275.104, 87.239, -22.756, -6.601)","(239.666, 87.104, -36.706, 13.128)","(199.3, 89.105, -28.926, 5.423)","(162.633, 86.631, -42.319, -31.522)","(131.571, 113.353, -12.287, 44.625)","(122.391, 152.634, -6.073, 47.256)"
39,"(434.146, 539.586, 48.214, 15.105)","(469.801, 543.485, 34.878, 12.227)","(510.972, 541.722, 45.503, -7.094)","(547.377, 542.667, 26.199, -1.373)","(584.441, 546.614, 41.652, 7.75)","(620.336, 550.157, 19.836, -3.633)","(661.824, 551.277, 36.367, -5.604)","(698.849, 562.714, 32.499, -2.188)","(729.611, 569.974, 25.114, 3.23)","(750.376, 573.054, 17.804, 3.052)","(777.856, 567.527, 20.628, -11.846)","(778.997, 611.848, -12.017, 41.207)","(770.908, 636.728, 7.18, 17.309)","(774.955, 661.399, 23.941, 41.711)","(728.267, 662.319, -37.398, 6.685)","(696.82, 658.866, -47.506, -1.824)","(655.355, 665.659, -42.55, 18.773)","(618.848, 666.721, -23.346, -11.05)","(582.887, 667.357, -42.601, -6.283)","(540.845, 665.988, -36.829, -12.774)","(499.821, 659.628, -30.904, -13.359)","(460.05, 653.161, -39.702, -7.498)","(420.811, 647.525, -53.414, -2.616)","(383.026, 643.984, -31.431, 12.165)","(347.0, 640.788, -35.516, -15.956)","(311.056, 640.449, -26.67, 7.182)","(273.684, 641.434, -47.287, 19.033)","(238.737, 647.645, -43.049, -3.759)","(205.988, 655.939, -49.202, -24.337)","(167.683, 655.584, -23.215, 16.336)","(133.324, 645.646, -15.408, -28.689)","(118.652, 605.763, -9.119, -44.109)","(108.901, 568.165, -16.382, -37.167)","(102.027, 530.276, -8.645, -49.872)","(96.455, 493.115, 8.629, -42.135)","(91.45, 461.061, 4.01, -13.808)","(86.926, 434.956, 4.556, -20.096)"
40,"(448.133, 501.547, 31.615, -10.902)","(484.183, 506.407, 44.749, -3.026)","(520.736, 507.908, 35.842, -2.727)","(559.014, 512.78, 33.698, 7.898)","(594.525, 515.592, 21.822, -0.119)","(630.667, 517.732, 29.034, 12.085)","(665.847, 520.757, 17.188, 15.722)","(694.913, 525.293, 12.836, 5.198)","(725.044, 532.405, 18.502, 14.06)","(753.052, 532.698, 7.371, -11.49)","(775.317, 547.107, 8.352, 24.693)","(778.542, 577.461, -3.878, 37.273)","(790.978, 612.969, 13.351, 25.453)","(797.36, 647.037, 16.272, 19.867)","(774.519, 659.567, -52.881, 14.843)","(726.975, 658.873, -48.043, 1.79)","(695.871, 646.174, -27.929, -0.508)","(682.269, 636.024, -25.682, -9.203)","(682.269, 636.024, -25.682, -9.203)","(682.269, 636.024, -25.682, -9.203)","(682.269, 636.024, -25.682, -9.203)","(682.269, 636.024, -25.682, -9.203)","(671.869, 636.16, -27.047, 1.801)","(662.51, 636.031, -20.127, -4.956)","(647.341, 636.224, -40.158, -0.544)","(634.866, 636.155, -49.327, 5.913)","(623.429, 636.015, -51.967, -6.893)","(605.168, 636.055, -55.516, -2.309)","(580.75, 636.107, -51.19, 4.074)","(547.594, 636.648, -42.1, 16.633)","(517.129, 637.446, -30.849, -11.883)","(482.416, 636.861, -37.986, 14.842)","(449.921, 637.62, -22.588, -11.755)","(415.549, 638.67, -48.634, -12.543)","(382.386, 638.147, -24.198, 1.638)","(347.478, 638.809, -41.436, -2.291)","(315.727, 640.349, -33.016, 3.242)"
41,"(363.535, 228.587, 49.972, -27.044)","(408.521, 217.577, 53.296, -6.557)","(449.097, 200.405, 48.547, -25.622)","(488.685, 183.835, 26.662, 0.5)","(525.275, 172.606, 32.104, -19.415)","(554.627, 166.044, 31.543, 0.844)","(573.908, 166.016, 33.854, -9.996)","(590.893, 166.215, 40.523, 4.421)","(609.01, 166.0, 52.501, -7.545)","(619.052, 166.076, 26.197, -1.57)","(627.944, 166.062, 33.793, 2.731)","(636.333, 166.06, 31.926, -2.442)","(652.556, 166.091, 47.889, -14.286)","(665.144, 166.0, 36.069, -4.051)","(676.658, 166.038, 39.268, -5.552)","(684.547, 166.024, 15.225, 0.1)","(691.885, 166.283, 27.769, -14.811)","(699.977, 166.047, 34.565, -1.769)","(704.669, 166.043, 31.085, 0.119)","(708.528, 166.03, 29.395, -8.557)","(721.497, 166.013, 4.242, -18.673)","(729.237, 166.094, 10.687, -17.879)","(734.344, 167.916, 16.692, 13.083)","(743.61, 176.994, 12.527, 25.077)","(755.742, 184.727, 21.218, 16.883)","(771.123, 181.021, 10.377, -44.375)","(760.906, 150.846, -15.967, -8.179)","(756.01, 134.965, -1.522, -28.822)","(757.862, 129.422, -5.469, -3.849)","(761.569, 117.359, 12.024, -18.306)","(763.361, 107.403, -15.533, -16.165)","(768.968, 104.055, 32.537, -16.56)","(761.07, 92.375, -28.12, -7.218)","(728.582, 95.048, -0.722, 12.714)","(713.415, 90.205, -17.546, -23.342)","(676.752, 84.22, -29.951, -0.145)","(634.394, 78.872, -40.386, -16.876)"
42,"(774.001, 543.688, 15.864, 56.449)","(798.634, 588.008, 11.334, 45.884)","(797.789, 648.31, -24.448, 38.572)","(760.136, 670.328, -44.797, 11.212)","(709.046, 671.546, -49.043, -10.005)","(658.117, 669.552, -39.661, -11.956)","(613.361, 668.107, -60.317, -17.787)","(566.274, 666.189, -48.459, -2.436)","(518.75, 662.173, -41.279, -0.44)","(472.67, 659.54, -44.31, -0.084)","(428.181, 658.773, -49.662, -17.438)","(380.626, 659.266, -54.688, -2.842)","(335.355, 658.952, -35.027, 6.535)","(290.178, 660.43, -47.154, 9.856)","(248.093, 662.674, -29.054, -9.306)","(206.197, 664.6, -50.242, 12.057)","(164.854, 662.772, -56.237, 3.607)","(134.133, 637.206, -31.266, -34.336)","(119.858, 594.688, -20.235, -35.081)","(106.709, 550.958, -25.457, -50.583)","(94.003, 509.406, -0.713, -34.294)","(82.126, 468.573, 3.655, -56.049)","(74.234, 429.786, 5.938, -31.462)","(67.465, 389.934, -27.074, -33.356)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
43,"(395.584, 568.638, 41.108, -7.1)","(428.414, 567.194, 37.168, -11.426)","(463.256, 565.036, 23.395, -13.055)","(498.693, 564.812, 28.813, 0.737)","(536.327, 565.949, 31.527, -18.365)","(570.571, 565.006, 39.569, -13.996)","(603.914, 567.183, 34.155, -16.14)","(637.781, 556.735, 48.91, 0.815)","(679.742, 557.239, 36.425, -0.07)","(715.479, 559.691, 37.377, -2.842)","(745.055, 560.114, 9.062, -5.106)","(771.027, 551.495, 26.135, -6.994)","(778.368, 581.002, -3.479, 53.254)","(774.429, 618.089, -8.812, 23.653)","(771.586, 637.648, -1.955, 13.099)","(770.666, 656.75, -40.246, 9.524)","(730.96, 658.655, -29.513, -3.383)","(699.118, 661.463, -38.425, 17.627)","(665.196, 680.738, -41.824, -6.643)","(623.38, 679.865, -45.096, -11.569)","(585.515, 677.868, -25.865, 13.074)","(539.967, 677.908, -48.275, -18.303)","(497.441, 672.131, -44.622, 2.317)","(460.626, 666.731, -25.123, -6.119)","(422.281, 664.052, -33.447, -3.716)","(383.182, 661.724, -36.229, -14.903)","(345.573, 660.042, -51.817, 0.574)","(308.769, 656.744, -34.336, 3.08)","(274.219, 654.024, -49.302, -5.309)","(237.969, 655.787, -49.702, 15.371)","(201.761, 658.418, -30.889, -12.368)","(167.355, 658.186, -51.985, 17.814)","(135.995, 647.377, -32.882, -48.885)","(123.027, 608.545, 0.848, -34.748)","(115.061, 566.944, 3.347, -54.262)","(107.12, 525.679, 6.971, -44.395)","(101.393, 488.904, 0.01, -48.51)"
44,"(588.583, 362.382, 44.085, -40.425)","(629.379, 337.018, 30.812, -21.457)","(659.086, 317.774, 24.678, -19.411)","(684.181, 296.22, 19.098, -26.113)","(711.837, 278.373, 33.155, -28.244)","(734.312, 261.622, 14.933, 6.469)","(755.839, 247.339, 28.356, -24.714)","(773.523, 233.6, 15.285, -38.244)","(788.528, 209.133, 5.467, 0.605)","(795.905, 173.943, 20.079, -64.953)","(796.799, 133.461, -34.612, -31.646)","(782.197, 97.111, -15.12, -42.162)","(742.015, 89.81, -39.353, -11.198)","(682.474, 99.384, -41.854, 22.54)","(639.972, 113.717, -46.448, -6.648)","(619.157, 113.965, -69.007, 1.599)","(614.86, 113.846, -65.781, -1.758)","(612.493, 113.979, -40.476, -0.72)","(607.194, 113.964, -86.421, 1.402)","(607.194, 113.964, -86.421, 1.402)","(607.194, 113.964, -86.421, 1.402)","(607.194, 113.964, -86.421, 1.402)","(607.194, 113.964, -86.421, 1.402)","(607.194, 113.964, -86.421, 1.402)","(607.194, 113.964, -86.421, 1.402)","(607.194, 113.964, -86.421, 1.402)","(607.194, 113.964, -86.421, 1.402)","(607.194, 113.964, -86.421, 1.402)","(607.194, 113.964, -86.421, 1.402)","(607.194, 113.964, -86.421, 1.402)","(607.194, 113.964, -86.421, 1.402)","(605.666, 113.991, -91.696, 1.585)","(605.666, 113.991, -91.696, 1.585)","(603.512, 113.995, -71.484, 0.335)","(602.326, 113.967, -71.168, -1.706)","(590.658, 113.868, -73.157, 0.945)","(564.511, 113.885, -15.851, 1.246)"
