,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
45,"(722.263, 319.464, 28.687, -41.252)","(748.763, 289.834, 19.428, -44.411)","(771.943, 261.808, 9.289, -10.583)","(786.285, 237.895, 13.844, -12.556)","(802.296, 210.091, 43.559, -37.228)","(824.341, 175.022, 15.193, -47.541)","(828.841, 166.09, 25.644, -25.622)","(828.841, 166.09, 25.644, -25.622)","(828.841, 166.09, 25.644, -25.622)","(828.841, 166.09, 25.644, -25.622)","(828.841, 166.09, 25.644, -25.622)","(828.841, 166.09, 25.644, -25.622)","(828.841, 166.09, 25.644, -25.622)","(828.841, 166.09, 25.644, -25.622)","(828.841, 166.09, 25.644, -25.622)","(828.841, 166.09, 25.644, -25.622)","(828.841, 166.09, 25.644, -25.622)","(828.841, 166.09, 25.644, -25.622)","(828.841, 166.09, 25.644, -25.622)","(828.841, 166.09, 25.644, -25.622)","(828.841, 166.09, 25.644, -25.622)","(828.734, 165.875, -6.401, -12.956)","(828.734, 165.875, -6.401, -12.956)","(828.734, 165.875, -6.401, -12.956)","(828.734, 165.875, -6.401, -12.956)","(828.734, 165.875, -6.401, -12.956)","(828.734, 165.875, -6.401, -12.956)","(828.734, 165.875, -6.401, -12.956)","(828.734, 165.875, -6.401, -12.956)"
46,"(624.066, 235.908, 28.375, 3.476)","(651.87, 226.196, 45.127, -17.361)","(680.234, 213.152, 34.408, -20.471)","(708.261, 197.577, 19.361, -6.329)","(731.283, 190.305, 33.697, -0.72)","(761.506, 196.664, 40.542, 5.44)","(777.088, 168.728, 15.133, -32.682)","(772.228, 131.805, -26.787, -16.447)","(763.724, 102.335, 3.406, -39.873)","(763.373, 86.161, 4.215, -23.91)","(745.207, 73.878, -68.166, 20.873)","(693.97, 92.907, -57.855, 35.181)","(647.571, 111.656, -34.623, 14.767)","(613.372, 113.668, -35.763, 0.244)","(600.106, 113.965, -57.562, -0.403)","(597.155, 113.997, -57.683, 0.217)","(595.582, 113.998, -45.822, 0.06)","(584.336, 113.98, -53.94, -0.997)","(575.547, 113.989, -39.687, 2.558)","(575.547, 113.989, -39.687, 2.558)","(575.547, 113.989, -39.687, 2.558)","(566.813, 113.977, -45.055, 3.756)","(536.383, 105.972, -52.219, 11.354)","(496.158, 105.547, -57.666, -1.73)","(458.513, 105.112, -37.01, 7.42)","(419.807, 103.749, -28.613, -0.604)","(381.641, 104.731, -24.445, -1.035)","(346.708, 105.171, -48.165, 8.788)","(314.694, 101.864, -35.772, -1.969)"
47,"(708.389, 270.491, 26.534, -22.312)","(739.409, 239.959, 12.182, -36.815)","(766.622, 213.328, 20.293, -7.009)","(779.895, 173.751, 9.066, -42.759)","(782.051, 124.121, -5.371, -61.49)","(766.633, 93.902, -53.403, -12.114)","(708.11, 94.487, -55.44, -14.24)","(657.038, 90.84, -59.183, 3.136)","(609.206, 85.06, -61.244, -8.929)","(564.458, 81.028, -54.594, 3.844)","(518.669, 75.36, -45.81, 10.297)","(474.122, 73.483, -36.087, -10.815)","(428.687, 75.683, -58.094, 15.894)","(383.014, 77.886, -36.568, -12.923)","(338.362, 79.724, -58.082, 7.568)","(293.058, 80.266, -43.326, -8.033)","(247.907, 79.895, -39.272, -7.269)","(205.69, 79.302, -52.937, 15.06)","(164.199, 78.23, -55.804, -5.283)","(126.173, 100.883, -34.26, 49.999)","(109.363, 145.734, -13.818, 46.849)","(98.632, 192.576, 0.631, 59.883)","(88.976, 237.534, 0.03, 60.267)","(84.078, 282.735, 9.623, 37.647)","(78.111, 325.528, -11.416, 50.801)","(69.808, 359.348, -19.608, 11.67)","(36.735, 364.568, -53.463, 15.851)","(None, None, None, None)","(None, None, None, None)"
48,"(336.221, 357.776, 32.19, 3.329)","(368.064, 350.466, 28.437, 0.459)","(403.8, 339.278, 26.571, 6.942)","(441.725, 331.851, 49.574, -20.6)","(477.926, 324.504, 49.968, -15.729)","(513.577, 316.0, 30.222, -5.804)","(544.756, 311.325, 22.572, -18.979)","(574.713, 303.691, 30.862, 11.733)","(604.881, 296.802, 24.971, -12.325)","(631.365, 290.543, 27.926, 9.79)","(657.987, 284.547, 16.38, -3.453)","(688.343, 279.211, 14.614, 7.129)","(717.477, 276.066, 11.104, 8.356)","(736.848, 270.508, -1.593, -17.997)","(752.104, 260.441, 12.101, -9.17)","(765.595, 247.643, 17.429, -32.948)","(773.387, 232.464, 22.606, -9.759)","(783.391, 212.025, 28.05, -5.947)","(798.607, 196.852, -10.666, -41.796)","(804.291, 157.133, -7.315, -39.38)","(811.122, 121.181, -9.596, -46.921)","(807.932, 88.275, -34.071, -44.077)","(781.68, 64.416, -24.702, -6.463)","(747.729, 53.552, -38.206, -1.94)","(709.822, 56.592, -38.631, 6.159)","(670.281, 55.152, -33.531, -19.823)","(632.587, 52.679, -41.095, -12.32)","(596.676, 52.892, -30.949, 15.255)","(554.812, 53.078, -56.501, 5.635)"
49,"(407.309, 218.711, 49.886, -0.887)","(452.042, 220.232, 47.184, -0.346)","(490.613, 218.422, 36.566, -14.289)","(529.613, 211.479, 46.273, -3.824)","(567.276, 203.206, 24.822, -28.394)","(603.744, 190.774, 42.637, -0.177)","(631.962, 185.627, 34.935, 7.303)","(658.328, 197.718, 33.339, 2.709)","(697.441, 199.466, 29.357, 5.651)","(725.866, 204.854, 11.345, -3.947)","(752.868, 205.09, 29.86, 15.253)","(774.203, 189.776, 23.251, -21.962)","(789.281, 164.811, 42.179, -27.05)","(803.818, 138.148, 18.351, -7.135)","(808.122, 102.548, -0.767, -52.602)","(797.465, 83.934, 2.705, -34.816)","(774.179, 61.604, -28.788, -14.949)","(738.289, 53.963, -30.329, -4.256)","(699.04, 52.473, -26.421, -9.239)","(655.299, 52.916, -34.907, 8.634)","(613.749, 53.845, -35.347, -2.242)","(568.714, 54.695, -46.745, 10.702)","(519.122, 55.038, -43.637, -1.972)","(474.627, 56.707, -46.808, 6.376)","(435.616, 56.516, -56.398, -2.015)","(397.437, 56.602, -51.204, -9.254)","(357.739, 58.237, -29.878, 13.18)","(317.318, 59.888, -31.231, 12.741)","(278.151, 62.376, -35.584, 13.233)"
50,"(545.043, 336.177, 27.88, 1.237)","(571.04, 318.865, 32.499, -35.265)","(600.78, 301.44, 39.379, -24.686)","(630.102, 287.488, 43.178, -11.356)","(661.368, 279.304, 51.072, -41.975)","(694.361, 266.498, 43.49, -24.827)","(719.536, 254.049, 40.985, -10.885)","(740.811, 237.575, 27.759, -15.981)","(757.015, 222.119, 36.82, -25.098)","(777.378, 204.989, 25.192, -16.414)","(787.823, 174.283, -13.643, -33.959)","(789.741, 134.347, -27.197, -37.209)","(788.716, 97.487, -0.125, -24.12)","(769.753, 88.98, -21.152, -2.406)","(717.179, 92.97, -69.879, 24.947)","(674.264, 107.698, -32.462, 12.88)","(651.52, 113.927, -53.42, -1.229)","(637.334, 113.892, -44.558, 0.198)","(635.572, 113.936, -58.668, -2.843)","(635.572, 113.936, -58.668, -2.843)","(634.359, 113.999, -27.991, 1.312)","(618.665, 113.981, -35.323, 3.759)","(612.498, 113.983, -41.339, 1.471)","(612.498, 113.983, -41.339, 1.471)","(612.498, 113.983, -41.339, 1.471)","(604.684, 113.881, -54.49, -1.07)","(599.988, 113.986, -33.548, 2.149)","(599.988, 113.986, -33.548, 2.149)","(599.988, 113.986, -33.548, 2.149)"
51,"(556.083, 221.56, 57.739, 3.428)","(599.04, 220.432, 42.527, -4.315)","(630.927, 210.99, 42.622, -19.197)","(663.851, 208.846, 25.999, -8.738)","(693.79, 204.671, 33.079, -13.676)","(720.028, 189.687, 38.612, -5.617)","(748.083, 190.16, 34.726, 3.21)","(776.202, 178.792, 3.681, -22.791)","(779.067, 136.587, 6.841, -45.867)","(769.117, 106.206, 6.063, -39.165)","(771.026, 87.779, 13.335, -23.528)","(746.845, 64.192, -20.649, -35.008)","(707.925, 56.668, -53.669, 12.757)","(667.753, 60.795, -21.851, 14.059)","(626.841, 62.916, -47.725, -5.67)","(585.298, 66.545, -32.119, 0.82)","(544.647, 70.016, -40.215, 2.723)","(501.188, 66.948, -29.832, -18.187)","(459.313, 61.646, -43.665, -6.946)","(414.677, 61.125, -40.433, -9.906)","(371.668, 62.342, -36.885, -15.47)","(326.877, 64.109, -59.699, -12.348)","(281.901, 66.966, -32.879, -5.107)","(240.604, 73.725, -31.577, 10.16)","(205.614, 74.854, -30.419, 11.714)","(163.352, 75.374, -54.641, 7.077)","(127.242, 93.794, -37.303, 44.983)","(108.624, 129.742, 0.719, 57.09)","(106.534, 172.2, 17.07, 32.719)"
52,"(747.961, 541.585, 60.591, 28.026)","(780.341, 571.017, 20.673, 52.925)","(789.001, 620.602, 6.588, 36.325)","(778.76, 655.306, -25.79, 2.226)","(734.853, 665.601, -61.47, -3.469)","(684.897, 666.252, -30.481, 14.182)","(641.299, 666.572, -58.612, -2.982)","(596.296, 669.791, -32.405, 12.838)","(550.896, 667.35, -46.803, -13.197)","(503.622, 663.593, -41.854, 1.269)","(459.007, 661.155, -48.234, -5.871)","(414.502, 659.695, -39.756, -1.747)","(367.892, 659.885, -49.787, 12.519)","(321.397, 660.047, -54.438, -10.05)","(274.336, 661.193, -57.787, 1.725)","(229.956, 663.831, -41.437, 3.058)","(188.367, 663.971, -33.654, -4.985)","(147.368, 661.74, -29.987, 11.745)","(128.785, 621.02, -14.647, -30.936)","(113.655, 575.983, -18.02, -35.018)","(100.625, 533.553, -15.868, -57.965)","(88.828, 488.328, -3.571, -59.323)","(77.956, 444.308, -8.575, -24.082)","(72.928, 406.566, 6.042, -47.552)","(49.001, 379.28, -34.294, -17.548)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
53,"(682.447, 325.559, 19.945, -30.924)","(703.792, 298.778, 17.188, -28.153)","(724.318, 280.586, 12.262, -19.341)","(740.366, 265.251, 18.348, -10.211)","(755.01, 255.495, 13.453, -10.324)","(770.104, 244.643, 21.506, 6.958)","(787.303, 237.078, 19.734, -4.12)","(805.131, 234.309, 17.089, 0.582)","(820.184, 223.708, 13.123, -9.64)","(826.322, 214.68, 5.534, -12.131)","(825.411, 209.624, -0.772, 5.932)","(821.646, 202.015, -1.95, -3.401)","(816.714, 196.087, 0.791, -4.665)","(821.962, 198.07, -8.514, -9.454)","(821.025, 196.793, 6.249, -10.429)","(821.455, 198.285, -5.53, 8.034)","(814.929, 196.562, 12.263, -7.043)","(813.624, 193.826, 16.053, 0.071)","(825.574, 199.207, -7.453, 14.555)","(817.206, 199.674, -15.28, -7.924)","(810.469, 195.656, 15.94, -3.417)","(814.456, 179.39, -6.466, -12.055)","(813.053, 172.221, 1.793, 4.234)","(807.116, 171.542, -3.92, -3.754)","(803.156, 142.803, 7.602, -45.731)","(803.662, 108.275, 6.806, -20.514)","(785.35, 91.169, -45.775, -22.232)","(755.939, 81.755, -32.608, -23.551)","(724.065, 69.858, -46.275, 5.087)"
54,"(264.636, 542.809, 15.702, 5.099)","(281.579, 545.02, 20.189, 0.252)","(301.019, 545.786, 23.839, -2.788)","(321.681, 544.908, 23.181, -1.892)","(342.599, 543.711, 19.667, -2.96)","(363.791, 542.05, 22.358, -3.306)","(385.2, 539.814, 24.137, 0.937)","(406.153, 537.211, 20.713, -0.019)","(426.985, 535.617, 20.534, -3.919)","(447.658, 533.887, 22.769, 0.132)","(468.433, 532.534, 23.629, -0.101)","(488.844, 531.557, 20.386, 1.353)","(509.125, 530.889, 18.888, -3.332)","(529.525, 530.797, 17.888, -0.326)","(549.445, 530.512, 21.596, -1.851)","(569.634, 530.153, 21.398, -2.661)","(590.129, 530.82, 18.813, 2.633)","(609.542, 532.473, 22.554, 0.237)","(628.684, 534.365, 19.073, 2.995)","(647.301, 535.764, 16.709, -0.096)","(665.304, 536.968, 19.656, -0.59)","(681.273, 538.543, 13.505, 4.458)","(696.255, 540.144, 15.665, 2.636)","(709.148, 541.891, 14.457, 2.651)","(721.097, 541.858, 13.986, -2.351)","(743.895, 543.341, 42.703, 4.476)","(767.409, 545.051, 24.407, -14.979)","(762.772, 573.855, 0.71, 20.167)","(760.986, 606.686, -2.557, 37.714)"
55,"(728.535, 469.487, 31.749, 10.566)","(757.015, 480.754, 26.802, 14.55)","(782.584, 492.232, 22.309, 10.763)","(800.723, 500.795, 9.221, 6.231)","(807.026, 512.812, 4.909, 14.965)","(814.037, 523.649, 3.531, 10.197)","(817.58, 530.186, 6.264, 0.599)","(820.809, 531.996, 5.226, 10.237)","(825.984, 536.903, 3.032, -5.639)","(821.821, 532.821, -6.182, 4.467)","(817.708, 537.149, -0.536, 7.7)","(814.255, 542.346, -0.62, 0.197)","(812.845, 542.88, -3.577, 3.186)","(813.604, 552.549, 10.805, 17.442)","(822.649, 566.911, 3.175, 11.943)","(828.91, 570.907, 5.217, 0.203)","(834.562, 572.598, 5.193, -0.563)","(840.945, 577.13, 7.372, 6.862)","(844.003, 581.411, 4.602, 5.741)","(844.649, 583.945, 3.721, 9.796)","(844.649, 583.945, 3.721, 9.796)","(844.649, 583.945, 3.721, 9.796)","(844.649, 583.945, 3.721, 9.796)","(844.649, 583.945, 3.721, 9.796)","(844.649, 583.945, 3.721, 9.796)","(844.649, 583.945, 3.721, 9.796)","(844.649, 583.945, 3.721, 9.796)","(844.649, 583.945, 3.721, 9.796)","(844.649, 583.945, 3.721, 9.796)"
56,"(335.631, 472.638, 19.773, 13.146)","(358.128, 483.008, 24.208, 12.371)","(385.714, 492.481, 25.271, 7.391)","(414.454, 501.913, 26.889, 5.856)","(440.315, 511.783, 22.864, 14.111)","(463.276, 523.735, 22.932, 9.304)","(484.428, 533.189, 21.424, 7.36)","(504.927, 542.677, 19.436, 9.089)","(525.159, 548.299, 20.442, 2.482)","(543.144, 550.406, 18.466, 3.235)","(561.476, 549.588, 19.68, -3.538)","(580.464, 547.392, 20.553, -6.977)","(599.693, 544.084, 19.857, 3.806)","(618.657, 543.722, 20.326, 5.304)","(637.269, 545.276, 16.764, -0.111)","(657.091, 544.485, 16.752, -1.746)","(675.383, 545.024, 21.164, -0.497)","(690.17, 545.708, 13.443, 1.509)","(704.005, 547.217, 15.584, 5.466)","(717.103, 550.145, 14.818, 2.268)","(730.034, 554.181, 10.123, -0.546)","(744.514, 555.219, 18.178, -0.846)","(758.77, 555.724, 15.567, -2.573)","(769.957, 553.734, 13.038, -1.753)","(768.273, 576.28, 1.439, 27.623)","(768.901, 600.024, 2.159, 24.434)","(774.428, 619.627, 6.197, 19.945)","(786.621, 648.326, 28.652, 33.28)","(762.229, 654.9, -32.788, -3.76)"
57,"(683.786, 390.381, 24.668, -9.203)","(709.41, 380.003, 28.168, -14.104)","(735.947, 365.868, 28.4, -14.325)","(760.461, 349.266, 19.637, -19.992)","(781.918, 330.77, 20.346, -19.237)","(799.978, 313.295, 17.203, -12.693)","(813.726, 298.828, 12.836, -10.793)","(824.741, 283.762, 11.571, -14.869)","(830.839, 271.996, 5.847, -7.801)","(832.615, 262.701, 0.993, -11.39)","(835.942, 251.71, 1.49, -6.684)","(838.124, 237.706, 5.374, -13.208)","(840.281, 230.556, 4.34, -0.859)","(838.916, 227.125, 0.876, -3.406)","(837.44, 223.643, -1.841, -3.709)","(835.289, 223.792, -5.562, 1.24)","(834.917, 222.892, -4.649, -0.368)","(836.903, 221.299, 5.759, 6.431)","(835.978, 228.267, -7.108, 0.746)","(834.13, 227.711, -0.826, -3.518)","(832.779, 226.073, -0.74, -1.746)","(828.223, 222.768, -8.343, -5.395)","(820.99, 219.745, -13.087, -2.619)","(809.018, 218.62, -14.053, -2.764)","(803.805, 206.627, 0.536, -17.642)","(806.036, 193.367, -1.379, -11.862)","(809.383, 179.012, 1.293, -15.799)","(806.588, 146.409, -13.004, -65.65)","(796.466, 102.617, -15.49, -23.961)"
58,"(634.486, 390.845, 14.054, -16.109)","(653.784, 377.958, 22.672, -17.887)","(674.793, 364.527, 19.529, -21.13)","(692.486, 354.298, 17.496, -7.49)","(707.605, 341.173, 13.499, -5.75)","(723.243, 329.798, 21.636, -18.398)","(736.465, 315.743, 6.402, -3.385)","(747.079, 301.49, 5.229, -4.586)","(758.418, 289.804, 9.254, -4.999)","(770.111, 283.456, 15.355, -15.984)","(782.459, 276.032, 18.991, -15.321)","(791.61, 271.508, 3.884, -1.633)","(801.306, 272.462, 21.262, -2.372)","(815.766, 269.183, 4.337, -1.207)","(822.023, 267.509, 5.363, -2.525)","(826.722, 267.103, 5.79, 2.171)","(827.86, 270.233, -4.357, 1.538)","(824.378, 274.978, -2.862, 5.788)","(820.726, 277.975, -2.137, 3.504)","(816.389, 279.579, 0.667, 1.519)","(813.787, 278.111, -1.005, -5.796)","(812.293, 273.256, 0.193, -5.786)","(812.024, 267.477, 1.195, -7.072)","(814.044, 260.108, 2.952, -8.838)","(818.064, 251.257, 1.462, -11.396)","(820.51, 241.658, -1.285, -8.056)","(819.701, 232.578, 2.714, -11.196)","(818.057, 225.243, -6.036, -9.842)","(808.459, 213.266, 0.217, -15.542)"
59,"(467.779, 558.583, 23.826, -7.857)","(493.496, 554.116, 27.323, -3.963)","(523.534, 551.484, 34.22, -1.21)","(552.906, 550.008, 26.851, -0.717)","(581.82, 547.819, 26.275, -0.249)","(608.13, 539.824, 20.096, -15.115)","(624.767, 531.52, 10.99, -7.386)","(638.688, 527.927, 21.489, 1.242)","(659.767, 527.557, 24.535, 3.388)","(684.449, 527.753, 24.839, -4.207)","(710.921, 523.606, 26.505, -7.864)","(735.452, 516.692, 28.907, -8.441)","(758.876, 514.392, 14.033, 5.192)","(772.661, 516.834, 13.736, 0.13)","(787.874, 520.28, 9.471, 5.409)","(796.555, 532.995, 3.247, 19.086)","(802.95, 550.31, 1.951, 16.74)","(803.131, 566.455, 2.024, 15.91)","(796.417, 580.914, -10.412, 20.432)","(789.161, 605.92, -0.807, 24.817)","(791.798, 632.16, 8.153, 30.508)","(786.015, 656.502, -17.869, 12.436)","(766.834, 667.484, -20.606, 10.439)","(736.683, 671.88, -27.976, 1.628)","(706.638, 669.526, -31.467, 0.851)","(678.745, 666.146, -29.683, -2.623)","(652.174, 662.818, -25.201, -1.832)","(625.298, 659.864, -24.598, -2.453)","(598.791, 657.63, -26.6, -0.386)"
60,"(683.766, 459.998, 24.489, 3.633)","(705.0, 464.048, 19.273, 6.957)","(724.713, 466.233, 21.298, 0.567)","(745.785, 466.663, 19.641, 1.177)","(760.445, 465.414, 10.895, 3.294)","(772.32, 468.396, 12.773, 6.359)","(782.936, 471.204, 11.291, 3.727)","(789.669, 472.503, 2.239, 0.728)","(791.349, 476.133, -0.319, 3.658)","(792.858, 482.419, 0.525, 3.379)","(796.801, 485.641, 1.652, 4.423)","(799.86, 488.834, 3.946, 3.874)","(802.408, 493.144, 6.599, 7.156)","(808.748, 495.088, 7.143, 1.391)","(814.069, 495.376, 4.703, -1.094)","(814.985, 494.7, 0.689, 0.542)","(811.211, 496.184, -2.204, 5.692)","(806.611, 503.018, -6.904, 11.432)","(803.346, 514.248, -2.405, 10.258)","(802.885, 524.689, 2.096, 6.353)","(802.561, 535.618, 8.424, 12.967)","(806.325, 550.687, -2.023, 15.588)","(803.08, 566.876, -3.578, 20.038)","(793.519, 592.922, -12.199, 35.473)","(790.304, 622.275, 4.411, 24.9)","(794.534, 650.721, 4.726, 29.787)","(780.485, 661.263, -13.697, 10.455)","(757.749, 671.495, -30.245, 4.87)","(727.139, 675.323, -29.381, 5.861)"
61,"(242.366, 209.111, 16.657, -0.463)","(257.918, 206.362, 14.077, -4.3)","(273.354, 203.928, 13.244, 1.506)","(290.288, 203.289, 13.835, -0.084)","(308.157, 201.878, 21.476, -0.799)","(327.296, 200.474, 18.244, 1.56)","(345.916, 199.272, 15.13, 1.883)","(363.769, 198.207, 20.306, 2.705)","(381.819, 197.815, 20.54, 3.566)","(402.086, 199.165, 19.437, 4.475)","(420.312, 200.648, 13.373, -0.613)","(436.168, 202.551, 17.467, 0.847)","(452.973, 204.343, 19.925, 0.485)","(472.29, 206.782, 16.247, 1.762)","(491.086, 207.95, 15.122, 1.95)","(508.251, 207.762, 16.875, -2.158)","(524.547, 207.004, 16.571, -2.947)","(540.597, 205.509, 14.641, 0.874)","(555.881, 206.112, 18.433, 3.593)","(571.295, 207.165, 14.107, -2.26)","(586.744, 210.198, 17.347, 4.144)","(601.752, 212.553, 15.111, 4.761)","(616.641, 213.904, 12.33, 0.571)","(630.636, 213.188, 12.681, 4.606)","(641.939, 213.971, 9.461, -1.195)","(652.152, 213.634, 12.995, 0.014)","(661.992, 212.007, 9.006, 2.782)","(670.666, 211.824, 7.433, 0.284)","(678.475, 212.09, 8.784, -1.98)"
62,"(672.168, 239.961, 21.959, -23.767)","(694.105, 217.22, 21.145, -21.798)","(713.85, 203.137, 26.462, -16.279)","(738.205, 192.205, 20.827, -6.188)","(759.795, 198.198, 13.114, 14.215)","(781.358, 183.654, 20.12, -25.481)","(789.384, 149.901, -11.679, -41.349)","(794.513, 114.776, 17.069, -27.871)","(787.944, 78.525, -23.189, -29.47)","(761.295, 57.16, -29.754, -10.154)","(718.888, 61.144, -44.367, 8.691)","(676.223, 63.879, -36.071, -2.1)","(639.418, 65.601, -39.108, 2.861)","(600.142, 71.046, -42.305, 5.793)","(560.075, 76.113, -40.661, 8.371)","(523.94, 86.088, -35.442, 11.874)","(497.783, 96.162, -25.215, 4.241)","(471.13, 98.715, -26.172, -1.873)","(443.321, 98.867, -27.317, 0.476)","(409.495, 98.822, -36.474, 3.463)","(376.503, 98.975, -35.993, -1.73)","(344.755, 97.67, -30.349, 0.627)","(311.474, 95.34, -36.438, -3.826)","(277.866, 92.716, -34.231, -1.995)","(240.892, 88.728, -37.879, -3.101)","(201.869, 85.892, -37.006, -2.914)","(164.995, 83.14, -40.456, -12.063)","(122.208, 92.682, -38.504, 27.916)","(91.715, 122.649, -29.026, 38.693)"
63,"(545.009, 278.746, 24.522, -7.48)","(573.219, 265.381, 32.073, -18.593)","(600.369, 247.839, 28.946, -8.259)","(625.428, 233.625, 21.811, -15.51)","(651.706, 218.989, 41.215, -9.506)","(682.448, 208.61, 25.542, -9.694)","(714.657, 193.928, 26.045, -24.892)","(742.446, 189.386, 23.834, 13.757)","(761.029, 189.609, 27.863, -23.378)","(778.765, 180.599, 31.76, -36.099)","(776.732, 146.371, -13.217, -33.734)","(781.207, 110.411, -8.851, -36.246)","(775.034, 86.436, -27.472, -23.963)","(753.486, 65.232, -27.798, -12.42)","(721.895, 60.002, -25.852, 5.05)","(689.579, 62.805, -34.57, 1.698)","(648.208, 71.29, -40.718, 14.034)","(603.303, 77.538, -43.693, -1.726)","(563.541, 82.413, -37.522, 4.851)","(523.55, 92.909, -37.006, 12.365)","(488.356, 101.085, -34.525, 4.113)","(451.916, 102.966, -40.303, 0.785)","(412.641, 103.333, -38.139, 0.58)","(376.222, 103.542, -36.943, 0.965)","(343.813, 103.943, -32.72, -0.489)","(311.996, 102.965, -32.342, -1.626)","(281.755, 101.721, -31.628, 2.367)","(239.728, 99.209, -44.995, -5.032)","(207.498, 95.425, -25.02, -6.604)"
64,"(637.754, 185.564, 18.461, -8.09)","(657.159, 174.239, 20.613, -8.917)","(673.121, 166.026, 24.735, -11.161)","(673.121, 166.026, 24.735, -11.161)","(673.121, 166.026, 24.735, -11.161)","(673.121, 166.026, 24.735, -11.161)","(673.121, 166.026, 24.735, -11.161)","(673.121, 166.026, 24.735, -11.161)","(673.121, 166.026, 24.735, -11.161)","(673.121, 166.026, 24.735, -11.161)","(673.121, 166.026, 24.735, -11.161)","(673.121, 166.026, 24.735, -11.161)","(673.945, 166.017, 49.43, -0.546)","(674.921, 166.016, 58.578, -0.047)","(674.921, 166.016, 58.578, -0.047)","(683.494, 167.193, 13.79, -2.012)","(698.65, 166.016, 16.523, -16.947)","(699.11, 166.005, 27.595, -0.651)","(699.11, 166.005, 27.595, -0.651)","(699.697, 166.021, 35.176, 0.981)","(704.357, 166.018, 21.148, 0.975)","(713.04, 166.006, 5.272, -3.392)","(717.685, 166.048, 3.904, -4.68)","(718.034, 166.014, 6.042, 0.375)","(725.186, 169.172, 4.704, 3.573)","(730.524, 172.86, 4.546, 4.54)","(733.844, 173.251, 1.111, 0.01)","(733.132, 173.038, -3.923, 7.488)","(730.046, 173.465, -4.561, 1.468)"
65,"(610.398, 372.125, 22.355, -4.424)","(629.18, 360.093, 20.596, -15.019)","(644.565, 350.753, 22.238, -17.217)","(663.417, 336.685, 20.421, -9.404)","(678.321, 326.092, 15.068, -0.339)","(692.665, 315.826, 13.966, -17.198)","(707.559, 304.479, 7.73, -10.855)","(716.168, 291.229, 5.912, -15.445)","(730.322, 283.23, 10.642, -10.28)","(745.176, 273.707, 14.099, -6.36)","(761.959, 260.914, 13.107, -21.375)","(776.193, 239.412, 15.006, -13.993)","(784.896, 222.924, -4.491, -29.453)","(793.37, 195.381, 15.684, -23.114)","(806.265, 171.144, 0.104, -26.613)","(810.078, 148.178, 3.112, -21.84)","(812.967, 126.544, 4.271, -8.847)","(816.224, 97.283, 6.328, -35.739)","(802.427, 76.606, -22.45, -23.239)","(783.346, 54.468, -16.804, -18.624)","(768.696, 49.672, -25.179, -2.827)","(739.583, 51.439, -29.4, -0.734)","(708.419, 54.754, -32.365, 2.042)","(673.936, 58.632, -50.862, 1.547)","(636.457, 62.067, -36.387, -0.5)","(599.052, 66.28, -30.535, 8.633)","(559.361, 74.969, -39.846, 14.827)","(525.324, 87.652, -31.967, 9.832)","(493.714, 95.399, -32.709, 8.132)"
66,"(529.55, 521.707, 10.141, 3.995)","(548.415, 523.366, 22.826, -4.255)","(570.936, 524.478, 20.229, 1.078)","(593.369, 527.243, 24.041, 0.28)","(619.224, 525.998, 27.061, -2.363)","(647.747, 521.767, 26.404, -1.915)","(670.17, 527.517, 19.24, 15.351)","(688.249, 538.1, 19.787, 8.606)","(704.319, 545.078, 14.707, 12.478)","(720.756, 556.007, 12.385, 14.485)","(736.415, 563.675, 20.225, -1.307)","(757.66, 564.775, 13.283, 1.977)","(768.558, 560.175, 19.416, -17.369)","(780.783, 578.412, 12.59, 32.727)","(783.544, 610.616, -2.997, 20.892)","(788.804, 636.242, 5.462, 27.559)","(784.169, 663.169, -15.045, 23.299)","(753.714, 678.955, -32.806, 7.47)","(713.746, 680.195, -43.252, -2.914)","(676.459, 676.435, -33.091, -1.441)","(641.783, 676.858, -33.045, 2.803)","(611.508, 678.767, -31.783, -2.551)","(577.817, 676.175, -37.493, -1.031)","(542.774, 668.99, -30.506, -11.655)","(509.288, 658.317, -33.459, -7.911)","(479.772, 645.249, -27.956, -9.11)","(454.358, 636.437, -23.787, -7.812)","(453.195, 636.018, -25.86, -9.932)","(453.195, 636.018, -25.86, -9.932)"
