,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
23,"(539.573, 239.474, 0.87, 6.733)","(580.517, 223.261, 22.839, -38.002)","(611.53, 217.513, 73.751, -29.391)","(651.657, 204.217, -2.701, 43.379)","(691.903, 191.877, -15.662, -11.989)","(720.264, 178.585, 21.782, -47.775)","(740.74, 187.745, 2.214, 36.087)","(757.809, 193.774, -23.409, 15.317)","(771.195, 184.992, 10.252, -0.573)","(777.283, 147.275, 23.108, -1.877)","(777.128, 112.525, 50.553, -41.605)","(773.25, 90.204, -31.958, 29.784)","(707.191, 112.067, -23.483, -26.626)","(667.951, 112.919, -68.93, 24.955)","(627.176, 113.985, -101.17, 56.713)","(595.643, 113.916, -21.489, 41.463)","(570.475, 112.93, -13.792, -16.332)","(528.085, 104.043, -36.095, 5.9)","(482.592, 100.039, -57.286, -58.903)","(437.789, 99.352, -77.252, 21.973)","(398.652, 98.62, -69.262, 6.558)","(349.894, 96.425, -83.472, 14.024)","(305.735, 95.325, -60.019, -42.215)","(270.523, 94.174, -77.617, 31.565)","(229.567, 93.233, -60.579, -33.142)","(191.749, 91.332, 5.096, -35.113)","(156.805, 82.968, -60.935, 30.337)","(127.027, 99.706, -27.119, 14.604)","(99.437, 143.273, 17.655, 89.106)"
24,"(398.89, 166.101, 84.161, -13.73)","(420.204, 166.046, 38.01, -3.098)","(441.681, 166.821, -8.94, 25.419)","(477.022, 166.935, 48.288, -4.589)","(504.757, 166.332, -12.988, -28.378)","(526.84, 166.172, 96.136, 6.501)","(558.272, 166.861, 24.724, -49.339)","(584.378, 166.128, 55.846, -60.929)","(602.33, 166.227, 40.185, -49.812)","(613.543, 166.328, 0.38, -9.739)","(614.669, 167.447, 16.187, 15.687)","(616.536, 166.655, 40.228, -58.747)","(616.428, 170.185, 60.1, 25.144)","(626.792, 173.281, 7.453, -23.385)","(642.807, 178.015, 18.087, 16.276)","(651.33, 180.826, 53.356, -41.468)","(667.637, 190.734, 23.433, -10.834)","(679.338, 203.665, 40.848, -14.615)","(705.141, 205.971, 50.533, -19.829)","(728.451, 210.762, 37.884, 37.216)","(745.029, 213.672, -39.945, 6.028)","(764.465, 205.035, 48.734, 19.199)","(767.037, 190.982, -6.057, -47.484)","(774.515, 156.835, 55.988, -69.442)","(777.94, 121.704, -41.736, -31.251)","(767.543, 100.33, -17.643, 11.237)","(729.2, 111.237, 19.82, 14.504)","(722.417, 113.682, -2.594, -16.926)","(714.501, 100.652, -17.956, -65.504)"
25,"(579.557, 329.08, 64.664, 31.831)","(613.605, 301.062, -0.754, -19.537)","(648.271, 281.064, 69.357, 0.743)","(681.049, 257.714, 14.567, 20.683)","(707.405, 242.684, 35.501, 0.94)","(726.316, 232.47, 48.609, 17.928)","(756.698, 220.78, -6.988, 4.824)","(773.709, 212.403, 4.405, 19.016)","(781.617, 200.818, 61.918, 28.147)","(796.574, 165.906, 6.595, -82.126)","(798.104, 124.898, -43.0, -9.161)","(788.155, 94.727, -65.824, 52.407)","(743.985, 94.065, -20.173, 53.633)","(694.385, 113.768, -65.685, 20.522)","(660.739, 113.052, -89.995, 37.108)","(632.772, 112.998, -20.676, -20.197)","(606.721, 113.925, -60.879, 21.392)","(581.494, 113.535, 15.575, 5.03)","(558.505, 113.076, -20.051, -27.893)","(510.438, 105.906, -8.395, 8.502)","(470.229, 103.596, -65.118, 12.696)","(433.876, 102.001, -70.527, -46.228)","(394.264, 97.742, -93.543, -32.742)","(352.64, 105.108, -88.056, 5.901)","(315.143, 98.822, -42.383, -4.178)","(271.859, 102.597, -103.466, -8.728)","(234.152, 98.528, -25.319, 26.846)","(199.322, 97.667, -38.422, 19.75)","(171.467, 98.319, -44.039, -0.347)"
26,"(296.843, 474.088, 50.738, -8.809)","(316.764, 469.298, 8.473, 2.229)","(344.874, 468.136, -10.086, 25.071)","(369.805, 468.056, -20.677, -10.343)","(397.218, 470.147, 18.752, 51.62)","(423.712, 474.949, -24.438, -38.322)","(454.578, 479.733, 65.876, 29.906)","(482.583, 490.329, -14.24, 20.55)","(507.63, 490.008, 66.408, 48.598)","(525.855, 493.36, 2.958, 7.218)","(552.904, 499.265, 70.233, 15.857)","(578.466, 504.701, -26.262, 44.141)","(598.897, 511.8, 17.484, -30.265)","(633.564, 518.269, 42.32, -37.007)","(665.726, 521.979, 72.934, 8.351)","(689.291, 527.605, 75.514, -49.346)","(707.56, 522.685, 48.084, 34.952)","(735.118, 532.789, 38.564, 38.001)","(762.275, 532.23, 15.021, -40.55)","(780.02, 550.663, -30.62, 11.571)","(777.203, 584.937, -18.716, 54.481)","(777.598, 616.188, -37.591, -17.532)","(779.026, 636.804, 12.832, 70.224)","(768.585, 649.656, -86.326, -62.842)","(712.559, 661.393, -45.146, -8.173)","(661.093, 661.681, -95.428, -52.565)","(620.509, 656.138, -67.157, 4.094)","(585.305, 647.524, 6.045, 7.401)","(549.578, 650.222, 5.297, -31.844)"
27,"(417.323, 396.234, 14.719, -10.191)","(445.066, 378.537, 26.78, -1.554)","(475.046, 365.692, 17.76, -12.075)","(500.125, 356.812, 6.318, -14.286)","(524.391, 347.451, 30.77, 9.026)","(550.195, 336.942, 34.144, -18.542)","(575.275, 327.134, 40.463, 7.629)","(599.233, 316.986, 12.217, -16.443)","(622.476, 308.32, 22.81, 4.968)","(647.668, 300.277, 19.532, -5.821)","(671.814, 292.275, 26.822, -2.548)","(694.583, 283.813, 27.843, -9.97)","(716.679, 272.767, 13.003, -19.148)","(739.865, 261.978, 18.611, -9.548)","(761.989, 253.071, 9.204, 1.415)","(775.593, 245.478, 41.348, -22.55)","(789.157, 228.233, -3.863, -19.438)","(799.309, 197.48, 18.837, -16.671)","(804.725, 172.445, -5.591, -16.25)","(799.172, 139.096, 6.554, -48.433)","(803.64, 102.358, 10.206, -31.049)","(787.901, 78.183, -32.025, -39.192)","(765.11, 59.094, -13.305, 1.352)","(724.432, 56.724, -35.502, 9.232)","(680.389, 57.633, -38.942, -2.197)","(642.026, 58.792, -51.933, -7.422)","(600.402, 58.514, -1.944, 34.522)","(563.967, 61.358, -54.862, 35.672)","(528.03, 64.001, -32.226, -48.612)"
28,"(457.01, 304.246, 52.746, 10.004)","(491.675, 296.87, 46.155, -19.092)","(524.673, 284.635, 44.043, -18.543)","(561.061, 272.602, 12.413, -0.368)","(589.713, 259.872, 39.625, -8.142)","(619.677, 250.143, 16.005, -5.36)","(647.421, 245.645, 37.806, -4.86)","(674.976, 233.141, 36.949, -0.214)","(702.083, 228.258, 36.128, -8.452)","(720.259, 219.734, -4.486, -10.716)","(737.851, 207.208, 11.452, -1.648)","(761.457, 203.368, 19.967, 16.844)","(776.559, 172.076, 22.891, -21.277)","(787.768, 138.89, 27.033, -44.48)","(794.306, 104.607, -9.646, -35.394)","(765.682, 81.67, -19.095, 4.977)","(733.962, 79.732, -39.42, -14.115)","(698.893, 67.273, -51.791, -5.221)","(651.834, 70.6, -38.304, 16.235)","(611.696, 70.819, -55.246, -2.18)","(575.741, 73.676, -37.379, 10.378)","(536.419, 75.524, -24.047, 10.568)","(495.133, 73.357, -41.706, 6.344)","(454.541, 71.498, -31.545, 3.876)","(413.749, 69.717, -25.856, -13.467)","(372.293, 66.172, -44.164, -17.607)","(333.741, 65.267, -47.004, -5.966)","(295.046, 65.04, -45.518, 11.168)","(261.849, 64.348, -48.348, 1.918)"
29,"(523.498, 384.666, 42.991, -17.156)","(567.174, 367.596, 37.34, -16.338)","(600.745, 344.304, 33.81, -23.898)","(621.771, 328.057, 2.504, -29.055)","(649.937, 309.217, 47.191, -17.966)","(677.261, 294.82, 41.422, -3.141)","(700.962, 282.456, 11.702, -33.697)","(722.577, 268.285, 41.074, -27.43)","(737.86, 261.958, 36.104, 7.792)","(758.226, 250.345, 22.723, -2.518)","(769.69, 237.553, 33.146, -6.062)","(784.775, 219.823, -2.676, -29.71)","(791.112, 190.618, -9.943, -11.728)","(789.09, 155.663, 12.464, -11.017)","(796.599, 128.917, -4.373, -33.736)","(802.686, 98.222, -7.663, -42.02)","(789.111, 82.11, -47.497, -35.604)","(753.054, 69.655, -34.228, 13.032)","(721.137, 69.891, -45.577, 16.046)","(673.197, 70.815, -37.848, -12.933)","(631.589, 78.601, -55.797, 6.532)","(589.944, 79.441, -47.146, -2.259)","(549.949, 82.139, -48.971, -3.403)","(508.917, 85.31, -49.103, -5.725)","(470.384, 87.77, -59.171, -0.015)","(424.842, 93.594, -56.099, 1.713)","(380.951, 95.273, -49.803, 6.415)","(340.593, 95.147, -27.234, -11.393)","(302.104, 96.763, -33.242, -0.398)"
30,"(688.625, 379.385, 18.533, -38.52)","(714.551, 349.812, 11.074, -11.003)","(738.361, 329.642, 26.398, -37.34)","(756.8, 307.024, 22.24, -38.99)","(771.448, 284.64, 6.09, -9.053)","(785.503, 257.514, 1.214, -33.63)","(797.66, 237.594, 21.237, -22.059)","(796.066, 213.544, 10.205, -37.483)","(797.962, 172.221, -20.846, -45.129)","(795.997, 132.997, 12.806, -34.358)","(802.48, 97.635, 23.788, -22.118)","(805.88, 69.338, 2.016, -21.691)","(781.681, 53.88, -46.321, 12.2)","(745.045, 49.687, -27.979, 0.274)","(696.411, 53.181, -38.862, 3.06)","(651.53, 59.811, -32.185, -11.421)","(611.925, 57.671, -44.155, 9.645)","(575.591, 58.233, -34.364, 0.249)","(535.515, 58.03, -31.792, 17.704)","(490.978, 58.241, -58.861, 16.601)","(444.731, 58.668, -35.532, -8.548)","(398.506, 60.881, -43.346, -12.577)","(353.91, 62.965, -40.263, -13.618)","(315.389, 62.811, -37.376, 5.386)","(275.224, 63.835, -33.268, 3.707)","(236.103, 65.263, -38.814, 15.242)","(198.104, 66.475, -28.772, 0.739)","(154.047, 66.235, -38.995, 19.675)","(114.281, 84.257, -45.279, 36.641)"
31,"(737.41, 239.811, 44.242, -30.765)","(772.573, 213.704, 41.948, -5.712)","(794.529, 187.525, 16.266, -34.033)","(802.315, 141.397, -11.383, -74.431)","(778.46, 85.857, -30.634, -36.91)","(725.742, 73.207, -71.708, 13.85)","(671.858, 76.963, -54.001, 11.172)","(618.405, 78.524, -67.858, 6.809)","(566.836, 76.596, -58.157, -7.48)","(519.42, 75.563, -44.599, 11.461)","(468.731, 76.211, -46.286, -12.862)","(420.646, 77.393, -37.266, 16.778)","(370.919, 79.542, -38.144, 8.594)","(321.351, 77.913, -59.622, -2.9)","(275.142, 80.0, -52.161, -14.916)","(225.665, 78.889, -59.611, -2.282)","(183.652, 79.214, -58.131, -10.842)","(139.076, 86.401, -33.413, 23.619)","(114.999, 129.164, -34.515, 31.931)","(102.095, 173.634, -18.853, 59.832)","(93.908, 220.055, -19.632, 33.596)","(87.911, 267.426, -14.882, 28.079)","(79.877, 313.209, -16.037, 59.499)","(68.264, 358.872, -27.623, 50.393)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
32,"(656.466, 284.245, 15.126, -36.303)","(687.732, 262.074, 18.587, -27.602)","(724.567, 241.469, 14.958, -22.268)","(758.598, 228.095, 13.584, 3.986)","(786.114, 211.596, 37.751, -13.749)","(801.143, 185.661, 15.071, -34.794)","(802.71, 145.666, 7.385, -27.865)","(805.665, 104.477, 11.288, -45.752)","(789.398, 70.463, -21.666, -42.677)","(747.072, 54.428, -56.99, -6.98)","(698.428, 59.113, -29.708, 9.092)","(663.118, 58.624, -29.653, -2.087)","(621.9, 59.173, -29.812, 1.831)","(576.31, 57.899, -44.771, -2.773)","(528.511, 60.09, -54.128, -0.609)","(480.553, 60.376, -43.909, -14.74)","(436.729, 60.828, -30.914, 8.383)","(390.457, 62.369, -42.626, -2.701)","(345.22, 62.271, -30.606, 16.065)","(300.386, 61.738, -32.803, -4.305)","(257.12, 63.556, -42.603, -8.612)","(217.251, 69.336, -47.257, -2.37)","(177.211, 66.238, -32.037, 0.532)","(136.97, 74.666, -33.31, 20.995)","(103.264, 108.928, -30.337, 41.5)","(80.976, 146.039, -0.135, 51.243)","(69.826, 187.389, -6.515, 54.785)","(64.657, 232.621, -12.876, 32.291)","(65.464, 274.026, -10.139, 24.14)"
33,"(413.374, 492.001, 20.565, 21.791)","(449.176, 496.995, 37.592, 7.883)","(479.326, 502.343, 21.716, -19.422)","(510.765, 502.663, 34.396, -0.636)","(545.979, 503.269, 22.56, 4.399)","(578.945, 504.867, 27.509, 16.521)","(607.178, 511.032, 28.274, 5.872)","(641.964, 518.968, 42.527, 5.382)","(677.908, 525.04, 34.378, -1.029)","(708.969, 533.48, 6.85, 14.523)","(732.563, 537.496, 18.126, -6.238)","(760.654, 537.624, 14.904, -3.29)","(777.041, 547.522, 9.649, 34.101)","(790.359, 579.339, 13.095, 59.381)","(790.654, 616.992, -2.823, 24.82)","(791.702, 646.972, 5.213, 50.508)","(756.955, 660.702, -47.452, 8.684)","(709.19, 674.942, -46.197, -7.701)","(667.144, 668.787, -42.201, -10.337)","(629.536, 659.238, -20.338, -6.974)","(596.531, 648.927, -17.999, -18.957)","(563.796, 637.611, -26.467, 1.339)","(554.0, 636.025, -28.435, -3.814)","(543.524, 636.086, -31.631, -4.982)","(529.17, 636.215, -46.712, 4.466)","(500.313, 636.92, -37.877, 5.475)","(469.542, 636.125, -37.147, -1.346)","(441.583, 636.125, -44.188, 5.225)","(414.315, 636.422, -25.907, 10.514)"
34,"(652.603, 252.94, 40.822, -5.681)","(684.327, 238.362, 11.912, -18.879)","(716.015, 220.455, 27.03, -10.966)","(750.853, 209.203, 51.223, -9.975)","(770.58, 195.482, -4.235, -44.4)","(782.062, 145.697, -8.608, -35.193)","(776.534, 92.579, -6.934, -61.326)","(722.839, 90.965, -64.51, -5.098)","(680.568, 104.503, -46.169, 20.967)","(637.498, 110.816, -53.792, 4.688)","(596.998, 109.691, -48.377, -4.997)","(564.671, 112.013, -25.345, 7.482)","(534.093, 102.706, -56.43, -0.121)","(491.593, 100.696, -27.699, -13.54)","(451.705, 99.666, -35.242, -7.12)","(411.472, 98.683, -26.34, -9.998)","(366.497, 96.564, -55.24, -11.245)","(322.173, 98.663, -49.062, -1.226)","(275.064, 96.056, -36.341, 12.652)","(231.474, 92.102, -35.476, 11.558)","(187.394, 90.048, -49.806, 5.0)","(143.529, 86.036, -21.701, 34.369)","(120.29, 125.474, -3.673, 39.946)","(114.803, 170.778, -16.96, 52.882)","(112.14, 210.694, 7.019, 31.618)","(110.863, 253.035, -3.844, 52.52)","(108.11, 293.568, 4.763, 50.207)","(102.821, 328.257, 4.158, 34.288)","(97.665, 360.196, -1.281, 20.831)"
35,"(689.436, 239.377, 30.827, -20.602)","(725.045, 227.561, 31.717, -21.832)","(758.384, 210.701, 36.015, -23.039)","(782.491, 178.522, 20.902, -28.998)","(795.758, 129.103, -1.544, -62.899)","(787.216, 78.347, -23.269, -19.553)","(752.082, 58.84, -44.329, -16.595)","(701.492, 59.737, -57.132, -5.065)","(654.001, 64.807, -32.43, -10.242)","(608.782, 66.029, -59.239, -5.902)","(563.485, 65.664, -29.906, -3.144)","(517.784, 67.754, -52.829, 20.155)","(472.449, 72.008, -41.613, -4.338)","(426.161, 75.112, -31.094, 5.888)","(380.705, 76.348, -37.315, -5.127)","(336.518, 79.313, -47.075, -2.768)","(290.611, 81.028, -42.353, -3.624)","(243.837, 82.241, -38.727, 6.408)","(200.896, 80.292, -46.67, -0.384)","(154.519, 77.606, -62.724, -18.905)","(119.063, 109.193, -21.159, 53.592)","(103.452, 151.829, 1.792, 36.797)","(94.714, 196.795, -1.177, 28.886)","(91.034, 239.797, -11.447, 28.895)","(85.138, 282.127, -3.784, 30.766)","(82.175, 323.404, -11.315, 30.04)","(77.875, 360.742, -19.112, 43.383)","(54.214, 379.889, -29.543, 14.134)","(42.301, 381.745, -3.218, -14.219)"
36,"(328.207, 538.547, 44.795, 23.113)","(367.3, 547.887, 46.913, 9.531)","(402.818, 554.038, 22.644, 8.342)","(433.65, 554.652, 27.644, -15.584)","(462.174, 553.345, 33.372, -14.245)","(492.442, 550.631, 33.581, -0.03)","(522.362, 548.312, 25.154, 0.595)","(551.276, 541.232, 17.66, 2.207)","(585.397, 527.729, 52.535, -27.365)","(624.01, 517.945, 27.985, 4.301)","(662.074, 520.212, 27.385, -9.426)","(693.274, 521.777, 35.476, 1.935)","(722.454, 531.442, 23.383, 10.93)","(751.558, 540.348, 16.893, -13.161)","(778.605, 549.951, 7.23, 3.935)","(796.252, 582.366, 12.843, 31.577)","(802.198, 624.487, 11.284, 42.436)","(800.298, 656.702, -36.107, 0.754)","(761.611, 676.125, -60.461, 3.1)","(715.572, 683.74, -49.503, 8.812)","(672.792, 680.435, -48.441, 6.511)","(631.132, 676.855, -45.65, -9.197)","(591.213, 674.196, -35.999, 13.823)","(553.469, 676.208, -45.76, -1.281)","(514.963, 679.056, -25.637, -13.968)","(478.834, 679.521, -35.269, 3.212)","(444.205, 677.294, -28.84, -11.242)","(409.847, 674.891, -33.383, -9.337)","(372.668, 672.437, -38.531, -9.695)"
37,"(629.527, 227.835, 47.018, -9.874)","(663.192, 214.292, 46.177, -30.895)","(695.928, 194.444, 31.209, 4.072)","(724.832, 191.4, 31.738, 9.284)","(751.615, 195.028, 27.738, -6.437)","(776.915, 180.452, 25.988, -20.745)","(779.774, 133.245, -17.608, -32.836)","(775.763, 94.612, 8.364, -18.481)","(737.019, 92.826, -39.587, 13.56)","(696.415, 107.569, -34.544, -5.08)","(675.712, 113.884, -60.776, 1.8)","(636.413, 111.657, -56.802, 2.082)","(593.169, 112.454, -58.161, -1.233)","(575.468, 113.956, -32.309, -1.89)","(535.073, 104.56, -58.47, -2.03)","(485.54, 99.146, -57.573, 4.225)","(437.641, 99.622, -60.289, -7.248)","(388.795, 98.572, -62.797, -10.212)","(340.14, 98.626, -37.524, -8.843)","(291.909, 97.295, -37.748, 0.639)","(245.875, 95.415, -29.316, -3.31)","(204.431, 93.349, -35.068, 10.143)","(166.547, 92.708, -22.462, -25.172)","(129.774, 113.92, -26.549, 37.793)","(121.249, 156.28, -14.294, 53.345)","(117.209, 198.048, 0.983, 34.587)","(113.031, 239.859, -10.54, 46.415)","(103.891, 279.868, -9.618, 34.439)","(95.062, 318.713, -6.298, 24.25)"
38,"(308.668, 247.435, 39.669, -18.805)","(332.825, 244.694, 14.483, -7.362)","(362.393, 239.605, 39.932, -16.384)","(394.309, 237.103, 30.474, -17.188)","(421.962, 235.198, 33.704, -18.961)","(450.43, 231.398, 17.533, 12.361)","(480.588, 227.812, 34.422, 4.168)","(510.329, 226.224, 20.069, 2.485)","(540.625, 226.567, 22.899, 5.921)","(576.456, 227.112, 23.357, -12.363)","(604.754, 228.026, 38.292, -8.016)","(628.041, 223.127, 9.258, 4.035)","(649.968, 220.063, 27.029, 1.294)","(676.018, 218.612, 41.161, -8.457)","(703.285, 215.444, 38.762, -19.696)","(730.14, 203.785, 28.508, -10.763)","(747.882, 200.749, 2.694, 13.601)","(763.811, 198.493, 5.446, -5.094)","(773.722, 180.339, -12.256, -4.463)","(780.733, 155.02, 0.479, -21.833)","(786.723, 130.38, 15.225, -15.808)","(787.325, 97.283, 10.0, -44.328)","(754.616, 102.395, -47.084, 21.369)","(721.35, 98.018, -24.889, 2.482)","(687.602, 83.979, -35.565, 15.969)","(645.563, 88.182, -47.873, 0.295)","(609.333, 90.203, -30.628, 16.431)","(568.986, 102.715, -40.31, -4.741)","(545.687, 103.896, -45.491, -17.84)"
39,"(374.186, 224.079, 17.04, 21.726)","(404.739, 226.268, 20.221, -2.151)","(433.671, 220.832, 8.78, 9.803)","(456.29, 214.667, 14.343, 5.65)","(482.308, 213.478, 31.918, 10.52)","(510.033, 212.832, 42.6, 2.976)","(537.67, 212.237, 30.133, -6.086)","(563.866, 207.325, 42.969, 4.235)","(589.842, 205.298, 34.161, -12.071)","(614.782, 205.595, 35.578, 11.855)","(641.69, 208.822, 29.193, -11.94)","(669.863, 206.393, 39.9, -3.88)","(692.634, 208.128, 33.301, 9.515)","(715.424, 208.328, -0.614, -2.555)","(736.231, 203.704, 14.013, 2.661)","(762.084, 200.891, 29.507, -6.014)","(773.851, 177.033, -11.102, -37.852)","(775.566, 148.651, -12.305, -2.96)","(779.556, 112.632, 16.588, -42.522)","(760.532, 89.118, -54.628, 4.39)","(717.093, 76.256, -28.371, -20.226)","(676.617, 66.564, -40.394, -11.022)","(637.81, 66.442, -61.699, -6.735)","(600.14, 64.5, -36.128, -9.915)","(564.17, 62.537, -36.354, 13.397)","(530.649, 63.768, -58.151, -14.59)","(490.909, 62.842, -39.814, -4.411)","(453.756, 63.061, -43.177, 0.975)","(416.662, 62.092, -48.655, -14.526)"
