,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
29,"(408.521, 523.978, 26.671, -5.412)","(447.684, 523.163, 46.264, -9.806)","(486.412, 520.374, 28.307, -18.806)","(522.689, 520.404, 22.056, -16.975)","(563.02, 518.548, 41.665, -4.539)","(598.875, 519.831, 52.601, -4.974)","(634.662, 521.505, 42.033, -9.05)","(670.975, 525.247, 20.807, -10.329)","(707.687, 527.834, 46.954, 0.355)","(737.877, 532.727, 11.176, 2.526)","(762.492, 534.731, 31.859, 2.382)","(777.658, 550.076, 12.932, 23.281)","(789.458, 589.064, -12.209, 37.03)","(793.633, 631.695, 11.603, 26.903)","(784.692, 659.806, -23.56, 26.832)","(735.087, 675.135, -60.905, -12.683)","(696.36, 683.537, -56.398, 0.616)","(657.924, 682.126, -28.66, -7.553)","(618.133, 684.509, -33.446, -8.483)","(574.611, 684.08, -46.723, -6.264)","(532.287, 681.537, -50.634, -17.157)","(486.779, 684.941, -59.361, 8.014)","(445.13, 690.794, -34.814, 7.251)","(409.448, 691.076, -23.89, -1.134)","(377.023, 686.428, -45.824, -6.333)","(338.8, 681.583, -38.1, -16.152)","(297.101, 679.537, -39.737, -9.059)","(252.206, 676.3, -28.028, -7.925)","(211.543, 674.235, -32.702, 9.826)","(174.604, 673.4, -29.159, -18.698)","(135.174, 652.523, -40.346, -42.322)","(115.233, 613.304, -19.399, -38.156)","(105.759, 568.676, -11.2, -39.414)","(96.904, 523.867, -9.386, -54.071)","(94.793, 482.877, -19.491, -33.6)"
30,"(737.052, 507.315, 58.224, -8.321)","(774.781, 522.141, 25.954, 22.006)","(796.918, 549.447, 11.427, 10.678)","(810.168, 579.733, 5.637, 12.133)","(803.865, 618.671, -2.395, 54.084)","(797.459, 659.046, -35.914, 24.086)","(762.668, 678.812, -51.82, 18.492)","(715.491, 684.848, -46.2, 1.776)","(670.983, 683.58, -38.266, 12.022)","(628.622, 682.432, -40.119, -4.338)","(583.6, 680.718, -44.401, 4.56)","(539.982, 678.912, -35.54, 6.505)","(494.737, 676.106, -44.434, -15.922)","(451.764, 674.022, -34.481, 12.344)","(411.663, 671.095, -33.557, 14.283)","(370.35, 671.299, -31.593, -12.557)","(330.921, 670.94, -32.411, 5.279)","(289.263, 669.264, -56.546, -2.948)","(246.255, 670.409, -35.009, 11.263)","(205.896, 668.053, -40.007, 12.34)","(168.687, 665.019, -28.597, 0.577)","(134.435, 645.172, -5.786, -30.973)","(118.736, 606.749, -18.535, -44.652)","(106.655, 566.867, -9.336, -23.922)","(95.753, 525.786, 0.383, -26.087)","(85.427, 485.482, -9.559, -40.126)","(76.26, 447.035, -20.547, -40.091)","(74.32, 412.886, -3.666, -36.614)","(61.369, 387.42, -53.501, -2.69)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
31,"(393.653, 493.383, 36.976, -9.567)","(428.277, 494.268, 26.243, 11.335)","(464.853, 490.759, 23.516, -9.845)","(503.146, 487.924, 40.886, -8.916)","(538.3, 480.216, 26.138, -12.747)","(573.218, 478.868, 27.711, -13.769)","(610.582, 478.728, 42.114, 3.802)","(644.268, 481.355, 17.888, -2.465)","(678.158, 483.921, 47.062, -6.681)","(710.31, 489.467, 31.476, -5.369)","(740.684, 496.904, 23.299, 14.647)","(768.854, 505.343, 9.688, 1.968)","(789.721, 517.881, 7.828, 9.089)","(803.134, 531.749, -6.398, -11.46)","(810.347, 541.034, 17.099, 28.761)","(824.609, 565.72, 5.328, 23.089)","(823.705, 584.669, -26.561, 27.729)","(822.197, 635.575, -9.522, 35.53)","(810.745, 670.703, -9.149, 21.631)","(781.627, 690.129, -29.65, -3.545)","(744.316, 689.84, -26.198, -9.546)","(703.619, 690.19, -53.825, -15.378)","(666.491, 689.666, -49.521, -2.72)","(629.827, 688.622, -21.115, -5.127)","(592.325, 688.162, -29.497, -8.235)","(552.642, 683.663, -46.88, -16.462)","(515.434, 680.154, -52.562, -6.889)","(476.941, 677.921, -31.883, 2.678)","(439.397, 677.721, -41.694, 1.386)","(399.135, 681.255, -30.959, -3.124)","(354.182, 679.582, -32.38, -14.165)","(311.822, 677.129, -38.628, 2.002)","(273.861, 673.001, -36.164, -15.564)","(238.16, 673.55, -24.419, -1.607)","(206.911, 673.558, -26.776, -4.123)"
32,"(304.509, 542.569, 53.33, -14.454)","(339.576, 542.648, 20.98, 1.285)","(375.481, 543.093, 38.109, 6.034)","(410.545, 543.173, 38.821, 6.564)","(446.456, 546.923, 47.045, -4.981)","(481.933, 549.002, 31.397, -6.153)","(519.148, 549.855, 51.406, 4.352)","(554.165, 551.473, 32.999, -0.019)","(588.23, 555.243, 12.172, 19.467)","(616.339, 558.135, 35.601, -9.265)","(646.78, 560.291, 23.24, 7.185)","(676.327, 560.816, 17.275, 15.38)","(702.222, 562.161, 26.246, -17.713)","(724.924, 557.026, 22.142, -11.163)","(744.194, 554.274, 26.551, -18.473)","(759.503, 550.94, 13.507, -14.635)","(767.599, 555.768, -24.578, 36.529)","(759.084, 585.728, -10.994, 19.581)","(759.585, 604.745, 21.536, 18.647)","(766.172, 623.289, -5.669, 14.605)","(774.33, 643.632, 8.407, 1.341)","(763.622, 652.532, -30.522, -18.06)","(722.626, 646.073, -34.93, -1.333)","(703.206, 650.74, -31.316, 21.432)","(667.081, 660.582, -27.151, -16.703)","(634.006, 664.059, -21.988, 20.492)","(601.105, 668.703, -24.327, 16.907)","(562.959, 672.228, -46.875, 21.663)","(522.161, 675.92, -32.717, 2.169)","(484.754, 674.274, -44.239, 1.863)","(449.254, 671.635, -35.788, 12.366)","(412.89, 669.562, -30.908, 3.977)","(376.883, 674.413, -36.956, -13.048)","(339.069, 675.751, -26.289, 16.887)","(301.007, 678.16, -37.45, -13.129)"
33,"(274.584, 187.154, 22.423, -1.761)","(293.566, 184.842, 28.127, 6.874)","(315.638, 191.899, 16.439, 13.585)","(344.081, 201.898, 34.064, 15.311)","(378.994, 203.791, 48.171, 13.907)","(413.715, 201.601, 46.503, -4.031)","(447.558, 204.01, 28.179, 6.772)","(481.914, 207.373, 48.152, -12.805)","(514.448, 209.121, 37.876, 0.891)","(546.879, 207.538, 32.908, 1.066)","(572.8, 205.393, 20.283, -0.629)","(598.392, 209.877, 12.32, -11.355)","(624.911, 213.822, 25.417, -10.507)","(647.587, 217.946, 12.015, 1.532)","(669.272, 215.997, 33.474, 18.051)","(686.394, 214.739, 26.206, 4.806)","(704.726, 212.56, 35.229, -23.778)","(717.382, 208.694, 5.414, -17.55)","(730.782, 206.193, 18.837, 9.032)","(741.625, 205.134, 5.081, -9.687)","(759.995, 202.053, 27.482, -6.858)","(769.366, 204.978, 29.353, 11.776)","(777.007, 198.384, 7.071, -37.38)","(787.1, 168.67, 8.287, -26.22)","(789.694, 143.144, -10.864, -20.204)","(792.951, 115.553, -12.779, -33.763)","(787.043, 98.598, -10.603, 4.551)","(762.474, 94.304, -43.836, -9.772)","(728.045, 99.011, -26.657, -3.19)","(699.046, 85.121, -15.028, 3.43)","(662.69, 86.21, -36.013, 5.4)","(631.628, 85.863, -44.514, 1.082)","(598.277, 79.164, -41.781, -2.617)","(566.279, 77.332, -42.067, -6.501)","(530.957, 83.894, -26.467, 1.838)"
34,"(264.703, 491.54, 17.674, -5.059)","(294.987, 492.012, 31.138, 10.794)","(326.639, 492.275, 17.01, -5.509)","(361.665, 492.903, 30.973, 6.985)","(395.44, 493.558, 41.099, 8.51)","(433.19, 496.256, 53.342, 5.981)","(470.673, 498.886, 40.497, 6.02)","(505.611, 502.508, 41.313, -10.467)","(540.197, 503.975, 38.492, -8.509)","(572.649, 504.504, 44.362, 1.019)","(605.318, 505.403, 22.339, -1.382)","(636.871, 503.338, 27.193, -14.152)","(667.776, 503.13, 40.918, -12.677)","(697.214, 506.167, 20.773, 3.267)","(726.019, 506.515, 35.74, -11.693)","(750.35, 508.844, 6.556, 1.787)","(772.116, 512.667, 16.921, -5.574)","(789.281, 531.879, -2.354, 24.293)","(799.029, 560.539, -0.803, 18.242)","(799.882, 592.689, -15.297, 46.207)","(801.654, 623.428, 19.806, 30.1)","(806.095, 651.012, -20.504, 38.03)","(784.253, 662.441, -35.379, -2.43)","(752.385, 670.616, -22.185, -6.537)","(722.353, 674.228, -28.321, -12.168)","(690.697, 679.184, -42.696, -1.808)","(654.448, 684.884, -25.643, 15.284)","(618.826, 684.806, -41.957, -0.254)","(584.829, 685.859, -22.432, 0.105)","(547.756, 685.339, -44.891, -9.924)","(512.086, 685.595, -37.313, 9.263)","(475.299, 684.064, -50.254, -7.71)","(438.296, 685.393, -24.479, -0.22)","(399.894, 683.903, -48.929, -16.918)","(364.277, 681.975, -20.628, 0.309)"
35,"(628.395, 302.982, 16.714, -24.967)","(655.111, 280.666, 23.474, -27.774)","(685.517, 259.991, 30.962, -24.904)","(714.7, 241.196, 39.542, -22.807)","(750.922, 227.367, 35.229, 1.872)","(773.247, 215.227, 29.584, -27.789)","(784.252, 186.409, 2.033, -32.683)","(796.758, 144.255, -11.373, -76.235)","(796.765, 99.088, 22.607, -47.664)","(790.107, 70.659, -22.516, -25.223)","(747.991, 52.521, -60.687, 11.316)","(702.633, 57.288, -50.561, 5.156)","(661.86, 60.037, -32.16, 16.443)","(616.261, 60.07, -41.777, 3.379)","(570.462, 58.922, -34.739, 5.614)","(530.469, 60.645, -57.568, 15.777)","(489.15, 62.319, -33.474, -9.629)","(446.406, 63.377, -32.626, 12.728)","(403.477, 61.925, -34.224, 2.933)","(362.655, 63.528, -34.071, -4.551)","(320.358, 63.715, -33.409, 3.789)","(278.828, 64.373, -45.262, -12.379)","(240.824, 67.097, -35.5, 17.075)","(206.75, 69.199, -32.714, -1.083)","(170.981, 66.69, -19.633, 8.061)","(133.574, 82.648, -43.835, 15.72)","(105.853, 117.39, -15.703, 38.432)","(87.752, 159.498, -0.197, 51.004)","(79.292, 201.78, 6.742, 43.603)","(72.044, 240.345, -19.605, 28.358)","(69.763, 279.804, 10.176, 38.334)","(66.462, 318.817, 2.044, 35.948)","(59.085, 357.736, -35.506, 31.654)","(None, None, None, None)","(None, None, None, None)"
36,"(619.448, 376.66, 33.169, -7.848)","(640.512, 357.791, 28.539, -3.666)","(666.93, 337.755, 24.157, -26.359)","(689.83, 318.889, 26.453, -5.854)","(712.687, 300.895, 21.263, -21.977)","(734.74, 284.785, 14.324, -30.043)","(747.98, 272.625, 2.051, -20.142)","(766.119, 261.262, 6.166, 3.273)","(783.403, 249.033, 24.648, -17.946)","(792.567, 235.926, 47.132, 3.038)","(804.159, 209.802, 5.945, -31.336)","(811.333, 161.573, 18.781, -32.23)","(806.456, 129.199, -0.782, -89.212)","(810.711, 89.113, 1.35, -18.803)","(808.156, 70.509, 6.535, 6.449)","(807.221, 64.547, 8.506, 5.754)","(804.269, 62.647, -18.94, 0.119)","(802.76, 62.95, -6.099, 3.356)","(778.8, 54.476, -29.291, 11.289)","(747.18, 49.744, -46.515, 10.496)","(707.838, 53.221, -26.701, 5.598)","(668.627, 55.863, -22.982, -12.002)","(632.114, 54.697, -30.231, -8.855)","(595.874, 55.626, -34.615, 11.92)","(552.823, 56.241, -52.745, 14.23)","(511.517, 57.484, -50.021, 7.527)","(474.83, 57.923, -49.392, -10.602)","(437.98, 59.144, -30.32, 11.242)","(398.743, 59.912, -37.556, 12.941)","(360.125, 59.329, -27.453, 2.501)","(322.204, 59.278, -48.85, -16.233)","(288.488, 60.048, -16.744, 23.584)","(256.55, 60.623, -42.264, -5.032)","(228.515, 64.305, -10.262, 11.164)","(212.012, 64.039, -31.386, -1.171)"
37,"(707.711, 576.685, 36.349, -3.999)","(742.454, 579.024, 39.902, -3.022)","(770.418, 568.793, 25.556, -10.443)","(778.096, 600.88, -2.225, 36.622)","(784.123, 652.201, -2.975, 46.265)","(743.767, 662.352, -33.063, 10.131)","(699.065, 664.519, -29.958, -3.205)","(656.859, 662.87, -32.233, -12.562)","(612.578, 661.819, -38.604, 12.744)","(568.742, 661.291, -49.536, 2.949)","(525.835, 658.455, -32.027, -0.611)","(483.882, 656.197, -44.166, 4.265)","(441.328, 653.628, -37.04, 0.463)","(399.972, 654.322, -49.337, 2.979)","(356.076, 657.214, -48.502, -10.786)","(312.615, 657.466, -53.978, -9.574)","(268.506, 658.498, -24.676, 1.251)","(227.743, 664.332, -55.116, 12.001)","(188.349, 664.024, -52.349, 6.377)","(145.988, 663.59, -34.296, 6.765)","(129.133, 622.249, -14.35, -28.461)","(118.091, 581.311, -3.166, -45.766)","(105.491, 542.516, -18.105, -33.23)","(91.836, 501.478, -9.222, -31.239)","(82.356, 460.753, -7.525, -41.903)","(77.032, 425.999, 7.848, -39.279)","(69.962, 392.519, -7.906, -20.815)","(30.712, 379.517, -62.291, -15.555)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
38,"(626.736, 583.37, 25.256, 10.727)","(648.795, 583.709, 41.007, -6.512)","(672.395, 583.871, 44.508, -2.388)","(676.405, 583.954, 55.4, 2.997)","(677.42, 583.99, 60.871, 2.15)","(687.694, 583.81, 30.999, -4.498)","(713.981, 583.818, 16.285, 0.098)","(733.387, 583.515, 15.109, -3.041)","(745.994, 581.574, 2.075, -19.513)","(758.343, 579.845, 30.895, 10.526)","(771.802, 571.965, 13.832, -19.196)","(781.561, 596.773, 3.552, 39.584)","(772.911, 629.233, -3.372, 32.644)","(771.781, 656.564, 20.495, 35.366)","(729.996, 655.463, -54.05, -0.158)","(698.639, 647.385, -13.344, -15.28)","(655.787, 653.827, -43.477, -5.186)","(619.503, 656.143, -32.234, 6.796)","(573.134, 652.564, -27.807, -25.256)","(531.671, 641.816, -35.061, -13.778)","(501.226, 636.006, -26.108, -15.305)","(495.679, 636.023, -56.389, 0.437)","(488.958, 636.185, -21.556, -2.03)","(473.824, 636.177, -26.851, 8.51)","(453.112, 636.041, -38.24, -0.475)","(441.593, 636.022, -48.737, -1.273)","(439.691, 636.129, -37.247, 5.97)","(416.998, 636.073, -46.647, -10.869)","(382.383, 636.944, -43.682, 5.561)","(341.982, 636.589, -22.581, 7.463)","(304.406, 637.111, -37.795, 9.411)","(271.175, 638.674, -16.691, -13.328)","(240.22, 643.112, -45.927, 20.72)","(213.995, 652.027, -12.322, 30.218)","(181.473, 651.154, -22.728, -0.832)"
39,"(334.609, 315.705, 35.674, -7.97)","(368.048, 304.582, 30.194, -14.979)","(402.204, 293.483, 36.707, 3.395)","(432.969, 285.458, 18.197, 6.277)","(460.849, 278.218, 23.582, -22.183)","(489.184, 274.338, 26.586, -10.039)","(519.48, 270.494, 35.264, -1.237)","(552.116, 263.144, 31.839, -20.179)","(586.533, 257.475, 35.241, -6.198)","(617.496, 250.71, 32.947, -22.349)","(647.662, 245.176, 30.98, -15.995)","(672.979, 239.294, 11.617, -26.062)","(698.445, 235.074, 13.028, 16.474)","(726.368, 230.757, 7.72, -13.743)","(740.435, 225.628, 18.459, -12.913)","(759.833, 220.226, 27.726, -9.515)","(782.13, 210.742, 29.062, -21.385)","(793.737, 184.264, -16.76, -37.659)","(791.229, 142.503, -12.09, -32.06)","(794.827, 108.426, -5.168, -18.589)","(781.021, 84.389, -27.668, 1.819)","(726.915, 78.868, -36.933, 7.865)","(682.349, 79.211, -22.616, 14.25)","(642.014, 89.145, -23.078, 15.172)","(601.874, 84.782, -59.172, 2.931)","(561.264, 87.205, -49.627, 25.402)","(520.546, 96.265, -30.326, 0.185)","(479.457, 99.111, -43.663, 10.308)","(438.859, 98.692, -34.298, 6.832)","(400.236, 98.735, -23.414, -13.898)","(362.532, 97.674, -43.974, 7.022)","(325.536, 98.536, -17.915, 13.569)","(292.125, 98.11, -52.152, -14.823)","(262.449, 98.47, -25.924, 10.495)","(234.363, 99.055, -24.079, 7.607)"
40,"(675.843, 408.301, 22.125, -21.147)","(699.471, 379.524, 22.345, -19.159)","(722.75, 355.357, 11.212, -12.923)","(743.884, 327.432, 25.449, -12.58)","(761.094, 305.441, 3.951, -8.649)","(773.402, 281.853, 0.585, -5.589)","(785.501, 259.913, 12.054, -26.652)","(793.878, 243.592, -3.24, 2.513)","(798.023, 217.719, -3.036, 5.627)","(791.868, 183.275, -6.49, -55.07)","(806.485, 141.267, 5.309, -29.438)","(808.172, 103.018, 16.142, -46.52)","(805.901, 79.034, -3.029, -29.175)","(795.864, 58.665, -14.214, -20.525)","(765.623, 53.977, -27.248, 13.644)","(728.87, 52.522, -50.649, -17.512)","(685.897, 53.78, -43.557, 11.633)","(643.743, 57.478, -23.825, 8.317)","(600.637, 57.222, -26.275, -0.3)","(555.44, 56.564, -36.66, 11.976)","(510.783, 59.157, -58.059, -12.485)","(470.581, 61.399, -48.719, -4.001)","(426.243, 62.605, -28.495, -6.443)","(383.495, 62.195, -50.46, -7.051)","(342.522, 62.785, -38.254, -5.26)","(298.878, 61.8, -58.052, 2.324)","(256.165, 63.799, -59.831, -0.683)","(216.25, 69.351, -39.556, -7.503)","(180.855, 62.055, -20.907, -7.514)","(133.874, 75.189, -43.37, 14.653)","(99.722, 98.623, -35.337, 25.505)","(79.963, 128.487, -15.115, 39.987)","(68.837, 160.87, -15.809, 44.824)","(63.387, 200.222, 3.496, 29.968)","(62.965, 239.69, -7.958, 21.521)"
41,"(679.692, 348.223, 8.157, -4.947)","(699.579, 325.673, 31.448, -32.09)","(721.341, 302.473, 6.225, -34.734)","(740.155, 282.123, 19.759, -30.343)","(765.011, 260.653, 18.073, -29.319)","(781.969, 247.167, -2.998, 1.368)","(791.539, 222.077, -7.636, -31.564)","(800.16, 180.047, 3.687, -63.253)","(803.431, 138.467, 6.286, -39.488)","(792.415, 94.981, -51.043, -24.945)","(742.517, 79.727, -74.43, -9.341)","(694.677, 93.683, -47.205, -1.356)","(656.841, 101.717, -44.785, -10.082)","(614.971, 104.838, -23.055, 12.298)","(571.008, 92.5, -42.65, -6.939)","(524.269, 94.207, -55.143, -7.926)","(483.472, 98.316, -45.077, -11.888)","(440.269, 100.26, -44.422, 0.09)","(395.159, 98.633, -55.498, -5.097)","(351.393, 98.64, -30.661, -5.211)","(309.617, 97.459, -32.44, -16.614)","(269.045, 97.212, -27.64, -8.512)","(228.462, 93.385, -54.79, -10.451)","(189.504, 93.27, -25.185, 9.588)","(155.435, 87.682, -48.44, 1.687)","(124.374, 123.313, -16.332, 54.01)","(119.155, 164.9, 12.614, 42.741)","(117.957, 204.052, -2.964, 33.374)","(114.103, 242.083, -20.356, 39.386)","(109.389, 279.642, -13.278, 25.921)","(105.432, 315.716, -8.669, 39.993)","(98.167, 346.509, 6.55, 39.539)","(84.862, 369.703, 5.19, 12.896)","(69.947, 376.363, -43.822, 5.886)","(None, None, None, None)"
42,"(394.722, 178.388, 57.496, -16.199)","(434.87, 166.752, 42.489, -15.213)","(454.851, 166.055, 41.694, -2.601)","(457.493, 166.02, 31.895, -1.12)","(463.948, 166.014, 50.702, 0.151)","(466.031, 166.025, 19.58, -0.311)","(475.384, 166.054, 42.916, -5.551)","(498.652, 166.063, 52.273, -19.088)","(521.459, 166.064, 28.116, 3.173)","(531.835, 166.244, 31.671, 7.282)","(556.247, 166.274, 49.92, 0.876)","(581.415, 166.109, 19.262, 0.727)","(608.993, 167.665, 31.79, 10.033)","(634.5, 171.553, 29.971, -9.437)","(654.767, 169.202, 21.528, 0.874)","(673.287, 166.119, 29.779, -1.058)","(694.555, 169.332, 1.724, -9.702)","(711.118, 166.217, 20.634, 4.767)","(721.356, 166.093, 0.268, -16.215)","(728.913, 166.163, -4.527, 3.837)","(733.265, 171.118, 10.717, 1.967)","(739.481, 171.519, 26.139, -3.193)","(748.707, 177.078, -10.427, -4.642)","(758.687, 185.991, 31.532, 28.584)","(767.924, 190.623, 13.723, 16.815)","(764.253, 174.81, 6.05, -36.675)","(760.172, 153.012, 14.393, -2.963)","(756.14, 143.734, -5.711, -0.698)","(760.588, 130.103, 25.074, -27.088)","(765.098, 114.288, -0.911, -19.288)","(774.578, 99.928, 7.747, -16.627)","(756.531, 96.448, -22.988, 17.975)","(728.026, 103.539, 1.895, 16.529)","(714.935, 95.975, -23.144, -14.689)","(676.988, 87.184, -27.767, 7.103)"
43,"(437.756, 281.109, 44.061, -12.035)","(473.859, 269.168, 27.592, -10.769)","(509.317, 258.204, 27.291, 0.065)","(545.688, 250.309, 46.215, -22.938)","(583.706, 239.784, 41.738, -7.958)","(620.68, 230.611, 37.267, 5.774)","(652.058, 224.734, 22.871, -1.447)","(684.954, 220.371, 28.838, 8.213)","(707.77, 211.427, 24.694, 18.452)","(724.593, 206.662, 16.251, -0.483)","(745.67, 198.715, 25.502, 1.207)","(770.896, 195.993, -20.156, -33.642)","(782.752, 153.663, 14.753, -35.741)","(775.045, 113.946, -14.263, -50.876)","(766.157, 86.391, -11.196, -28.434)","(735.404, 80.576, -44.456, -7.896)","(705.518, 86.462, -43.772, -17.761)","(661.991, 82.139, -38.999, -4.073)","(615.633, 81.392, -24.946, 1.722)","(573.854, 80.417, -37.699, 29.467)","(532.953, 91.675, -53.365, -5.245)","(491.979, 96.098, -29.569, -10.732)","(450.024, 96.186, -36.898, 16.342)","(407.854, 95.765, -28.261, 8.398)","(368.726, 93.359, -25.664, -14.435)","(328.723, 92.235, -47.059, -6.288)","(289.538, 90.79, -19.816, -6.989)","(253.636, 87.017, -44.678, -16.107)","(217.109, 84.294, -52.821, -10.482)","(182.082, 87.741, -27.453, 10.75)","(140.655, 87.228, -25.404, 51.261)","(121.305, 131.466, -23.778, 46.938)","(116.799, 171.556, 0.68, 32.563)","(115.437, 207.87, -7.092, 43.866)","(109.909, 244.664, -0.065, 23.825)"
44,"(502.374, 242.848, 29.516, -8.972)","(537.441, 232.69, 26.336, -5.31)","(573.297, 223.954, 43.515, -17.523)","(606.151, 210.918, 33.288, -8.912)","(639.521, 203.247, 20.125, -6.019)","(669.224, 195.978, 35.681, -9.473)","(700.62, 192.333, 27.665, -17.908)","(720.658, 183.758, 17.794, 3.397)","(739.213, 183.821, 27.183, 5.578)","(752.01, 188.935, 24.763, -3.684)","(774.559, 184.744, 12.123, -26.864)","(782.971, 144.709, -3.156, -32.256)","(777.637, 112.342, -4.567, -40.849)","(759.676, 86.968, -48.119, -6.273)","(711.488, 98.045, -12.262, 19.823)","(694.205, 104.289, -19.694, -14.133)","(676.814, 100.464, -72.127, -2.993)","(643.066, 113.923, -35.479, 4.914)","(643.066, 113.923, -35.479, 4.914)","(643.066, 113.923, -35.479, 4.914)","(643.066, 113.923, -35.479, 4.914)","(643.066, 113.923, -35.479, 4.914)","(643.066, 113.923, -35.479, 4.914)","(643.066, 113.923, -35.479, 4.914)","(643.066, 113.923, -35.479, 4.914)","(643.066, 113.923, -35.479, 4.914)","(643.066, 113.923, -35.479, 4.914)","(643.066, 113.923, -35.479, 4.914)","(643.066, 113.923, -35.479, 4.914)","(643.066, 113.923, -35.479, 4.914)","(643.066, 113.923, -35.479, 4.914)","(642.876, 113.988, -11.411, 3.9)","(642.183, 113.981, -41.592, -0.457)","(639.07, 113.992, -47.463, 1.249)","(629.798, 113.87, -49.37, -6.066)"
45,"(675.337, 174.621, 40.422, -10.665)","(713.281, 169.468, 48.248, 9.06)","(744.999, 171.123, 36.939, -15.994)","(763.907, 168.979, 17.967, 1.248)","(773.055, 167.964, 12.741, -19.535)","(774.543, 162.635, 17.062, -21.566)","(782.017, 169.536, 1.565, 0.737)","(774.403, 153.383, -24.617, -4.026)","(761.837, 149.765, -21.491, 5.468)","(756.238, 149.412, -6.137, -3.992)","(756.296, 152.178, 14.109, -18.78)","(758.134, 153.855, -9.265, 10.166)","(756.93, 155.211, -8.249, 12.062)","(761.417, 156.253, 1.624, -34.71)","(765.583, 158.09, 15.884, -14.553)","(764.779, 159.098, -8.348, 23.524)","(756.675, 150.843, -16.074, 17.92)","(756.099, 150.891, -0.738, 13.354)","(756.093, 153.586, 3.848, 8.969)","(758.03, 155.3, -7.735, 3.021)","(760.442, 166.457, -5.23, -10.257)","(774.022, 180.389, 31.186, 8.683)","(778.824, 178.93, 10.616, -41.921)","(773.239, 145.101, 4.865, -22.678)","(778.755, 122.071, 13.75, -23.837)","(776.482, 96.931, -29.808, 5.07)","(762.265, 93.762, -53.269, 32.074)","(721.225, 96.027, -41.173, -20.408)","(683.797, 85.644, -47.094, -11.929)","(645.028, 91.154, -18.495, 10.853)","(603.337, 85.939, -49.794, -3.655)","(557.099, 89.612, -33.705, 14.761)","(518.916, 95.863, -27.848, 12.726)","(484.385, 98.306, -54.308, 5.447)","(444.865, 97.721, -53.06, -5.393)"
46,"(450.025, 554.242, 27.16, -4.519)","(487.538, 556.532, 50.763, 2.165)","(526.17, 557.95, 25.04, 15.678)","(566.32, 560.211, 56.591, 4.663)","(605.142, 564.086, 33.258, -5.677)","(637.289, 560.107, 51.896, -0.396)","(675.14, 551.768, 49.595, -10.855)","(709.015, 551.478, 35.695, -4.366)","(742.614, 551.338, 44.587, -20.257)","(771.857, 544.768, -5.638, 3.651)","(790.778, 571.014, 27.814, 44.901)","(794.502, 620.689, -10.813, 36.437)","(798.835, 658.044, -10.903, 22.218)","(770.781, 681.212, -43.373, 32.026)","(727.105, 689.706, -54.081, -5.188)","(689.857, 689.238, -45.759, 8.179)","(644.642, 689.678, -52.355, 8.738)","(599.919, 689.739, -54.754, -4.905)","(553.564, 688.375, -31.451, 9.135)","(516.264, 685.67, -40.202, 12.683)","(478.137, 685.833, -45.457, -18.329)","(435.412, 682.461, -40.642, 0.09)","(389.077, 680.231, -60.294, 10.214)","(342.371, 677.003, -34.033, 10.653)","(298.583, 673.457, -38.266, 5.439)","(253.614, 673.318, -47.882, -3.941)","(206.078, 678.86, -47.693, 17.071)","(179.379, 681.301, -17.93, -4.156)","(141.241, 668.511, -48.61, -51.405)","(108.804, 634.328, -25.003, -32.994)","(89.713, 601.999, -6.153, -18.757)","(75.853, 566.686, 1.735, -46.981)","(65.402, 528.989, -11.538, -38.409)","(55.82, 494.708, -11.052, -40.924)","(47.176, 464.906, 3.137, -45.332)"
47,"(654.309, 326.884, 30.515, -23.125)","(675.233, 305.095, 15.249, 0.722)","(695.117, 287.037, 10.23, -32.475)","(714.495, 270.486, 6.959, 6.68)","(734.075, 257.838, 23.717, -12.043)","(751.651, 244.775, 21.482, -6.6)","(767.393, 236.679, 19.395, 9.933)","(787.928, 209.771, 28.058, -30.977)","(799.68, 165.48, 20.33, -39.828)","(811.851, 138.544, 27.589, -20.061)","(812.129, 101.804, -10.668, -52.397)","(809.612, 76.584, 2.93, -22.547)","(784.379, 55.947, -60.395, -26.217)","(737.683, 50.665, -49.784, 8.88)","(687.53, 52.939, -44.79, 4.863)","(645.939, 56.977, -29.54, 13.058)","(601.439, 58.327, -40.869, -10.257)","(552.886, 62.491, -58.549, 21.508)","(507.324, 64.483, -57.895, 6.028)","(462.642, 64.517, -41.497, -0.151)","(419.139, 66.332, -45.696, 2.47)","(376.554, 64.683, -24.671, 0.805)","(334.28, 64.742, -53.247, -3.057)","(294.603, 65.065, -52.89, -4.536)","(255.473, 67.093, -37.371, 5.547)","(218.324, 72.506, -29.664, 20.671)","(178.658, 68.206, -38.314, 5.619)","(139.449, 78.029, -17.625, 20.107)","(107.902, 111.26, -18.921, 51.376)","(88.377, 148.255, -9.497, 38.46)","(79.366, 184.554, -10.002, 45.554)","(72.771, 223.498, 9.413, 56.87)","(68.276, 259.602, -0.93, 50.715)","(65.82, 295.097, -10.542, 38.714)","(63.358, 326.521, -7.777, 23.516)"
