,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
27,"(283.84, 323.815, 27.956, 5.248)","(322.79, 329.314, 34.365, 14.91)","(358.332, 329.723, 42.553, -7.562)","(391.873, 328.309, 22.911, 0.3)","(425.843, 326.262, 37.205, -11.049)","(459.997, 323.018, 36.4, 11.296)","(494.653, 318.804, 24.016, 11.196)","(528.225, 314.754, 17.892, -7.623)","(562.176, 309.971, 46.424, 6.405)","(594.14, 304.635, 40.328, 3.298)","(624.828, 299.148, 25.084, 0.043)","(653.823, 293.282, 30.386, -11.273)","(678.315, 286.067, 27.644, -5.115)","(702.378, 278.07, 26.977, -15.446)","(724.101, 269.544, 8.597, -13.93)","(746.156, 260.643, 35.847, 1.831)","(761.133, 251.34, 4.221, -13.539)","(776.908, 238.191, 18.896, -21.676)","(790.103, 225.25, 6.476, -18.733)","(793.481, 209.798, 7.52, -6.991)","(797.146, 190.98, -6.826, -20.552)","(798.017, 163.141, 11.093, -28.235)","(801.539, 140.432, 20.718, -22.528)","(802.904, 112.825, -16.569, -28.419)","(799.59, 88.532, -10.478, 1.313)","(781.049, 70.902, -22.074, -22.268)","(744.649, 62.36, -26.624, 3.07)","(709.288, 60.667, -19.569, 5.681)","(673.26, 60.339, -49.945, 1.909)","(635.5, 59.733, -32.159, -11.926)","(595.21, 61.797, -37.888, 14.763)","(553.977, 62.401, -51.703, -8.487)","(518.006, 63.988, -19.151, -14.836)","(484.786, 65.103, -42.669, 5.456)","(448.987, 65.144, -19.063, 13.065)","(409.677, 65.988, -54.598, 11.317)","(373.137, 66.297, -22.754, 10.557)"
28,"(377.086, 489.66, 52.626, 20.308)","(418.986, 500.922, 50.647, 2.371)","(451.771, 509.2, 29.842, 18.958)","(481.555, 513.89, 16.798, -3.208)","(515.818, 518.832, 20.846, -5.444)","(548.598, 521.658, 41.112, 13.877)","(579.774, 524.793, 22.977, 14.263)","(614.367, 529.836, 32.052, 15.071)","(652.706, 536.7, 31.713, -7.283)","(679.821, 540.053, 15.129, -5.789)","(707.126, 536.41, 35.873, -6.741)","(735.154, 540.715, 17.677, 24.32)","(756.098, 544.298, 4.129, 21.015)","(775.628, 558.743, 11.653, 23.901)","(780.418, 594.111, -15.356, 13.013)","(773.442, 620.527, 8.115, 27.056)","(784.992, 651.071, -1.431, 21.601)","(754.844, 662.285, -26.202, -10.955)","(712.181, 654.349, -14.474, -31.612)","(695.757, 652.035, -21.317, 11.152)","(653.329, 666.187, -59.094, 12.099)","(606.18, 659.914, -36.967, -11.618)","(560.781, 651.104, -47.347, -21.935)","(536.638, 642.858, -20.648, -13.524)","(534.291, 644.533, -16.551, 15.486)","(500.296, 648.085, -38.047, -2.069)","(470.389, 645.04, -36.841, -2.84)","(431.903, 650.253, -35.53, 2.738)","(394.838, 637.405, -5.883, 3.136)","(385.388, 636.037, -39.842, 0.795)","(384.688, 636.002, -42.013, -2.098)","(384.688, 636.002, -42.013, -2.098)","(378.879, 636.173, -63.977, 5.837)","(345.92, 636.228, -41.251, -8.35)","(322.564, 636.579, -16.19, 4.471)","(289.642, 636.57, -25.257, 9.312)","(262.337, 641.317, -20.414, 12.428)"
29,"(757.722, 278.591, 18.023, -30.256)","(787.538, 244.08, 29.102, -39.758)","(803.371, 214.92, 8.804, -21.557)","(819.56, 180.162, -2.235, -36.288)","(820.519, 140.65, -22.708, -40.621)","(802.803, 93.473, -25.339, -57.417)","(771.409, 67.495, -35.916, -8.176)","(732.048, 59.077, -40.58, -12.215)","(687.17, 62.227, -33.921, 15.196)","(644.816, 64.987, -30.983, 8.741)","(602.486, 65.386, -59.219, 12.036)","(559.214, 66.1, -35.98, -3.012)","(515.055, 66.409, -42.3, 5.61)","(466.701, 66.85, -50.032, -7.573)","(419.854, 68.781, -56.799, -6.032)","(377.204, 71.233, -32.084, 5.285)","(335.832, 74.746, -44.08, -1.422)","(292.797, 77.378, -36.674, 18.076)","(249.337, 79.208, -42.815, 8.489)","(211.99, 80.534, -30.62, 1.779)","(173.626, 77.488, -45.492, -11.969)","(133.424, 88.742, -41.924, 27.05)","(111.921, 126.785, -4.38, 35.411)","(101.485, 169.367, -13.993, 30.557)","(93.386, 208.34, -11.099, 33.38)","(87.688, 251.689, 0.408, 49.127)","(83.851, 290.447, -3.956, 26.536)","(79.253, 327.185, -1.158, 21.469)","(73.254, 360.016, -12.09, 21.95)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
30,"(716.328, 242.951, 53.251, -18.271)","(755.507, 223.191, 46.857, -21.629)","(774.743, 198.157, 10.947, -36.36)","(787.789, 150.523, 9.997, -57.737)","(787.042, 104.013, -7.618, -37.942)","(755.794, 86.727, -54.986, -20.879)","(712.482, 84.26, -55.202, -4.397)","(670.627, 89.271, -52.752, -6.988)","(627.308, 90.607, -30.411, 0.936)","(586.086, 91.723, -51.122, -18.574)","(543.646, 86.917, -33.808, -2.591)","(503.133, 84.337, -32.746, 11.085)","(461.772, 84.719, -30.81, -11.192)","(419.32, 83.287, -39.359, -12.911)","(375.863, 84.875, -53.234, 11.461)","(331.983, 82.466, -47.305, -3.488)","(286.853, 80.402, -52.5, -12.386)","(243.441, 80.993, -28.58, 3.805)","(201.86, 79.994, -37.022, -10.15)","(163.7, 76.331, -34.307, 15.152)","(127.662, 99.397, -34.742, 41.59)","(109.024, 137.307, -31.035, 40.468)","(97.299, 177.252, 7.508, 42.496)","(89.29, 217.594, -6.909, 29.054)","(84.409, 259.756, 0.73, 53.006)","(79.973, 301.353, -5.219, 50.635)","(76.908, 336.992, -1.774, 40.172)","(55.542, 363.149, -35.328, 10.24)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
31,"(325.386, 409.97, 31.726, -2.422)","(354.334, 410.503, 44.891, -7.95)","(389.779, 413.363, 47.81, -11.785)","(424.578, 418.347, 45.106, -6.096)","(458.755, 420.829, 49.514, 12.925)","(494.972, 424.34, 41.829, 14.036)","(529.369, 428.387, 19.304, -0.706)","(561.293, 433.2, 25.54, -9.846)","(592.196, 438.63, 15.583, -6.047)","(622.731, 445.815, 17.335, 19.302)","(651.01, 451.394, 44.037, 11.887)","(678.79, 459.837, 12.449, 18.439)","(703.854, 467.761, 27.215, 20.908)","(723.952, 478.522, 10.62, -1.646)","(744.75, 488.025, 34.972, -1.128)","(764.645, 497.12, 23.448, 10.929)","(779.824, 507.839, 31.436, 3.82)","(794.475, 517.327, 7.393, 18.251)","(802.762, 534.706, 7.301, 10.162)","(811.411, 558.233, 5.344, 19.296)","(802.013, 581.78, -0.985, 36.697)","(799.957, 617.504, 5.883, 10.445)","(805.198, 640.777, 19.899, 17.095)","(803.759, 661.845, -3.068, -1.078)","(780.193, 677.972, -16.287, 28.807)","(741.072, 684.457, -43.729, -11.827)","(706.481, 687.221, -28.811, -10.837)","(671.46, 687.893, -51.323, -6.088)","(634.232, 688.265, -49.639, -9.731)","(595.621, 687.394, -51.39, -8.65)","(556.107, 686.765, -34.494, -1.027)","(516.59, 686.166, -37.203, -4.478)","(476.453, 684.06, -27.072, -16.866)","(440.711, 684.263, -30.763, 8.339)","(402.353, 683.351, -28.984, -11.027)","(364.159, 684.56, -33.642, 2.814)","(329.488, 682.564, -33.926, 14.613)"
32,"(532.211, 470.881, 41.25, 4.096)","(563.65, 479.357, 38.103, 24.696)","(596.793, 482.303, 42.81, 3.465)","(629.817, 487.543, 45.628, -1.349)","(663.476, 496.989, 47.436, 3.631)","(694.922, 503.97, 20.578, 3.631)","(727.364, 511.242, 38.729, 6.124)","(751.872, 513.274, 10.395, 11.795)","(772.627, 522.764, 36.029, 35.409)","(785.418, 547.63, 8.375, 50.214)","(795.79, 584.45, -10.789, 49.794)","(804.74, 625.041, 8.047, 48.065)","(797.769, 656.695, -25.273, -10.041)","(766.128, 668.649, -29.817, 18.116)","(726.995, 678.973, -43.731, -12.647)","(687.539, 684.098, -32.609, 0.559)","(657.17, 681.063, -35.07, 5.875)","(615.62, 676.273, -53.004, -3.123)","(572.003, 673.361, -36.779, -12.805)","(528.772, 665.781, -52.674, 4.124)","(488.999, 666.783, -67.745, 17.366)","(438.289, 663.08, -49.637, -16.069)","(394.538, 650.801, -42.143, -14.726)","(357.988, 642.516, -21.062, -5.331)","(323.836, 637.638, -32.588, -16.348)","(290.689, 637.413, -20.537, 5.278)","(258.336, 639.363, -29.32, 14.929)","(227.712, 643.822, -24.599, 14.442)","(207.701, 656.168, -39.847, -2.815)","(183.684, 651.128, -49.536, 4.282)","(162.42, 651.249, -33.77, 3.514)","(136.617, 649.074, 2.166, -4.324)","(129.119, 618.46, 0.918, -65.168)","(126.651, 568.542, 6.944, -58.812)","(119.683, 526.477, 2.396, -43.579)","(112.772, 487.103, 1.846, -45.507)","(112.786, 453.695, -14.466, -47.21)"
33,"(342.273, 233.608, 57.56, 2.752)","(383.012, 227.161, 34.861, -9.775)","(421.178, 222.822, 47.71, -10.453)","(456.047, 216.73, 38.424, 3.658)","(494.728, 211.789, 53.389, 13.628)","(528.428, 210.655, 42.587, -13.502)","(557.54, 211.949, 43.428, -5.146)","(590.975, 211.177, 38.807, 1.728)","(626.887, 209.506, 30.18, 3.826)","(651.382, 205.054, 27.247, -7.56)","(670.576, 208.537, 14.509, 2.545)","(691.835, 205.295, 29.334, 15.919)","(712.11, 201.919, 3.718, 17.39)","(732.518, 201.294, -3.476, 18.623)","(747.94, 199.89, -4.511, 21.326)","(760.324, 204.033, -3.103, 3.177)","(774.098, 197.877, 11.169, -19.405)","(787.29, 154.11, 6.454, -41.853)","(790.665, 112.831, 7.675, -17.407)","(771.573, 88.016, -63.277, -25.466)","(731.598, 84.731, -25.397, 12.968)","(703.214, 92.381, -25.974, 8.407)","(665.732, 82.331, -60.196, -4.788)","(630.411, 88.792, -19.614, 8.224)","(596.166, 90.679, -48.695, -13.196)","(552.066, 90.506, -29.517, 4.753)","(513.699, 95.063, -39.244, -9.415)","(477.52, 97.685, -39.735, -10.861)","(442.869, 97.221, -22.92, 9.945)","(405.33, 96.072, -22.202, 2.125)","(366.143, 97.038, -39.974, -10.506)","(331.824, 97.58, -23.405, -4.929)","(297.011, 96.684, -40.978, 13.715)","(260.516, 94.681, -42.206, -9.093)","(225.004, 91.555, -34.371, 10.402)","(185.06, 95.267, -43.847, 2.088)","(151.682, 86.425, -42.356, -19.86)"
34,"(558.676, 503.153, 41.759, 26.079)","(593.369, 511.77, 24.459, 23.047)","(626.873, 517.788, 48.654, -7.169)","(662.048, 521.186, 44.897, 19.389)","(695.089, 528.982, 20.79, -1.322)","(725.207, 540.129, 41.574, 15.259)","(751.84, 550.962, 21.268, 6.853)","(770.097, 561.55, 0.073, 45.831)","(766.473, 607.99, -3.233, 47.294)","(757.497, 637.57, 3.71, 27.6)","(767.463, 655.919, 10.285, 38.312)","(773.337, 677.029, -49.657, -0.925)","(728.948, 685.278, -42.219, 7.735)","(688.442, 689.964, -45.512, 10.417)","(645.201, 692.016, -40.976, 2.938)","(597.736, 687.567, -59.079, -8.498)","(554.653, 684.942, -24.734, -11.083)","(514.914, 686.562, -27.274, 7.14)","(471.773, 687.02, -48.902, 0.92)","(428.223, 684.93, -38.59, 7.232)","(389.58, 682.688, -53.042, -6.056)","(349.909, 682.808, -54.772, -1.354)","(310.173, 681.596, -54.624, -9.213)","(269.15, 679.481, -37.747, 13.097)","(230.149, 677.624, -52.052, 0.273)","(194.906, 680.658, -45.137, 13.948)","(156.011, 675.945, -56.216, -2.296)","(112.226, 644.706, -37.62, -35.638)","(85.848, 604.261, -9.304, -32.359)","(69.485, 564.377, -18.909, -33.474)","(56.456, 524.19, -4.448, -51.301)","(47.582, 486.421, 4.98, -30.858)","(46.272, 465.102, 5.575, -26.294)","(46.116, 450.707, 5.355, -51.142)","(50.519, 426.45, 28.607, -19.717)","(57.525, 403.651, -11.341, -5.458)","(47.422, 390.099, -62.493, 0.146)"
35,"(677.663, 424.304, 25.045, -13.464)","(703.463, 431.414, 30.986, 4.611)","(733.268, 445.304, 23.149, 5.473)","(757.302, 460.572, 16.312, 15.705)","(776.865, 474.476, 20.298, 18.983)","(794.492, 490.055, 24.833, -0.884)","(807.831, 502.924, -4.246, 11.423)","(813.006, 518.339, 18.734, 0.761)","(814.885, 532.366, -4.855, 4.169)","(812.675, 546.305, 1.049, 14.836)","(817.458, 563.033, 3.555, 51.76)","(814.071, 591.469, -2.721, 38.767)","(818.948, 629.132, 1.38, 13.899)","(821.678, 655.782, -20.745, 21.818)","(810.702, 673.994, -8.011, 28.363)","(783.456, 690.197, -26.86, 1.199)","(742.288, 697.226, -36.091, 8.569)","(700.407, 694.836, -56.61, -6.667)","(659.731, 696.036, -42.976, 11.473)","(616.136, 695.022, -43.494, -2.201)","(570.674, 693.1, -38.945, -14.307)","(527.705, 692.172, -54.761, -4.245)","(483.83, 690.672, -46.345, -13.673)","(438.181, 689.777, -37.884, -18.277)","(394.964, 686.176, -54.955, 9.968)","(352.909, 684.602, -57.521, -17.276)","(310.629, 682.808, -32.061, -4.029)","(272.828, 680.239, -24.814, -2.419)","(236.154, 680.028, -19.034, -14.431)","(200.24, 681.166, -39.606, -2.99)","(168.177, 679.375, -47.839, 5.045)","(126.824, 665.609, -45.592, -26.826)","(89.383, 633.112, -33.25, -49.571)","(67.154, 598.112, -11.57, -34.879)","(52.733, 562.655, -25.187, -46.651)","(46.043, 533.643, -0.667, -49.951)","(46.076, 518.165, 3.073, -21.908)"
36,"(236.273, 326.295, 15.296, 13.872)","(263.425, 326.487, 37.242, -3.465)","(291.686, 325.024, 19.721, 6.172)","(321.558, 320.308, 26.031, -0.899)","(354.903, 316.584, 27.389, 5.971)","(387.04, 309.483, 42.462, -16.122)","(418.116, 304.549, 39.754, 8.198)","(451.04, 298.77, 29.837, 1.536)","(481.608, 292.173, 24.738, -20.14)","(514.621, 287.645, 32.918, -13.66)","(545.129, 282.32, 35.917, -7.236)","(574.798, 276.97, 20.345, -15.537)","(603.191, 274.317, 40.274, 9.747)","(634.307, 269.968, 16.873, -4.66)","(661.159, 265.041, 13.766, 8.619)","(687.732, 260.638, 38.782, 6.385)","(709.514, 255.253, 33.044, -0.268)","(727.472, 252.291, 6.208, -15.879)","(746.138, 247.546, 20.831, -18.53)","(762.27, 242.422, 21.783, -12.931)","(781.041, 232.173, 14.381, -15.179)","(794.775, 216.421, 19.115, -6.34)","(802.23, 191.504, 11.161, -15.128)","(799.44, 161.602, -21.321, -16.838)","(795.359, 133.801, -8.619, -41.096)","(800.738, 101.78, 20.015, -48.79)","(795.455, 88.593, 0.51, -17.275)","(773.732, 77.705, -22.303, -9.065)","(745.368, 72.017, -17.344, -5.029)","(714.264, 67.335, -30.915, 10.668)","(677.863, 62.865, -34.894, 14.792)","(644.939, 62.753, -20.22, -2.615)","(614.068, 63.759, -49.202, 7.352)","(581.387, 62.854, -20.545, 14.817)","(545.58, 64.24, -30.098, -1.354)","(513.077, 63.586, -18.992, 11.667)","(478.986, 63.691, -30.512, 1.098)"
37,"(431.275, 179.248, 42.662, -19.795)","(471.02, 171.315, 46.121, -18.784)","(504.749, 166.137, 24.179, 3.33)","(533.465, 166.374, 57.278, -3.657)","(559.125, 166.205, 31.584, -9.809)","(576.34, 166.03, 73.824, -2.183)","(576.34, 166.03, 73.824, -2.183)","(589.101, 166.123, 52.226, 6.332)","(613.606, 166.14, 37.177, 4.243)","(642.397, 167.233, 28.129, -12.189)","(665.892, 166.473, 25.705, 10.425)","(685.275, 166.231, 16.564, 8.967)","(706.873, 166.257, 37.136, 5.76)","(723.812, 166.954, 15.172, -4.127)","(739.492, 166.697, -1.485, -6.939)","(749.493, 172.476, 14.953, 21.193)","(762.095, 188.301, 7.441, 5.867)","(775.093, 181.514, 16.117, -45.005)","(775.892, 144.061, -2.253, -50.447)","(777.841, 122.668, 7.75, -30.022)","(775.868, 94.112, -4.246, -18.597)","(739.636, 81.624, -46.118, 8.416)","(709.77, 91.837, -46.554, 3.906)","(679.706, 84.602, -25.59, 3.018)","(638.631, 85.079, -26.44, -7.337)","(603.662, 91.813, -49.169, -7.751)","(561.781, 89.956, -25.772, -13.538)","(525.912, 94.496, -43.106, 18.922)","(488.315, 96.886, -43.653, 16.295)","(452.463, 96.288, -25.688, -2.741)","(414.934, 97.644, -44.796, -8.412)","(378.901, 96.031, -35.504, 8.816)","(344.99, 96.684, -21.663, -5.971)","(309.744, 98.219, -44.154, -5.972)","(275.443, 96.736, -40.212, 6.814)","(241.084, 94.767, -28.325, -5.273)","(204.412, 93.175, -25.65, 19.57)"
38,"(556.497, 536.523, 55.129, -9.82)","(597.419, 543.929, 37.868, -2.836)","(633.145, 552.093, 18.791, 3.552)","(662.859, 565.2, 23.126, 19.595)","(685.299, 572.662, 8.824, 7.615)","(700.151, 576.651, 16.791, -0.08)","(705.221, 582.239, 10.959, 18.999)","(709.641, 583.947, 26.675, 4.945)","(709.97, 583.984, 19.779, 2.246)","(712.712, 583.997, 36.713, 0.002)","(712.712, 583.997, 36.713, 0.002)","(730.87, 583.973, 35.409, 3.328)","(745.368, 583.678, -0.135, -6.88)","(756.119, 577.77, 34.856, -7.021)","(773.604, 566.002, 19.356, -10.8)","(781.652, 603.449, 0.382, 37.418)","(777.579, 631.448, -0.263, 43.599)","(779.651, 653.809, -26.024, 12.072)","(742.837, 670.951, -50.201, 3.671)","(706.574, 670.286, -24.342, 14.597)","(672.275, 678.171, -31.575, -21.098)","(629.991, 677.798, -26.781, -21.114)","(589.484, 675.511, -42.13, -18.709)","(553.184, 668.174, -34.159, -7.77)","(510.527, 672.979, -45.073, -6.889)","(466.608, 669.816, -29.72, -5.714)","(419.329, 669.103, -45.197, -7.667)","(383.32, 660.165, -46.876, 4.222)","(338.304, 665.304, -41.031, 3.979)","(298.513, 659.526, -40.784, 7.981)","(262.335, 652.24, -47.847, -5.369)","(235.653, 645.723, -23.662, -0.347)","(216.296, 649.876, -16.946, 1.157)","(193.717, 651.689, -33.768, 3.807)","(188.57, 651.015, -36.458, -2.923)","(188.57, 651.015, -36.458, -2.923)","(188.57, 651.015, -36.458, -2.923)"
39,"(370.374, 559.582, 20.974, -5.862)","(403.705, 557.259, 32.091, -5.37)","(439.126, 560.237, 21.026, 3.369)","(474.215, 559.075, 40.039, 5.976)","(511.784, 561.555, 20.444, -11.616)","(542.126, 563.63, 39.788, 8.077)","(570.575, 563.446, 24.268, -11.492)","(594.496, 559.821, 6.311, 5.896)","(622.603, 554.221, 30.031, -7.345)","(649.474, 553.52, 22.155, 9.152)","(678.077, 551.105, 27.873, -19.767)","(704.393, 546.726, 17.972, 9.786)","(726.66, 546.344, 26.595, 13.252)","(746.905, 548.905, 26.744, -16.34)","(761.546, 548.318, 10.714, -5.627)","(773.17, 570.817, 22.573, 27.223)","(775.02, 607.896, 14.888, 9.119)","(777.546, 634.042, -4.257, 20.447)","(773.34, 653.343, -23.62, -7.622)","(745.903, 667.264, -16.96, 15.759)","(710.602, 660.422, -16.559, 5.563)","(671.736, 668.293, -62.03, 28.484)","(632.422, 670.621, -32.809, -12.026)","(598.169, 669.979, -18.062, -10.083)","(560.046, 665.702, -11.876, -4.199)","(526.867, 674.368, -37.211, 0.021)","(489.663, 673.357, -22.898, 8.295)","(452.113, 679.081, -39.187, 5.186)","(411.439, 673.413, -31.498, -8.505)","(370.47, 673.032, -32.072, 9.371)","(330.951, 670.353, -27.37, 0.317)","(284.632, 668.883, -50.522, 3.419)","(251.901, 662.156, -41.162, -0.889)","(225.219, 658.054, -29.553, -13.069)","(198.611, 658.06, -27.658, 6.593)","(169.004, 665.469, -87.05, 4.571)","(130.768, 637.217, -35.543, -40.537)"
40,"(462.574, 275.255, 39.204, -30.122)","(504.174, 252.538, 29.337, -15.6)","(539.764, 239.038, 34.116, -20.392)","(572.382, 229.714, 34.857, 2.943)","(602.866, 220.585, 35.469, -18.618)","(633.398, 214.849, 23.021, -10.146)","(663.67, 210.576, 45.396, -13.066)","(695.266, 209.968, 37.032, 9.509)","(722.366, 207.903, 18.868, -8.565)","(746.363, 205.589, 17.772, 4.742)","(764.836, 198.153, 11.649, -5.699)","(775.598, 171.263, -5.595, -43.298)","(771.855, 132.933, 0.566, -37.232)","(758.936, 111.665, -9.687, -6.91)","(758.819, 103.202, 23.426, -0.746)","(760.465, 101.284, 9.993, 12.933)","(766.775, 90.629, 20.571, -3.8)","(742.134, 74.423, -75.732, 0.08)","(689.283, 72.05, -49.556, -27.908)","(642.073, 68.373, -47.345, -11.098)","(598.326, 70.904, -30.488, 7.293)","(555.437, 71.861, -58.16, -0.088)","(510.568, 74.178, -38.724, 3.282)","(464.567, 72.521, -55.399, -14.884)","(417.774, 64.979, -51.489, -0.673)","(381.076, 57.51, -16.466, -21.203)","(349.807, 59.305, -33.465, -8.014)","(314.833, 61.683, -46.168, 15.941)","(274.136, 64.761, -39.469, 9.23)","(242.094, 64.776, -50.313, -6.177)","(211.472, 67.119, -52.424, -29.763)","(175.765, 62.957, -17.331, 9.637)","(127.417, 74.17, -33.916, 15.9)","(99.134, 100.957, -8.856, 23.113)","(78.206, 131.381, -13.926, 51.126)","(66.705, 169.465, 4.852, 50.76)","(62.27, 208.834, -1.987, 53.204)"
41,"(549.361, 336.826, 53.146, -18.605)","(581.654, 317.801, 17.687, -5.101)","(615.602, 304.648, 15.544, -16.227)","(645.888, 290.525, 22.489, -6.773)","(678.556, 276.312, 32.915, -8.179)","(705.069, 263.249, 15.052, -14.948)","(729.502, 249.895, 37.681, -5.004)","(750.708, 232.378, 21.11, -30.83)","(780.253, 211.102, 29.632, -6.586)","(791.741, 200.471, 9.563, 11.801)","(803.314, 180.882, 22.763, -51.005)","(804.52, 128.908, 16.04, -33.32)","(806.263, 91.68, -8.913, -24.441)","(789.927, 63.169, -40.769, -31.158)","(753.63, 53.712, -27.844, 11.963)","(715.557, 53.881, -58.804, 9.83)","(672.947, 55.867, -56.605, -10.073)","(630.765, 56.353, -31.112, -0.883)","(586.137, 58.391, -57.268, -2.446)","(546.119, 60.909, -52.315, 15.05)","(504.873, 60.949, -57.151, 0.058)","(465.19, 61.973, -40.002, -9.366)","(424.918, 63.188, -26.739, 7.191)","(383.231, 63.107, -57.965, 8.497)","(342.099, 63.608, -30.788, 14.987)","(301.427, 64.282, -35.996, -10.6)","(261.038, 65.499, -43.653, 12.888)","(223.889, 68.236, -25.073, 18.241)","(186.343, 61.159, -42.91, -2.112)","(155.748, 64.174, -52.685, 13.262)","(113.26, 85.766, -34.58, 27.577)","(87.793, 119.583, -17.424, 48.669)","(75.33, 157.859, 2.891, 35.167)","(72.149, 194.857, 4.317, 50.014)","(69.912, 227.868, -7.597, 25.142)","(69.388, 262.431, 4.562, 25.82)","(67.607, 295.689, 8.53, 47.668)"
42,"(716.563, 201.427, 37.58, -27.854)","(756.791, 189.407, 31.382, -6.934)","(782.035, 157.042, 24.75, -57.434)","(789.296, 108.804, -8.703, -43.978)","(760.464, 82.318, -30.562, -13.535)","(712.303, 80.016, -48.085, 6.837)","(667.877, 79.529, -29.08, -5.637)","(624.888, 80.279, -39.841, -3.8)","(582.058, 77.472, -33.259, -2.453)","(539.829, 73.576, -26.834, -10.263)","(497.132, 73.656, -51.752, 11.784)","(455.331, 75.801, -27.955, 10.301)","(412.742, 77.475, -43.241, 7.125)","(366.488, 77.833, -58.207, 13.933)","(320.981, 77.935, -46.609, -10.411)","(277.655, 79.797, -40.97, -12.473)","(233.745, 79.739, -57.082, 12.326)","(192.001, 79.06, -43.606, -18.151)","(148.445, 76.482, -57.718, -10.578)","(119.768, 110.706, -13.086, 30.179)","(103.747, 152.292, -21.364, 33.797)","(94.323, 193.882, -15.196, 54.529)","(88.201, 236.07, -19.626, 40.661)","(83.662, 275.404, -9.928, 41.971)","(79.391, 313.699, -6.579, 22.138)","(72.722, 352.113, -4.346, 29.502)","(37.824, 364.275, -71.981, 20.17)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
43,"(722.83, 520.406, 31.154, 27.011)","(757.676, 539.601, 51.48, 30.597)","(781.877, 580.52, 10.519, 64.592)","(777.429, 635.178, -1.388, 37.572)","(756.544, 664.318, -35.093, 15.535)","(710.226, 668.285, -29.991, 13.054)","(667.082, 664.336, -60.762, -14.751)","(625.446, 662.01, -47.103, -1.76)","(583.742, 661.825, -31.433, 4.906)","(539.427, 660.681, -28.298, -3.719)","(497.712, 656.499, -29.437, -16.043)","(457.026, 653.867, -36.131, 2.769)","(415.405, 654.815, -27.67, -1.512)","(372.96, 657.258, -38.999, -3.62)","(330.032, 656.399, -29.57, 2.219)","(287.039, 660.539, -40.177, -12.655)","(245.298, 663.784, -53.854, -8.57)","(204.01, 665.846, -26.343, 7.452)","(163.728, 664.401, -48.7, 7.062)","(133.993, 638.953, -4.227, -42.86)","(117.893, 595.227, -8.063, -45.138)","(105.233, 555.576, -3.141, -54.022)","(93.464, 514.822, -9.385, -37.937)","(83.096, 475.876, 2.167, -49.723)","(74.716, 439.465, -1.691, -39.74)","(70.801, 401.105, -16.639, -31.617)","(48.377, 388.065, -20.345, -23.193)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
44,"(642.09, 226.687, 15.197, 2.133)","(672.844, 218.487, 22.497, -30.152)","(705.443, 211.503, 45.328, -6.485)","(733.849, 205.811, 43.697, 12.224)","(753.238, 197.099, 42.254, -16.375)","(765.922, 179.828, 4.086, -29.883)","(765.652, 131.444, -0.134, -27.649)","(763.4, 109.441, 14.613, 0.093)","(767.948, 103.647, 1.085, -21.137)","(770.877, 88.094, 14.372, -13.741)","(731.709, 89.158, -45.077, 22.911)","(683.486, 104.831, -51.806, 3.929)","(639.834, 112.493, -37.506, 4.177)","(608.777, 113.889, -36.248, -2.872)","(605.482, 113.996, -57.619, 5.658)","(602.236, 113.983, -60.446, -0.75)","(574.675, 113.855, -53.899, -3.493)","(537.252, 102.482, -36.202, -14.559)","(496.432, 99.462, -37.205, -10.77)","(457.711, 98.117, -37.211, 3.306)","(417.321, 97.9, -26.38, 9.939)","(376.213, 96.535, -25.434, -6.999)","(337.212, 94.621, -46.656, 9.289)","(296.425, 95.159, -48.711, -8.19)","(259.511, 94.916, -44.09, 2.862)","(223.862, 89.111, -26.826, -10.631)","(188.9, 91.712, -36.276, 4.136)","(153.233, 82.315, -61.931, -23.091)","(124.709, 111.067, -7.407, 44.751)","(116.905, 155.719, -2.48, 48.69)","(115.726, 199.405, 2.775, 42.902)","(112.311, 240.411, -0.28, 39.077)","(105.425, 279.964, 3.663, 28.22)","(98.575, 316.378, -2.19, 28.362)","(89.351, 348.651, 6.661, 31.72)","(69.792, 364.252, -50.854, -20.988)","(None, None, None, None)"
