,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
45,"(302.488, 301.334, 30.029, -1.486)","(331.236, 290.374, 29.971, -24.858)","(361.985, 280.412, 35.28, -3.208)","(393.251, 273.346, 35.968, 4.754)","(426.447, 263.973, 27.469, -14.862)","(461.054, 259.624, 18.298, -16.488)","(496.694, 254.624, 35.075, 11.284)","(532.591, 252.233, 39.307, 3.747)","(571.501, 249.577, 24.884, -2.428)","(606.472, 246.056, 38.229, -6.613)","(636.626, 248.192, 13.159, 14.758)","(662.223, 245.054, 28.92, 7.649)","(682.657, 236.11, 37.178, -11.1)","(702.208, 226.711, 5.884, -22.352)","(713.389, 218.633, 1.987, -18.005)","(736.234, 211.5, 12.555, -4.497)","(753.445, 205.768, 11.545, -9.62)","(769.756, 193.207, 15.305, -20.6)","(770.71, 159.588, 6.037, -28.841)","(763.846, 138.819, 13.0, -18.039)","(778.669, 106.626, 17.013, -45.48)","(759.222, 92.893, -56.869, -11.542)","(718.234, 96.833, -43.831, 4.482)","(678.784, 93.385, -61.368, 16.961)","(641.212, 95.087, -25.714, 12.475)","(595.124, 92.281, -43.998, 20.454)","(561.39, 100.245, -13.35, 18.325)","(524.726, 99.943, -27.069, -0.548)","(481.895, 98.084, -36.926, -5.042)"
46,"(739.51, 258.08, 19.828, -13.709)","(767.861, 231.506, 35.617, -32.862)","(784.891, 200.826, 15.661, -33.889)","(795.048, 163.882, 20.075, -52.215)","(789.683, 124.357, -23.994, -44.037)","(766.053, 94.899, -70.821, -17.458)","(710.549, 88.72, -35.686, 10.08)","(663.626, 85.612, -59.418, -0.737)","(618.323, 85.9, -42.445, 4.024)","(573.525, 82.065, -44.209, -12.139)","(528.985, 77.426, -61.517, -1.316)","(482.912, 77.083, -56.035, -12.861)","(440.089, 77.821, -55.777, -0.749)","(397.093, 78.215, -46.699, 1.321)","(353.476, 78.139, -61.668, -0.378)","(306.275, 78.278, -61.215, -13.124)","(261.097, 78.321, -31.165, -5.927)","(217.787, 79.464, -29.935, -0.591)","(177.522, 79.405, -49.044, -2.743)","(139.127, 86.334, -33.635, 39.342)","(116.095, 126.868, -8.743, 57.503)","(102.411, 169.749, -17.834, 39.137)","(95.208, 213.884, 4.087, 29.422)","(88.552, 255.192, 5.25, 29.971)","(81.821, 296.886, 0.25, 28.287)","(74.783, 336.035, -3.904, 21.715)","(59.795, 364.035, -47.099, 13.675)","(None, None, None, None)","(None, None, None, None)"
47,"(364.936, 493.243, 27.929, 7.778)","(397.585, 487.323, 30.151, -19.654)","(434.099, 485.573, 55.796, 8.163)","(469.999, 485.638, 37.676, 14.698)","(503.363, 482.455, 44.344, -4.242)","(533.956, 478.38, 42.927, -2.984)","(562.86, 480.678, 50.88, -5.464)","(596.538, 483.38, 41.497, -14.625)","(628.613, 482.316, 23.955, -3.768)","(660.924, 482.831, 46.762, -13.584)","(691.375, 483.571, 38.827, 20.17)","(718.759, 492.536, 17.527, 4.751)","(746.923, 500.436, 20.578, 11.395)","(773.371, 509.307, 31.39, 28.478)","(787.539, 530.704, -2.38, 37.965)","(792.472, 571.02, 15.286, 34.594)","(798.128, 594.702, -3.468, 13.988)","(787.715, 626.74, -18.584, 15.732)","(786.444, 655.632, -30.557, 22.621)","(737.434, 659.056, -64.096, -9.344)","(686.632, 643.866, -45.107, -12.183)","(659.144, 636.121, -37.734, -6.812)","(659.144, 636.121, -37.734, -6.812)","(658.475, 636.04, -40.181, -4.827)","(655.656, 636.014, -56.944, 0.067)","(654.51, 636.038, -68.799, 1.435)","(648.841, 636.034, -71.823, 1.223)","(636.967, 636.058, -65.521, -0.105)","(613.524, 636.134, -64.851, -2.061)"
48,"(594.721, 356.762, 33.29, -17.097)","(629.123, 340.426, 42.492, -22.603)","(665.63, 326.552, 28.152, -15.341)","(695.484, 310.141, 27.152, -17.56)","(725.534, 291.178, 22.42, -33.117)","(750.298, 274.471, 8.48, -18.047)","(770.838, 261.985, 12.592, -1.227)","(787.383, 251.543, 27.128, -8.277)","(799.113, 238.029, 20.358, -10.636)","(806.484, 227.448, 15.717, -3.888)","(807.282, 218.103, 23.001, 3.009)","(813.84, 214.219, -0.145, -0.768)","(813.326, 215.952, 12.975, 13.329)","(815.765, 212.706, 12.989, -0.046)","(813.195, 210.886, 5.817, -18.903)","(811.031, 199.485, -15.536, -0.981)","(810.422, 169.142, 6.41, -18.26)","(810.358, 148.678, -11.564, -11.325)","(813.803, 117.554, -16.467, -44.608)","(802.336, 80.829, -10.246, -23.965)","(776.089, 65.624, -51.224, -24.498)","(734.887, 63.679, -38.61, -13.443)","(693.046, 62.828, -42.949, -3.365)","(650.457, 63.783, -40.164, -10.584)","(613.228, 60.678, -37.575, 7.301)","(575.069, 61.216, -39.844, -9.241)","(540.048, 61.021, -25.727, -1.899)","(504.224, 63.889, -41.018, -8.866)","(466.819, 62.83, -32.806, -13.937)"
49,"(281.546, 371.19, 29.843, -25.748)","(305.663, 362.217, 25.859, -0.831)","(329.306, 350.247, 24.911, 3.354)","(352.657, 346.883, 23.124, 8.795)","(378.863, 343.14, 35.831, -6.212)","(404.524, 336.752, 31.585, -6.63)","(432.596, 328.325, 37.645, -15.015)","(458.349, 322.512, 22.221, -2.916)","(487.244, 315.502, 34.253, -15.819)","(514.578, 311.066, 26.597, 8.472)","(544.647, 306.336, 16.792, -5.829)","(575.35, 301.062, 31.752, -4.336)","(605.047, 297.465, 17.56, 0.818)","(633.87, 293.608, 13.554, 5.513)","(659.078, 289.564, 13.542, -18.184)","(682.2, 283.439, 39.206, -17.305)","(704.706, 274.189, 36.125, -1.581)","(725.698, 261.579, 26.244, -9.998)","(749.409, 245.322, 30.767, -4.103)","(764.88, 230.799, 1.08, -12.47)","(774.597, 216.086, 0.187, 0.408)","(767.213, 203.122, -2.554, -22.42)","(763.622, 182.476, -15.601, -43.523)","(769.723, 160.825, 16.41, -30.277)","(779.511, 135.352, 3.069, -20.106)","(779.796, 94.402, -42.285, -6.752)","(746.943, 93.956, -18.496, 12.185)","(715.364, 90.616, -25.228, -7.992)","(684.654, 80.089, -44.029, -2.187)"
50,"(415.919, 270.23, 30.638, -10.455)","(454.29, 257.603, 28.739, -8.686)","(491.125, 251.57, 29.245, -5.116)","(524.286, 246.369, 23.816, 0.978)","(559.104, 238.947, 19.913, -12.967)","(592.25, 231.999, 28.185, 0.745)","(623.731, 226.392, 33.696, 5.652)","(647.367, 223.73, 31.548, -11.186)","(672.48, 215.801, 25.083, 5.651)","(698.556, 210.189, 41.357, 6.514)","(721.69, 204.14, 20.204, 1.015)","(745.951, 200.211, 1.037, 7.021)","(762.736, 204.466, 30.403, 0.92)","(778.861, 183.081, 11.308, -5.803)","(775.124, 147.824, -0.223, -42.459)","(776.033, 99.274, 11.277, -40.089)","(744.511, 81.528, -59.852, -20.354)","(702.006, 85.458, -33.159, 12.249)","(658.837, 95.159, -30.767, 0.09)","(623.764, 103.325, -20.926, 2.856)","(593.59, 108.065, -29.846, -9.842)","(567.437, 113.844, -32.897, -3.091)","(533.79, 102.298, -32.183, 2.977)","(495.492, 96.78, -25.242, 4.29)","(462.819, 97.178, -31.298, 3.433)","(426.079, 94.504, -39.38, -17.012)","(386.1, 93.527, -46.002, 12.472)","(344.529, 90.71, -47.127, -16.126)","(305.635, 90.442, -26.613, 12.591)"
51,"(346.892, 293.984, 21.44, 11.665)","(385.439, 290.381, 23.876, -12.116)","(421.513, 289.203, 13.05, 2.759)","(457.666, 279.806, 24.593, -6.676)","(494.768, 267.967, 21.734, -24.878)","(527.344, 259.485, 27.332, -12.009)","(564.126, 254.444, 37.02, -3.52)","(593.302, 249.604, 33.837, -8.948)","(626.778, 245.687, 43.227, -15.789)","(657.695, 239.682, 52.351, 6.24)","(685.554, 234.58, 33.737, 13.077)","(708.435, 230.637, 11.344, 11.553)","(730.221, 228.466, 22.969, 7.809)","(748.433, 223.525, 33.214, -0.001)","(767.785, 220.351, 4.79, -2.3)","(778.715, 220.75, -12.37, -12.259)","(786.992, 209.454, 8.211, -39.645)","(796.587, 191.962, -13.488, 2.903)","(798.585, 171.068, -1.424, -19.444)","(795.175, 154.321, 14.28, -14.347)","(812.94, 130.944, 0.647, -35.147)","(804.636, 98.335, -13.896, -24.794)","(787.028, 72.85, -34.322, -15.941)","(759.231, 63.083, -20.083, 7.093)","(721.48, 63.915, -23.417, -16.146)","(686.185, 61.327, -27.123, 13.935)","(647.513, 62.823, -20.023, -1.57)","(607.209, 60.199, -49.713, -17.216)","(567.691, 63.667, -45.309, -17.365)"
52,"(415.041, 187.876, 35.761, 10.968)","(452.183, 181.188, 23.589, -6.32)","(491.943, 173.373, 47.225, 7.121)","(530.382, 166.234, 37.322, -14.065)","(552.258, 166.002, 45.89, -2.159)","(568.973, 166.048, 40.169, -4.835)","(580.823, 166.113, 31.112, 3.374)","(599.076, 166.121, 47.524, 2.016)","(609.195, 166.167, 28.422, 3.556)","(633.869, 166.532, 45.985, 8.368)","(661.741, 166.905, 43.123, 8.103)","(689.795, 166.307, 44.435, 6.738)","(701.687, 166.026, 43.147, 0.03)","(713.832, 166.004, 22.599, -14.024)","(735.602, 168.872, 7.764, -16.212)","(751.254, 175.537, 26.879, 34.046)","(768.763, 186.106, 41.268, 7.916)","(778.173, 158.776, -0.314, 3.455)","(779.571, 131.487, 22.288, -45.687)","(781.666, 97.299, -41.544, 2.207)","(733.8, 95.4, -48.791, -6.86)","(697.495, 95.413, -38.572, -10.354)","(648.218, 104.667, -26.41, 16.779)","(627.557, 113.977, -20.199, 12.358)","(627.557, 113.977, -20.199, 12.358)","(627.557, 113.977, -20.199, 12.358)","(627.557, 113.977, -20.199, 12.358)","(627.557, 113.977, -20.199, 12.358)","(626.627, 113.998, -55.8, 1.222)"
53,"(722.391, 200.23, 9.695, -6.805)","(734.397, 189.891, 16.864, -13.978)","(749.269, 176.289, 9.346, -14.535)","(756.981, 166.198, 8.057, -10.885)","(759.4, 159.987, 10.125, -14.758)","(757.76, 149.493, -5.921, -7.428)","(756.033, 148.149, -7.183, -2.509)","(756.033, 148.149, -7.183, -2.509)","(757.277, 148.828, 2.679, -0.759)","(756.061, 144.024, -10.123, -7.115)","(756.449, 140.451, 3.296, -8.212)","(756.002, 135.346, -1.205, -4.722)","(756.722, 136.166, 6.115, -5.915)","(756.266, 129.599, -16.539, -13.568)","(756.011, 129.621, -15.331, 1.303)","(756.011, 129.621, -15.331, 1.303)","(756.011, 129.621, -15.331, 1.303)","(756.011, 129.621, -15.331, 1.303)","(756.011, 129.621, -15.331, 1.303)","(756.011, 129.621, -15.331, 1.303)","(756.011, 129.621, -15.331, 1.303)","(756.011, 129.621, -15.331, 1.303)","(756.011, 129.621, -15.331, 1.303)","(756.011, 129.621, -15.331, 1.303)","(756.011, 129.621, -15.331, 1.303)","(759.45, 152.906, 1.592, 21.089)","(765.627, 166.631, 12.101, 11.18)","(777.054, 178.647, 1.719, 29.311)","(781.023, 151.709, 1.982, -30.26)"
54,"(570.124, 324.034, 28.364, -15.637)","(596.215, 312.981, 25.146, -1.392)","(620.716, 308.737, 24.667, -7.755)","(643.464, 304.719, 22.769, 0.904)","(667.505, 300.663, 29.827, -6.421)","(691.505, 296.619, 20.115, -2.07)","(714.521, 295.242, 21.6, -6.374)","(735.798, 292.658, 20.479, -4.976)","(755.002, 290.311, 19.644, -3.392)","(770.323, 286.619, 16.551, -8.989)","(786.637, 281.121, 11.584, -6.409)","(799.667, 275.478, 8.499, -6.245)","(811.976, 268.063, 10.649, -6.677)","(819.615, 262.763, 2.005, -6.93)","(825.007, 259.034, 5.846, -7.1)","(827.44, 256.084, 3.596, -5.667)","(828.155, 250.482, -1.818, -9.413)","(828.244, 243.432, -1.829, -5.613)","(827.813, 237.028, 0.525, -4.418)","(826.604, 230.945, -2.016, -3.595)","(825.724, 225.21, -0.287, -5.765)","(822.302, 219.878, -1.772, -9.615)","(820.001, 218.685, -2.221, 0.596)","(815.618, 217.924, -1.846, -1.04)","(811.062, 214.703, -4.723, -3.875)","(808.225, 205.918, 5.78, -7.86)","(811.675, 188.938, -11.331, -13.691)","(808.809, 160.374, -11.066, -25.628)","(799.257, 120.345, 11.549, -31.938)"
55,"(560.143, 480.549, 15.59, 13.262)","(578.371, 491.275, 28.944, 14.128)","(609.345, 498.784, 35.736, 6.168)","(641.174, 508.102, 30.181, -8.112)","(670.542, 509.032, 28.889, -4.03)","(698.039, 512.609, 30.333, 5.217)","(732.374, 527.695, 26.776, -13.626)","(751.302, 530.69, 17.703, 9.441)","(763.897, 539.413, 12.052, 1.18)","(777.483, 551.553, 8.893, 6.271)","(797.436, 569.681, 12.514, 14.541)","(799.749, 599.609, -8.994, 35.694)","(786.632, 635.172, -9.729, 26.245)","(803.565, 660.483, 14.618, 16.334)","(802.716, 686.358, -0.946, 20.197)","(802.471, 693.737, -0.446, 1.926)","(796.235, 698.27, -10.917, 7.285)","(784.977, 701.096, -13.099, 2.086)","(773.712, 699.307, -11.791, -2.13)","(740.702, 698.695, -40.53, -12.536)","(698.501, 693.093, -41.422, -7.111)","(660.657, 692.384, -31.501, 1.493)","(627.434, 693.41, -33.675, -4.339)","(597.073, 689.748, -28.337, -3.455)","(568.227, 687.463, -27.537, -3.704)","(535.229, 686.875, -41.776, -3.576)","(495.945, 687.19, -40.987, 1.196)","(453.766, 686.723, -30.0, 10.118)","(409.921, 683.188, -38.457, -6.592)"
56,"(680.483, 447.835, 21.887, 12.634)","(701.066, 460.22, 20.62, 15.569)","(715.861, 473.681, 12.679, 9.203)","(728.376, 482.246, 11.831, 0.876)","(751.042, 484.863, 25.961, 0.353)","(775.339, 490.354, 17.331, 4.208)","(793.811, 492.829, 19.934, 0.981)","(807.265, 487.275, 8.562, -6.35)","(812.356, 491.281, 2.321, 3.717)","(816.027, 496.29, 1.532, 1.72)","(818.716, 499.994, 3.277, 3.288)","(818.953, 504.788, 0.679, 11.827)","(819.869, 510.579, 3.817, 5.541)","(820.512, 514.98, 0.455, 5.712)","(818.246, 518.641, -2.509, 7.686)","(814.166, 521.376, -4.131, 3.516)","(808.398, 524.305, -12.689, 10.501)","(805.743, 528.147, 0.042, 2.925)","(805.309, 525.624, -1.707, -5.295)","(800.552, 535.892, 3.715, 15.844)","(802.409, 555.176, -1.88, 27.937)","(805.049, 575.637, 0.524, 13.928)","(803.946, 584.706, -7.455, 5.503)","(797.722, 596.091, -2.332, 19.177)","(792.607, 615.869, -0.981, 12.596)","(792.024, 645.429, 8.509, 34.816)","(788.001, 666.392, -3.781, 14.635)","(780.031, 682.542, -16.017, 18.256)","(752.433, 691.624, -37.867, 6.385)"
57,"(507.831, 436.848, 20.326, -3.647)","(532.01, 433.037, 31.622, -8.306)","(562.235, 428.543, 38.094, 2.756)","(598.493, 431.367, 39.362, 5.951)","(640.186, 438.897, 44.561, -4.78)","(670.682, 431.78, 17.03, -4.509)","(684.15, 432.79, 14.859, 3.725)","(696.785, 433.173, 12.528, -1.908)","(708.714, 433.752, 10.718, 1.456)","(719.215, 436.186, 6.7, 3.958)","(728.899, 439.078, 11.538, 2.943)","(740.098, 444.896, 11.71, 5.088)","(748.499, 450.534, 7.647, 3.443)","(756.337, 455.984, 4.045, 6.485)","(761.164, 464.549, 3.583, 11.592)","(767.971, 476.515, 4.697, 12.025)","(772.412, 490.141, 1.739, 8.452)","(771.823, 496.542, -1.955, 7.03)","(770.675, 501.766, -4.503, 2.051)","(772.667, 511.491, 4.477, 0.321)","(777.916, 512.744, 5.876, 5.571)","(783.996, 524.129, 3.346, 19.086)","(783.929, 539.876, -4.014, 10.439)","(788.974, 546.79, 8.989, 17.029)","(795.522, 563.659, 4.402, 24.077)","(798.606, 593.903, -6.278, 34.051)","(790.795, 616.985, -8.589, 19.004)","(785.641, 632.95, -0.745, 11.086)","(790.57, 648.391, 0.172, 32.22)"
58,"(297.778, 442.032, 29.137, -3.603)","(327.862, 438.876, 24.36, 2.798)","(352.706, 439.352, 26.321, -9.013)","(378.901, 438.833, 23.287, -4.859)","(404.806, 435.185, 20.996, -3.568)","(430.529, 428.406, 20.773, -7.968)","(450.377, 420.745, 16.681, -1.149)","(468.253, 419.115, 19.471, -1.448)","(485.853, 418.686, 19.854, -3.0)","(503.68, 419.471, 19.342, 0.747)","(520.997, 421.783, 15.807, 6.07)","(538.44, 425.275, 19.515, 1.197)","(554.942, 430.292, 12.971, 2.324)","(570.256, 435.845, 13.451, 4.444)","(585.76, 442.533, 13.939, 10.361)","(601.552, 448.171, 17.153, 3.738)","(616.321, 453.749, 14.496, 8.159)","(631.395, 460.504, 15.387, 5.926)","(647.571, 466.482, 19.562, 5.079)","(662.566, 470.278, 14.496, 6.756)","(676.103, 472.985, 15.588, 1.18)","(687.966, 475.507, 8.246, 0.905)","(698.696, 477.124, 7.631, -0.123)","(707.524, 477.802, 11.046, 3.848)","(715.881, 479.415, 10.156, 2.356)","(724.077, 480.715, 10.583, 0.984)","(731.849, 482.131, 4.471, 1.969)","(738.839, 484.116, 4.126, -1.021)","(744.626, 486.248, 7.076, -0.076)"
59,"(416.036, 403.784, 20.272, 1.18)","(436.69, 407.115, 19.651, -0.665)","(460.312, 406.784, 22.868, -1.914)","(486.631, 409.706, 28.76, 8.52)","(514.759, 409.443, 28.83, 2.861)","(541.139, 411.022, 25.796, 3.868)","(565.158, 413.608, 21.777, 2.556)","(587.673, 416.625, 22.063, -2.149)","(609.076, 416.986, 24.074, 0.735)","(629.401, 418.837, 19.473, 4.658)","(647.432, 422.411, 18.492, 1.855)","(663.813, 426.782, 16.675, 4.309)","(681.083, 431.72, 19.485, 7.239)","(697.008, 437.172, 12.902, 4.756)","(710.787, 440.939, 13.628, -0.084)","(724.409, 444.141, 11.378, 3.212)","(736.153, 447.002, 11.749, 4.24)","(744.403, 450.7, 7.577, 6.008)","(753.078, 453.384, 8.641, 3.004)","(759.15, 456.425, 1.642, 1.017)","(762.937, 459.776, 3.856, 2.896)","(769.501, 465.166, 4.649, 3.904)","(775.435, 470.87, 9.25, 8.148)","(781.297, 475.503, 6.23, 0.643)","(787.568, 477.948, 7.52, -1.59)","(791.125, 478.827, 4.185, 3.538)","(792.665, 480.009, -0.452, 2.275)","(796.299, 482.189, 1.707, 4.069)","(800.58, 485.786, 2.045, 1.363)"
60,"(598.778, 530.709, 32.425, 7.112)","(630.97, 534.481, 33.654, 1.126)","(664.848, 535.844, 39.096, 2.121)","(696.941, 535.632, 37.102, 4.421)","(731.909, 541.518, 30.202, 5.123)","(765.118, 541.377, 27.603, 9.81)","(789.844, 550.119, 27.149, 14.978)","(804.999, 578.348, 2.596, 31.628)","(818.378, 613.171, 23.471, 30.752)","(823.996, 623.477, 1.78, 49.601)","(823.996, 623.477, 1.78, 49.601)","(823.996, 623.477, 1.78, 49.601)","(823.996, 623.477, 1.78, 49.601)","(823.996, 623.477, 1.78, 49.601)","(823.996, 623.477, 1.78, 49.601)","(823.996, 623.477, 1.78, 49.601)","(823.996, 623.477, 1.78, 49.601)","(823.996, 623.477, 1.78, 49.601)","(823.996, 623.477, 1.78, 49.601)","(823.996, 623.477, 1.78, 49.601)","(823.996, 623.477, 1.78, 49.601)","(823.996, 623.477, 1.78, 49.601)","(823.996, 623.477, 1.78, 49.601)","(823.996, 623.477, 1.78, 49.601)","(823.996, 623.477, 1.78, 49.601)","(823.996, 623.477, 1.78, 49.601)","(823.996, 623.477, 1.78, 49.601)","(823.517, 636.139, -2.991, 23.641)","(822.697, 655.547, 1.087, 18.755)"
61,"(349.016, 197.396, 35.546, 4.791)","(383.099, 197.6, 36.607, -4.289)","(420.722, 191.217, 35.32, -9.267)","(456.073, 184.467, 36.004, -9.178)","(485.616, 177.527, 22.54, -7.805)","(509.308, 170.468, 19.106, -8.516)","(535.118, 166.28, 21.4, -4.589)","(539.874, 166.017, 27.798, 0.037)","(539.874, 166.017, 27.798, 0.037)","(539.874, 166.017, 27.798, 0.037)","(543.857, 166.039, 18.903, -0.168)","(561.792, 168.123, 18.124, 3.652)","(579.79, 169.948, 19.138, -1.737)","(595.586, 174.854, 24.716, 2.177)","(615.101, 179.702, 16.089, 8.123)","(632.63, 181.799, 20.866, -1.082)","(650.307, 181.959, 15.069, 1.927)","(666.688, 182.043, 18.316, -4.781)","(683.259, 177.301, 14.395, -7.21)","(696.062, 176.975, 10.621, 1.383)","(706.637, 179.847, 10.626, 7.839)","(713.98, 180.573, 6.832, 1.142)","(720.267, 179.332, 12.728, -1.075)","(730.641, 182.593, 0.797, 7.968)","(738.753, 183.162, 10.666, 1.049)","(750.423, 188.34, 11.712, 8.822)","(758.872, 195.351, 11.437, 5.214)","(768.985, 201.532, 7.183, 5.654)","(761.943, 187.435, -6.791, -18.211)"
62,"(639.966, 419.795, 15.834, -1.471)","(658.564, 422.624, 16.499, 3.436)","(676.762, 425.323, 19.901, -1.181)","(695.892, 425.126, 20.933, -1.891)","(715.505, 425.379, 13.927, 4.641)","(732.879, 429.2, 18.919, 3.283)","(747.186, 434.041, 15.747, 5.244)","(758.933, 440.992, 12.175, 11.384)","(770.555, 450.146, 12.522, 4.855)","(779.929, 456.664, 8.199, 3.014)","(787.984, 463.437, 6.114, 3.921)","(794.289, 467.379, 5.61, 0.768)","(800.5, 470.507, 7.998, 0.492)","(806.004, 473.805, 2.974, 4.821)","(811.751, 476.387, 4.994, 4.494)","(813.954, 477.99, 2.689, -0.053)","(816.458, 478.034, 5.257, -0.025)","(818.103, 479.026, -2.77, -1.474)","(818.381, 482.145, -0.61, 3.888)","(818.597, 486.629, -1.744, 4.258)","(818.461, 490.959, -1.946, 8.388)","(817.809, 495.914, -4.268, 0.952)","(817.345, 501.039, 1.676, 8.292)","(817.651, 505.437, -3.549, -0.056)","(817.278, 510.584, -4.049, 4.025)","(817.778, 515.877, 2.304, 2.088)","(820.113, 520.222, 1.157, 1.809)","(819.914, 523.759, -1.339, 1.14)","(816.179, 529.135, -3.676, 8.339)"
63,"(524.829, 209.218, 43.186, 4.909)","(560.245, 210.052, 31.327, -1.859)","(592.666, 205.29, 30.733, -5.565)","(627.262, 197.764, 35.927, -10.722)","(663.508, 191.603, 27.34, -5.829)","(692.914, 185.525, 20.952, -6.421)","(715.918, 177.513, 13.852, 0.632)","(734.872, 178.677, 30.452, -3.852)","(756.911, 181.755, 34.531, 5.27)","(769.421, 179.153, 9.545, -11.526)","(780.749, 174.476, 11.273, 2.744)","(784.694, 169.089, 1.23, -2.854)","(785.965, 159.108, 19.245, -18.928)","(789.129, 157.905, -15.973, -9.497)","(794.562, 139.488, 5.376, -13.609)","(791.731, 132.85, 9.916, 3.777)","(791.045, 118.208, -11.327, 18.131)","(789.15, 125.274, 0.864, 18.029)","(797.525, 139.811, -4.352, 23.128)","(797.553, 140.71, 5.859, -12.156)","(794.101, 146.274, 5.013, 28.201)","(792.706, 163.463, -5.711, 20.355)","(799.314, 176.209, 5.124, -21.562)","(804.435, 159.705, 2.096, -6.953)","(808.914, 139.112, 4.093, -21.268)","(804.2, 117.866, -6.814, -26.659)","(794.428, 88.557, -15.568, -19.61)","(777.26, 74.975, -18.526, -8.089)","(751.769, 67.696, -30.884, -4.852)"
64,"(733.592, 521.047, 30.794, 23.913)","(766.195, 541.958, 31.934, 18.047)","(787.716, 575.662, 16.883, 38.713)","(795.958, 623.4, 2.006, 50.298)","(786.549, 659.18, -31.864, 19.761)","(748.159, 674.236, -40.965, 3.154)","(703.29, 674.861, -38.615, -0.239)","(660.476, 674.128, -46.468, -0.902)","(617.464, 675.105, -45.098, 3.535)","(575.84, 674.176, -43.545, 0.093)","(536.842, 675.247, -34.959, 2.712)","(500.541, 678.854, -36.302, 2.894)","(468.007, 680.847, -33.928, 2.761)","(433.552, 681.986, -32.74, 2.431)","(400.056, 681.64, -31.928, 0.856)","(367.719, 681.468, -34.873, 1.667)","(335.682, 681.21, -33.244, 0.625)","(302.342, 681.644, -32.953, -1.386)","(265.179, 683.5, -34.194, -1.385)","(229.249, 684.008, -32.917, -6.052)","(198.107, 683.85, -34.77, 7.08)","(173.788, 686.709, -14.532, 3.572)","(170.834, 683.328, -7.499, -5.955)","(135.937, 676.85, -35.862, -6.085)","(101.682, 663.965, -30.153, -14.984)","(81.192, 645.267, -16.418, -19.394)","(67.338, 625.261, -14.589, -24.102)","(52.616, 602.931, -15.769, -22.225)","(46.083, 591.002, -12.475, -23.598)"
65,"(260.095, 515.334, 20.59, 4.71)","(277.404, 519.312, 16.391, 5.159)","(291.706, 521.976, 11.754, 3.887)","(304.841, 526.931, 14.388, 8.927)","(317.055, 533.833, 10.136, 5.708)","(330.625, 538.988, 15.415, 5.448)","(347.05, 542.26, 19.045, 1.022)","(363.742, 543.012, 19.545, 1.617)","(380.927, 542.717, 18.236, 0.972)","(398.492, 541.266, 16.279, -2.376)","(417.919, 538.934, 16.998, -1.569)","(438.511, 536.947, 23.034, -4.862)","(458.586, 534.974, 20.186, -3.319)","(477.751, 533.532, 20.17, 2.177)","(496.904, 532.156, 19.225, 1.602)","(515.839, 531.408, 22.598, 2.014)","(535.113, 530.875, 22.092, -0.648)","(554.186, 530.334, 20.135, 1.479)","(572.897, 530.699, 20.144, 4.112)","(590.316, 532.157, 17.178, -0.463)","(606.935, 534.856, 16.569, 3.828)","(622.351, 538.231, 15.408, 0.172)","(634.717, 539.815, 10.431, -2.827)","(645.773, 539.445, 10.403, 1.619)","(656.433, 539.447, 10.76, -2.175)","(666.296, 539.258, 8.893, -1.501)","(673.911, 539.532, 5.286, -0.017)","(678.987, 539.952, 6.495, -3.15)","(684.972, 540.061, 2.832, 0.615)"
66,"(462.308, 266.282, 26.869, -23.882)","(489.752, 259.739, 38.102, -7.625)","(526.877, 252.007, 36.289, -8.435)","(562.238, 249.751, 39.249, -4.621)","(595.917, 246.115, 34.04, -1.516)","(628.283, 241.724, 34.828, -9.164)","(658.385, 233.217, 28.606, -8.667)","(682.946, 226.404, 27.908, -10.368)","(704.678, 217.448, 23.434, -15.002)","(727.586, 210.675, 32.653, 3.48)","(753.353, 212.676, 22.272, -15.015)","(774.848, 203.194, 6.901, 17.034)","(789.996, 197.785, 23.464, -40.706)","(800.578, 174.739, 20.701, -16.863)","(809.449, 156.099, 6.959, -29.516)","(812.774, 115.23, -11.52, -59.46)","(805.48, 73.174, -11.106, -26.182)","(786.997, 54.616, -23.916, -4.184)","(752.914, 51.629, -43.175, -0.214)","(710.713, 53.289, -39.513, 7.805)","(674.093, 55.298, -29.889, -1.956)","(645.103, 57.571, -27.383, -1.494)","(614.201, 57.921, -30.546, 2.95)","(584.304, 59.912, -34.071, 4.742)","(549.513, 61.714, -35.266, -1.227)","(514.067, 60.348, -29.902, 0.07)","(484.736, 59.673, -29.436, -2.517)","(458.139, 60.261, -25.601, -1.896)","(423.072, 60.144, -32.27, -1.677)"
