,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
50,"(634.431, 378.2, 27.143, -29.472)","(655.755, 339.617, 30.184, -27.209)","(677.428, 312.358, 35.66, -22.669)","(703.78, 289.501, 37.59, -29.274)","(727.525, 266.405, 36.083, -15.207)","(749.807, 252.618, 8.728, -8.459)","(769.839, 239.807, 18.886, -45.686)","(787.233, 220.772, 25.801, -30.514)","(795.286, 198.639, 8.11, -11.33)","(796.576, 174.813, 1.974, -25.147)","(791.96, 115.317, 8.406, -50.946)","(772.807, 86.668, -33.939, -26.222)","(722.17, 74.398, -52.404, -7.043)","(675.9, 66.138, -52.103, 3.368)","(627.739, 61.579, -50.853, -2.355)","(586.545, 62.857, -49.912, -5.863)","(539.211, 62.031, -34.627, 3.697)","(495.252, 57.88, -37.356, -8.262)","(455.506, 57.78, -28.039, 2.796)","(423.458, 57.721, -40.617, 3.397)","(386.97, 61.424, -47.676, 6.657)","(347.238, 62.52, -32.043, 0.916)","(307.422, 64.901, -33.583, 3.683)","(268.573, 66.5, -26.961, 5.139)","(233.21, 69.136, -44.333, 19.5)","(199.079, 68.45, -23.534, 7.9)","(160.099, 70.253, -59.552, 10.657)","(120.441, 89.344, -25.319, 26.832)","(90.549, 122.306, -36.002, 20.263)","(75.066, 154.744, 2.703, 33.453)","(67.763, 192.77, -2.524, 53.54)","(63.72, 234.024, 1.767, 36.865)"
51,"(406.173, 447.342, 30.38, -21.101)","(428.391, 440.591, 19.768, 4.29)","(449.501, 439.872, 44.722, -20.975)","(480.878, 424.454, 18.041, -30.221)","(509.539, 408.349, 20.981, -18.932)","(534.65, 394.67, 18.197, -23.164)","(557.962, 382.014, 15.588, 2.688)","(582.892, 369.166, 42.332, -26.058)","(606.087, 355.661, 10.072, -29.084)","(627.344, 337.664, 20.484, -6.539)","(652.519, 323.479, 33.676, -2.17)","(676.843, 308.331, 22.241, -12.256)","(704.126, 283.56, 28.755, -34.056)","(730.233, 270.067, 20.62, -15.269)","(751.08, 257.283, 31.461, -18.32)","(768.715, 240.984, 35.861, -17.025)","(790.043, 229.111, 26.533, -3.961)","(799.122, 217.43, -22.079, 4.093)","(804.467, 193.319, 17.612, -35.818)","(805.634, 157.247, -14.621, -45.838)","(808.016, 129.971, 3.149, -35.687)","(805.346, 101.118, 8.493, -17.014)","(790.176, 82.479, -36.529, -10.931)","(752.876, 79.998, -45.639, 17.862)","(724.552, 85.855, -32.1, -1.914)","(679.564, 95.518, -32.083, 0.507)","(648.134, 88.301, -20.305, -2.629)","(605.577, 78.337, -39.519, -19.383)","(554.55, 74.074, -54.397, -0.729)","(512.753, 74.754, -39.087, 3.906)","(469.105, 71.792, -57.288, -8.113)","(429.985, 71.851, -26.552, -2.793)"
52,"(356.353, 228.167, 27.888, -19.106)","(395.131, 220.406, 28.188, -17.469)","(432.69, 214.143, 24.621, -5.232)","(469.691, 208.945, 48.382, -10.759)","(505.677, 201.755, 39.432, -6.034)","(545.529, 200.52, 32.87, -9.024)","(584.433, 195.306, 43.014, -3.87)","(621.053, 191.255, 57.71, 3.565)","(657.376, 187.871, 46.772, -9.131)","(692.507, 188.496, 35.328, -15.432)","(723.852, 179.426, -5.511, -22.822)","(733.398, 174.764, 26.897, 11.917)","(750.469, 177.721, 28.594, -13.977)","(764.412, 177.232, 1.183, 2.273)","(774.081, 183.742, -2.332, 5.893)","(768.223, 158.318, 3.612, -17.386)","(773.928, 115.938, 9.103, -17.698)","(757.692, 84.625, -45.891, 2.424)","(711.745, 75.925, -19.743, -20.122)","(678.866, 68.106, -25.177, -17.808)","(637.182, 68.762, -44.834, -9.608)","(591.371, 70.777, -46.728, -17.511)","(550.22, 68.925, -50.396, 13.136)","(513.159, 67.572, -29.745, 2.784)","(474.593, 62.156, -41.625, -13.813)","(435.717, 60.124, -53.122, 16.005)","(397.664, 60.055, -41.376, 13.55)","(360.429, 61.099, -26.212, 1.385)","(321.394, 63.151, -29.087, -18.786)","(284.347, 63.216, -25.216, -5.164)","(250.994, 66.705, -22.736, 13.465)","(216.954, 71.46, -39.907, -3.475)"
53,"(350.629, 309.03, 21.406, -5.981)","(371.318, 301.346, 18.996, -9.986)","(393.479, 287.396, 14.705, -13.778)","(410.93, 272.704, 27.065, -11.403)","(435.774, 264.301, 27.716, -3.622)","(456.259, 259.5, 14.352, -6.342)","(468.203, 254.961, 2.296, -0.203)","(483.591, 251.938, 19.088, -0.644)","(502.281, 247.709, 21.824, -9.741)","(523.012, 238.763, 17.627, -3.487)","(544.65, 234.768, 28.188, -0.898)","(569.611, 233.923, 20.649, -1.027)","(588.307, 234.328, 13.202, 0.655)","(599.152, 233.384, 12.455, -6.452)","(610.184, 233.148, 12.35, 4.347)","(626.817, 234.103, 16.634, 0.259)","(644.276, 236.714, 13.417, 3.524)","(659.537, 239.263, 16.645, 4.452)","(677.541, 239.203, 21.826, -0.549)","(695.173, 238.312, 6.751, -7.575)","(704.403, 234.277, 7.09, -2.546)","(712.723, 233.158, 10.722, 1.416)","(724.589, 229.255, 10.674, -9.709)","(733.203, 229.986, 25.673, -5.752)","(753.866, 224.383, 15.877, -20.819)","(759.989, 222.324, 3.081, -8.467)","(768.857, 216.708, -3.108, 8.338)","(769.818, 195.313, 4.94, -36.319)","(776.018, 176.676, -9.691, -10.961)","(784.617, 163.457, -7.501, -7.729)","(787.975, 138.041, 1.261, -35.358)","(786.109, 112.838, -9.077, -22.553)"
54,"(291.66, 482.171, 27.263, 5.677)","(316.988, 484.792, 21.165, -0.691)","(341.296, 483.013, 28.017, -3.7)","(366.908, 478.187, 21.967, -3.473)","(391.668, 474.541, 21.444, -5.151)","(416.006, 470.872, 25.335, -5.451)","(439.018, 467.692, 25.243, -7.102)","(462.169, 464.365, 21.521, -2.748)","(486.906, 461.704, 20.947, -4.947)","(510.208, 460.338, 25.084, -5.041)","(531.161, 458.216, 18.486, -0.016)","(550.744, 458.936, 16.975, -0.363)","(570.394, 461.694, 19.604, 1.069)","(590.204, 465.297, 22.022, 1.445)","(610.185, 469.76, 21.818, 8.474)","(630.316, 474.481, 19.898, 9.025)","(650.054, 479.095, 16.536, 3.843)","(669.849, 483.678, 15.905, 5.992)","(688.567, 487.585, 21.353, 1.119)","(706.263, 489.898, 21.079, 2.299)","(723.569, 493.446, 17.541, -0.058)","(737.983, 497.391, 14.696, 6.702)","(752.017, 503.265, 11.412, 7.325)","(766.279, 510.213, 16.266, 6.755)","(781.217, 524.876, 22.889, 37.702)","(792.433, 551.834, 14.962, 30.847)","(795.86, 582.63, 0.356, 17.048)","(790.931, 615.984, 6.121, 32.871)","(796.518, 645.662, 12.36, 39.975)","(777.461, 653.599, -29.74, 15.548)","(748.746, 654.4, -17.497, 15.791)","(717.098, 651.82, -23.67, 4.256)"
55,"(678.565, 218.119, 24.869, -3.578)","(703.909, 209.867, 19.704, -11.783)","(721.249, 199.083, 13.858, -10.505)","(734.159, 189.45, 9.385, -9.869)","(744.32, 186.423, 11.589, 2.817)","(761.816, 181.408, 13.304, -8.13)","(778.519, 179.502, 12.879, -51.102)","(794.274, 144.577, 4.698, -36.884)","(806.343, 100.646, 4.755, -41.698)","(808.382, 74.605, -2.55, -12.863)","(805.464, 67.856, -0.171, -3.986)","(803.734, 64.155, -1.706, -3.992)","(798.789, 58.667, -8.98, -4.389)","(799.87, 58.845, 7.214, 9.39)","(806.257, 61.445, 5.751, 5.118)","(808.069, 61.178, 8.164, 5.094)","(805.208, 59.786, -11.973, -5.532)","(792.206, 56.841, -17.407, 4.463)","(782.626, 57.579, 3.502, -6.106)","(782.13, 59.716, -6.517, -5.865)","(782.282, 56.904, 7.187, 2.206)","(784.658, 58.833, 2.87, -3.671)","(781.156, 58.121, -26.411, -16.717)","(757.408, 49.452, -19.138, 0.165)","(736.562, 51.75, -26.311, 1.328)","(710.443, 51.819, -52.327, 7.657)","(659.431, 56.201, -50.992, 10.312)","(623.395, 56.269, -47.999, -7.215)","(590.467, 58.707, -37.408, 3.152)","(551.882, 61.741, -39.4, 15.367)","(516.593, 60.459, -27.848, -13.575)","(476.713, 61.391, -38.235, -12.748)"
56,"(547.049, 515.057, 28.118, 1.427)","(576.422, 517.668, 28.799, 0.196)","(605.1, 517.273, 28.611, -2.225)","(635.083, 519.015, 31.128, 3.821)","(667.23, 524.11, 29.896, 9.633)","(696.474, 532.982, 27.294, 9.17)","(724.256, 537.38, 23.841, 4.416)","(748.893, 542.622, 28.323, 4.49)","(772.797, 554.254, 16.331, 24.44)","(782.734, 582.662, -5.265, 25.378)","(774.541, 608.279, 0.682, 23.501)","(779.961, 635.414, 12.546, 27.731)","(783.36, 653.167, -13.387, 4.718)","(765.299, 672.696, -28.002, 33.715)","(729.039, 683.916, -35.29, 6.713)","(698.611, 685.281, -31.04, -5.545)","(667.988, 684.041, -32.548, -1.995)","(632.53, 685.305, -35.951, -0.794)","(599.522, 684.98, -29.749, 1.479)","(567.273, 684.196, -32.352, -0.745)","(530.419, 682.442, -38.072, -3.081)","(496.695, 683.285, -31.503, -0.647)","(461.615, 684.29, -37.84, -2.975)","(426.081, 684.135, -34.21, 0.791)","(395.314, 684.102, -27.073, -1.331)","(365.08, 684.068, -35.38, -0.448)","(323.691, 683.453, -38.269, -4.52)","(286.256, 681.87, -35.531, -12.763)","(247.546, 681.884, -48.325, -15.893)","(214.773, 680.248, -29.563, 7.102)","(175.737, 683.134, -46.951, -4.165)","(130.863, 660.964, -41.537, -32.352)"
57,"(509.584, 262.992, 32.344, -2.958)","(542.408, 258.515, 36.578, -6.978)","(578.135, 255.504, 40.444, -8.36)","(609.388, 248.431, 27.204, -4.014)","(632.661, 244.617, 26.159, -3.393)","(659.572, 240.981, 25.88, -2.974)","(685.07, 233.651, 16.112, -5.249)","(709.997, 229.579, 31.325, -0.386)","(732.874, 228.166, 25.972, -9.502)","(749.769, 216.572, 20.028, -14.701)","(778.361, 196.853, 22.373, -6.267)","(794.124, 189.538, 2.109, -22.872)","(800.039, 185.176, -4.039, -2.041)","(796.277, 160.504, -3.516, -45.669)","(802.225, 131.246, 16.381, -16.408)","(809.342, 102.06, 8.307, -17.057)","(810.932, 83.646, -5.895, -8.789)","(816.079, 71.26, 12.572, -20.239)","(827.516, 67.321, 8.126, -0.139)","(831.119, 65.774, 2.254, -3.813)","(832.938, 65.733, 3.553, 1.836)","(832.412, 67.486, 1.846, 5.008)","(831.842, 67.459, -2.256, -0.0)","(830.545, 68.027, -3.191, -1.88)","(825.087, 69.134, -10.9, 4.181)","(817.16, 67.596, -2.883, -2.637)","(809.301, 71.648, -31.265, 20.819)","(789.119, 62.486, -28.168, -4.467)","(760.642, 56.247, -32.19, 11.069)","(718.251, 57.691, -35.365, 13.217)","(686.216, 62.801, -21.819, 9.599)","(655.977, 64.668, -43.134, 13.822)"
58,"(401.16, 283.728, 23.851, -5.169)","(428.741, 281.307, 30.197, -12.535)","(457.895, 273.499, 31.118, -2.406)","(484.761, 275.749, 24.315, 0.746)","(502.748, 273.438, 13.473, -7.576)","(515.994, 269.193, 20.773, -7.325)","(535.947, 260.782, 19.477, -13.932)","(557.737, 252.043, 30.944, -11.18)","(584.474, 242.342, 29.327, -10.228)","(609.195, 231.43, 25.188, -15.952)","(632.93, 219.873, 21.447, -13.924)","(660.071, 211.768, 31.638, -6.016)","(688.815, 208.888, 21.223, -8.484)","(713.515, 201.687, 25.796, -3.61)","(732.984, 202.14, 5.766, 9.318)","(751.51, 202.865, 36.917, 0.629)","(773.364, 186.162, 3.333, -13.909)","(778.818, 151.957, 4.726, -50.357)","(774.353, 122.393, -10.575, -25.398)","(768.775, 106.947, -13.738, 0.359)","(753.549, 101.391, -18.276, 10.273)","(738.246, 90.808, 9.483, -13.471)","(740.931, 92.911, -11.67, -8.38)","(734.66, 81.765, -24.663, 6.844)","(709.07, 75.007, -18.243, -20.653)","(704.692, 73.148, 6.287, 21.768)","(714.092, 75.66, -1.862, 9.251)","(728.114, 81.841, 33.989, 5.551)","(748.98, 91.657, -6.432, -20.114)","(757.926, 78.176, 19.292, -30.054)","(774.281, 70.298, 19.762, 1.356)","(724.957, 62.595, -51.762, -0.82)"
59,"(722.291, 534.913, 29.052, 8.505)","(750.763, 538.644, 24.693, 5.149)","(774.318, 541.608, 16.006, 15.929)","(795.376, 573.062, 16.821, 25.733)","(803.539, 608.745, 1.66, 43.018)","(810.082, 649.117, 6.871, 36.791)","(810.283, 670.984, -6.473, 11.987)","(801.888, 681.912, -7.442, 8.155)","(787.545, 689.664, -21.648, 3.944)","(761.421, 692.539, -32.561, 2.56)","(721.309, 686.548, -40.177, -7.7)","(684.231, 683.471, -34.609, -5.232)","(646.791, 681.587, -40.245, -1.988)","(610.417, 681.959, -38.529, 1.407)","(573.684, 681.311, -39.311, -2.698)","(537.074, 681.315, -39.916, -0.837)","(501.38, 681.508, -36.526, 2.708)","(466.388, 681.454, -33.14, 3.364)","(432.146, 681.478, -34.505, 3.796)","(398.4, 682.005, -35.907, -1.528)","(366.357, 682.298, -34.329, -3.218)","(333.933, 681.4, -32.39, 2.145)","(302.052, 681.061, -32.087, -0.118)","(271.791, 680.941, -30.461, 0.433)","(242.063, 680.684, -32.566, 1.626)","(214.843, 680.024, -28.779, 7.527)","(190.309, 684.028, -17.537, -7.628)","(171.36, 673.2, -29.024, -15.487)","(133.229, 647.261, -39.441, -27.118)","(117.274, 606.877, -28.57, -30.483)","(107.506, 562.758, -5.62, -50.554)","(100.632, 522.471, 4.061, -50.096)"
60,"(403.752, 227.802, 17.509, -12.499)","(432.756, 216.645, 29.196, -12.275)","(465.589, 205.423, 34.594, -15.207)","(495.779, 190.863, 26.772, -16.246)","(522.59, 172.239, 29.252, -15.727)","(530.523, 166.011, 19.82, -19.184)","(530.523, 166.011, 19.82, -19.184)","(531.052, 166.002, 31.73, -0.526)","(531.052, 166.002, 31.73, -0.526)","(531.052, 166.002, 31.73, -0.526)","(531.052, 166.002, 31.73, -0.526)","(531.356, 166.09, 2.538, 0.821)","(544.681, 170.532, 11.823, 6.799)","(560.674, 175.538, 15.373, 1.858)","(578.309, 178.558, 20.382, -0.168)","(595.465, 179.421, 17.585, -1.335)","(611.506, 180.597, 15.359, -0.811)","(628.753, 180.803, 17.799, 3.154)","(644.362, 180.227, 9.413, -2.993)","(656.308, 181.774, 8.855, -7.834)","(666.724, 176.258, 9.703, -0.716)","(678.945, 175.772, 16.634, 3.54)","(693.412, 175.458, 16.08, 1.784)","(704.119, 173.958, 8.304, 5.838)","(713.613, 173.942, 11.254, -2.092)","(721.984, 174.356, 8.196, 2.671)","(728.765, 172.642, 4.709, 3.054)","(728.272, 167.736, -6.636, -5.771)","(732.544, 166.42, 2.415, 5.309)","(749.345, 180.652, 16.937, 13.711)","(771.869, 188.282, 21.062, 16.125)","(782.208, 145.385, 3.383, -58.1)"
61,"(710.56, 194.761, 28.055, -8.85)","(731.308, 183.757, 22.082, -19.467)","(750.472, 172.573, 13.554, -9.269)","(760.243, 163.855, 4.412, -10.005)","(760.01, 153.015, -1.384, -12.712)","(756.694, 144.607, -5.892, -8.522)","(756.013, 142.618, -0.066, -6.702)","(756.013, 142.618, -0.066, -6.702)","(756.013, 142.618, -0.066, -6.702)","(756.013, 142.618, -0.066, -6.702)","(756.013, 142.618, -0.066, -6.702)","(756.013, 142.618, -0.066, -6.702)","(756.013, 142.618, -0.066, -6.702)","(756.013, 142.618, -0.066, -6.702)","(756.013, 142.618, -0.066, -6.702)","(756.013, 142.618, -0.066, -6.702)","(756.013, 142.618, -0.066, -6.702)","(756.013, 142.618, -0.066, -6.702)","(756.013, 142.618, -0.066, -6.702)","(756.013, 142.618, -0.066, -6.702)","(756.066, 144.119, 1.779, 18.45)","(756.022, 144.403, -9.198, -6.552)","(756.017, 146.747, 0.47, 19.638)","(756.044, 149.675, -4.367, -3.857)","(756.007, 149.888, -2.199, 12.811)","(758.24, 152.542, 6.82, -0.287)","(762.56, 152.348, -6.157, 4.257)","(763.484, 148.48, -6.384, -12.861)","(756.16, 140.753, -8.16, -1.0)","(756.28, 147.706, 12.869, 19.098)","(759.718, 163.2, 14.304, 21.124)","(764.864, 178.803, 23.289, 31.919)"
62,"(401.519, 565.565, 28.913, 12.156)","(429.913, 570.024, 25.485, 0.381)","(453.308, 570.547, 21.29, -1.473)","(472.825, 568.762, 19.121, -1.905)","(493.508, 565.908, 20.135, -4.264)","(517.304, 564.701, 23.132, 0.152)","(541.607, 564.241, 22.935, -2.071)","(568.267, 564.157, 32.425, 4.356)","(597.4, 567.27, 26.868, 3.681)","(622.18, 572.684, 25.064, 8.621)","(641.74, 578.141, 19.624, 8.349)","(657.463, 580.304, 14.846, 1.664)","(673.461, 580.889, 20.494, 0.151)","(690.33, 581.343, 18.773, -2.607)","(705.799, 582.968, 8.228, -0.961)","(717.203, 581.709, 14.109, -5.952)","(725.212, 579.789, -1.996, -2.654)","(728.216, 571.887, 13.666, -0.093)","(736.325, 568.27, 8.987, -1.977)","(742.695, 566.408, 0.378, -1.593)","(754.619, 559.038, 21.32, -8.612)","(771.329, 559.272, -1.445, 24.174)","(772.323, 587.498, -0.724, 24.866)","(776.57, 610.08, 4.087, 20.341)","(784.25, 635.481, 11.574, 29.947)","(782.975, 654.537, -16.714, 5.79)","(759.327, 661.587, -25.186, 6.209)","(732.425, 663.203, -23.377, -0.473)","(706.24, 661.239, -23.395, -0.849)","(678.861, 657.421, -53.368, -8.524)","(640.925, 655.753, -20.019, 13.801)","(603.462, 655.571, -46.338, -11.796)"
63,"(235.897, 192.727, 13.685, 4.237)","(251.939, 198.4, 14.932, 7.377)","(269.995, 202.795, 18.053, 3.382)","(288.766, 206.672, 17.894, 5.786)","(307.967, 211.651, 18.894, 4.875)","(329.319, 215.02, 20.631, 7.174)","(351.737, 218.616, 22.249, 0.822)","(376.707, 219.341, 28.279, 1.91)","(402.262, 216.805, 28.111, -5.741)","(425.779, 212.855, 19.205, -6.577)","(445.996, 209.908, 15.309, 1.21)","(464.489, 209.802, 17.304, -0.601)","(486.728, 208.345, 23.996, -3.477)","(506.685, 206.508, 15.654, 0.541)","(524.892, 205.95, 19.223, -0.465)","(543.131, 204.902, 15.127, -2.007)","(561.704, 203.941, 20.156, -0.697)","(580.838, 202.333, 19.108, -3.677)","(600.246, 199.669, 24.1, 0.347)","(618.066, 199.231, 13.541, -2.363)","(633.846, 199.169, 12.98, 2.705)","(649.725, 198.628, 15.907, -1.992)","(664.14, 197.1, 16.42, 1.046)","(678.347, 197.457, 15.56, 6.678)","(691.198, 200.36, 10.071, -0.808)","(704.664, 202.232, 13.858, 3.472)","(717.605, 202.204, 4.061, 0.155)","(729.08, 203.145, 21.662, -0.223)","(741.892, 200.864, 12.781, 1.245)","(761.629, 205.904, 21.099, 9.225)","(773.3, 209.006, -2.126, -4.478)","(777.998, 199.016, 17.38, -5.812)"
64,"(525.744, 420.91, 24.903, -20.884)","(547.992, 402.37, 22.731, -17.083)","(569.442, 382.393, 24.412, -16.95)","(593.165, 363.544, 24.823, -21.563)","(619.806, 349.19, 26.167, -14.178)","(644.974, 340.75, 16.253, -7.47)","(662.103, 330.273, 19.56, -7.508)","(679.582, 321.184, 17.273, -1.981)","(695.033, 321.04, 18.813, -10.079)","(718.104, 307.719, 24.448, -14.001)","(736.494, 298.029, 8.561, 1.839)","(748.422, 293.635, 4.833, 5.343)","(756.63, 285.911, 10.385, -4.477)","(766.835, 285.667, 19.912, -12.382)","(775.538, 279.865, -1.793, -8.362)","(778.779, 277.008, 4.31, -1.432)","(784.55, 271.469, 9.573, -6.11)","(788.491, 262.842, 5.114, -6.518)","(793.109, 253.865, 4.425, -14.872)","(793.017, 248.705, -0.198, -4.586)","(789.746, 244.463, -5.6, -11.185)","(791.087, 230.108, 0.026, -11.476)","(793.587, 214.784, 7.494, -22.359)","(797.618, 192.436, 2.541, -22.709)","(800.39, 169.956, 8.309, -17.988)","(804.755, 146.621, 4.15, -27.829)","(804.202, 118.216, 2.559, -18.583)","(806.91, 97.021, 9.263, -23.523)","(811.464, 78.632, -6.603, -17.553)","(808.622, 67.894, -1.56, -9.965)","(810.554, 64.283, 8.201, 5.622)","(790.365, 62.112, -26.256, -1.44)"
65,"(287.741, 281.192, 25.786, 10.484)","(309.704, 286.301, 15.138, 1.973)","(327.789, 286.907, 14.653, -1.118)","(341.95, 287.049, 12.412, -0.416)","(358.608, 280.601, 14.887, -9.971)","(377.459, 273.341, 14.216, -4.84)","(396.222, 267.283, 17.225, -3.443)","(417.904, 263.049, 24.412, -6.859)","(439.022, 259.711, 19.711, -4.788)","(459.331, 257.357, 19.089, -4.812)","(475.619, 257.265, 12.689, -0.12)","(492.63, 256.594, 18.327, -3.581)","(511.435, 253.908, 15.963, 0.454)","(526.758, 253.827, 16.209, 3.78)","(543.094, 253.802, 15.796, -1.268)","(560.32, 253.352, 12.259, 0.023)","(577.472, 253.157, 10.711, 1.953)","(594.557, 251.783, 12.902, 2.405)","(611.246, 250.018, 14.51, -1.476)","(626.175, 248.936, 19.131, -7.594)","(642.283, 246.024, 19.298, -5.37)","(655.904, 244.324, 5.95, 4.381)","(669.088, 241.813, 11.441, -2.212)","(681.323, 238.974, 4.709, 5.334)","(693.289, 237.573, 9.841, 4.463)","(704.802, 236.951, 6.138, 6.638)","(715.17, 235.109, 5.389, 7.725)","(723.322, 233.511, -0.196, -0.165)","(729.244, 227.964, 2.593, -6.562)","(730.659, 224.88, 6.321, -5.007)","(731.608, 221.818, 0.388, 1.516)","(741.656, 217.947, 0.619, 14.6)"
66,"(306.167, 567.309, 18.275, -0.998)","(321.74, 565.122, 15.259, 0.938)","(341.615, 562.605, 22.492, -2.047)","(363.4, 561.076, 23.358, -3.873)","(386.582, 560.454, 22.774, -3.373)","(410.636, 560.532, 26.191, 2.147)","(435.125, 560.96, 22.141, 0.288)","(459.407, 561.776, 21.134, 2.087)","(482.439, 561.619, 23.319, -3.153)","(503.476, 560.149, 16.275, -1.813)","(523.243, 557.711, 19.625, -4.003)","(540.321, 555.331, 13.714, -8.051)","(558.091, 552.243, 20.679, 0.309)","(578.966, 550.386, 21.463, 1.804)","(599.34, 549.803, 22.246, -3.953)","(619.807, 549.717, 21.028, 2.562)","(640.17, 549.829, 22.272, 1.448)","(658.707, 550.419, 17.901, -1.957)","(675.296, 550.322, 19.132, 1.125)","(688.233, 551.55, 11.955, -1.472)","(699.092, 551.941, 10.802, 4.928)","(710.984, 555.434, 7.96, 2.687)","(721.772, 556.533, 8.643, -0.592)","(732.676, 553.981, 12.961, -3.437)","(743.348, 553.014, 7.467, 0.272)","(750.647, 551.575, 7.623, -5.458)","(761.581, 545.37, 13.344, -5.645)","(771.98, 552.322, -0.935, 14.363)","(773.323, 569.635, -0.496, 15.319)","(775.268, 585.396, 0.626, 17.146)","(779.332, 600.471, 4.343, 14.963)","(784.318, 620.641, 2.39, 21.033)"
67,"(429.043, 482.059, 24.551, 2.721)","(453.06, 484.03, 26.217, 7.485)","(480.223, 486.343, 32.901, -5.554)","(508.029, 483.625, 24.985, 0.895)","(534.384, 485.225, 27.311, 1.928)","(562.139, 487.395, 27.106, 3.12)","(591.67, 488.88, 33.314, -0.789)","(621.895, 491.178, 32.153, 1.436)","(653.253, 492.699, 28.692, -0.801)","(680.22, 493.895, 24.346, 3.762)","(707.714, 496.616, 23.99, 1.614)","(736.739, 500.228, 28.956, 2.063)","(767.398, 506.983, 26.698, 7.014)","(792.277, 520.65, 19.748, 15.281)","(806.873, 536.141, 8.892, 8.223)","(815.229, 542.14, 10.889, 1.284)","(822.879, 539.522, 2.896, -4.916)","(819.232, 531.792, -4.643, -5.905)","(814.963, 528.248, -2.037, -4.623)","(810.002, 527.067, -6.787, 2.979)","(803.092, 532.695, -2.24, 12.472)","(810.318, 546.502, 9.611, 12.518)","(815.412, 558.893, 3.531, 8.422)","(812.645, 568.9, -3.609, 8.548)","(804.732, 582.358, -6.798, 16.328)","(797.313, 608.427, -3.545, 25.697)","(798.652, 635.844, 0.453, 27.758)","(792.743, 657.543, -13.551, 8.879)","(770.114, 669.118, -31.069, 8.296)","(739.843, 672.861, -32.97, 4.866)","(709.852, 674.131, -30.723, -4.374)","(680.147, 673.539, -30.622, 0.432)"
68,"(212.139, 166.002, 6.565, -9.672)","(213.275, 166.012, 14.12, -3.11)","(224.927, 166.227, 18.886, 2.296)","(240.839, 166.952, 16.105, 4.397)","(256.514, 167.93, 14.652, -0.322)","(272.105, 169.388, 15.014, 1.25)","(287.065, 171.605, 16.075, 1.355)","(299.793, 174.328, 10.194, 3.202)","(312.119, 177.423, 9.121, 5.438)","(327.018, 181.859, 18.209, 7.611)","(343.709, 185.997, 14.646, 5.598)","(361.629, 189.324, 19.792, -0.099)","(380.049, 191.836, 21.439, 5.012)","(398.386, 193.714, 21.061, -0.063)","(416.848, 195.897, 20.058, 3.418)","(434.453, 196.762, 19.623, 2.895)","(451.73, 197.043, 15.203, 1.558)","(468.733, 197.406, 17.754, 5.149)","(486.018, 198.553, 19.963, 2.24)","(502.798, 197.914, 16.963, 3.338)","(519.078, 198.841, 16.339, 3.946)","(534.896, 200.73, 18.431, -0.817)","(550.736, 202.747, 18.224, 4.442)","(566.282, 205.135, 17.231, -0.378)","(582.044, 206.528, 14.478, -0.237)","(597.317, 207.436, 14.564, 3.266)","(612.134, 210.294, 16.231, 6.396)","(626.908, 212.053, 11.435, -0.384)","(639.168, 211.118, 14.442, -2.838)","(650.357, 210.447, 12.776, -2.125)","(660.576, 210.882, 10.057, 0.206)","(670.51, 210.214, 11.576, 3.239)"
69,"(481.433, 427.12, 22.955, -15.812)","(506.364, 409.35, 29.264, -18.084)","(528.872, 396.359, 26.148, -15.634)","(557.447, 386.237, 30.358, -7.2)","(579.83, 381.146, 9.416, 1.059)","(596.626, 374.125, 25.235, -8.158)","(619.713, 358.12, 12.27, -15.267)","(642.177, 345.404, 18.388, -0.922)","(658.291, 342.42, 15.161, -4.64)","(672.805, 336.392, 12.932, -8.958)","(689.459, 329.345, 20.936, -4.565)","(705.892, 323.311, 16.91, -3.937)","(717.146, 321.054, 10.066, -7.321)","(724.174, 315.951, 7.881, -1.199)","(728.504, 312.842, 2.638, -2.84)","(735.423, 304.541, 6.781, -5.213)","(741.116, 298.989, 7.609, -5.06)","(747.566, 293.008, 5.288, -11.862)","(751.405, 281.956, 1.855, -13.847)","(753.667, 272.882, 4.363, -4.947)","(758.116, 264.217, 10.704, -9.692)","(765.404, 257.115, 9.79, -6.635)","(771.43, 249.606, 9.419, -1.971)","(779.089, 242.568, 5.324, -6.524)","(782.78, 236.543, 2.528, -1.838)","(788.009, 233.592, 3.492, -0.609)","(790.099, 236.292, 2.665, 10.207)","(784.672, 229.005, -7.189, -10.206)","(781.303, 224.374, 3.84, -6.262)","(788.902, 216.383, 10.045, -5.334)","(802.881, 199.123, 12.309, -23.578)","(807.776, 179.588, 3.445, -4.432)"
