,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
41,"(462.426, 221.509, 48.762, -11.015)","(509.753, 207.32, 36.632, -20.058)","(546.898, 199.418, 43.279, -21.937)","(574.272, 197.563, 25.057, 2.771)","(605.146, 203.419, 50.158, 12.094)","(646.572, 200.659, 40.049, 5.975)","(681.676, 188.004, 21.229, -5.226)","(701.289, 188.081, 26.205, 15.882)","(738.351, 189.686, 18.02, 7.567)","(751.953, 184.288, 20.914, -5.305)","(766.597, 183.072, 24.86, -10.948)","(773.027, 178.878, 20.423, -7.322)","(786.48, 158.582, 5.858, -16.999)","(789.598, 121.598, 23.637, -39.896)","(791.018, 87.704, -40.561, -27.126)","(747.057, 65.011, -52.578, -4.039)","(699.619, 69.379, -45.841, 13.312)","(654.46, 71.668, -27.578, -19.436)","(612.699, 65.516, -44.111, -5.033)","(568.839, 63.921, -51.821, -13.259)","(524.203, 67.088, -50.584, 8.498)","(480.1, 69.246, -37.314, -8.444)","(439.113, 71.787, -27.877, 8.922)","(397.27, 71.508, -43.127, -14.798)","(357.216, 70.395, -51.653, -1.314)","(317.842, 69.953, -26.845, -2.478)","(275.126, 72.153, -46.841, -14.941)","(235.464, 74.508, -29.256, 9.363)","(194.603, 76.907, -37.711, 12.75)","(148.307, 74.704, -62.836, 2.104)","(114.882, 108.107, -40.566, 43.43)","(98.111, 147.709, -17.868, 49.025)"
42,"(279.506, 538.263, 7.196, 1.323)","(308.072, 548.527, 19.761, 8.496)","(338.524, 556.799, 46.102, 0.008)","(370.581, 558.671, 26.054, 13.904)","(405.006, 559.76, 38.336, 14.962)","(439.161, 559.02, 40.582, -5.106)","(472.901, 558.521, 30.169, -15.06)","(501.299, 553.594, 14.867, -12.396)","(531.478, 550.062, 23.043, -12.767)","(559.025, 543.528, 44.066, 1.126)","(590.224, 532.383, 33.162, 3.086)","(622.097, 530.959, 38.137, -5.511)","(651.91, 527.463, 23.632, -0.809)","(681.594, 521.342, 11.037, -17.11)","(703.109, 519.329, 17.51, -2.943)","(726.502, 517.28, 26.934, 3.67)","(749.902, 514.522, 29.618, 12.107)","(770.534, 524.194, 4.655, 9.814)","(785.722, 544.888, 9.77, 19.934)","(794.068, 584.058, 2.163, 61.98)","(792.099, 613.364, 4.348, 7.287)","(788.747, 643.294, -8.443, 29.136)","(761.654, 653.668, -22.432, -12.856)","(718.434, 661.561, -52.905, -3.582)","(674.014, 656.447, -27.44, -13.851)","(642.778, 659.458, -31.513, 22.119)","(598.753, 668.598, -45.938, 13.405)","(560.513, 666.094, -36.848, 8.12)","(521.265, 661.904, -23.345, -17.303)","(482.839, 659.497, -22.475, 12.544)","(444.297, 661.29, -32.333, 5.905)","(407.61, 664.14, -38.299, 21.344)"
43,"(715.362, 497.59, 29.493, 40.221)","(762.282, 521.494, 56.528, 16.046)","(793.218, 546.833, 2.44, 49.343)","(803.702, 579.046, 14.71, 26.839)","(802.632, 628.574, 15.38, 55.41)","(787.024, 666.729, -19.411, 9.504)","(740.595, 684.888, -46.428, -5.28)","(690.094, 687.223, -47.728, 6.125)","(641.763, 683.176, -35.53, 9.677)","(595.538, 680.646, -50.793, -3.473)","(548.379, 678.934, -53.695, -12.181)","(502.654, 676.618, -55.903, -16.627)","(457.188, 674.44, -45.687, 11.59)","(413.462, 669.039, -53.39, -10.429)","(371.078, 664.992, -32.043, -14.044)","(327.192, 662.428, -30.917, 8.214)","(285.886, 661.698, -29.393, -1.1)","(245.868, 662.325, -31.02, 11.266)","(205.388, 663.475, -56.092, -11.731)","(166.316, 662.786, -34.095, 0.593)","(134.024, 640.345, -36.469, -44.835)","(115.377, 597.114, -14.99, -29.351)","(103.261, 552.264, -3.345, -32.196)","(91.575, 509.254, -24.95, -32.852)","(81.084, 466.668, -5.372, -45.231)","(73.065, 428.106, -15.467, -39.504)","(65.645, 390.656, -13.994, -10.562)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
44,"(653.322, 297.56, 32.987, -11.691)","(685.979, 271.594, 48.43, -37.165)","(727.24, 241.081, 30.737, -37.253)","(762.965, 222.153, 33.168, 1.469)","(786.294, 199.568, 7.638, -16.946)","(799.566, 163.686, 0.322, -27.056)","(799.985, 128.231, -18.8, -47.522)","(789.312, 94.879, -25.921, 6.657)","(753.765, 85.435, -41.446, 2.134)","(713.145, 83.807, -38.375, 2.708)","(675.078, 91.042, -45.937, 26.658)","(632.255, 101.251, -50.942, 11.37)","(585.002, 108.927, -38.813, 0.788)","(553.671, 104.635, -37.987, -9.193)","(504.977, 98.866, -54.365, -5.482)","(456.859, 98.119, -65.917, 3.967)","(405.427, 94.498, -62.449, -5.386)","(357.149, 89.418, -48.05, 0.75)","(312.579, 86.185, -35.155, -6.486)","(268.2, 81.348, -28.269, -4.615)","(225.263, 80.062, -44.94, 0.137)","(185.694, 79.961, -26.436, 9.197)","(140.76, 83.064, -21.095, 47.428)","(115.562, 125.071, -6.088, 51.467)","(101.598, 170.113, -3.6, 25.849)","(92.327, 213.77, -13.712, 46.225)","(86.014, 256.969, -9.371, 30.172)","(79.719, 298.712, -13.652, 43.826)","(79.041, 335.857, 9.6, 30.174)","(64.089, 363.217, -40.856, 15.265)","(None, None, None, None)","(None, None, None, None)"
45,"(353.773, 530.481, 28.939, -7.74)","(389.736, 524.86, 28.37, -13.92)","(427.583, 522.729, 30.288, 15.832)","(465.072, 525.193, 35.076, 11.01)","(505.52, 526.237, 52.283, -14.844)","(536.397, 526.161, 14.057, 3.862)","(570.931, 528.593, 44.901, -4.521)","(609.616, 531.095, 23.683, 30.386)","(645.94, 534.184, 17.967, 7.934)","(677.013, 537.95, 44.538, 1.703)","(706.221, 543.272, 34.313, 1.361)","(735.872, 543.996, 17.23, 4.736)","(765.2, 553.879, 17.904, 11.836)","(766.897, 589.423, -17.943, 28.861)","(763.952, 618.148, 2.29, 11.466)","(769.482, 638.488, 22.321, 40.159)","(759.647, 657.112, -35.773, 14.12)","(718.398, 652.823, -25.067, -20.85)","(685.966, 642.983, -43.762, -2.696)","(658.11, 637.886, -30.492, -5.54)","(646.107, 636.051, -32.427, 1.164)","(637.136, 636.004, -35.078, -0.756)","(637.136, 636.004, -35.078, -0.756)","(637.136, 636.004, -35.078, -0.756)","(637.136, 636.004, -35.078, -0.756)","(636.481, 636.038, -39.285, 2.054)","(636.481, 636.038, -39.285, 2.054)","(636.481, 636.038, -39.285, 2.054)","(630.532, 636.034, -22.422, -0.024)","(614.948, 636.228, -19.942, 6.184)","(591.291, 636.299, -19.869, -4.253)","(558.653, 636.595, -32.632, 3.795)"
46,"(475.729, 475.758, 36.623, 19.663)","(510.901, 485.549, 37.821, 14.136)","(543.552, 495.816, 22.061, -0.261)","(573.08, 503.595, 30.342, 9.173)","(609.69, 508.548, 21.857, -0.977)","(644.465, 514.918, 51.674, 11.394)","(674.226, 521.053, 17.609, 4.318)","(702.652, 526.314, 43.446, 5.253)","(726.356, 528.777, 7.08, 9.578)","(747.923, 533.596, 38.696, -7.846)","(773.909, 541.641, 17.84, 12.929)","(786.111, 573.88, 1.91, 51.362)","(792.376, 610.443, 23.704, 32.772)","(798.562, 647.231, 5.166, 48.483)","(766.062, 673.135, -33.151, 8.757)","(720.208, 686.812, -25.534, 10.202)","(681.716, 689.223, -47.263, 9.523)","(644.728, 685.131, -29.759, 0.227)","(604.831, 682.094, -42.871, -7.947)","(566.352, 681.537, -33.568, 16.675)","(525.915, 683.067, -28.158, 7.083)","(483.977, 683.364, -43.643, -2.37)","(442.022, 683.389, -25.002, -2.345)","(401.664, 684.373, -42.057, 1.043)","(359.638, 685.661, -45.953, 6.928)","(317.942, 685.3, -44.124, -13.706)","(281.488, 683.27, -25.475, 11.537)","(245.637, 682.62, -28.758, -15.639)","(208.874, 682.208, -52.605, 17.294)","(173.27, 680.514, -21.499, 7.076)","(126.105, 660.954, -53.522, -27.56)","(92.915, 623.921, -17.677, -28.659)"
47,"(358.485, 308.297, 31.431, -36.865)","(385.235, 292.305, 34.006, -24.084)","(411.424, 282.298, 10.864, -3.885)","(439.169, 271.829, 40.834, 7.581)","(470.877, 269.973, 27.837, -12.807)","(502.181, 265.606, 40.187, -0.777)","(534.862, 262.635, 51.658, -0.423)","(572.81, 260.042, 31.811, -20.141)","(610.855, 255.926, 10.652, 11.324)","(642.328, 252.355, 24.67, -0.417)","(671.39, 247.0, 37.693, -8.067)","(704.298, 239.802, 47.104, -10.396)","(737.076, 230.89, 27.91, -18.33)","(760.873, 220.129, 10.265, 8.544)","(776.691, 194.512, 24.857, -54.39)","(779.859, 152.208, 11.764, -36.272)","(782.575, 116.01, 1.749, -33.574)","(765.796, 102.084, -69.462, 15.408)","(709.26, 106.171, -46.06, 7.245)","(678.502, 113.976, -45.923, -0.091)","(676.935, 113.964, -50.354, -0.875)","(660.455, 113.987, -69.02, 3.044)","(644.053, 113.916, -81.628, 9.479)","(614.922, 113.835, -62.338, 1.047)","(595.907, 113.885, -62.891, 1.207)","(578.406, 113.939, -23.396, -2.586)","(558.087, 111.998, -17.862, -30.749)","(519.491, 96.888, -41.826, -12.409)","(482.444, 93.03, -33.307, 7.094)","(442.601, 91.1, -53.002, -2.446)","(401.633, 90.758, -47.765, 1.527)","(360.652, 88.771, -52.641, -11.472)"
48,"(314.948, 566.889, 27.773, -7.487)","(352.257, 566.254, 33.171, -11.555)","(389.195, 563.547, 27.074, -17.043)","(420.503, 561.235, 19.4, 3.842)","(453.979, 559.162, 32.869, 3.601)","(484.043, 558.093, 24.739, 14.467)","(515.859, 557.6, 26.69, 15.265)","(543.896, 555.741, 32.729, -15.036)","(571.382, 550.804, 16.732, -7.844)","(602.294, 546.826, 24.946, 5.031)","(633.449, 550.659, 43.749, 3.117)","(668.46, 552.116, 22.522, 22.81)","(695.528, 559.077, 16.164, 2.949)","(715.504, 556.026, 9.399, -11.441)","(743.215, 557.569, 23.294, -10.052)","(764.126, 557.988, 27.295, 0.209)","(782.123, 588.433, 23.012, 45.92)","(789.604, 622.039, 6.334, 37.652)","(800.131, 649.36, 13.38, 23.895)","(777.837, 668.971, -21.659, 39.185)","(737.573, 689.06, -43.938, 19.304)","(690.618, 690.842, -49.083, 6.815)","(648.267, 689.351, -39.353, 2.555)","(603.096, 687.793, -46.703, -10.195)","(557.57, 684.454, -51.276, -4.328)","(519.259, 682.093, -27.332, -5.71)","(480.814, 680.745, -54.513, -11.237)","(442.652, 681.286, -49.839, 3.735)","(402.511, 679.765, -22.238, 8.412)","(362.189, 679.907, -35.868, -16.962)","(325.406, 678.265, -31.018, 5.187)","(292.256, 677.057, -27.37, -9.991)"
49,"(328.397, 484.261, 47.563, -10.192)","(357.143, 489.277, 42.862, 1.807)","(390.524, 497.043, 47.275, 8.848)","(426.006, 501.833, 25.571, 14.371)","(454.264, 507.28, 14.865, 5.848)","(482.8, 512.888, 22.488, 12.735)","(514.908, 514.845, 36.932, -4.718)","(551.165, 514.379, 42.559, -17.46)","(585.546, 511.221, 14.453, -11.433)","(614.488, 507.206, 19.827, -10.546)","(641.135, 507.366, 40.636, -4.846)","(667.551, 510.592, 31.867, 9.866)","(693.369, 513.289, 15.953, -1.21)","(723.045, 518.574, 44.033, 4.014)","(743.515, 529.248, -3.733, 7.602)","(767.88, 540.183, 32.983, 11.68)","(767.433, 559.994, 0.342, 28.355)","(771.729, 592.145, -8.032, 37.486)","(769.065, 626.987, -13.653, 28.812)","(772.969, 645.392, 7.745, 10.642)","(759.378, 656.301, -25.097, 3.848)","(715.713, 665.427, -46.343, -6.176)","(673.596, 659.385, -25.417, -9.633)","(641.347, 659.2, -47.82, 25.812)","(592.641, 659.083, -55.063, 2.329)","(553.37, 649.244, -50.238, -20.674)","(516.108, 641.249, -33.078, 0.822)","(480.363, 637.216, -34.622, 4.0)","(444.957, 636.378, -35.758, 11.057)","(414.873, 636.406, -49.875, 12.994)","(386.883, 636.021, -24.205, -2.56)","(369.282, 636.09, -59.899, -13.301)"
50,"(465.81, 409.92, 37.573, 9.734)","(502.964, 420.432, 51.319, 6.851)","(536.032, 435.295, 28.427, 30.388)","(567.392, 448.508, 42.702, -3.467)","(597.756, 458.535, 29.458, 18.643)","(629.397, 470.855, 44.965, 19.813)","(663.77, 479.133, 26.998, -1.995)","(697.562, 488.087, 40.035, 18.045)","(729.295, 493.196, 12.025, -18.333)","(753.831, 501.518, 8.29, -5.408)","(772.417, 514.01, 40.643, 6.694)","(790.303, 531.643, 7.525, 5.201)","(799.684, 566.046, -11.741, 40.755)","(803.919, 600.513, 17.168, 45.076)","(812.334, 634.79, -4.277, 18.13)","(808.536, 663.655, -25.019, 30.434)","(791.019, 680.16, -27.919, 3.704)","(753.953, 686.831, -24.921, 6.829)","(712.888, 684.548, -48.134, 0.398)","(672.514, 682.07, -56.411, -12.318)","(635.807, 681.635, -54.017, 13.866)","(594.409, 679.455, -31.129, 10.328)","(556.032, 676.53, -53.36, -7.983)","(516.608, 674.643, -39.122, -9.842)","(478.695, 678.258, -27.752, -4.048)","(437.161, 680.964, -49.851, -13.471)","(399.845, 682.945, -18.684, 14.34)","(361.494, 682.908, -29.514, -15.876)","(324.575, 682.889, -28.483, 10.555)","(290.972, 682.88, -14.888, 13.039)","(257.756, 682.189, -40.567, -8.852)","(223.835, 679.574, -49.205, -10.43)"
51,"(532.901, 524.109, 30.646, -6.601)","(579.402, 529.503, 53.889, -8.347)","(621.166, 535.945, 18.662, 17.566)","(661.004, 541.718, 41.417, 12.798)","(698.083, 551.42, 32.015, 4.615)","(733.615, 553.005, 44.747, 10.837)","(768.653, 557.186, 20.251, 6.965)","(770.51, 602.546, -2.071, 53.909)","(764.016, 634.259, 15.23, 21.615)","(767.696, 663.183, -39.734, -0.746)","(710.085, 652.514, -43.354, -20.302)","(666.072, 636.559, -57.893, 1.377)","(648.967, 636.05, -86.36, -0.498)","(645.939, 636.004, -44.139, -10.205)","(613.783, 636.284, -54.087, 12.868)","(590.33, 636.119, -82.521, -0.351)","(563.088, 636.3, -67.517, 2.286)","(538.244, 636.006, -58.451, -1.876)","(518.954, 636.048, -66.331, 1.707)","(513.849, 636.044, -76.103, 2.53)","(475.536, 636.255, -56.493, 6.246)","(437.303, 636.1, -62.086, -7.931)","(405.448, 636.121, -54.964, -6.972)","(364.857, 636.09, -35.665, -6.191)","(322.332, 636.193, -51.808, -13.842)","(277.628, 639.39, -38.552, 14.984)","(241.244, 644.124, -33.223, 7.395)","(211.015, 657.977, -45.017, -2.357)","(171.102, 656.773, -41.679, -13.199)","(137.571, 647.793, -30.792, -48.96)","(121.826, 610.224, -21.709, -30.366)","(115.014, 566.885, -10.221, -52.014)"
52,"(361.153, 191.694, 30.908, -1.35)","(384.736, 189.79, 25.211, -0.301)","(415.447, 188.589, 24.909, -4.644)","(442.178, 187.527, 12.265, -12.478)","(467.509, 185.263, 22.058, 8.616)","(493.032, 188.107, 17.997, -4.582)","(529.354, 195.289, 28.911, -11.772)","(563.989, 187.752, 25.633, -3.587)","(586.922, 189.49, 35.631, 20.029)","(616.957, 202.059, 55.295, 27.975)","(650.621, 208.235, 42.149, 16.208)","(674.935, 205.501, 19.471, -9.625)","(695.062, 204.879, 8.704, 18.046)","(718.588, 213.994, 32.073, -1.468)","(740.225, 212.221, -0.496, -21.015)","(772.124, 207.147, 3.968, -22.476)","(783.881, 170.045, 12.914, -56.121)","(787.645, 132.392, 22.482, -38.83)","(784.079, 97.581, -58.306, -1.834)","(734.48, 99.767, -33.907, -10.201)","(697.309, 109.891, -25.62, 5.413)","(680.2, 113.943, -27.925, -2.173)","(664.643, 113.786, -39.628, -6.041)","(652.371, 113.893, -27.919, -1.683)","(636.43, 113.887, -46.724, -2.578)","(624.559, 113.983, -72.075, 5.021)","(610.732, 113.943, -75.227, -3.371)","(594.494, 113.912, -59.996, -4.306)","(566.784, 113.565, -54.797, -14.554)","(523.083, 98.293, -52.71, 5.485)","(481.394, 93.08, -55.209, -3.032)","(440.049, 92.819, -49.744, 15.637)"
53,"(353.748, 365.56, 21.121, 0.628)","(378.872, 364.539, 22.889, 2.99)","(401.463, 362.967, 17.674, -1.002)","(419.418, 360.319, 20.67, 0.743)","(438.977, 354.341, 20.56, -5.498)","(458.556, 346.138, 20.649, -6.084)","(480.888, 340.412, 26.321, -6.801)","(504.239, 336.87, 22.126, -2.838)","(527.842, 332.525, 22.311, -4.128)","(551.965, 331.149, 21.971, 2.908)","(574.997, 331.649, 26.06, -0.163)","(597.419, 330.722, 23.132, 1.35)","(616.854, 328.326, 16.318, -3.067)","(633.395, 324.228, 16.603, -4.513)","(649.888, 318.704, 16.512, -10.243)","(665.153, 313.753, 12.103, -7.096)","(677.646, 308.468, 7.662, -6.727)","(688.273, 304.006, 7.488, -2.843)","(700.868, 298.959, 18.459, -5.775)","(715.324, 293.556, 16.708, -7.443)","(727.8, 289.12, 14.441, -4.695)","(738.021, 284.667, 10.643, -3.549)","(746.749, 280.211, 10.763, -4.267)","(757.994, 265.7, 12.672, -3.891)","(770.422, 250.634, 7.422, -1.287)","(781.348, 235.684, 17.414, -6.641)","(794.906, 210.87, 2.078, -17.682)","(807.372, 189.173, -1.65, -32.931)","(806.485, 160.971, -17.81, -52.661)","(804.1, 126.204, -20.8, -26.135)","(798.934, 91.345, -33.225, -2.615)","(772.869, 79.008, -44.311, -25.654)"
54,"(349.593, 465.494, 32.004, -1.077)","(377.622, 465.553, 23.092, -0.001)","(402.552, 464.48, 22.257, -1.269)","(421.567, 463.804, 12.017, -0.238)","(444.29, 464.826, 24.825, 2.079)","(467.661, 467.423, 27.251, 0.726)","(490.108, 471.188, 19.998, 2.441)","(512.083, 476.142, 24.919, 6.889)","(531.21, 476.317, 21.245, 2.31)","(550.101, 477.026, 16.133, -1.874)","(569.614, 479.183, 26.739, 2.76)","(589.988, 482.566, 17.922, 4.742)","(607.971, 485.857, 14.182, 5.75)","(623.862, 489.288, 17.558, 7.566)","(638.035, 494.176, 17.17, 0.895)","(654.156, 498.726, 21.017, 3.226)","(671.654, 502.101, 17.492, 8.967)","(688.54, 507.714, 13.605, 7.833)","(703.296, 511.432, 8.232, 3.925)","(715.623, 514.36, 13.144, 4.519)","(725.484, 517.288, 14.414, -2.517)","(735.541, 520.204, 8.176, 0.138)","(742.984, 521.124, 6.3, -2.629)","(751.066, 519.391, 6.224, -6.199)","(762.185, 522.819, 11.519, 4.133)","(781.057, 541.708, 6.044, 35.113)","(788.502, 573.666, -15.049, 20.771)","(787.141, 615.717, -10.86, 40.208)","(788.29, 650.024, 9.333, 40.424)","(755.229, 650.423, -42.969, -4.847)","(738.102, 655.854, -13.273, 21.398)","(713.526, 670.527, -37.152, 27.804)"
55,"(299.75, 309.511, 28.004, -12.796)","(323.908, 301.464, 20.506, -8.7)","(344.34, 297.396, 18.988, -2.716)","(363.017, 294.69, 20.361, -5.228)","(380.789, 288.843, 21.082, -10.377)","(396.294, 279.93, 14.517, -5.558)","(412.265, 273.534, 12.887, -3.464)","(427.525, 267.893, 14.1, -1.01)","(442.805, 264.924, 17.122, -5.399)","(458.997, 263.276, 15.733, -0.908)","(474.398, 264.379, 16.125, 4.52)","(489.563, 267.327, 16.49, 3.543)","(506.669, 268.293, 20.27, 0.262)","(526.047, 267.734, 21.703, 0.387)","(545.21, 268.603, 15.552, 1.025)","(563.959, 270.267, 18.397, 3.954)","(582.164, 270.919, 16.413, 1.599)","(599.186, 270.071, 13.042, -1.797)","(614.536, 269.317, 14.558, -0.778)","(629.513, 268.477, 12.42, -4.294)","(643.368, 267.207, 13.542, -0.007)","(656.962, 266.621, 12.66, -1.463)","(670.036, 265.868, 13.589, -0.743)","(682.233, 266.114, 13.054, -2.886)","(694.205, 266.687, 11.145, 0.844)","(705.405, 266.774, 8.782, 1.782)","(727.919, 258.06, 16.861, 3.788)","(744.142, 249.989, 16.277, -1.253)","(756.681, 240.747, 2.438, -5.584)","(771.355, 227.602, -3.697, -22.323)","(780.2, 210.744, 14.855, -26.702)","(789.875, 178.145, 18.524, -37.946)"
56,"(439.986, 512.91, 33.74, -0.977)","(474.605, 519.052, 36.42, 2.474)","(507.232, 519.134, 30.065, -5.841)","(535.62, 515.0, 22.949, -4.833)","(559.174, 514.203, 31.903, 1.135)","(590.1, 516.038, 35.466, 1.279)","(620.652, 513.969, 28.145, -5.104)","(648.0, 513.766, 25.687, 2.808)","(677.451, 513.717, 28.629, -2.108)","(706.134, 513.109, 27.758, -6.709)","(728.211, 516.239, 29.938, 4.995)","(749.824, 522.715, 4.513, -7.949)","(769.802, 531.023, 34.712, 13.659)","(783.954, 556.001, 8.856, 34.926)","(790.497, 592.992, 2.918, 24.559)","(799.502, 623.419, 14.698, 29.289)","(812.547, 647.058, 5.986, 22.281)","(813.333, 673.395, -4.037, 23.866)","(814.528, 683.491, 5.837, -0.184)","(813.537, 681.719, -4.556, 2.157)","(808.347, 682.132, -12.172, 1.301)","(796.314, 686.249, -19.034, 12.417)","(776.476, 691.164, -23.183, 0.961)","(752.993, 692.384, -25.506, -3.918)","(726.57, 691.905, -25.335, 3.147)","(704.509, 691.519, -17.659, -2.72)","(689.223, 686.128, -24.091, -6.067)","(662.097, 683.271, -48.601, 5.485)","(628.237, 681.794, -31.554, -1.935)","(590.069, 680.424, -43.304, -12.549)","(549.866, 676.786, -34.168, 1.92)","(509.102, 674.729, -35.351, -8.46)"
57,"(330.292, 425.14, 7.255, -0.915)","(342.517, 422.335, 11.205, 3.643)","(357.457, 424.564, 13.023, 5.256)","(375.474, 425.068, 22.047, -1.789)","(396.3, 424.045, 23.808, -3.852)","(416.549, 422.569, 18.208, 0.681)","(436.704, 422.147, 20.211, 0.076)","(455.974, 421.779, 22.844, 2.136)","(475.488, 422.403, 18.066, -0.279)","(494.534, 423.575, 15.827, 2.241)","(514.704, 424.909, 19.099, 0.884)","(534.22, 428.122, 16.149, 2.573)","(552.975, 431.576, 19.709, 6.506)","(570.654, 434.922, 18.789, 3.073)","(588.167, 438.496, 17.417, 6.591)","(605.755, 442.101, 18.183, 2.836)","(622.792, 446.365, 13.947, 5.042)","(639.057, 451.072, 17.263, 2.874)","(654.33, 456.238, 13.404, 3.974)","(669.213, 460.815, 12.528, 2.374)","(683.39, 465.182, 14.58, 3.901)","(695.58, 468.949, 11.02, 3.033)","(704.568, 470.796, 9.816, 4.287)","(713.611, 473.649, 8.336, 3.266)","(722.176, 476.79, 8.857, 4.014)","(730.435, 480.651, 8.98, 7.209)","(739.77, 484.105, 10.487, 1.997)","(746.148, 488.876, 6.323, 20.261)","(758.003, 503.382, -0.929, 6.034)","(766.365, 518.025, 10.143, 8.998)","(777.56, 529.561, 17.222, 18.56)","(784.456, 548.062, 25.38, 14.151)"
58,"(716.465, 312.899, 23.936, -14.32)","(742.183, 296.98, 23.794, -13.498)","(766.775, 280.188, 20.5, -16.029)","(787.184, 266.839, 17.719, -9.825)","(805.517, 253.943, 12.272, -11.282)","(817.814, 242.359, 11.446, -10.383)","(825.247, 237.837, 0.924, -3.43)","(826.396, 238.014, 0.209, -0.534)","(827.808, 236.569, 1.49, -3.118)","(827.753, 236.521, -1.755, 0.578)","(826.994, 236.399, -1.316, -4.048)","(826.184, 232.169, -4.098, -4.954)","(822.818, 229.539, -0.223, -3.01)","(823.031, 224.62, 0.123, -0.568)","(824.794, 221.346, 2.408, -4.422)","(823.513, 215.82, 8.375, -11.161)","(823.214, 214.462, -2.059, -5.021)","(819.121, 208.933, 3.05, -5.143)","(816.667, 209.715, -7.17, -10.153)","(811.956, 199.233, 22.392, -17.688)","(821.072, 186.621, 3.38, -3.238)","(831.064, 183.764, 14.605, -1.819)","(840.135, 181.619, 1.471, -4.805)","(840.482, 176.45, -6.529, -9.809)","(837.834, 166.15, -3.883, -15.884)","(837.834, 166.15, -3.883, -15.884)","(837.834, 166.15, -3.883, -15.884)","(837.834, 166.15, -3.883, -15.884)","(837.834, 166.15, -3.883, -15.884)","(837.953, 166.005, 7.121, -8.691)","(837.953, 166.005, 7.121, -8.691)","(837.953, 166.005, 7.121, -8.691)"
59,"(377.714, 414.21, 31.3, 12.647)","(407.29, 419.333, 22.001, -3.918)","(431.321, 419.369, 23.066, -1.769)","(454.284, 419.427, 21.357, 1.291)","(478.507, 420.53, 29.385, 4.267)","(504.297, 421.422, 28.086, -0.431)","(529.799, 421.659, 24.001, 1.415)","(553.099, 420.722, 19.996, 1.18)","(574.338, 421.158, 18.774, 0.794)","(594.472, 421.682, 18.803, 3.087)","(614.865, 423.874, 19.148, 1.599)","(634.556, 428.092, 20.284, 6.125)","(652.227, 431.699, 19.082, 0.139)","(668.551, 435.744, 20.852, 6.95)","(687.299, 442.649, 19.03, 5.233)","(699.972, 449.081, 12.279, 6.93)","(712.861, 454.813, 14.485, 6.542)","(723.306, 459.82, 11.265, 4.861)","(736.268, 467.693, 11.37, 8.776)","(745.843, 475.386, 5.247, 3.434)","(753.043, 483.933, 5.584, 10.405)","(760.068, 490.033, 7.251, 4.705)","(770.013, 497.527, 13.688, 9.337)","(777.124, 499.35, 5.265, 0.956)","(782.371, 498.89, 5.129, -0.451)","(787.683, 500.992, -1.977, 4.697)","(788.301, 508.856, 1.873, 12.033)","(789.937, 517.286, 6.445, 4.082)","(791.959, 524.466, 4.592, 6.593)","(793.021, 542.827, -2.19, 34.738)","(795.97, 574.949, 3.912, 24.512)","(798.918, 611.539, 7.597, 41.169)"
60,"(519.299, 353.064, 18.909, -16.535)","(546.032, 349.547, 30.586, 2.441)","(577.017, 343.504, 26.599, -2.931)","(601.411, 335.736, 21.792, -5.963)","(621.751, 331.069, 23.11, -2.543)","(641.416, 329.501, 18.849, -5.845)","(663.119, 324.057, 22.451, -4.96)","(687.659, 318.989, 24.309, -2.968)","(708.249, 316.933, 21.015, -1.043)","(722.405, 316.851, 12.613, 2.011)","(731.667, 313.893, 11.245, -8.064)","(742.614, 308.557, 7.427, -4.455)","(751.311, 305.537, 8.901, -1.552)","(757.911, 303.043, 6.829, -2.669)","(763.415, 301.363, 2.881, -6.243)","(767.434, 297.271, 4.638, -3.283)","(772.961, 293.263, 9.923, -5.094)","(777.628, 289.813, 3.531, -4.117)","(782.54, 286.137, 1.458, -7.285)","(786.299, 279.98, 2.42, -8.771)","(790.646, 274.646, 6.869, -8.25)","(795.508, 270.556, 3.789, -1.81)","(801.628, 266.524, 5.937, -0.848)","(808.904, 262.91, 9.312, -1.063)","(814.978, 257.899, 6.727, -4.521)","(818.721, 253.138, 2.523, 0.294)","(818.406, 251.218, -1.007, 0.428)","(817.122, 246.396, 2.628, -5.124)","(816.549, 241.485, -3.502, -3.424)","(814.528, 237.731, -0.285, -3.527)","(808.475, 226.565, 4.061, 0.199)","(799.438, 218.983, -10.444, -14.823)"
