,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
24,"(512.279, 355.615, 49.366, -52.091)","(550.978, 342.967, 79.873, -23.162)","(586.488, 327.231, -7.772, -75.67)","(621.625, 309.471, -4.734, -5.623)","(658.539, 288.398, -9.01, 34.765)","(695.077, 279.082, 58.249, -36.353)","(723.844, 259.997, -19.172, 7.615)","(749.928, 243.615, 81.23, 36.027)","(777.515, 228.149, 34.686, -47.146)","(788.557, 223.852, -9.896, -50.613)","(786.113, 202.691, 7.336, -8.728)","(788.73, 154.886, 25.55, -53.921)","(774.773, 122.468, -27.413, -1.993)","(775.335, 98.07, 29.424, 39.468)","(717.827, 97.415, -53.549, 37.899)","(681.562, 111.998, -6.397, 3.052)","(645.014, 113.775, -61.665, 5.972)","(617.415, 113.079, -19.473, -24.797)","(592.505, 112.517, -75.077, -36.02)","(568.01, 112.631, -20.213, -9.993)","(529.889, 100.156, -42.889, -35.464)","(491.129, 97.737, -17.945, -51.446)","(449.291, 95.557, -45.132, 2.51)","(403.176, 99.065, 4.807, -10.985)","(358.086, 95.812, -39.489, 31.877)","(313.949, 92.306, 5.388, -6.549)","(275.998, 91.876, -69.713, 35.307)"
25,"(605.48, 349.4, 63.539, 29.941)","(639.886, 321.658, -3.976, -37.959)","(678.696, 299.431, 82.427, -23.859)","(706.99, 274.483, 57.521, -60.566)","(735.354, 255.114, 79.183, 10.184)","(761.296, 226.299, 32.218, -68.141)","(778.537, 197.291, 29.421, -32.208)","(781.389, 149.83, 23.98, -106.445)","(780.134, 107.186, 48.697, -73.044)","(748.984, 91.771, -116.202, -54.947)","(700.742, 102.533, -46.943, 9.208)","(665.005, 112.014, -40.238, 46.418)","(635.893, 113.927, -42.6, 42.086)","(603.788, 113.653, -74.487, -5.419)","(584.6, 113.351, -17.353, 0.641)","(562.659, 111.392, -77.462, -43.857)","(517.954, 101.592, -25.225, -1.717)","(476.143, 102.719, -102.456, -26.317)","(430.884, 104.371, -40.261, -48.15)","(386.587, 99.866, -32.458, -19.284)","(345.502, 101.46, -5.462, -26.393)","(296.43, 101.051, -61.636, -57.589)","(259.44, 98.371, 32.326, -48.968)","(229.925, 95.645, 4.419, -61.744)","(200.827, 96.861, -31.188, 63.03)","(176.464, 98.597, 29.449, 46.203)","(141.271, 99.933, -2.535, 80.336)"
26,"(367.161, 531.674, 63.945, -19.597)","(423.123, 544.537, 73.998, 4.391)","(465.89, 549.727, 4.162, 41.077)","(510.087, 551.597, 74.671, 24.63)","(547.303, 547.217, 2.481, -30.101)","(582.546, 549.326, 40.964, 6.479)","(616.623, 547.075, 71.165, 15.301)","(646.792, 542.369, 60.969, -1.048)","(674.908, 534.096, 49.238, -45.546)","(705.756, 537.523, 72.358, 43.862)","(734.922, 544.333, 38.435, 18.835)","(761.264, 542.527, 18.635, -21.845)","(773.71, 570.022, 2.317, 31.29)","(780.515, 610.931, -35.345, 60.125)","(779.146, 656.212, -16.309, 47.145)","(736.901, 671.045, -49.805, 38.983)","(695.959, 669.533, -22.263, -9.197)","(651.908, 670.513, -77.948, 20.358)","(606.513, 674.98, -74.03, -36.86)","(560.61, 674.719, -45.036, -25.678)","(519.64, 670.621, -38.25, 9.593)","(480.065, 664.491, -31.64, 4.964)","(447.252, 661.931, -45.189, -23.08)","(407.449, 662.322, 14.613, -10.389)","(367.29, 657.053, -71.227, -16.437)","(332.703, 653.849, -68.417, 43.025)","(297.17, 655.669, -31.3, -15.387)"
27,"(737.991, 541.525, 46.14, 7.345)","(779.208, 545.67, 6.407, 24.348)","(800.941, 575.82, 4.963, 43.649)","(803.46, 621.789, -7.058, 44.361)","(800.398, 660.382, -11.755, 18.516)","(775.771, 680.486, -16.173, 12.913)","(738.767, 683.79, -51.528, -10.399)","(697.333, 681.213, -24.976, -16.516)","(657.142, 681.09, -56.207, 8.569)","(615.09, 681.72, -51.409, 11.204)","(576.258, 681.315, -45.981, -0.792)","(536.834, 681.407, -39.119, 2.954)","(495.21, 681.371, -43.271, -4.389)","(450.146, 681.494, -46.389, -12.844)","(401.707, 682.473, -52.492, -3.722)","(353.889, 682.22, -52.38, -3.408)","(305.918, 681.287, -36.58, 12.84)","(254.871, 680.425, -39.598, 0.553)","(202.154, 676.944, -43.179, -6.615)","(153.448, 666.568, -59.396, -22.848)","(124.505, 625.518, -36.439, -53.552)","(105.709, 579.324, -29.605, -46.003)","(87.13, 531.261, -13.539, -58.789)","(68.474, 483.698, -27.335, -96.334)","(67.218, 435.532, -20.671, -40.915)","(58.483, 389.692, -69.198, -57.844)","(None, None, None, None)"
28,"(583.772, 522.424, 22.455, 10.098)","(619.541, 523.382, 36.077, -14.296)","(664.16, 523.847, 56.022, 15.69)","(703.073, 533.612, 39.494, 11.084)","(733.684, 542.052, 20.304, 10.173)","(774.888, 548.531, 37.198, 34.755)","(796.071, 580.629, 3.513, 29.231)","(798.955, 628.783, 1.594, 59.504)","(786.799, 665.474, -34.499, 25.228)","(747.053, 687.072, -38.447, 0.654)","(713.913, 689.637, -34.01, -3.165)","(678.515, 685.325, -49.151, 8.688)","(638.523, 684.452, -32.236, 17.476)","(595.723, 685.875, -32.629, -15.882)","(552.94, 684.631, -52.268, -6.762)","(508.29, 683.101, -48.924, -12.151)","(464.69, 682.891, -44.295, 13.172)","(421.002, 680.219, -46.148, 11.401)","(377.241, 679.006, -24.832, -3.774)","(337.094, 677.817, -35.884, -2.52)","(301.573, 678.291, -28.231, 10.598)","(268.872, 679.32, -28.591, 4.927)","(239.93, 681.513, -46.137, 4.229)","(203.839, 682.319, -50.349, 6.516)","(155.196, 672.92, -50.641, -21.745)","(122.973, 627.651, -11.529, -85.95)","(109.907, 577.315, -57.55, -44.163)"
29,"(762.817, 420.874, 21.626, -38.942)","(784.856, 393.88, 28.035, -14.193)","(801.616, 364.537, 27.258, -18.338)","(813.018, 337.123, 0.237, -23.945)","(820.457, 310.246, 13.027, -36.645)","(825.278, 286.806, -8.21, -21.22)","(824.772, 270.301, 9.289, -30.493)","(822.595, 253.016, -4.657, -17.915)","(818.767, 238.533, -7.937, -25.927)","(815.641, 227.076, 8.582, -6.644)","(815.759, 217.792, -5.923, 6.536)","(806.744, 212.05, -11.286, -3.901)","(821.766, 186.913, -2.518, -8.742)","(813.969, 165.384, 1.284, -17.986)","(811.218, 122.84, -4.187, -43.078)","(806.437, 91.217, -13.588, -30.365)","(774.557, 68.849, -24.09, -40.656)","(732.977, 55.169, -65.839, 20.799)","(689.425, 63.116, -20.01, -9.946)","(651.939, 65.641, -32.543, -7.531)","(606.004, 67.022, -62.366, -10.162)","(561.647, 69.466, -30.162, 9.64)","(521.918, 74.845, -38.158, 2.606)","(483.744, 81.168, -42.583, 16.331)","(443.532, 84.671, -32.906, -11.281)","(404.386, 87.514, -28.951, 1.43)","(366.779, 87.774, -80.993, -4.355)"
30,"(416.475, 344.656, 36.739, -38.456)","(451.896, 322.191, 44.677, -7.657)","(483.662, 307.308, 39.454, -10.521)","(512.329, 289.468, 34.58, -9.179)","(542.652, 279.42, 41.802, 2.503)","(572.297, 268.12, 26.93, -17.052)","(603.987, 258.282, 28.067, -19.214)","(641.811, 245.735, 41.538, -21.655)","(665.573, 241.165, 39.796, -8.922)","(689.505, 234.461, 38.751, -6.349)","(717.417, 230.029, 12.752, -16.37)","(744.582, 226.568, 28.073, -13.53)","(769.497, 218.777, 9.869, -24.167)","(782.246, 201.137, 27.394, -19.61)","(794.249, 158.823, 0.682, -41.592)","(799.028, 125.679, -3.828, -4.918)","(801.251, 92.181, -1.664, -13.193)","(777.862, 76.084, -11.829, -13.096)","(745.546, 52.111, -51.244, 4.119)","(694.878, 57.589, -45.213, 15.14)","(651.131, 59.417, -47.329, 1.454)","(607.259, 59.905, -50.743, 10.179)","(558.837, 63.235, -39.478, 0.081)","(517.55, 64.542, -55.283, 0.801)","(477.409, 67.254, -28.031, 2.573)","(437.194, 67.05, -28.232, 9.294)","(396.829, 64.251, -52.608, 6.886)"
31,"(705.851, 347.32, 38.071, -31.234)","(732.297, 315.774, 28.99, -50.072)","(755.942, 283.909, 36.408, -18.724)","(786.997, 251.672, 42.419, -21.097)","(806.231, 218.677, 2.179, -19.361)","(823.455, 180.068, 17.184, -52.796)","(828.227, 165.809, -3.67, -31.019)","(828.227, 165.809, -3.67, -31.019)","(828.227, 165.809, -3.67, -31.019)","(828.227, 165.809, -3.67, -31.019)","(828.227, 165.809, -3.67, -31.019)","(828.227, 165.809, -3.67, -31.019)","(828.227, 165.809, -3.67, -31.019)","(828.227, 165.809, -3.67, -31.019)","(828.227, 165.809, -3.67, -31.019)","(828.227, 165.809, -3.67, -31.019)","(828.227, 165.809, -3.67, -31.019)","(828.227, 165.809, -3.67, -31.019)","(828.227, 165.809, -3.67, -31.019)","(828.227, 165.809, -3.67, -31.019)","(828.227, 165.809, -3.67, -31.019)","(828.227, 165.809, -3.67, -31.019)","(828.227, 165.809, -3.67, -31.019)","(828.227, 165.809, -3.67, -31.019)","(828.227, 165.809, -3.67, -31.019)","(828.227, 165.809, -3.67, -31.019)","(828.227, 165.809, -3.67, -31.019)"
32,"(464.057, 539.351, 38.859, 1.214)","(497.984, 550.157, 29.39, 2.589)","(531.032, 554.842, 19.163, 9.702)","(564.819, 554.067, 38.768, -2.639)","(602.052, 552.056, 37.307, -12.144)","(636.689, 543.291, 24.849, 0.92)","(663.346, 539.255, 23.356, -18.003)","(693.683, 539.17, 41.552, 10.419)","(725.506, 537.505, 35.392, -3.476)","(752.853, 536.362, 27.643, 13.486)","(775.881, 547.677, 2.637, 14.725)","(778.469, 575.488, -13.61, 50.46)","(779.907, 624.932, -8.596, 26.862)","(779.262, 654.571, -35.621, 2.12)","(736.733, 653.897, -46.778, -8.555)","(696.191, 645.169, -59.059, -6.776)","(655.687, 640.064, -49.991, -4.677)","(627.829, 636.136, -51.856, 0.319)","(625.87, 636.008, -37.893, 0.185)","(621.265, 636.052, -38.894, -1.222)","(615.228, 636.121, -61.828, 4.12)","(597.645, 636.018, -68.0, 0.203)","(595.754, 636.018, -43.971, -1.933)","(573.884, 636.231, -36.893, -6.076)","(541.393, 636.647, -32.232, 12.299)","(502.968, 636.849, -48.608, 8.259)","(463.5, 640.371, -30.458, 8.925)"
33,"(694.191, 524.573, 59.526, 9.098)","(737.121, 526.851, 25.71, -10.909)","(774.731, 529.124, 29.964, -8.803)","(795.245, 550.837, 9.548, 17.887)","(804.244, 585.046, -11.882, 27.407)","(803.891, 628.749, 8.8, 32.516)","(788.04, 661.618, -40.977, 27.234)","(744.472, 669.759, -49.492, -10.222)","(703.462, 665.813, -40.171, 6.542)","(664.717, 660.219, -27.574, -4.359)","(620.79, 649.212, -54.615, -28.729)","(581.481, 636.087, -34.783, -0.023)","(580.571, 636.023, -54.568, -3.834)","(571.031, 636.157, -37.277, 9.109)","(536.029, 636.121, -59.81, -11.132)","(504.649, 636.083, -50.771, -0.146)","(467.171, 636.574, -62.206, 10.924)","(430.911, 636.325, -61.293, -5.523)","(399.139, 636.764, -42.305, -12.067)","(363.917, 636.095, -47.181, -4.85)","(325.378, 637.444, -27.662, -5.498)","(284.423, 639.254, -23.996, 12.714)","(255.513, 644.134, -22.044, 1.644)","(228.907, 655.795, -18.275, 18.348)","(195.751, 674.618, -50.685, 11.643)","(149.791, 669.584, -52.094, 8.627)","(123.574, 630.758, -18.325, -48.761)"
34,"(634.205, 304.411, 37.427, -31.728)","(672.991, 281.433, 48.838, -26.519)","(706.576, 259.928, 25.21, -15.428)","(737.835, 238.798, 24.81, -15.859)","(764.024, 222.057, 14.681, -17.034)","(781.658, 189.664, 14.556, -34.21)","(795.157, 148.615, -0.294, -57.53)","(799.79, 100.801, 24.038, -51.199)","(792.364, 72.843, -12.425, -20.223)","(761.984, 58.443, -46.43, -15.445)","(718.993, 62.319, -52.282, 7.833)","(680.522, 67.58, -53.347, 7.912)","(635.693, 72.936, -43.755, 19.245)","(588.568, 77.351, -24.861, -1.735)","(547.357, 83.445, -41.479, 10.789)","(505.051, 92.576, -51.012, -2.13)","(460.743, 97.322, -33.732, 3.326)","(418.89, 99.0, -43.441, 13.347)","(372.747, 100.63, -53.582, 4.589)","(326.83, 99.109, -54.345, -16.639)","(277.223, 98.566, -57.315, 2.167)","(226.684, 91.12, -47.007, -8.236)","(180.483, 87.549, -38.841, 0.319)","(137.294, 86.154, -33.102, 38.609)","(111.286, 124.908, -1.362, 32.356)","(100.031, 172.714, -15.176, 48.173)","(96.401, 217.236, -4.99, 46.987)"
35,"(468.841, 326.55, 48.294, -26.739)","(503.708, 315.279, 20.524, -8.722)","(538.085, 307.401, 43.56, 3.708)","(571.44, 301.189, 39.189, -4.338)","(603.493, 290.922, 26.892, -7.545)","(642.42, 277.368, 49.523, -17.469)","(675.143, 266.11, 26.811, 2.249)","(702.659, 255.715, 31.058, -7.905)","(731.956, 242.942, 9.574, -14.213)","(749.124, 236.915, 30.503, -12.549)","(769.676, 224.869, 37.128, -10.905)","(786.317, 207.245, 31.261, -21.819)","(797.996, 173.071, -10.024, -32.338)","(791.99, 133.9, -21.159, -38.675)","(777.307, 94.85, -24.516, -23.571)","(747.46, 74.233, -57.757, -19.534)","(699.585, 90.926, -54.236, 23.502)","(665.639, 106.832, -49.102, -6.347)","(641.032, 113.915, -23.731, -0.983)","(632.999, 113.938, -53.799, 2.577)","(620.357, 113.955, -61.15, -1.685)","(613.242, 113.971, -62.674, 0.308)","(611.228, 113.985, -62.394, 0.917)","(592.324, 113.922, -52.01, 1.742)","(575.352, 113.985, -49.067, 13.632)","(545.969, 105.996, -33.565, 0.538)","(505.182, 100.823, -20.06, -11.062)"
36,"(330.766, 501.084, 59.355, -14.135)","(368.558, 500.674, 29.982, 4.217)","(404.373, 503.007, 28.906, -1.111)","(438.728, 503.304, 46.339, -0.541)","(472.708, 505.755, 18.743, 21.524)","(505.765, 512.2, 44.397, 20.278)","(540.38, 516.316, 49.192, 8.619)","(575.834, 516.326, 30.011, 8.808)","(613.97, 513.397, 42.807, -10.765)","(651.634, 509.536, 36.522, -13.001)","(688.538, 510.615, 19.96, -7.516)","(719.399, 511.501, 45.902, 15.768)","(749.267, 509.84, 28.479, 5.808)","(771.131, 513.959, 5.41, -0.892)","(785.785, 525.142, 14.282, 30.686)","(790.016, 552.346, 15.935, 28.091)","(798.772, 595.798, 10.991, 40.884)","(799.516, 636.627, -1.744, 49.718)","(783.551, 653.543, -41.657, -15.095)","(750.445, 652.625, -44.752, -15.339)","(713.413, 645.37, -47.282, -9.813)","(677.578, 636.013, -44.151, -8.542)","(669.658, 636.021, -29.172, 0.835)","(668.257, 636.017, -51.59, -1.206)","(667.864, 636.018, -23.6, 0.006)","(665.721, 636.004, -28.477, -0.851)","(654.541, 636.214, -30.952, 1.98)"
37,"(382.258, 205.927, 37.106, -16.421)","(415.933, 200.11, 29.621, 7.241)","(448.511, 194.419, 32.552, 1.547)","(480.342, 187.706, 18.298, 12.056)","(512.207, 181.022, 19.161, -4.406)","(547.249, 176.01, 48.086, -17.587)","(583.962, 170.627, 34.694, -1.59)","(601.135, 166.077, 17.177, -0.808)","(607.637, 166.051, 35.982, 1.781)","(628.741, 166.031, 30.825, -2.402)","(643.566, 166.354, 4.553, 10.707)","(652.58, 166.688, -9.481, 5.191)","(658.679, 186.55, 3.543, 44.103)","(682.84, 207.778, 10.447, 10.908)","(706.299, 207.818, 38.21, 12.99)","(715.276, 204.028, 21.176, -13.639)","(733.018, 204.095, -7.564, 9.927)","(757.053, 206.187, 23.052, -0.843)","(773.182, 206.726, -17.905, -22.843)","(774.895, 178.376, -20.864, -30.653)","(776.185, 143.734, -12.258, -33.83)","(772.287, 118.06, 15.648, -14.186)","(777.02, 106.306, 4.323, -8.695)","(764.081, 94.536, -19.562, 18.813)","(716.079, 95.993, -52.246, 21.43)","(686.844, 104.257, -21.897, 13.017)","(641.749, 100.181, -61.007, 0.293)"
38,"(637.838, 440.36, 39.302, -10.153)","(661.561, 417.605, 8.726, -6.679)","(683.215, 397.552, 36.688, -20.179)","(706.104, 375.22, 30.658, -31.198)","(725.347, 356.453, 10.333, -7.905)","(744.622, 339.476, 15.673, -16.325)","(765.024, 321.225, 37.248, -16.941)","(780.44, 300.736, 5.098, -37.339)","(791.381, 282.988, 17.795, -32.494)","(805.582, 266.48, -0.675, 1.757)","(812.287, 252.802, 2.223, -14.443)","(820.046, 242.388, 28.222, -23.979)","(825.274, 225.955, 6.2, -13.448)","(817.206, 207.059, 4.04, -16.495)","(817.355, 187.492, 25.518, -21.986)","(809.607, 157.167, -16.218, -57.35)","(802.639, 121.196, -18.366, -12.948)","(794.742, 92.287, -0.913, -35.098)","(771.386, 80.125, -11.469, -17.124)","(723.859, 77.871, -46.382, 9.34)","(674.809, 80.808, -37.271, 3.593)","(633.648, 77.011, -43.018, 12.48)","(590.884, 75.588, -58.658, 16.275)","(552.129, 81.098, -27.531, -11.985)","(512.13, 86.64, -53.258, -3.69)","(473.262, 91.317, -23.559, 5.499)","(431.789, 93.435, -29.998, 16.958)"
39,"(267.395, 522.517, 36.422, -5.105)","(299.226, 529.678, 48.839, -1.934)","(332.175, 537.247, 20.734, 11.375)","(365.075, 543.881, 44.499, 21.26)","(396.932, 547.944, 34.16, -8.172)","(428.916, 549.256, 23.459, 8.532)","(462.853, 550.819, 37.813, -11.298)","(496.136, 553.435, 17.17, -12.5)","(527.226, 553.604, 28.121, -10.512)","(556.43, 553.029, 22.167, -1.697)","(588.502, 552.69, 38.398, 11.251)","(613.701, 551.271, 29.129, 11.443)","(635.473, 548.827, 11.077, -19.365)","(658.976, 542.665, 37.837, -0.986)","(686.937, 539.07, 22.083, -19.326)","(715.556, 535.378, 20.171, -20.07)","(737.985, 536.413, 25.587, 0.137)","(761.161, 536.782, 41.22, -17.187)","(771.239, 548.297, 11.993, 17.995)","(769.326, 569.4, -1.593, 16.977)","(776.936, 614.587, -0.39, 58.648)","(787.932, 654.212, -32.959, 0.905)","(753.925, 663.946, -20.842, 14.359)","(722.307, 664.213, -12.155, -18.448)","(692.62, 667.4, -41.156, 10.992)","(662.709, 673.811, -25.231, -6.546)","(623.442, 675.462, -34.87, -5.242)"
40,"(571.003, 418.256, 5.948, -9.07)","(582.775, 396.063, 5.264, -4.48)","(599.282, 375.073, 27.581, -16.368)","(612.861, 355.528, 10.607, -20.411)","(629.15, 341.192, 21.236, -6.942)","(649.491, 326.34, 7.604, -17.925)","(669.555, 313.581, 5.26, -3.607)","(689.504, 297.841, 18.893, -16.215)","(705.927, 284.21, 4.894, 1.222)","(724.202, 273.146, 19.112, -6.783)","(744.821, 264.827, 29.259, -15.593)","(765.198, 259.227, 7.227, -14.706)","(776.878, 244.008, 12.365, -21.666)","(786.844, 222.341, -4.105, -20.705)","(797.3, 202.746, 11.243, -12.842)","(807.223, 190.912, 3.913, -31.739)","(809.948, 159.957, -21.292, -43.539)","(808.999, 117.051, 6.056, -25.864)","(799.725, 83.868, -8.738, -16.108)","(776.761, 77.408, -50.079, 3.966)","(724.501, 66.146, -45.708, -15.688)","(677.852, 65.794, -43.435, -12.372)","(633.622, 64.792, -47.138, -0.562)","(591.485, 64.398, -35.657, -14.013)","(546.152, 63.767, -48.15, -5.628)","(504.99, 66.932, -36.268, -15.387)","(461.878, 66.489, -32.185, 4.651)"
41,"(459.506, 264.669, 19.893, -19.213)","(486.946, 260.776, 41.126, -13.805)","(518.987, 255.112, 23.879, -17.599)","(555.458, 249.348, 40.839, 5.641)","(588.028, 245.583, 39.671, -13.25)","(618.236, 241.777, 34.462, -4.984)","(651.337, 237.335, 40.909, 14.844)","(687.349, 231.874, 17.074, 5.049)","(709.71, 228.178, 6.041, 2.053)","(731.765, 218.462, 16.071, 3.687)","(752.162, 206.316, 14.841, 14.458)","(769.874, 199.792, 6.046, -47.935)","(767.197, 148.5, -25.627, -24.85)","(755.2, 115.653, -16.458, -37.707)","(751.395, 108.728, -1.185, -15.776)","(750.838, 98.55, 8.823, -18.006)","(756.269, 87.86, -1.974, -13.336)","(765.386, 75.211, -6.774, -0.455)","(761.183, 73.1, 0.783, -25.223)","(779.418, 60.772, 22.239, -15.589)","(757.328, 54.638, -36.109, 6.98)","(711.789, 57.032, -32.672, -7.603)","(669.798, 58.846, -56.023, 5.006)","(628.635, 62.511, -31.497, -3.796)","(586.342, 64.747, -45.379, 4.912)","(544.263, 64.757, -26.904, -4.726)","(506.718, 62.658, -39.108, 16.731)"
