,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
32,"(650.462, 186.492, 40.637, -8.164)","(691.65, 181.643, 43.825, -14.391)","(725.781, 187.777, 51.684, 27.869)","(756.119, 189.576, 5.192, -12.203)","(779.73, 170.481, 3.965, -65.567)","(769.235, 122.567, -12.426, -34.484)","(775.534, 94.091, 19.412, -36.94)","(729.645, 93.101, -58.668, 13.018)","(688.366, 106.859, -60.423, 7.457)","(643.656, 113.826, -58.681, 14.076)","(619.654, 113.647, -42.675, 3.774)","(587.854, 113.738, -28.155, 7.548)","(552.573, 106.661, -53.039, -12.789)","(505.468, 97.58, -32.027, -10.608)","(462.072, 97.283, -37.352, 13.513)","(422.396, 97.156, -29.268, -6.9)","(377.681, 97.047, -55.463, 10.72)","(332.279, 95.455, -46.925, -3.526)","(286.915, 93.518, -45.315, 11.622)","(240.146, 89.334, -34.102, 1.88)","(195.945, 83.826, -56.055, -2.591)","(153.095, 77.15, -40.618, -11.361)","(120.77, 109.294, -8.845, 28.037)","(105.669, 153.32, 3.37, 35.139)","(95.303, 196.68, 7.611, 51.138)","(91.117, 238.148, -9.485, 32.531)","(85.225, 279.538, -14.425, 48.303)","(82.028, 318.438, -7.275, 48.035)","(77.502, 355.127, -17.49, 43.812)","(32.042, 366.748, -63.448, 17.621)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
33,"(636.112, 472.891, 42.58, 21.645)","(677.795, 490.314, 48.763, 5.33)","(715.23, 502.907, 44.867, 5.231)","(747.584, 514.61, 31.715, -12.892)","(772.834, 523.973, 30.669, 26.679)","(787.481, 546.265, 16.062, 11.991)","(797.791, 586.284, -6.276, 29.109)","(800.755, 630.516, -7.03, 31.025)","(793.668, 663.379, -19.457, 35.113)","(756.4, 685.909, -56.375, 15.364)","(713.873, 688.175, -59.364, 11.522)","(671.716, 686.304, -31.727, 1.1)","(627.152, 684.205, -37.132, -0.331)","(586.251, 684.083, -40.273, -12.612)","(545.072, 685.215, -33.015, 2.869)","(505.649, 684.933, -39.039, -11.911)","(464.858, 685.709, -42.891, -0.526)","(425.859, 686.26, -44.379, 13.118)","(383.617, 685.479, -45.429, 0.345)","(345.783, 682.069, -43.213, 4.947)","(307.427, 682.124, -52.598, 11.131)","(267.289, 681.956, -41.264, -18.098)","(228.745, 679.432, -33.619, 14.954)","(188.762, 681.362, -52.28, -6.229)","(143.755, 670.999, -30.345, -19.359)","(106.741, 634.824, -28.394, -20.17)","(83.065, 599.356, -34.168, -26.588)","(67.658, 562.567, -5.564, -28.02)","(54.346, 526.127, -8.396, -40.253)","(46.003, 498.553, -7.52, -36.221)","(46.008, 496.835, 0.286, -37.869)","(46.246, 471.032, -31.489, -26.9)","(46.224, 448.738, -53.683, -54.355)","(47.106, 429.645, 47.283, 25.304)","(56.697, 391.491, 22.284, -6.802)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
34,"(410.826, 483.471, 41.567, -10.354)","(447.993, 486.214, 28.51, -0.052)","(487.917, 491.158, 46.535, 2.339)","(527.484, 495.32, 57.408, -7.214)","(565.208, 502.28, 42.508, -0.796)","(603.52, 514.39, 47.079, 1.085)","(641.418, 526.058, 42.951, 13.197)","(672.481, 540.465, 17.98, 33.18)","(704.064, 552.329, 30.592, 9.373)","(726.511, 554.834, 21.066, 8.421)","(739.471, 552.221, 16.914, -15.171)","(765.54, 553.649, 50.65, 0.433)","(780.704, 580.83, 24.916, 52.765)","(773.928, 620.745, -1.246, 44.227)","(764.172, 642.697, -21.617, 1.788)","(760.412, 646.985, -0.005, 26.185)","(757.809, 666.307, 10.98, 33.868)","(764.258, 675.268, 1.739, 18.678)","(769.573, 675.34, -10.506, -15.318)","(759.617, 673.426, -47.144, -2.803)","(705.436, 669.663, -42.177, -0.93)","(653.699, 650.676, -60.362, -11.61)","(608.756, 636.362, -49.984, -24.659)","(602.321, 636.022, -46.54, 0.691)","(601.24, 636.029, -25.457, 0.534)","(597.964, 636.081, -49.674, 1.415)","(582.895, 636.073, -49.027, 0.793)","(565.951, 636.178, -23.932, 8.072)","(545.373, 636.088, -8.484, -5.273)","(545.373, 636.088, -8.484, -5.273)","(545.871, 636.016, 14.616, -2.7)","(542.994, 636.492, 0.598, -9.119)","(527.048, 639.396, -2.973, 7.299)","(505.68, 653.267, -81.665, 27.904)","(444.621, 651.719, -58.007, -0.387)","(394.581, 646.7, -14.191, -20.859)","(353.404, 657.748, -49.354, 22.795)","(312.956, 656.745, -66.172, -0.604)","(270.231, 660.267, -76.432, -46.534)","(234.067, 662.024, -82.549, -23.471)","(198.121, 666.661, -9.432, -56.767)","(156.265, 665.826, -75.266, 51.932)","(135.229, 632.549, -20.356, -57.03)","(117.352, 593.868, -59.203, 1.247)"
35,"(775.254, 542.985, 28.857, 31.351)","(804.111, 580.75, 7.766, 52.015)","(806.756, 641.433, -12.582, 66.386)","(786.354, 675.85, -9.345, 41.688)","(750.215, 685.324, -25.498, 9.623)","(705.999, 683.932, -46.169, 7.686)","(661.425, 682.068, -33.6, -4.075)","(617.561, 680.556, -28.086, -15.559)","(572.886, 679.924, -49.891, 14.576)","(528.34, 678.775, -36.818, 14.683)","(484.305, 678.896, -55.937, 1.03)","(435.888, 675.817, -46.949, -10.812)","(390.314, 674.682, -44.377, 5.446)","(346.37, 671.206, -41.207, 8.203)","(301.98, 670.124, -54.601, -1.711)","(256.566, 666.333, -30.601, -9.703)","(215.302, 667.05, -31.799, 1.214)","(172.841, 663.259, -46.126, -4.09)","(137.971, 646.176, -31.286, -36.998)","(120.572, 604.669, -25.363, -45.047)","(108.574, 560.276, -28.786, -53.256)","(97.494, 516.279, -27.446, -57.963)","(87.627, 473.356, -8.221, -52.79)","(81.109, 431.517, -14.136, -35.398)","(75.557, 396.689, 1.193, -40.699)","(37.716, 383.102, -49.684, -10.005)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
36,"(498.096, 448.446, 12.787, 7.241)","(530.731, 455.004, 24.396, 10.871)","(563.61, 464.405, 24.231, 11.599)","(593.606, 468.844, 24.054, -5.549)","(625.426, 468.786, 28.484, -5.9)","(657.59, 468.98, 36.668, -13.097)","(689.895, 470.302, 44.769, -13.004)","(718.901, 476.984, 16.621, -0.029)","(747.994, 489.657, 28.266, 2.787)","(771.234, 502.868, 6.584, 18.608)","(785.842, 518.939, 2.919, 23.955)","(804.419, 537.543, 20.434, 22.547)","(825.074, 557.567, 21.088, 26.852)","(831.022, 573.636, 11.766, 22.724)","(838.265, 578.537, 19.933, -1.31)","(842.471, 583.952, -2.635, 1.35)","(842.471, 583.952, -2.635, 1.35)","(842.471, 583.952, -2.635, 1.35)","(842.471, 583.952, -2.635, 1.35)","(842.471, 583.952, -2.635, 1.35)","(842.471, 583.952, -2.635, 1.35)","(842.471, 583.952, -2.635, 1.35)","(842.471, 583.952, -2.635, 1.35)","(842.471, 583.952, -2.635, 1.35)","(842.471, 583.952, -2.635, 1.35)","(842.471, 583.952, -2.635, 1.35)","(842.471, 583.952, -2.635, 1.35)","(842.471, 583.952, -2.635, 1.35)","(842.465, 583.986, -0.335, 2.048)","(842.465, 583.986, -0.335, 2.048)","(842.465, 583.986, -0.335, 2.048)","(842.465, 583.986, -0.335, 2.048)","(842.465, 583.986, -0.335, 2.048)","(842.515, 582.856, 44.622, -20.645)","(840.234, 583.502, -6.844, -20.362)","(841.39, 583.75, -21.547, 8.641)","(842.698, 582.847, 28.81, -25.593)","(841.177, 582.37, 43.38, -29.117)","(835.364, 576.671, 20.3, -43.462)","(808.375, 588.639, -3.037, 35.562)","(797.243, 625.183, -34.06, -4.567)","(783.007, 656.738, -46.869, 25.355)","(751.666, 646.796, 16.546, -46.567)","(721.855, 646.704, -28.234, 4.472)"
37,"(375.524, 322.204, 38.923, -0.23)","(414.626, 317.834, 18.316, -12.865)","(448.917, 311.234, 32.777, -21.148)","(485.751, 301.938, 41.671, -14.818)","(520.913, 294.275, 29.796, 11.245)","(555.32, 290.287, 21.813, -11.9)","(587.377, 287.037, 28.175, -2.996)","(620.085, 280.217, 34.437, -10.938)","(654.122, 270.585, 16.212, -1.721)","(689.297, 254.093, 13.773, 7.15)","(716.066, 242.442, 29.075, -4.642)","(738.688, 234.064, 32.551, -16.977)","(754.382, 229.495, 31.592, -17.188)","(777.981, 212.279, 0.431, -40.37)","(799.207, 181.881, 36.895, -46.018)","(803.829, 148.992, 5.054, -32.952)","(805.158, 114.037, -13.504, -47.285)","(786.01, 88.268, -53.125, -19.759)","(740.081, 68.088, -37.739, -2.608)","(706.225, 68.772, -12.269, 13.147)","(664.531, 67.887, -36.027, 4.822)","(623.891, 70.679, -51.87, 2.906)","(582.332, 73.233, -36.387, 8.807)","(535.077, 69.997, -60.671, -10.463)","(497.817, 66.991, -42.853, -3.277)","(460.78, 64.088, -47.433, 9.997)","(425.593, 63.001, -22.674, -11.298)","(389.275, 63.104, -33.485, -13.643)","(351.062, 63.508, -30.747, 12.915)","(314.821, 64.52, -33.932, 19.013)","(276.832, 67.369, -41.271, 0.391)","(238.98, 71.067, -31.925, 11.628)","(202.795, 73.672, -29.679, -5.787)","(169.818, 72.041, -26.853, -4.144)","(131.675, 86.523, 14.63, 67.447)","(106.615, 134.689, -37.538, 57.883)","(97.945, 179.636, -34.687, 57.435)","(91.129, 222.835, 25.27, -10.636)","(84.301, 265.243, -59.958, 28.56)","(83.1, 298.42, 38.693, -20.46)","(76.069, 328.731, 20.705, 41.833)","(60.523, 360.885, -25.605, 63.563)","(None, None, None, None)","(None, None, None, None)"
38,"(763.14, 191.271, 69.27, -0.271)","(787.029, 149.244, -5.257, -49.515)","(788.689, 96.93, -13.443, -60.295)","(746.897, 84.604, -32.04, -26.21)","(699.76, 81.505, -37.567, -11.146)","(653.552, 81.231, -39.247, -11.718)","(606.249, 84.074, -56.468, 9.367)","(562.262, 86.388, -50.5, 5.018)","(516.037, 79.345, -34.542, -10.509)","(470.793, 78.129, -52.283, 16.507)","(423.157, 79.768, -46.873, 10.367)","(376.035, 80.303, -58.01, -12.29)","(328.67, 80.049, -47.514, 7.315)","(283.631, 79.679, -39.685, 5.848)","(237.355, 80.065, -61.078, 12.309)","(192.179, 79.575, -43.693, -13.873)","(146.951, 78.625, -55.408, -2.412)","(120.024, 117.175, -32.904, 37.243)","(105.294, 159.252, -12.336, 35.89)","(97.646, 201.834, 6.265, 34.186)","(88.808, 244.328, -19.374, 30.529)","(85.038, 287.985, -2.906, 48.922)","(77.576, 327.281, 5.237, 53.27)","(68.348, 360.379, -36.502, 10.23)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
39,"(693.795, 168.218, 57.925, -14.361)","(720.598, 166.019, 50.661, -13.177)","(730.99, 166.011, 63.614, -12.081)","(738.854, 166.006, 33.509, -1.84)","(761.84, 167.219, 22.401, 0.239)","(777.065, 181.349, 33.956, 5.162)","(788.375, 141.569, -21.341, -52.285)","(784.537, 101.284, 17.037, -36.371)","(751.15, 81.211, -49.486, -13.58)","(705.219, 90.42, -41.466, 20.413)","(665.907, 100.157, -19.434, 3.976)","(630.674, 106.252, -53.716, 3.312)","(597.171, 113.218, -23.807, 19.209)","(586.365, 113.925, -36.565, -3.159)","(578.507, 113.834, -67.471, -0.142)","(545.447, 105.761, -55.107, -8.17)","(502.428, 96.637, -53.177, -3.035)","(462.902, 94.61, -41.32, -10.72)","(420.597, 92.481, -25.777, -1.189)","(380.365, 90.798, -37.424, -9.676)","(340.4, 91.454, -26.746, 10.768)","(299.011, 91.123, -39.715, -0.953)","(256.311, 89.213, -25.572, 8.359)","(215.404, 83.8, -34.179, 6.409)","(178.415, 82.413, -39.652, -10.368)","(138.571, 84.482, -42.795, 31.083)","(111.899, 116.75, -4.935, 23.233)","(97.718, 156.986, -26.239, 42.334)","(85.697, 196.08, 1.553, 51.289)","(73.156, 235.649, -16.624, 34.945)","(69.169, 274.938, -5.774, 35.092)","(67.306, 311.164, -11.365, 51.983)","(64.835, 345.959, -19.489, 36.597)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
40,"(751.742, 564.225, 46.858, 4.565)","(775.713, 572.195, 1.452, 49.482)","(778.649, 623.177, 6.244, 61.815)","(774.521, 656.868, -53.19, -21.74)","(712.872, 659.491, -48.741, -6.85)","(661.353, 659.337, -42.061, 3.658)","(610.182, 659.493, -60.858, -10.639)","(560.151, 662.427, -62.25, -15.057)","(512.285, 659.546, -52.081, -4.904)","(463.219, 658.927, -40.35, 8.894)","(414.515, 658.366, -52.841, 15.393)","(369.599, 657.053, -46.98, -12.273)","(325.41, 657.282, -48.102, -8.363)","(280.989, 658.342, -39.808, 16.051)","(237.482, 662.405, -47.204, -11.916)","(193.807, 663.331, -26.718, 10.941)","(150.698, 661.508, -47.398, -7.333)","(128.395, 625.012, -20.528, -53.296)","(115.255, 582.513, -20.125, -29.298)","(101.768, 539.679, -4.808, -58.542)","(88.991, 495.219, -11.274, -51.602)","(78.144, 452.265, 2.206, -42.028)","(72.511, 410.766, -8.496, -41.596)","(46.383, 386.156, -36.606, -10.735)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
41,"(624.387, 577.674, 41.788, 22.318)","(653.258, 581.795, 18.237, -10.956)","(678.808, 583.604, 22.519, 4.02)","(702.28, 583.6, 32.926, -10.333)","(727.459, 583.538, 43.702, -11.423)","(746.332, 580.964, -2.565, -5.944)","(758.528, 574.263, 32.16, -11.128)","(775.284, 565.261, 9.528, -35.352)","(778.227, 597.978, -10.02, 25.303)","(782.857, 631.4, 0.914, 38.214)","(760.865, 656.103, -28.999, -7.941)","(714.547, 653.578, -50.705, -8.653)","(678.439, 644.921, -56.598, 7.468)","(641.279, 638.453, -28.154, -12.863)","(604.587, 638.24, -39.151, 6.179)","(581.112, 636.014, -42.846, -4.92)","(561.498, 636.406, -38.433, 8.402)","(531.084, 636.041, -56.248, -17.169)","(503.864, 636.109, -29.718, 0.831)","(469.434, 637.828, -21.596, 14.081)","(435.035, 636.664, -34.002, -13.416)","(412.166, 636.313, -40.842, 3.665)","(384.882, 636.026, -32.157, -10.585)","(350.458, 636.207, -50.023, 4.612)","(310.997, 637.427, -37.623, 16.526)","(274.02, 639.064, -30.981, 6.758)","(239.876, 644.438, -25.18, 17.709)","(213.856, 652.463, -19.531, 12.259)","(186.742, 651.094, -19.809, -2.396)","(160.886, 652.949, -44.721, 20.333)","(131.555, 641.617, -32.63, -49.333)","(123.598, 599.215, -2.26, -59.753)","(118.228, 555.564, 0.019, -48.593)","(112.947, 514.493, -22.114, -23.726)","(111.021, 478.854, -0.781, -16.293)","(107.134, 445.068, 35.6, -66.217)","(100.162, 414.006, 33.026, -10.335)","(95.698, 400.17, -47.438, -40.406)","(79.64, 390.422, -13.133, 37.658)","(44.28, 381.035, -107.124, -62.958)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
42,"(612.195, 233.457, 54.619, -19.174)","(650.356, 224.482, 34.428, -6.043)","(683.218, 215.244, 31.629, -8.663)","(715.24, 206.955, 45.289, -13.346)","(743.071, 203.606, 24.978, -12.463)","(771.645, 200.775, 22.221, -60.426)","(782.291, 165.202, 9.306, -45.015)","(782.274, 127.715, -9.505, -40.552)","(778.304, 92.643, -38.498, -16.188)","(738.024, 80.637, -35.837, -12.624)","(701.743, 78.748, -33.51, -4.782)","(662.721, 82.29, -49.433, 11.292)","(619.382, 83.311, -61.3, 0.012)","(570.69, 79.138, -44.556, 10.088)","(525.348, 75.828, -42.595, -8.802)","(482.572, 79.276, -53.457, 17.395)","(438.011, 84.221, -53.901, -1.156)","(393.036, 87.123, -53.611, -12.432)","(349.874, 89.565, -55.287, 14.125)","(308.928, 90.157, -32.089, -2.596)","(267.1, 89.738, -41.455, -16.783)","(230.449, 86.418, -41.704, -6.737)","(191.316, 87.725, -30.89, -7.199)","(146.188, 78.191, -65.162, -23.407)","(116.835, 110.858, -19.535, 52.168)","(100.432, 152.668, -21.621, 45.761)","(92.794, 193.264, -11.215, 51.378)","(83.773, 233.87, -23.55, 38.467)","(77.775, 271.867, 8.683, 37.92)","(70.763, 308.879, -8.664, 34.213)","(68.171, 339.9, 15.136, 32.411)","(38.647, 362.493, -67.962, 12.534)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
43,"(669.03, 568.005, 30.716, 2.398)","(703.898, 569.212, 31.594, -2.705)","(737.885, 572.114, 30.255, 19.217)","(757.625, 567.607, -0.901, 7.773)","(774.059, 567.893, -13.904, 50.071)","(779.761, 602.06, 11.135, 25.376)","(782.944, 642.304, 2.19, 40.125)","(745.57, 663.264, -46.414, 14.116)","(703.462, 663.598, -50.884, -9.198)","(659.247, 669.574, -38.392, 12.169)","(615.328, 671.928, -46.182, -13.543)","(569.117, 672.892, -43.883, -5.903)","(518.149, 676.672, -35.792, 4.976)","(468.771, 673.98, -28.274, -10.685)","(425.311, 668.426, -29.336, -15.237)","(379.714, 662.353, -44.729, -19.024)","(337.919, 656.987, -34.651, 1.996)","(297.618, 654.681, -26.43, 16.234)","(258.112, 655.162, -49.088, 1.327)","(220.812, 661.982, -48.874, 8.124)","(181.401, 660.57, -27.848, -11.196)","(141.374, 657.137, -13.652, -28.282)","(122.779, 615.591, -5.447, -55.201)","(111.722, 574.936, 1.605, -44.421)","(105.149, 534.063, 3.721, -39.549)","(100.266, 492.264, -10.384, -42.408)","(94.304, 456.753, -0.873, -17.963)","(89.074, 423.997, -19.57, -42.59)","(77.982, 392.194, -21.22, -37.629)","(56.284, 383.703, -27.493, -15.85)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
44,"(230.177, 233.572, 35.566, -12.232)","(255.548, 226.016, 10.685, -13.532)","(283.185, 216.562, 23.601, -10.149)","(311.628, 209.002, 20.046, 2.63)","(341.984, 197.764, 44.511, 3.442)","(372.009, 191.488, 16.569, 4.357)","(401.916, 185.717, 35.344, 3.035)","(429.081, 182.841, 25.732, 11.54)","(455.682, 181.249, 9.774, -2.746)","(482.764, 180.44, 30.553, 7.416)","(510.798, 179.812, 20.907, -13.371)","(537.97, 180.608, 36.354, -2.051)","(568.342, 185.374, 48.78, 10.665)","(598.471, 187.235, 18.265, -5.538)","(629.347, 190.192, 29.94, -0.529)","(655.057, 192.006, 20.996, 3.644)","(679.794, 191.459, 27.293, 6.023)","(702.704, 193.865, 27.447, 17.573)","(720.825, 198.246, 7.417, 3.217)","(741.476, 202.673, 13.084, 4.912)","(771.394, 205.185, 30.118, -27.823)","(778.527, 176.916, -4.391, -41.88)","(779.425, 147.182, -18.801, -33.638)","(780.58, 118.271, -9.937, -23.232)","(772.575, 94.386, -33.325, -15.114)","(728.602, 87.842, -62.141, 2.9)","(682.969, 91.007, -23.287, -2.756)","(649.55, 93.228, -40.857, -12.344)","(604.293, 85.335, -67.594, 7.17)","(556.545, 84.513, -28.605, -0.672)","(513.902, 82.714, -35.11, -10.922)","(475.869, 82.819, -34.41, 6.338)","(438.077, 81.997, -53.315, 6.853)","(395.716, 82.484, -57.183, 7.311)","(355.714, 81.472, -28.062, 8.07)","(319.301, 80.887, -1.1, -55.713)","(277.55, 78.997, 3.139, -35.089)","(235.531, 77.422, -72.021, -8.977)","(197.383, 83.785, 9.437, -59.604)","(156.3, 77.274, -58.674, 29.05)","(118.151, 106.405, 20.288, 40.867)","(103.11, 148.091, -62.157, 72.319)","(89.846, 192.333, -51.875, 0.185)","(80.384, 234.339, -0.421, 80.286)"
45,"(610.345, 189.958, 18.431, -15.008)","(645.868, 179.78, 36.702, -17.269)","(680.47, 173.419, 38.955, 1.753)","(706.001, 169.858, 24.135, -18.079)","(725.591, 166.092, 13.823, 4.282)","(733.914, 166.209, 17.236, 7.609)","(752.421, 167.127, 38.228, -3.618)","(772.629, 179.809, 33.78, 38.233)","(791.077, 179.491, 13.315, 11.755)","(795.657, 142.382, -12.559, -47.854)","(789.136, 112.08, 2.335, -44.134)","(769.51, 86.734, -51.715, -50.598)","(713.72, 73.847, -58.291, 8.888)","(666.926, 77.193, -48.247, 13.201)","(623.02, 75.381, -27.115, 10.437)","(584.754, 71.42, -48.435, -5.822)","(543.371, 68.859, -41.835, -8.117)","(500.088, 67.495, -56.191, -8.803)","(456.262, 67.103, -49.203, -7.406)","(414.75, 63.411, -57.327, -8.256)","(371.022, 64.737, -60.145, 12.779)","(328.218, 63.611, -34.532, -1.234)","(290.33, 63.523, -41.986, 5.079)","(251.354, 64.459, -27.729, -13.662)","(216.498, 68.214, -22.112, 22.925)","(179.663, 66.293, -27.23, 9.517)","(131.897, 78.692, -46.2, 18.946)","(93.951, 113.157, -13.609, 18.159)","(75.439, 147.436, -2.399, 39.732)","(69.002, 184.045, 4.509, 26.681)","(66.984, 222.382, -9.764, 57.246)","(65.534, 265.051, 0.896, 37.068)","(65.827, 305.554, 11.847, 47.608)","(65.263, 339.113, -23.489, 40.702)","(28.514, 364.953, -72.849, 6.656)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
46,"(351.749, 573.224, 42.687, 14.224)","(385.435, 571.716, 20.894, -9.887)","(419.327, 570.422, 36.136, -15.568)","(452.051, 572.764, 19.009, -8.546)","(485.635, 571.509, 13.555, 3.808)","(517.573, 572.373, 24.988, 3.306)","(547.548, 571.734, 30.502, 8.608)","(579.14, 574.904, 29.316, 9.669)","(599.911, 583.197, 8.353, -0.801)","(606.902, 583.973, 1.539, 0.87)","(613.5, 576.663, 20.142, -19.434)","(644.024, 563.042, 65.57, 15.027)","(678.153, 565.306, 26.295, -7.618)","(708.36, 558.36, 29.045, 10.246)","(742.02, 560.591, 25.893, 20.414)","(755.656, 564.515, 3.991, -14.272)","(768.874, 569.314, -10.956, 4.033)","(786.395, 569.395, 13.681, -43.274)","(777.768, 601.839, -20.382, 23.609)","(773.837, 613.951, 8.284, 2.918)","(782.136, 645.554, 27.421, 49.58)","(767.886, 665.391, -2.794, 17.138)","(728.443, 675.511, -68.408, -20.504)","(690.237, 677.599, -29.12, -3.457)","(653.602, 682.297, -47.774, 10.301)","(617.39, 682.218, -24.264, 11.748)","(580.532, 682.904, -41.635, -10.056)","(539.292, 683.159, -51.548, 12.752)","(487.785, 677.366, -66.884, -19.395)","(447.928, 665.35, -37.15, -12.361)","(413.985, 654.165, -28.756, -9.978)","(381.284, 642.07, -37.683, 1.522)","(345.955, 636.482, -42.782, -7.588)","(317.726, 636.215, -39.233, -11.13)","(284.233, 640.875, -38.029, -6.085)","(249.901, 648.507, -42.38, 20.771)","(220.497, 658.091, -32.94, -19.756)","(187.023, 658.46, -34.097, 30.347)","(146.301, 660.472, -32.009, -19.035)","(121.848, 628.944, -34.839, -68.129)","(100.929, 592.889, 36.009, -48.677)","(86.0, 549.108, -60.717, 8.202)","(68.495, 515.92, -64.709, -95.007)","(55.37, 470.381, 6.579, -30.983)"
47,"(589.742, 457.414, 33.699, 23.292)","(618.78, 473.178, 39.647, 18.345)","(651.665, 492.143, 33.779, 9.804)","(683.038, 507.674, 29.444, 26.846)","(711.017, 522.52, 15.637, 29.714)","(741.467, 534.197, 29.773, 9.796)","(772.513, 549.787, 25.015, 48.855)","(787.617, 591.232, -8.76, 42.749)","(782.109, 636.661, -14.925, 28.61)","(762.554, 654.944, -62.725, -6.197)","(712.626, 647.307, -53.633, -9.337)","(669.33, 640.798, -28.766, -1.805)","(630.869, 637.641, -33.757, -16.101)","(591.17, 638.198, -38.257, 3.076)","(568.183, 636.459, -43.701, -1.65)","(537.629, 636.083, -49.456, -5.412)","(503.984, 636.043, -32.266, -12.459)","(482.547, 636.067, -58.755, 1.31)","(461.705, 636.13, -53.321, 7.388)","(422.234, 636.657, -41.615, 9.164)","(381.439, 636.025, -28.217, -2.885)","(339.095, 637.577, -35.612, -3.506)","(301.727, 639.013, -32.226, 5.659)","(268.135, 641.405, -34.13, 9.776)","(237.164, 647.922, -45.772, 4.618)","(205.693, 657.123, -30.715, -5.253)","(168.166, 655.657, -50.042, 1.035)","(134.898, 641.889, -7.195, -53.756)","(122.349, 598.655, -21.56, -45.982)","(114.487, 559.217, 4.995, -20.377)","(109.041, 520.333, 10.524, -43.183)","(108.166, 483.212, 14.204, -29.151)","(103.138, 449.044, -18.781, -46.63)","(97.314, 419.802, 11.934, -16.899)","(97.084, 400.486, 2.039, -13.283)","(88.359, 388.764, -2.915, -10.717)","(68.634, 388.863, -69.39, 45.028)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
