,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
48,"(326.84, 437.857, 36.347, 4.434)","(360.975, 444.923, 34.205, 28.187)","(396.823, 454.464, 21.831, 18.287)","(432.771, 454.856, 32.057, -12.176)","(467.411, 455.068, 39.316, -15.852)","(500.893, 459.362, 29.057, 17.42)","(534.117, 465.877, 15.283, 6.803)","(567.039, 472.453, 45.229, 17.494)","(602.479, 481.609, 45.056, 19.664)","(634.682, 492.801, 38.222, 14.902)","(663.535, 498.195, 38.033, 12.455)","(690.662, 504.559, 18.86, 15.156)","(712.65, 508.561, 27.894, -11.39)","(732.876, 509.239, 2.067, 6.324)","(753.427, 518.395, 7.158, 8.076)","(774.145, 531.821, 11.697, -1.247)","(783.845, 552.431, 10.612, 34.578)","(793.389, 592.695, -1.093, 72.488)","(786.779, 636.352, 6.178, 17.278)","(773.276, 652.875, -39.745, 22.739)","(722.589, 658.918, -55.601, -9.344)","(687.778, 645.375, -5.618, 9.148)","(677.963, 636.074, -25.26, -1.006)","(677.898, 636.027, -3.863, -2.803)","(677.898, 636.027, -3.863, -2.803)","(677.898, 636.027, -3.863, -2.803)","(677.898, 636.027, -3.863, -2.803)","(677.898, 636.027, -3.863, -2.803)","(664.869, 636.008, -16.106, -10.42)","(656.692, 636.034, -9.556, -4.6)","(640.387, 636.213, -17.44, 8.309)","(623.014, 636.125, -22.248, 0.441)","(612.459, 636.183, -40.273, 4.92)","(591.476, 636.135, -15.782, -3.258)"
49,"(755.539, 236.428, 43.628, -32.313)","(785.453, 206.941, 25.363, -40.629)","(800.733, 167.931, -4.015, -32.293)","(801.907, 124.018, -5.792, -57.474)","(778.814, 89.02, -32.726, 1.034)","(737.672, 81.125, -33.615, 5.772)","(695.443, 81.556, -43.317, -5.534)","(656.91, 81.093, -32.941, 11.358)","(616.193, 82.876, -44.675, -1.992)","(577.675, 83.302, -32.694, -12.478)","(537.516, 81.192, -51.394, 10.082)","(498.692, 78.677, -29.928, -2.977)","(458.791, 78.238, -49.752, 2.537)","(417.509, 78.917, -50.132, -3.14)","(376.386, 80.731, -55.055, 8.444)","(336.588, 80.191, -26.077, -16.162)","(296.887, 80.64, -53.546, 9.552)","(258.23, 82.224, -34.784, 12.215)","(218.666, 81.219, -22.383, 6.839)","(183.606, 79.874, -23.219, 0.084)","(144.541, 83.069, -11.66, 41.705)","(118.767, 121.519, -3.815, 48.667)","(104.52, 162.777, -2.34, 34.95)","(95.742, 204.19, 8.233, 55.961)","(89.53, 245.717, -11.659, 39.378)","(83.321, 285.922, -2.633, 42.075)","(78.149, 325.103, -24.124, 35.202)","(71.529, 355.85, 10.758, 40.865)","(29.324, 366.749, -51.409, 11.473)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
50,"(421.924, 226.843, 46.075, -14.601)","(462.506, 224.147, 41.936, -13.719)","(503.025, 222.665, 38.906, -8.696)","(540.764, 223.896, 50.717, 14.977)","(573.236, 226.643, 27.378, 12.977)","(606.706, 226.469, 49.349, 2.903)","(643.942, 230.725, 40.459, 7.198)","(678.15, 235.288, 17.762, 13.691)","(706.036, 236.435, 37.47, 4.436)","(731.113, 232.444, 38.815, 13.377)","(753.833, 224.525, 8.704, 13.849)","(774.41, 208.887, -9.187, -25.697)","(782.382, 163.642, 6.588, -41.358)","(779.166, 129.438, 1.291, -26.025)","(771.626, 109.492, 11.206, -24.049)","(762.042, 90.76, -43.635, 10.575)","(720.609, 96.106, -36.109, 11.26)","(703.157, 108.169, -13.482, 4.411)","(703.454, 113.785, 6.906, -5.275)","(698.3, 113.951, -20.729, 0.045)","(698.3, 113.951, -20.729, 0.045)","(691.935, 113.944, -19.946, 11.633)","(683.312, 113.397, 14.165, 17.347)","(681.459, 106.563, -3.962, -10.618)","(645.158, 80.579, -60.324, -25.04)","(596.024, 80.057, -56.997, -0.36)","(558.586, 87.921, -46.478, 3.156)","(520.762, 89.17, -24.853, -5.561)","(482.363, 89.538, -54.285, 0.082)","(444.221, 86.377, -45.922, 14.459)","(405.534, 85.315, -43.989, -16.078)","(363.569, 83.973, -51.925, 12.124)","(324.119, 81.086, -48.285, -13.203)","(290.304, 80.556, -23.061, -8.469)"
51,"(339.192, 480.301, 46.09, 14.699)","(379.114, 489.263, 37.144, 16.315)","(417.624, 493.332, 46.818, 7.815)","(458.965, 493.079, 33.962, -13.547)","(501.232, 490.405, 26.587, 0.644)","(538.33, 494.141, 52.5, 13.155)","(573.516, 497.485, 37.669, 7.266)","(606.335, 503.584, 41.124, 25.761)","(639.242, 506.89, 32.419, -19.34)","(669.548, 504.673, 30.935, 12.86)","(697.823, 508.533, 16.754, -1.712)","(721.622, 513.917, 38.595, 3.268)","(743.919, 515.166, 20.995, 7.325)","(763.279, 516.029, 19.657, 0.995)","(784.45, 522.837, 19.608, 10.194)","(793.19, 532.988, 11.486, 15.304)","(804.066, 551.862, 26.041, 36.845)","(816.226, 580.241, -21.08, 25.818)","(811.761, 611.102, 19.369, 46.339)","(819.803, 643.605, 7.073, 25.764)","(812.837, 663.161, -19.142, 6.342)","(772.822, 682.93, -26.607, 10.282)","(737.917, 694.32, -44.409, 3.371)","(698.541, 694.752, -21.157, -2.9)","(661.973, 691.281, -34.815, -7.604)","(623.849, 694.511, -45.776, 4.973)","(581.271, 691.846, -29.668, -17.215)","(536.81, 689.116, -47.823, -21.446)","(495.074, 684.342, -27.029, 12.284)","(452.404, 681.566, -48.443, -12.106)","(414.724, 680.037, -29.349, -3.78)","(371.783, 682.351, -40.195, 16.958)","(328.448, 679.326, -22.775, -9.178)","(287.885, 672.777, -53.949, -11.301)"
52,"(408.727, 432.766, 21.714, 28.85)","(454.217, 448.954, 30.105, 12.802)","(490.411, 452.537, 10.901, -11.689)","(519.778, 454.785, 40.014, -19.28)","(551.402, 454.52, 25.368, -7.054)","(586.314, 458.487, 26.874, -5.639)","(616.582, 465.226, 15.262, -10.314)","(642.077, 469.86, 41.997, -6.245)","(676.815, 471.72, 40.356, 22.244)","(716.537, 479.828, 43.33, -10.785)","(749.21, 489.919, 21.829, 12.499)","(768.667, 497.705, 16.95, 22.034)","(785.28, 507.413, -1.167, 16.387)","(791.406, 523.051, 10.43, 5.939)","(793.321, 540.877, -24.986, 34.532)","(801.168, 568.137, 11.243, 20.083)","(808.093, 593.683, -4.994, 27.797)","(808.297, 621.988, 8.128, 35.773)","(807.986, 646.445, 4.2, 16.166)","(799.882, 659.354, -47.753, -14.085)","(770.892, 672.641, -52.057, 26.645)","(727.893, 683.237, -45.562, -9.615)","(693.536, 679.6, -29.756, 3.317)","(655.355, 680.179, -54.58, 5.454)","(616.903, 680.547, -51.575, -8.579)","(575.196, 677.608, -43.095, -1.746)","(530.562, 681.412, -51.685, 15.288)","(484.413, 678.587, -43.479, -13.068)","(444.302, 679.933, -29.858, -0.896)","(407.985, 681.453, -54.256, -2.705)","(370.404, 684.415, -60.277, 8.997)","(326.316, 685.874, -29.465, -5.209)","(287.588, 681.574, -47.369, 5.349)","(250.47, 680.147, -22.25, 5.392)"
53,"(284.305, 493.589, 23.983, 3.231)","(305.738, 497.515, 27.576, 0.142)","(329.258, 502.022, 24.037, 4.484)","(349.958, 509.076, 22.373, 9.745)","(372.94, 512.456, 24.038, 0.356)","(391.148, 512.973, 15.423, -2.401)","(402.992, 511.977, 12.784, -1.566)","(411.976, 510.701, 9.623, -3.328)","(424.93, 509.526, 11.663, -0.087)","(439.953, 511.182, 13.287, 1.715)","(458.475, 513.96, 18.02, 0.046)","(479.222, 517.355, 18.197, 6.43)","(499.908, 520.955, 19.788, 5.863)","(520.944, 523.261, 22.715, -0.293)","(541.781, 525.91, 19.908, 4.021)","(560.791, 527.877, 19.32, -1.912)","(579.228, 529.084, 19.921, 0.769)","(596.632, 531.028, 17.528, -0.579)","(614.273, 532.636, 16.314, 0.497)","(629.045, 533.646, 13.18, 1.556)","(642.115, 534.546, 13.609, -0.518)","(653.21, 535.021, 12.273, 3.422)","(663.102, 535.08, 6.831, -0.436)","(672.185, 535.277, 5.925, -0.788)","(680.767, 536.318, 8.311, 2.302)","(690.172, 536.34, 12.291, -0.208)","(710.398, 539.858, 18.029, 9.201)","(733.437, 539.354, 29.911, -3.647)","(765.483, 541.265, 49.078, 14.463)","(775.304, 566.21, 20.28, 28.882)","(776.471, 596.575, -8.75, 36.824)","(778.298, 619.658, 9.698, 30.593)","(785.768, 640.259, 16.208, 7.871)","(767.5, 650.904, -28.735, 9.743)"
54,"(433.248, 166.043, 19.111, -24.761)","(433.248, 166.043, 19.111, -24.761)","(433.248, 166.043, 19.111, -24.761)","(433.248, 166.043, 19.111, -24.761)","(433.248, 166.043, 19.111, -24.761)","(433.248, 166.043, 19.111, -24.761)","(434.646, 166.005, 45.784, -0.374)","(444.714, 166.021, 48.677, -0.14)","(444.714, 166.021, 48.677, -0.14)","(444.714, 166.021, 48.677, -0.14)","(460.438, 166.864, 21.393, 0.806)","(482.907, 168.62, 21.754, -0.644)","(506.429, 170.693, 20.522, -0.692)","(529.736, 172.949, 29.013, 4.607)","(553.925, 176.092, 27.346, 4.329)","(577.377, 177.281, 28.115, 1.628)","(599.93, 177.236, 20.662, 1.722)","(620.037, 177.345, 20.818, -3.186)","(636.485, 176.967, 12.31, 4.016)","(652.086, 179.377, 13.964, -0.452)","(669.723, 181.236, 16.802, 2.795)","(683.289, 179.237, 13.651, -2.506)","(694.884, 177.684, 9.278, -1.925)","(706.057, 177.017, 13.849, -0.684)","(717.611, 177.274, 11.469, 0.613)","(724.969, 174.737, 4.605, -8.95)","(728.811, 173.013, -0.407, -9.657)","(741.39, 179.138, 22.483, -4.606)","(762.288, 189.724, 26.332, 21.455)","(765.848, 185.087, 8.815, -33.585)","(769.188, 162.124, 22.241, -27.241)","(779.716, 123.029, -2.347, -34.736)","(769.496, 95.17, -53.528, -11.423)","(731.732, 96.588, -27.244, -5.976)"
55,"(313.4, 345.912, 13.952, -6.736)","(325.629, 336.64, 12.569, -12.663)","(339.632, 332.851, 12.808, -2.827)","(358.333, 328.47, 20.998, -5.18)","(377.671, 325.167, 21.118, -1.009)","(397.316, 324.03, 19.372, -1.146)","(417.01, 323.196, 21.934, 0.425)","(436.896, 322.147, 17.915, 0.667)","(457.046, 321.016, 22.21, 2.295)","(476.887, 319.871, 16.455, 0.178)","(496.609, 318.318, 16.532, 1.927)","(516.378, 316.828, 19.824, -3.908)","(536.474, 314.974, 21.708, -3.816)","(556.373, 312.421, 22.719, -3.683)","(575.263, 309.555, 15.552, -1.237)","(593.885, 306.368, 15.957, -4.136)","(613.245, 303.14, 20.933, -0.929)","(631.084, 301.739, 21.274, 0.887)","(646.774, 298.368, 17.04, -1.367)","(662.673, 294.145, 15.105, -4.03)","(677.076, 290.338, 17.502, -1.342)","(689.336, 287.645, 15.097, -1.427)","(702.194, 284.127, 13.75, -1.809)","(714.853, 279.661, 14.19, -4.797)","(726.166, 275.872, 11.839, -6.052)","(736.573, 272.37, 6.845, -4.501)","(746.161, 268.608, 7.51, -6.556)","(755.13, 264.76, 7.156, -6.983)","(769.544, 248.537, 18.422, -8.21)","(778.168, 235.676, 12.48, -12.403)","(787.871, 211.515, -1.856, -40.156)","(790.812, 181.85, 11.015, -14.964)","(790.808, 151.971, 14.789, -39.137)","(793.194, 121.681, -13.621, -18.109)"
56,"(247.182, 206.596, 9.439, -0.886)","(259.09, 204.637, 14.263, -2.021)","(274.874, 201.051, 17.286, -2.249)","(291.422, 196.661, 18.109, -2.953)","(308.284, 192.386, 15.546, -0.795)","(325.213, 188.951, 13.548, -3.386)","(341.098, 187.153, 16.351, -3.201)","(354.01, 185.772, 11.11, -2.618)","(366.769, 184.927, 13.739, 0.413)","(381.142, 185.247, 18.304, 3.384)","(397.91, 186.194, 14.493, -2.748)","(415.029, 186.581, 16.687, -2.958)","(433.366, 186.544, 15.054, -1.858)","(452.112, 185.982, 19.053, 0.472)","(471.294, 186.772, 21.849, 3.481)","(490.051, 186.573, 17.246, -1.847)","(506.151, 186.489, 14.438, -1.172)","(523.996, 188.771, 21.043, 1.516)","(540.876, 189.971, 15.061, -1.455)","(558.674, 189.887, 16.398, -2.076)","(576.091, 189.244, 21.38, -0.742)","(593.287, 186.884, 13.145, -4.578)","(607.138, 185.377, 15.666, -4.458)","(620.711, 184.536, 15.506, 0.143)","(635.314, 187.496, 15.166, 5.214)","(649.806, 189.031, 14.343, -2.621)","(661.42, 188.698, 14.261, -0.58)","(672.484, 188.753, 13.451, 0.75)","(684.405, 188.305, 17.929, 3.967)","(708.018, 187.751, 22.164, -3.417)","(725.319, 189.204, -3.537, 14.069)","(741.714, 193.853, 18.037, -3.511)","(760.3, 198.731, 23.317, 19.449)","(766.906, 189.559, -2.613, -48.968)"
57,"(759.67, 507.69, 27.907, 13.46)","(783.929, 523.502, 23.14, 17.246)","(798.49, 548.902, 12.52, 30.325)","(806.829, 576.399, 5.216, 30.522)","(806.259, 613.733, 5.816, 41.535)","(808.887, 650.63, 3.578, 31.668)","(803.756, 674.158, -13.866, 19.935)","(788.513, 689.964, -22.722, 10.016)","(761.343, 694.241, -32.731, 0.737)","(726.012, 691.583, -37.665, -4.681)","(688.135, 686.884, -37.511, -2.137)","(649.971, 684.688, -34.77, 1.64)","(614.942, 685.588, -31.537, 0.411)","(578.865, 683.811, -35.143, -3.489)","(542.16, 682.976, -34.292, -0.325)","(504.918, 683.345, -34.741, 1.693)","(468.173, 683.695, -39.171, -2.58)","(428.961, 684.026, -42.841, 0.62)","(390.249, 683.371, -38.613, 1.283)","(352.819, 683.22, -36.996, -5.67)","(315.054, 680.993, -45.712, -2.687)","(273.968, 679.889, -38.069, -3.406)","(236.695, 680.259, -42.988, 1.371)","(198.861, 683.83, -36.948, 4.875)","(166.354, 680.295, -39.058, -14.649)","(122.224, 663.677, -41.786, -24.391)","(91.668, 644.644, -21.468, -22.613)","(67.876, 617.741, -23.498, -22.442)","(49.563, 597.837, -9.177, -20.6)","(46.02, 589.759, -1.517, -38.283)","(46.472, 572.116, 7.046, -24.305)","(46.072, 554.66, -5.763, -26.529)","(46.082, 539.406, 1.122, -45.65)","(46.022, 523.346, -5.116, -23.886)"
58,"(626.363, 268.874, 8.404, -6.455)","(640.049, 267.914, 19.674, -5.843)","(661.214, 267.897, 18.591, -0.138)","(683.238, 271.351, 30.621, 2.328)","(709.363, 276.122, 22.675, 6.871)","(739.927, 277.316, 32.58, 1.795)","(761.158, 274.616, 20.802, -1.388)","(778.46, 272.608, 13.541, -4.482)","(796.437, 269.416, 12.355, -0.913)","(805.847, 267.167, 8.995, -6.59)","(813.041, 263.212, 7.062, -1.944)","(816.84, 261.779, 0.536, -1.96)","(817.015, 260.782, -3.609, 3.158)","(816.704, 258.327, 1.048, -2.484)","(814.196, 254.429, 0.656, -8.378)","(815.754, 246.187, 5.549, -11.414)","(817.336, 239.931, 2.817, -3.817)","(819.961, 235.649, 3.123, -5.156)","(821.047, 230.842, 0.532, -3.313)","(820.561, 226.196, 0.218, -6.162)","(819.293, 223.464, -2.538, -3.419)","(813.884, 216.449, -8.378, -9.619)","(806.513, 207.146, 1.122, -15.798)","(816.23, 197.023, 16.065, -15.896)","(832.33, 178.42, 10.91, -25.379)","(835.39, 166.007, 0.928, -29.298)","(835.39, 166.007, 0.928, -29.298)","(835.39, 166.007, 0.928, -29.298)","(835.39, 166.007, 0.928, -29.298)","(835.39, 166.007, 0.928, -29.298)","(835.39, 166.007, 0.928, -29.298)","(835.39, 166.007, 0.928, -29.298)","(835.39, 166.007, 0.928, -29.298)","(835.39, 166.007, 0.928, -29.298)"
59,"(566.173, 483.438, 21.305, -7.299)","(595.128, 483.721, 38.125, 3.303)","(625.452, 492.129, 25.508, 12.646)","(654.022, 504.163, 35.462, 10.558)","(683.631, 517.453, 19.34, 14.403)","(705.599, 530.59, 28.336, 7.532)","(731.776, 537.924, 19.614, 3.442)","(746.68, 539.865, 22.202, 4.43)","(765.326, 536.836, 33.836, 13.331)","(783.401, 558.399, 26.825, 22.841)","(800.193, 594.818, 7.371, 50.9)","(793.725, 633.931, -12.102, 27.298)","(777.354, 654.168, -49.565, -1.724)","(735.146, 654.37, -38.571, 9.729)","(696.832, 652.039, -31.332, -4.223)","(660.812, 643.285, -35.134, -14.497)","(632.41, 636.275, -26.989, -1.786)","(626.558, 636.017, -42.679, 0.384)","(626.558, 636.017, -42.679, 0.384)","(626.558, 636.017, -42.679, 0.384)","(626.558, 636.017, -42.679, 0.384)","(626.558, 636.017, -42.679, 0.384)","(626.558, 636.017, -42.679, 0.384)","(626.558, 636.017, -42.679, 0.384)","(626.558, 636.017, -42.679, 0.384)","(626.558, 636.017, -42.679, 0.384)","(626.558, 636.017, -42.679, 0.384)","(626.558, 636.017, -42.679, 0.384)","(626.558, 636.017, -42.679, 0.384)","(626.558, 636.017, -42.679, 0.384)","(626.558, 636.017, -42.679, 0.384)","(598.762, 636.184, -55.644, 1.189)","(577.108, 636.118, -29.5, 5.527)","(557.719, 636.83, -17.794, -6.871)"
60,"(367.501, 312.97, 21.449, 8.184)","(388.66, 315.441, 25.201, 5.127)","(410.212, 317.308, 23.668, -0.912)","(430.046, 318.542, 19.512, -2.19)","(447.693, 318.092, 13.373, -4.919)","(464.966, 314.105, 17.958, 4.039)","(484.796, 311.759, 21.29, -3.937)","(505.239, 308.097, 22.205, -6.762)","(525.73, 304.516, 23.584, -5.967)","(545.942, 300.436, 19.23, -6.282)","(565.098, 296.119, 17.039, -4.589)","(584.259, 291.364, 15.75, -1.325)","(603.166, 287.162, 21.295, -5.444)","(620.972, 283.014, 18.322, -1.706)","(638.107, 278.085, 20.137, -4.959)","(654.507, 272.997, 12.902, -8.051)","(670.403, 266.821, 13.129, -5.541)","(686.64, 259.887, 19.375, -7.474)","(702.913, 253.775, 19.096, -8.114)","(719.265, 246.839, 10.777, 0.379)","(729.796, 241.144, 10.192, -0.979)","(738.248, 238.092, 11.037, 0.436)","(748.002, 235.855, 6.152, 2.83)","(752.123, 232.131, 0.339, -10.084)","(755.545, 228.9, 3.191, -0.196)","(762.777, 225.415, 5.696, -3.311)","(770.381, 219.894, 4.417, -6.397)","(777.767, 213.968, 9.607, -2.636)","(785.56, 199.017, 6.218, -19.588)","(794.083, 186.264, 3.886, -12.288)","(797.988, 174.564, 9.371, -16.895)","(804.318, 149.121, -1.707, -28.823)","(801.479, 111.679, -16.882, -45.49)","(779.687, 93.732, -27.286, 5.498)"
61,"(368.304, 252.063, 18.305, 1.544)","(386.349, 248.836, 18.664, -5.071)","(404.752, 243.502, 16.835, -6.251)","(425.939, 240.724, 22.683, -0.694)","(440.794, 241.126, 11.472, -0.661)","(457.444, 240.172, 20.365, -3.472)","(476.471, 239.694, 19.537, -4.103)","(495.269, 236.787, 16.928, -3.538)","(514.812, 232.351, 17.716, -8.093)","(536.542, 227.476, 19.986, -4.215)","(556.865, 227.197, 21.306, 0.615)","(577.286, 229.536, 14.617, -0.694)","(594.956, 231.181, 10.037, 2.063)","(614.959, 227.772, 23.473, -4.718)","(634.404, 223.659, 18.827, -6.062)","(651.218, 220.393, 15.437, -4.32)","(664.348, 217.275, 11.311, 0.405)","(677.313, 213.988, 14.369, -6.719)","(690.462, 210.813, 11.941, -5.969)","(704.163, 207.639, 9.882, -2.763)","(716.008, 205.669, 9.538, -2.007)","(727.011, 206.019, 9.461, -1.381)","(743.054, 205.128, 11.523, 1.219)","(758.715, 204.312, 13.98, -4.017)","(769.61, 197.995, -9.228, -19.882)","(767.469, 188.39, -1.788, -5.839)","(764.365, 177.43, -1.648, -9.525)","(772.13, 166.23, 10.53, -22.476)","(788.344, 140.745, 7.43, -29.279)","(789.062, 109.867, 4.203, -29.465)","(782.056, 89.933, -17.098, -11.696)","(761.63, 79.298, -18.775, -8.53)","(731.44, 79.664, -22.695, 12.484)","(701.514, 70.769, -25.473, 4.373)"
62,"(693.158, 501.375, 17.726, -1.452)","(715.106, 505.427, 21.451, 7.272)","(740.149, 513.286, 25.631, 9.219)","(762.748, 521.171, 16.123, 4.172)","(786.824, 528.153, 18.922, 8.735)","(802.443, 542.855, 20.013, 22.972)","(818.165, 568.977, 10.068, 24.324)","(819.547, 580.099, -6.913, 10.684)","(813.456, 613.647, 5.062, 38.604)","(821.415, 646.389, 5.582, 20.872)","(819.971, 668.76, -3.898, 23.725)","(814.23, 679.622, -4.658, 0.247)","(805.702, 683.193, -5.23, 0.816)","(801.346, 685.622, 2.895, -6.908)","(794.571, 687.74, -18.08, 6.891)","(765.604, 693.319, -31.13, 5.475)","(727.542, 692.211, -42.496, -3.627)","(688.976, 689.343, -32.68, -2.471)","(660.187, 686.789, -28.692, 2.688)","(624.577, 688.001, -38.461, 0.29)","(585.375, 684.426, -36.556, -7.607)","(547.864, 676.203, -34.684, -12.922)","(512.391, 666.865, -38.277, -9.131)","(476.125, 658.869, -37.343, -10.258)","(440.222, 651.533, -38.931, -7.59)","(406.641, 643.821, -32.835, -6.439)","(377.173, 636.599, -28.034, -5.323)","(374.654, 636.049, -27.101, -4.331)","(374.654, 636.049, -27.101, -4.331)","(374.654, 636.049, -27.101, -4.331)","(374.654, 636.049, -27.101, -4.331)","(374.654, 636.049, -27.101, -4.331)","(374.654, 636.049, -27.101, -4.331)","(374.654, 636.049, -27.101, -4.331)"
63,"(592.31, 237.177, 9.533, -6.152)","(617.052, 232.727, 32.896, -3.615)","(651.791, 228.102, 35.77, -5.059)","(686.933, 219.792, 32.355, -4.325)","(716.061, 222.15, 28.792, 6.829)","(743.284, 227.35, 23.684, -5.603)","(768.111, 230.66, 28.917, -10.699)","(786.305, 227.466, 9.255, -5.323)","(802.46, 222.126, 5.895, -2.236)","(808.965, 214.41, -0.998, -5.275)","(814.171, 209.139, 11.903, -10.69)","(823.415, 204.267, 3.371, -4.745)","(827.066, 204.814, 2.001, -5.124)","(822.572, 203.431, 8.108, -3.535)","(827.84, 199.274, 1.509, -0.909)","(823.507, 200.95, -7.925, 2.909)","(824.729, 198.25, 0.498, 2.85)","(818.389, 194.329, -6.407, -3.222)","(817.388, 188.044, 6.437, -2.782)","(820.012, 186.083, -2.223, -0.988)","(820.128, 186.129, -4.4, 8.296)","(814.002, 184.044, -8.059, -3.597)","(811.031, 181.152, -6.054, -6.662)","(805.997, 172.838, -7.932, -11.406)","(800.987, 168.53, -5.052, 0.682)","(801.129, 180.545, -2.989, 15.265)","(803.452, 163.355, 1.039, -31.495)","(803.626, 125.168, -6.471, -46.386)","(790.433, 88.735, -18.039, -14.101)","(773.163, 75.745, -23.465, -8.568)","(747.414, 68.588, -24.687, 0.371)","(723.041, 65.799, -25.637, -2.234)","(696.432, 61.176, -28.205, -4.018)","(660.881, 58.252, -45.164, -7.805)"
64,"(619.648, 197.029, 11.329, -17.03)","(637.562, 184.082, 19.673, -9.053)","(660.372, 171.263, 21.776, -10.201)","(669.363, 166.082, 18.56, -11.123)","(669.363, 166.082, 18.56, -11.123)","(669.363, 166.082, 18.56, -11.123)","(669.363, 166.082, 18.56, -11.123)","(669.363, 166.082, 18.56, -11.123)","(669.363, 166.082, 18.56, -11.123)","(672.187, 166.011, 88.172, -0.275)","(690.395, 166.02, 58.55, -2.884)","(690.395, 166.02, 58.55, -2.884)","(690.395, 166.02, 58.55, -2.884)","(690.871, 166.011, 28.503, -0.555)","(691.857, 166.107, 29.592, 3.15)","(702.981, 166.088, 25.781, 0.529)","(709.705, 166.016, 29.063, -4.24)","(716.078, 167.186, 9.775, -7.685)","(728.061, 167.598, 10.165, 2.298)","(737.022, 166.672, 2.875, -8.189)","(739.137, 166.316, 8.111, 4.467)","(746.729, 168.594, 8.562, 0.978)","(754.767, 173.166, 15.495, 8.683)","(763.016, 171.721, 10.867, -3.702)","(768.326, 165.63, -0.052, -6.074)","(773.806, 160.34, -0.396, -12.715)","(775.105, 149.221, -1.371, -7.553)","(771.084, 141.921, -8.023, -9.008)","(761.476, 143.459, -12.686, 10.242)","(756.067, 148.834, -13.784, 6.688)","(756.01, 148.442, -2.645, -13.132)","(756.01, 148.442, -2.645, -13.132)","(756.01, 148.442, -2.645, -13.132)","(756.029, 149.559, 1.624, 12.014)"
65,"(327.973, 572.608, 34.148, -0.716)","(351.984, 574.458, 16.574, 0.46)","(366.936, 569.06, 16.621, -8.828)","(388.573, 565.398, 25.599, -5.888)","(413.621, 562.567, 23.31, -1.527)","(439.967, 558.71, 25.468, -2.4)","(462.866, 555.804, 19.756, -3.187)","(485.79, 552.566, 23.602, -5.637)","(508.146, 549.636, 24.034, -0.21)","(532.259, 547.298, 25.525, -1.872)","(557.322, 544.539, 27.933, -2.724)","(582.338, 542.191, 26.506, -3.213)","(607.084, 539.278, 27.109, -3.142)","(628.368, 534.875, 18.042, -6.677)","(649.039, 525.986, 17.342, -7.242)","(664.118, 518.099, 9.343, -7.719)","(681.847, 515.216, 20.561, -2.079)","(698.518, 511.453, 17.167, -4.107)","(710.361, 507.67, 9.719, -1.166)","(715.965, 509.202, 4.105, 4.601)","(725.312, 515.239, 5.755, 9.074)","(733.876, 519.398, 9.224, 2.948)","(746.618, 520.514, 11.829, -0.061)","(761.604, 522.567, 18.647, 4.191)","(778.277, 528.887, 16.975, 13.324)","(792.917, 540.865, 14.245, 11.864)","(809.124, 556.001, 11.249, 15.167)","(817.199, 568.708, 3.411, 8.289)","(817.348, 574.3, -6.632, 11.073)","(808.218, 590.331, -11.386, 23.441)","(810.622, 618.839, 9.85, 30.37)","(817.693, 642.46, 7.392, 17.675)","(817.606, 659.699, -2.805, 15.127)","(810.889, 668.671, -10.789, 0.481)"
66,"(369.082, 561.867, 28.841, -9.22)","(402.948, 558.607, 30.691, -2.603)","(435.852, 561.822, 33.236, 6.58)","(464.631, 568.521, 34.672, 2.564)","(489.734, 571.106, 24.023, 4.897)","(510.98, 571.007, 19.03, -0.981)","(530.08, 567.482, 21.829, -6.007)","(546.98, 565.379, 19.373, -1.588)","(568.091, 565.43, 22.138, 4.304)","(588.962, 571.214, 13.112, 4.537)","(602.301, 577.968, 9.816, 6.666)","(613.848, 583.981, 6.465, 6.079)","(625.55, 583.981, 21.387, 0.306)","(628.179, 583.986, 21.773, 0.889)","(628.179, 583.986, 21.773, 0.889)","(630.122, 583.846, 16.567, -2.387)","(636.001, 582.601, 6.954, -5.485)","(646.772, 576.889, 13.128, 0.319)","(658.503, 573.854, 12.674, -5.748)","(670.502, 568.04, 15.931, -6.791)","(679.076, 566.304, 9.943, 1.68)","(687.414, 566.829, 7.104, 1.159)","(694.328, 566.951, 8.574, 0.2)","(702.784, 566.677, 10.798, 5.167)","(712.08, 567.176, 7.476, 3.193)","(719.828, 569.053, 11.117, 3.602)","(731.716, 571.886, 16.04, -0.788)","(742.066, 573.013, 3.784, 2.364)","(742.448, 572.563, -5.687, 1.742)","(740.077, 567.686, -4.407, -6.862)","(743.722, 560.128, 6.883, -7.33)","(754.228, 556.772, 11.383, -3.282)","(765.425, 557.562, 9.63, -1.101)","(767.425, 567.071, -7.858, 23.372)"
