,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
18,"(336.869, 192.135, 24.789, 14.172)","(373.408, 192.113, 49.373, -11.439)","(406.827, 189.767, 47.664, 0.773)","(436.74, 189.417, 42.221, 2.797)","(470.368, 191.784, 41.889, -2.448)","(510.569, 196.737, 27.03, -15.154)","(545.669, 195.299, 28.041, -5.146)","(578.545, 197.819, 25.484, 9.606)","(610.08, 202.432, 39.75, -3.521)","(640.151, 203.827, 40.985, -4.654)","(669.203, 205.038, 22.685, 0.043)","(694.751, 208.456, 39.771, -6.851)","(719.536, 207.678, 40.155, -19.024)","(736.81, 207.038, 41.253, 3.4)","(763.763, 205.019, 31.405, -6.019)","(781.134, 175.261, -6.636, -67.563)","(774.145, 137.546, -1.967, -28.928)","(774.941, 109.072, 8.354, -37.616)","(759.783, 89.375, -33.818, 7.752)","(716.392, 93.742, -31.036, 1.632)","(689.899, 90.496, -22.089, -34.92)","(651.055, 79.817, -40.647, -15.371)","(615.256, 81.987, -54.213, -10.918)","(578.312, 82.145, -22.994, -5.72)","(539.241, 88.555, -38.986, -13.558)","(498.73, 88.575, -34.92, 8.112)","(459.826, 88.223, -42.498, 12.349)","(420.616, 87.551, -35.388, 0.382)","(383.372, 89.566, -41.219, 1.514)","(345.287, 89.013, -35.248, 15.137)","(308.677, 87.755, -46.796, -15.783)","(272.613, 88.852, -37.008, 6.081)","(237.948, 89.394, -29.409, -5.864)","(204.238, 87.367, -31.97, -5.601)","(172.941, 88.261, -39.138, -25.475)","(136.42, 89.995, -31.117, 33.984)",
19,"(779.621, 558.268, 15.774, 57.218)","(793.004, 612.889, 6.777, 61.28)","(781.351, 656.252, -45.64, 7.082)","(733.161, 669.848, -49.976, 0.15)","(681.475, 670.378, -61.792, 2.456)","(632.288, 671.467, -43.505, -3.885)","(583.718, 669.795, -31.705, -13.379)","(537.118, 665.397, -49.183, 6.529)","(492.236, 664.214, -60.8, 2.007)","(446.275, 661.703, -59.053, -13.827)","(400.949, 659.132, -37.148, -7.885)","(351.889, 662.091, -58.865, 0.386)","(306.706, 661.644, -54.817, -14.862)","(261.607, 664.101, -32.98, 12.949)","(216.269, 666.914, -58.075, 8.204)","(174.125, 662.56, -48.008, -11.203)","(139.644, 648.746, -8.326, -33.043)","(126.014, 606.319, -10.464, -48.327)","(114.172, 567.128, -2.334, -26.866)","(100.964, 523.106, -22.728, -44.835)","(88.405, 481.671, -14.115, -32.401)","(79.757, 440.288, -11.803, -34.447)","(71.835, 399.449, -7.209, -27.454)","(40.234, 381.997, -60.799, -0.087)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)",
20,"(492.518, 239.526, 38.612, -9.051)","(528.446, 237.431, 27.89, 0.905)","(565.184, 232.865, 57.353, 6.585)","(603.644, 228.445, 32.912, -19.191)","(643.156, 224.777, 48.786, -6.582)","(678.376, 220.187, 34.382, -4.418)","(713.348, 213.6, 44.859, -9.446)","(738.309, 208.128, 26.979, -28.171)","(754.01, 200.176, 4.446, 8.072)","(772.022, 188.106, 2.086, -29.008)","(768.36, 153.146, 16.51, -39.162)","(760.181, 125.402, 2.009, 5.381)","(756.896, 116.714, -3.189, -39.162)","(747.527, 111.732, 4.312, 22.718)","(748.276, 111.884, -11.264, -10.989)","(747.611, 110.139, -20.53, -8.681)","(745.794, 111.358, 6.976, 11.132)","(738.648, 110.547, 0.418, -2.206)","(743.123, 113.659, -2.325, -7.459)","(746.802, 113.733, 9.349, -7.098)","(754.476, 113.573, 9.595, 1.968)","(765.367, 108.975, 13.709, -16.907)","(773.694, 87.908, -6.043, -36.868)","(728.12, 91.084, -46.064, -2.677)","(695.992, 84.122, -46.318, -2.407)","(663.072, 79.467, -19.433, 2.722)","(629.843, 78.154, -50.755, 9.653)","(593.532, 75.922, -45.168, -9.154)","(548.879, 77.996, -32.664, 1.482)","(508.703, 86.399, -21.698, 1.582)","(472.881, 93.618, -46.312, 9.55)","(433.298, 97.513, -53.951, 7.644)","(394.304, 99.195, -52.836, 13.771)","(358.171, 98.801, -36.875, -15.394)","(321.655, 97.361, -26.854, -11.95)","(287.76, 96.755, -46.982, 2.037)",
21,"(413.824, 459.019, 42.64, 2.122)","(451.629, 462.1, 45.784, 15.535)","(492.703, 471.792, 58.11, 0.951)","(535.364, 474.41, 30.084, -9.323)","(578.529, 478.086, 32.229, 3.282)","(616.745, 484.319, 37.467, -8.892)","(647.609, 490.411, 35.614, -1.009)","(676.006, 499.564, 21.839, 1.353)","(700.626, 503.024, 15.761, 4.369)","(725.186, 510.52, 34.42, 7.084)","(752.132, 519.109, 25.315, 1.044)","(776.639, 535.333, 29.496, 15.755)","(788.831, 578.735, -8.262, 56.065)","(785.612, 619.292, 9.776, 32.832)","(792.252, 649.472, -10.095, 53.046)","(759.094, 658.079, -69.396, 5.857)","(716.403, 656.206, -28.509, -15.38)","(676.74, 659.464, -44.231, -11.984)","(636.252, 658.097, -46.619, -10.022)","(590.176, 657.563, -52.078, -1.349)","(545.267, 657.572, -50.094, -22.724)","(501.159, 647.168, -35.619, 5.954)","(471.153, 636.041, -31.728, 0.37)","(467.181, 636.019, -40.403, 1.095)","(463.693, 636.003, -33.447, -2.329)","(463.693, 636.003, -33.447, -2.329)","(463.693, 636.003, -33.447, -2.329)","(463.693, 636.003, -33.447, -2.329)","(463.693, 636.003, -33.447, -2.329)","(463.693, 636.003, -33.447, -2.329)","(463.693, 636.003, -33.447, -2.329)","(456.342, 636.001, -39.942, -5.421)","(437.553, 636.298, -41.404, -10.844)","(409.974, 636.054, -62.127, -2.172)","(389.938, 636.021, -25.448, -4.518)","(379.719, 636.04, -53.98, 0.088)",
22,"(385.329, 273.433, 36.136, 4.117)","(417.373, 268.167, 34.989, -1.129)","(448.998, 264.978, 32.476, -12.035)","(483.022, 261.634, 42.644, 16.955)","(515.431, 261.05, 16.013, 12.871)","(546.81, 260.83, 16.199, -4.647)","(578.543, 261.635, 39.428, -10.043)","(609.85, 261.489, 35.566, 15.664)","(639.244, 259.808, 23.065, -15.111)","(669.109, 258.032, 38.793, -7.583)","(695.455, 254.296, 24.658, -18.324)","(721.863, 245.063, 15.19, -16.753)","(738.223, 240.333, 11.458, 1.297)","(755.867, 228.39, 20.515, -16.219)","(772.374, 223.79, 17.781, -14.727)","(784.276, 211.642, 3.523, -2.34)","(793.071, 186.29, 4.127, -33.271)","(796.065, 153.658, -13.725, -43.57)","(802.916, 120.455, 6.998, -32.649)","(796.04, 93.377, -9.575, -11.531)","(755.082, 79.464, -52.867, 4.557)","(713.024, 84.828, -1.956, -24.398)","(684.905, 79.947, -44.823, -18.458)","(649.73, 77.23, -30.026, -4.749)","(614.258, 77.962, -47.668, -8.437)","(576.006, 83.776, -21.533, 7.253)","(537.969, 88.158, -28.947, 17.241)","(500.972, 93.323, -24.337, 16.075)","(461.374, 96.56, -49.847, 0.549)","(425.452, 96.79, -21.629, -3.762)","(388.27, 97.481, -38.899, -12.028)","(352.084, 98.347, -26.454, 13.632)","(317.645, 98.424, -23.76, 7.741)","(284.361, 97.638, -35.422, -8.676)","(251.124, 97.581, -29.58, -7.399)","(222.595, 94.086, -40.635, -13.582)",
23,"(674.92, 500.643, 7.928, 18.003)","(702.031, 517.049, 40.238, -4.19)","(727.579, 529.485, 22.239, 16.716)","(751.935, 540.751, 18.154, 19.595)","(780.157, 564.971, 25.715, 37.125)","(789.053, 613.054, -19.574, 33.358)","(787.875, 653.79, 5.975, 54.641)","(740.253, 662.536, -30.106, 2.352)","(698.118, 657.151, -48.334, -7.245)","(658.534, 654.758, -33.381, 0.681)","(621.886, 662.082, -60.203, 15.128)","(568.201, 664.419, -39.064, 4.354)","(521.865, 654.686, -53.039, 5.298)","(481.185, 648.349, -50.268, -5.407)","(439.867, 640.682, -47.395, -13.393)","(399.54, 638.299, -41.344, -14.299)","(358.734, 636.217, -32.905, 5.606)","(319.487, 637.558, -24.941, 7.485)","(279.395, 639.882, -28.513, 5.685)","(241.515, 647.81, -40.009, 23.834)","(204.717, 658.797, -42.368, 2.762)","(161.638, 660.067, -53.779, 16.01)","(131.909, 636.287, -5.103, -27.865)","(116.63, 593.925, -0.21, -26.927)","(106.792, 554.977, -19.953, -57.9)","(98.196, 515.54, 4.865, -23.849)","(90.28, 477.072, -16.709, -37.735)","(85.775, 442.43, 1.519, -25.551)","(83.685, 410.145, -1.259, -19.028)","(71.816, 386.581, -35.989, 21.62)","(36.015, 379.275, -71.798, -8.32)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)",
24,"(431.165, 284.888, 33.327, 5.361)","(466.589, 277.071, 26.149, 5.429)","(508.273, 268.65, 47.395, -5.658)","(543.334, 264.095, 33.085, 1.432)","(576.942, 257.912, 35.653, -0.894)","(609.137, 255.733, 26.539, 7.837)","(642.573, 249.986, 34.506, -11.255)","(674.492, 245.284, 32.203, -23.13)","(702.109, 237.711, 25.425, -11.871)","(726.185, 233.403, 14.907, -2.649)","(748.578, 229.236, -1.742, 16.28)","(772.908, 215.788, 41.723, -3.756)","(789.222, 189.715, -14.791, -26.308)","(792.554, 154.51, -18.841, -43.677)","(794.259, 121.616, 8.175, -33.806)","(783.033, 91.8, -49.395, -6.605)","(753.331, 74.738, -22.99, -12.065)","(714.524, 71.916, -35.45, 18.141)","(675.829, 70.398, -24.137, 16.253)","(642.304, 75.078, -29.427, 7.446)","(604.319, 76.473, -42.296, -11.146)","(564.257, 84.572, -29.461, 7.457)","(526.716, 89.081, -19.831, 18.937)","(490.147, 92.659, -18.651, -9.108)","(454.871, 94.871, -43.134, -13.942)","(418.288, 94.751, -36.945, 1.446)","(381.347, 97.052, -25.112, 14.196)","(345.449, 96.516, -40.881, 7.997)","(308.676, 96.107, -38.418, -17.425)","(272.573, 94.685, -46.888, -10.344)","(235.999, 91.647, -39.985, 12.357)","(199.539, 92.214, -20.69, -7.282)","(169.904, 95.226, -18.374, -7.318)","(138.312, 97.097, -27.013, 58.004)","(124.13, 139.368, 1.243, 35.215)","(117.87, 180.663, 10.504, 39.759)",
25,"(321.469, 530.713, 43.293, -16.551)","(351.465, 532.016, 17.219, -8.424)","(380.251, 530.8, 22.667, -3.709)","(410.102, 533.058, 40.461, 3.068)","(440.619, 533.441, 35.642, 6.134)","(473.199, 534.298, 43.044, -10.554)","(502.304, 536.047, 41.832, -2.764)","(534.018, 538.242, 42.681, -9.316)","(565.612, 539.354, 19.404, 2.839)","(593.736, 538.8, 44.334, -15.139)","(624.613, 535.193, 14.175, 9.278)","(653.616, 539.323, 20.004, 18.386)","(679.087, 540.537, 21.915, 14.651)","(701.541, 544.103, 10.524, -18.506)","(723.878, 548.245, 2.48, 26.549)","(743.209, 550.968, 11.541, 4.502)","(764.023, 549.586, 27.529, 1.934)","(780.128, 555.75, 10.913, 4.953)","(786.967, 563.869, 13.468, 25.128)","(794.244, 581.576, 5.286, 24.938)","(791.159, 630.865, 20.763, 28.826)","(787.71, 653.435, -17.195, 0.327)","(750.573, 654.97, -39.815, 2.567)","(719.218, 663.61, -34.569, 10.883)","(681.276, 669.328, -33.552, -8.325)","(643.594, 669.867, -22.655, 5.284)","(608.108, 671.11, -49.999, -5.63)","(567.841, 668.907, -31.402, -3.294)","(529.742, 668.39, -44.313, 0.442)","(492.116, 661.612, -24.118, 0.423)","(453.573, 665.351, -53.853, -8.313)","(413.509, 664.159, -33.96, -16.026)","(375.706, 655.628, -27.98, -7.755)","(338.206, 650.785, -36.944, -7.889)","(304.816, 647.521, -42.185, 7.233)","(274.56, 644.194, -18.245, 1.609)",
26,"(419.771, 215.928, 36.975, 12.378)","(458.897, 212.563, 36.922, 8.422)","(490.8, 212.154, 30.112, 20.585)","(522.508, 208.677, 41.944, 4.117)","(553.824, 206.861, 32.197, 13.776)","(585.337, 209.238, 47.135, -17.648)","(616.569, 211.575, 28.366, 18.928)","(645.042, 208.772, 35.112, -11.981)","(672.934, 205.973, 39.119, -5.435)","(700.088, 206.103, 18.547, 1.573)","(729.483, 201.482, 50.514, -9.215)","(759.004, 202.321, 32.763, 5.092)","(772.585, 205.46, 37.922, 9.265)","(782.14, 174.344, 7.102, -42.403)","(775.879, 143.347, -20.002, -22.429)","(777.517, 113.881, 0.503, -34.303)","(775.512, 94.276, -3.437, -2.791)","(741.9, 86.358, -34.332, -1.784)","(699.978, 97.335, -30.86, 21.835)","(679.831, 111.23, 0.83, 9.258)","(680.036, 113.924, -10.971, 34.863)","(680.036, 113.924, -10.971, 34.863)","(680.036, 113.924, -10.971, 34.863)","(679.455, 113.987, -34.259, 0.274)","(665.078, 113.874, -4.903, -3.608)","(657.863, 113.992, -9.158, 0.06)","(657.219, 113.987, -32.662, 1.34)","(657.219, 113.987, -32.662, 1.34)","(652.459, 113.949, -35.49, -2.814)","(650.062, 114.0, -49.921, 3.352)","(644.335, 113.975, -31.879, 0.445)","(637.081, 113.998, -41.799, 3.574)","(619.273, 113.801, -33.427, -3.708)","(603.772, 113.964, -20.609, 5.927)","(589.106, 113.832, -22.1, -2.862)","(575.494, 113.874, -43.186, 2.398)",
27,"(256.847, 199.973, 18.572, -11.579)","(283.963, 202.031, 32.597, 0.282)","(312.634, 201.342, 25.041, -11.462)","(340.679, 201.983, 28.477, 8.498)","(368.962, 204.749, 37.091, 3.251)","(398.317, 206.071, 14.817, 10.79)","(425.588, 208.093, 16.005, 2.839)","(455.086, 212.2, 17.802, -14.344)","(483.624, 212.947, 33.776, -9.221)","(510.91, 212.415, 31.739, 7.019)","(537.528, 214.391, 36.007, 9.859)","(566.894, 213.717, 35.993, 7.159)","(593.122, 210.771, 38.096, -11.519)","(619.291, 209.771, 37.687, -12.324)","(641.861, 209.799, 18.008, -9.654)","(662.91, 209.133, 20.898, 8.559)","(682.473, 207.855, 24.955, -10.549)","(697.193, 206.083, 5.729, -2.106)","(714.069, 204.471, 1.342, 3.201)","(727.56, 204.036, 15.95, -7.239)","(738.488, 208.639, 5.617, 15.226)","(757.224, 212.134, 28.627, -11.379)","(774.623, 212.72, 31.112, 14.074)","(767.052, 193.615, 3.661, -34.585)","(766.21, 172.437, -12.858, -16.701)","(768.385, 149.546, 20.066, -26.472)","(778.747, 126.637, 2.006, -11.236)","(789.906, 97.348, -17.992, 15.846)","(761.617, 102.275, -17.996, 16.752)","(740.75, 101.619, -5.08, -15.521)","(725.764, 98.941, -28.404, -10.896)","(705.897, 88.192, -23.152, -5.28)","(675.268, 75.713, -20.26, 7.475)","(642.616, 71.18, -20.504, -5.053)","(608.887, 68.767, -36.565, -14.228)","(574.016, 66.399, -48.372, -2.32)",
28,"(732.254, 224.44, 39.958, -19.667)","(778.199, 200.087, 44.577, -33.851)","(806.905, 160.718, 18.858, -34.705)","(802.098, 112.489, -12.296, -54.412)","(770.318, 83.16, -35.761, -27.268)","(719.966, 74.047, -33.844, 13.916)","(671.855, 75.536, -33.778, -6.594)","(627.027, 73.324, -61.204, 5.609)","(579.638, 73.36, -53.502, 4.873)","(536.897, 72.753, -43.086, 11.134)","(492.983, 74.31, -35.669, -1.102)","(448.002, 75.968, -43.296, 2.001)","(403.121, 77.622, -29.556, 13.285)","(359.586, 77.218, -30.702, -14.457)","(315.317, 77.797, -43.165, -12.706)","(271.003, 79.207, -53.86, 12.923)","(228.271, 79.391, -36.323, -11.187)","(187.389, 79.129, -40.018, 12.557)","(143.434, 80.921, -14.504, 38.257)","(115.914, 117.525, -2.691, 24.341)","(101.488, 159.056, -9.205, 46.748)","(91.826, 200.665, -0.597, 55.485)","(85.785, 241.706, -15.649, 36.841)","(82.991, 284.136, -14.742, 39.426)","(78.397, 323.348, -7.317, 41.073)","(70.553, 359.407, -23.29, 20.024)","(27.676, 371.222, -68.407, -1.502)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
29,"(546.828, 506.693, 40.399, 8.554)","(587.72, 518.601, 29.831, -4.497)","(625.493, 531.814, 25.777, -4.51)","(661.015, 540.672, 38.498, 13.827)","(696.85, 544.622, 41.994, -1.348)","(731.218, 550.951, 16.605, 10.206)","(750.485, 558.308, 24.028, 2.259)","(765.772, 564.29, 13.272, 2.336)","(778.738, 570.761, -0.45, 78.565)","(770.688, 617.879, -29.343, 31.633)","(764.694, 642.959, 9.393, 31.608)","(771.422, 664.15, -46.76, 12.904)","(722.833, 663.411, -57.254, -1.478)","(688.023, 649.211, -27.601, -24.183)","(654.251, 658.185, -42.796, 17.562)","(613.385, 661.599, -28.909, 3.253)","(576.406, 664.566, -34.5, -3.778)","(528.097, 662.319, -55.746, -10.612)","(484.05, 647.4, -27.987, -17.876)","(443.929, 637.743, -51.342, -2.756)","(420.281, 636.048, -45.899, -9.048)","(392.413, 636.511, -55.894, -9.085)","(359.935, 636.301, -50.784, 6.619)","(326.615, 636.004, -55.671, -10.061)","(287.778, 638.065, -35.744, 0.43)","(256.242, 638.146, -18.993, -7.231)","(230.468, 640.543, -34.24, 5.145)","(212.032, 643.655, -8.958, -11.373)","(204.954, 654.134, -25.105, 13.651)","(171.991, 651.021, -43.423, -16.352)","(132.472, 645.373, -18.241, -64.155)","(116.173, 600.86, -23.326, -48.113)","(110.897, 559.756, -18.088, -41.382)","(110.619, 521.784, -11.81, -52.045)","(109.406, 479.518, -15.811, -30.272)","(107.689, 443.821, 10.963, -28.3)",
30,"(632.606, 256.503, 52.428, -4.906)","(672.902, 252.82, 55.133, -9.175)","(706.558, 245.909, 22.201, 2.352)","(739.389, 234.847, 30.804, -5.349)","(764.126, 222.537, 22.601, -27.719)","(786.887, 202.37, 3.202, -50.827)","(801.373, 176.524, 9.88, -18.303)","(801.507, 134.718, -6.85, -40.734)","(800.435, 100.48, 5.288, -46.885)","(777.208, 70.994, -32.832, -29.02)","(735.457, 59.187, -38.72, -9.314)","(687.84, 66.982, -61.587, 14.368)","(649.566, 67.133, -31.726, -9.428)","(611.523, 67.068, -46.892, 9.836)","(567.977, 66.506, -48.138, 13.875)","(528.2, 68.98, -41.002, 6.171)","(490.421, 74.219, -54.493, 3.278)","(448.75, 75.661, -45.772, 14.122)","(406.526, 75.8, -37.848, -2.772)","(364.26, 75.128, -37.507, 6.965)","(323.723, 73.523, -56.158, -14.496)","(284.843, 75.51, -28.186, 11.025)","(245.486, 77.05, -34.554, 17.309)","(205.751, 80.658, -23.807, 7.863)","(167.517, 78.354, -30.401, -16.539)","(132.234, 93.327, -13.275, 41.01)","(111.306, 129.951, -23.818, 48.95)","(105.227, 170.977, 7.896, 41.238)","(102.86, 210.639, -14.599, 40.37)","(97.299, 249.249, -13.897, 39.522)","(93.23, 286.405, -0.771, 32.104)","(87.043, 318.987, 9.549, 18.544)","(79.487, 349.873, -17.961, 34.642)","(72.912, 369.323, -1.043, 12.402)","(None, None, None, None)","(None, None, None, None)",
31,"(290.245, 168.684, 43.819, -3.024)","(327.798, 166.507, 36.852, 10.049)","(359.425, 166.315, 44.027, 5.257)","(379.231, 166.253, 21.234, 9.433)","(404.325, 166.274, 29.73, 8.883)","(431.212, 166.31, 37.692, 8.923)","(454.051, 166.352, 30.883, 8.992)","(481.94, 166.538, 25.944, -5.868)","(510.145, 166.388, 30.274, 2.509)","(542.128, 167.822, 32.957, 17.997)","(573.568, 169.959, 39.13, 1.208)","(605.361, 171.701, 22.97, -7.856)","(635.376, 173.276, 35.244, 6.069)","(661.041, 175.717, 15.075, -7.946)","(685.688, 182.596, 24.848, 0.155)","(704.249, 186.221, 15.147, -7.672)","(723.698, 190.399, 20.299, 1.821)","(740.093, 201.454, 14.036, 13.967)","(764.113, 206.467, 30.273, 7.47)","(770.861, 196.364, 17.434, -24.424)","(761.329, 176.503, -5.228, -29.901)","(756.009, 158.512, -3.583, -39.768)","(756.69, 146.234, -10.953, -4.633)","(760.126, 131.195, 4.577, -25.644)","(769.594, 112.075, 10.805, -28.416)","(773.757, 93.35, -61.169, -1.216)","(732.725, 98.897, -8.72, 0.467)","(716.58, 99.752, -9.674, -16.361)","(685.172, 87.612, -27.882, -14.998)","(649.472, 80.272, -25.962, 5.348)","(611.791, 75.09, -53.871, 2.804)","(579.244, 70.413, -27.611, -5.335)","(540.912, 67.257, -32.141, -3.124)","(504.217, 64.882, -35.888, -1.137)","(468.245, 66.473, -45.266, -14.71)","(428.54, 64.28, -32.999, -15.048)",
32,"(452.997, 508.793, 55.864, 2.952)","(492.372, 511.82, 32.823, 19.459)","(531.897, 518.829, 49.292, 13.852)","(571.691, 529.199, 31.135, -2.091)","(612.763, 539.623, 34.528, -1.736)","(647.317, 546.169, 26.528, 3.386)","(685.259, 549.953, 27.79, 20.358)","(716.184, 553.768, 25.278, 4.76)","(742.02, 554.37, 15.843, 4.357)","(762.543, 554.963, 50.707, 13.175)","(773.059, 589.849, 12.112, 56.58)","(763.218, 628.116, -23.769, 27.165)","(757.597, 642.547, 8.342, 19.242)","(758.689, 656.656, -24.597, 6.502)","(747.78, 670.103, 40.458, 22.702)","(770.896, 675.412, -45.57, 7.999)","(735.654, 680.364, -43.042, -3.811)","(700.683, 684.063, -25.693, -2.178)","(659.923, 685.214, -49.368, 7.568)","(616.643, 693.148, -51.514, 9.398)","(571.181, 691.611, -22.7, -6.12)","(536.101, 695.316, -34.771, 8.589)","(504.048, 687.785, -28.631, 1.84)","(464.362, 692.965, -38.725, -16.249)","(424.699, 688.566, -49.553, 7.539)","(381.216, 684.589, -48.644, -9.827)","(338.853, 682.32, -26.814, -5.038)","(299.295, 677.789, -32.97, -9.201)","(262.849, 678.171, -43.305, -8.573)","(226.521, 677.533, -27.647, 15.409)","(190.742, 683.234, -23.046, -9.555)","(148.155, 672.908, -55.732, -19.713)","(115.444, 637.294, -20.038, -28.044)","(92.309, 601.34, -21.625, -34.283)","(74.569, 569.811, -24.984, -26.354)","(63.371, 544.499, -9.171, -39.163)",
33,"(310.633, 462.587, 20.54, -16.43)","(343.352, 466.915, 37.066, 3.677)","(376.114, 466.181, 41.041, -2.366)","(409.502, 469.256, 36.321, 19.996)","(442.579, 472.111, 26.847, -3.688)","(472.818, 477.023, 22.533, 17.548)","(502.36, 482.401, 24.237, 10.96)","(533.911, 487.036, 43.306, 15.888)","(563.45, 490.918, 41.193, 14.063)","(591.518, 494.473, 41.977, 1.16)","(623.241, 498.324, 41.447, 1.631)","(649.452, 502.28, 36.642, -10.054)","(675.826, 507.255, 12.786, 15.213)","(699.484, 510.47, 18.43, -7.502)","(720.745, 513.759, 5.407, -4.91)","(738.189, 519.152, 3.255, 22.286)","(749.803, 529.806, 6.162, -5.18)","(758.566, 535.966, 0.174, -1.326)","(765.745, 542.261, 14.219, 20.369)","(768.3, 553.073, 10.942, 22.112)","(768.355, 565.268, 5.108, 2.212)","(776.318, 584.408, 16.83, 25.298)","(776.435, 625.055, -13.61, 19.117)","(780.813, 654.057, 28.417, 42.089)","(740.262, 655.106, -23.878, 11.141)","(711.524, 667.789, -18.83, 13.251)","(679.269, 674.137, -21.433, 1.364)","(645.788, 676.901, -24.938, 11.168)","(607.794, 680.028, -41.382, -9.215)","(568.568, 679.842, -49.179, 4.273)","(533.321, 682.523, -40.686, 8.247)","(492.065, 680.191, -57.157, 3.198)","(457.248, 681.706, -34.719, -11.203)","(418.219, 680.954, -36.26, -15.141)","(373.089, 678.181, -62.417, -16.116)","(333.044, 675.614, -27.202, 0.678)",
34,"(351.002, 506.515, 36.683, -2.844)","(386.614, 508.061, 45.546, -3.073)","(419.893, 512.858, 32.618, 18.032)","(452.403, 515.692, 47.397, 18.916)","(489.955, 519.106, 30.005, 18.148)","(523.832, 521.845, 28.256, 6.897)","(555.669, 525.212, 9.751, 6.443)","(586.488, 527.286, 28.876, 3.852)","(617.534, 532.054, 23.89, -17.127)","(647.617, 538.515, 29.011, 3.951)","(683.411, 543.488, 21.007, -0.2)","(718.627, 547.469, 28.151, 16.123)","(746.128, 546.952, 19.435, -34.919)","(767.312, 548.455, 26.852, 14.537)","(776.347, 562.674, 34.026, 9.071)","(800.733, 592.603, 18.609, 57.49)","(808.165, 635.851, 13.974, 31.725)","(798.847, 662.785, -25.712, 15.974)","(758.874, 665.708, -46.853, -3.18)","(717.194, 667.742, -48.765, 6.236)","(681.649, 668.797, -29.22, 8.572)","(639.666, 662.73, -30.037, -0.925)","(597.979, 662.324, -54.657, 10.44)","(557.382, 661.974, -55.229, -2.568)","(515.465, 659.49, -55.521, -17.444)","(482.306, 654.286, -13.755, -3.798)","(440.671, 659.015, -49.156, 11.996)","(402.728, 650.24, -21.08, -26.885)","(369.262, 641.795, -17.443, -3.53)","(340.15, 636.299, -44.864, 5.342)","(303.86, 637.298, -26.984, 10.293)","(266.342, 638.973, -47.112, -6.269)","(235.645, 641.263, -30.28, 17.561)","(211.67, 652.732, -10.792, 30.425)","(181.153, 651.192, -38.298, 3.235)","(154.432, 652.416, -36.381, 20.532)",
35,"(645.595, 451.804, 42.464, 35.441)","(669.297, 473.917, 26.493, 6.927)","(699.265, 491.854, 42.562, 12.758)","(728.145, 510.528, 39.649, 17.772)","(750.722, 529.798, 23.535, 26.857)","(774.056, 538.932, 41.796, -2.496)","(787.919, 581.766, -0.526, 68.706)","(781.92, 620.386, 3.329, 39.011)","(783.378, 653.893, -40.934, 7.44)","(735.326, 661.403, -46.655, 11.67)","(694.921, 654.428, -47.622, 8.255)","(655.04, 660.126, -48.939, 5.887)","(608.96, 664.714, -43.193, 10.002)","(556.265, 657.903, -41.015, -0.803)","(514.883, 647.891, -56.551, -3.491)","(477.214, 640.528, -38.049, 1.189)","(441.667, 636.042, -51.766, -12.858)","(419.602, 636.086, -47.715, -10.683)","(406.887, 636.021, -49.934, -1.52)","(402.213, 636.288, -40.7, 6.539)","(384.029, 636.001, -39.957, -8.888)","(350.296, 636.31, -33.551, 6.316)","(310.783, 636.907, -39.668, 11.604)","(269.941, 638.964, -41.175, -2.781)","(236.65, 644.138, -28.485, 10.663)","(208.687, 655.731, -51.224, -26.186)","(175.22, 651.099, -38.905, 5.244)","(139.004, 654.896, -52.26, 24.332)","(123.209, 603.847, 2.857, -67.247)","(123.73, 562.981, -11.951, -41.98)","(117.905, 518.635, -0.727, -38.155)","(109.646, 478.895, -1.834, -25.289)","(102.141, 444.852, 3.04, -26.242)","(96.132, 410.361, -19.333, -49.946)","(70.278, 376.281, -16.801, -34.882)","(None, None, None, None)",
