,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
25,"(250.014, 529.789, 28.779, -8.961)","(283.93, 530.06, 41.679, -6.285)","(316.157, 532.068, 43.647, 5.128)","(351.048, 534.759, 37.308, -0.83)","(386.13, 535.499, 44.93, 7.195)","(416.425, 536.11, 41.7, -10.024)","(450.827, 537.079, 30.113, 3.935)","(484.983, 537.239, 43.467, -5.959)","(515.172, 539.268, 21.671, 6.593)","(549.032, 538.838, 26.598, 17.394)","(581.782, 540.637, 39.243, -3.294)","(614.333, 541.693, 46.546, -7.481)","(646.053, 539.621, 20.542, 7.414)","(673.386, 542.98, 34.1, 11.085)","(698.475, 543.892, 28.032, -12.763)","(721.86, 545.638, 13.026, 4.129)","(743.032, 542.995, 35.975, 10.152)","(764.749, 540.606, 8.277, 9.249)","(773.635, 554.81, -5.034, 27.594)","(775.921, 574.321, 13.47, 15.331)","(779.941, 596.671, 3.776, 36.905)","(788.059, 620.359, 17.093, 23.449)","(795.893, 646.347, -5.85, 45.655)","(776.309, 650.704, -20.239, -9.598)","(752.305, 648.847, -11.714, -3.297)","(730.634, 647.652, -8.004, -8.599)","(708.908, 653.94, -17.908, -3.347)","(686.632, 659.762, -23.546, 17.127)","(658.319, 668.717, -33.712, 4.237)","(622.523, 676.779, -25.134, -9.328)","(581.464, 677.667, -41.718, -7.158)","(543.997, 675.564, -48.291, 5.259)","(505.861, 675.513, -45.647, -7.11)","(468.552, 673.978, -33.068, -6.411)","(434.56, 672.641, -29.543, 13.06)","(398.235, 672.442, -25.917, 6.758)","(362.351, 673.204, -40.77, -0.895)","(327.219, 670.455, -41.493, -4.97)","(296.065, 670.852, -30.342, -10.619)","(265.722, 672.264, -36.187, 15.386)","(239.043, 670.558, -29.802, -5.829)","(208.907, 669.209, -15.59, -16.842)","(178.428, 666.203, -15.746, -7.042)","(144.115, 662.649, -5.831, -37.761)"
26,"(632.869, 329.355, 46.727, -43.711)","(663.184, 308.398, 33.551, -7.321)","(691.203, 285.518, 15.468, -8.115)","(712.555, 268.012, 7.893, -0.177)","(732.128, 251.802, 7.924, -17.654)","(752.526, 235.166, 36.311, -3.431)","(769.158, 225.142, 16.472, 6.858)","(774.794, 211.677, -33.405, -42.836)","(777.641, 168.405, 9.898, -78.282)","(776.063, 118.643, -16.084, -48.363)","(760.683, 89.862, -58.628, -0.389)","(709.785, 95.612, -43.495, 2.374)","(673.864, 108.974, -44.967, 21.102)","(650.508, 113.94, -22.735, -0.24)","(628.247, 113.976, -42.024, 2.256)","(616.7, 113.937, -45.412, -0.374)","(614.365, 113.989, -37.131, 0.861)","(614.365, 113.989, -37.131, 0.861)","(614.041, 113.998, -19.472, 0.55)","(614.041, 113.998, -19.472, 0.55)","(614.041, 113.998, -19.472, 0.55)","(614.041, 113.998, -19.472, 0.55)","(614.041, 113.998, -19.472, 0.55)","(614.041, 113.998, -19.472, 0.55)","(614.041, 113.998, -19.472, 0.55)","(614.041, 113.998, -19.472, 0.55)","(614.041, 113.998, -19.472, 0.55)","(614.041, 113.998, -19.472, 0.55)","(614.041, 113.998, -19.472, 0.55)","(611.502, 113.994, -62.889, 0.431)","(602.82, 113.85, -35.963, -5.674)","(595.672, 113.903, -25.997, -1.53)","(588.407, 113.963, -15.503, 3.683)","(565.252, 113.519, -41.75, -4.311)","(537.212, 101.977, -42.873, -21.14)","(504.568, 101.092, -13.756, -11.263)","(471.73, 101.352, -51.627, -0.548)","(437.328, 101.683, -24.962, -6.277)","(402.985, 101.045, -19.846, -7.239)","(368.821, 100.643, -50.315, 13.176)","(334.796, 98.982, -53.946, 7.972)","(303.623, 98.477, -27.197, -6.591)","(273.143, 96.627, -35.677, 7.634)","(246.648, 92.982, -19.46, 4.394)"
27,"(357.526, 271.904, 48.532, -13.46)","(410.876, 257.932, 59.009, 6.667)","(458.615, 249.275, 49.878, -11.173)","(501.83, 239.545, 34.037, -11.051)","(536.462, 232.578, 29.192, 10.026)","(569.189, 228.733, 36.819, -15.534)","(603.325, 221.897, 19.041, 12.617)","(632.439, 220.093, 19.086, -7.264)","(662.337, 215.079, 45.851, 6.856)","(687.238, 209.91, 51.71, 4.251)","(707.911, 203.638, 4.595, 13.703)","(730.644, 205.294, 55.37, 24.45)","(747.656, 211.988, 37.256, 27.266)","(767.959, 210.287, 17.249, -0.445)","(776.833, 187.407, 16.146, -28.669)","(780.624, 144.733, -26.653, -20.365)","(777.108, 120.226, 12.016, -36.022)","(769.154, 88.767, -31.599, -23.632)","(732.513, 80.395, -36.492, -5.712)","(691.044, 83.344, -21.619, -7.374)","(655.946, 77.636, -51.821, 13.847)","(624.291, 85.093, -16.577, 4.521)","(590.624, 85.198, -18.71, 8.004)","(551.783, 87.67, -26.438, 21.648)","(511.887, 95.436, -26.076, -5.458)","(471.117, 100.036, -50.843, -6.994)","(429.795, 98.616, -50.144, 2.363)","(387.972, 98.398, -44.198, -3.884)","(346.484, 100.751, -49.871, 0.443)","(307.824, 102.027, -37.489, -14.579)","(272.812, 100.123, -11.736, -20.104)","(234.74, 98.498, -37.199, 12.235)","(201.968, 96.391, -41.908, 24.899)","(178.306, 98.794, -46.877, -7.797)","(143.16, 88.396, -41.524, 28.229)","(125.432, 138.422, -3.042, 22.866)","(123.758, 178.297, 6.842, 28.086)","(124.228, 219.018, 5.484, 39.974)","(121.911, 255.286, 1.501, 35.767)","(119.994, 288.479, -6.591, 41.033)","(113.853, 318.747, 0.755, 25.659)","(109.826, 341.762, 3.936, 11.177)","(101.487, 362.46, -19.444, 27.064)","(83.606, 372.251, -16.744, -14.383)"
28,"(633.592, 248.137, 41.285, -25.539)","(663.966, 233.5, 27.666, -27.758)","(695.529, 218.375, 33.161, -18.489)","(726.761, 206.092, 28.243, -18.313)","(745.407, 198.685, 36.198, 4.074)","(757.914, 193.749, -3.513, -20.429)","(765.375, 195.89, 15.059, 14.979)","(774.513, 183.256, -4.276, -18.548)","(783.624, 134.984, 16.251, -42.613)","(796.366, 99.046, -1.374, -42.746)","(791.696, 86.14, -2.054, -6.447)","(758.154, 66.303, -29.137, -9.568)","(708.743, 64.368, -45.601, 19.67)","(664.901, 67.592, -36.657, 7.494)","(625.824, 68.152, -19.313, -9.958)","(583.962, 68.686, -60.219, 4.933)","(537.975, 73.144, -48.645, -7.04)","(498.499, 79.71, -48.272, 4.224)","(458.273, 88.014, -40.814, 20.123)","(416.083, 91.069, -35.81, -4.624)","(374.755, 92.454, -44.355, 3.175)","(334.503, 91.763, -23.289, -8.356)","(294.879, 91.996, -26.184, -6.154)","(255.477, 92.029, -46.037, -8.62)","(219.832, 87.121, -40.691, -19.124)","(183.529, 91.55, -28.961, -3.071)","(146.608, 81.341, -23.866, 34.612)","(122.01, 116.889, -26.903, 55.987)","(118.221, 160.5, 11.616, 36.187)","(115.379, 201.437, -4.441, 31.774)","(111.925, 245.494, 0.677, 48.328)","(108.382, 282.957, 7.437, 47.331)","(101.762, 316.725, -1.587, 29.796)","(95.979, 347.605, -22.333, 14.269)","(82.121, 369.677, -13.918, 28.351)","(38.816, 372.956, -72.449, -6.391)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
29,"(414.01, 524.436, 23.593, -15.976)","(453.866, 524.072, 44.625, -14.095)","(490.013, 523.962, 34.243, 8.718)","(525.623, 522.461, 23.149, 7.796)","(564.242, 524.714, 41.953, 9.465)","(603.407, 527.065, 47.602, 16.584)","(641.33, 528.94, 47.373, 9.166)","(675.99, 524.797, 24.712, 13.467)","(705.842, 526.826, 43.995, -8.756)","(734.496, 531.23, 10.888, 24.025)","(767.754, 536.503, 43.281, -4.634)","(780.349, 547.524, -2.96, 9.268)","(801.164, 568.99, 14.604, 32.665)","(800.362, 618.119, -7.155, 60.93)","(801.534, 655.645, 7.966, 13.764)","(777.885, 662.175, -33.502, 11.162)","(742.066, 669.227, -32.149, -16.351)","(709.51, 654.636, -12.379, -19.803)","(683.999, 649.613, -25.979, 13.173)","(639.643, 656.352, -51.298, -22.126)","(599.86, 655.707, -49.129, -1.173)","(561.67, 645.272, -31.819, -16.485)","(528.643, 638.714, -23.006, 6.043)","(497.851, 639.285, -32.961, 7.552)","(469.205, 639.662, -21.316, 15.343)","(441.61, 636.062, -21.792, -11.173)","(430.651, 636.066, -37.432, -11.186)","(421.179, 636.022, -40.331, -3.99)","(406.127, 636.11, -24.563, -5.132)","(387.492, 636.072, -50.193, 2.327)","(368.875, 636.243, -38.902, 7.256)","(344.069, 636.127, -26.028, -7.052)","(322.586, 636.14, -48.096, -2.195)","(290.52, 636.323, -35.061, -5.852)","(258.621, 639.712, -23.792, 17.648)","(229.935, 646.57, -15.246, 15.87)","(210.466, 654.971, -25.532, 0.152)","(186.437, 651.02, -44.646, -15.908)","(159.716, 654.579, -42.159, -8.723)","(137.987, 643.529, -11.142, -45.02)","(127.113, 602.054, 8.54, -46.674)","(122.404, 562.538, 5.565, -38.879)","(115.084, 524.196, -3.279, -46.438)","(111.3, 487.716, 0.626, -35.447)"
30,"(322.73, 295.167, 49.401, -12.581)","(367.543, 282.931, 46.97, -11.096)","(407.067, 273.914, 22.632, -1.945)","(446.431, 265.982, 52.332, -9.508)","(482.513, 259.211, 47.288, -14.108)","(512.603, 252.957, 32.939, 8.674)","(545.548, 247.858, 21.924, -1.134)","(581.233, 240.342, 43.925, -7.214)","(612.324, 235.709, 42.148, -13.449)","(636.989, 230.896, 11.07, 6.742)","(662.904, 225.29, 53.596, -9.697)","(689.798, 226.892, 23.802, 8.793)","(712.027, 225.368, 18.316, 5.554)","(734.347, 221.352, 19.535, -16.391)","(754.644, 217.908, 20.909, -20.76)","(771.271, 214.584, 14.263, 24.586)","(783.322, 183.733, 24.765, -61.46)","(790.853, 145.688, 19.934, -23.647)","(782.109, 117.155, 9.755, -49.092)","(772.489, 89.768, -42.159, -40.878)","(722.249, 85.907, -15.167, -4.619)","(689.639, 92.754, -29.724, 6.028)","(652.62, 82.508, -33.335, 10.036)","(617.772, 87.658, -40.211, 11.916)","(576.102, 85.798, -31.699, 10.41)","(532.661, 93.814, -46.655, 26.616)","(491.964, 100.132, -50.703, 4.738)","(452.102, 99.104, -42.375, -6.133)","(412.913, 99.232, -41.883, 5.949)","(374.848, 98.853, -39.095, 10.764)","(338.772, 99.048, -37.242, -13.144)","(305.493, 97.513, -25.058, -2.012)","(272.856, 96.248, -39.909, -1.617)","(242.365, 95.174, -43.562, 1.221)","(204.432, 93.645, -46.535, 3.808)","(171.776, 95.753, -17.926, 1.763)","(137.275, 101.08, -13.154, 55.69)","(124.922, 146.073, 1.036, 44.811)","(121.792, 188.714, -3.835, 53.909)","(119.748, 225.281, -13.376, 53.452)","(116.393, 260.864, 9.751, 42.804)","(110.21, 294.355, -15.69, 39.068)","(103.622, 324.294, -9.339, 43.486)","(96.94, 347.055, 11.395, 5.405)"
31,"(766.82, 260.432, 46.726, -38.679)","(795.647, 226.132, 9.296, -46.106)","(814.748, 195.524, 29.747, -31.697)","(826.667, 165.186, -2.36, -33.817)","(826.667, 165.186, -2.36, -33.817)","(826.667, 165.186, -2.36, -33.817)","(826.667, 165.186, -2.36, -33.817)","(826.667, 165.186, -2.36, -33.817)","(826.667, 165.186, -2.36, -33.817)","(826.667, 165.186, -2.36, -33.817)","(826.667, 165.186, -2.36, -33.817)","(826.667, 165.186, -2.36, -33.817)","(826.667, 165.186, -2.36, -33.817)","(826.667, 165.186, -2.36, -33.817)","(826.667, 165.186, -2.36, -33.817)","(826.667, 165.186, -2.36, -33.817)","(826.667, 165.186, -2.36, -33.817)","(827.081, 165.247, 24.859, 3.63)","(827.081, 165.247, 24.859, 3.63)","(827.081, 165.247, 24.859, 3.63)","(827.081, 165.247, 24.859, 3.63)","(827.081, 165.247, 24.859, 3.63)","(821.77, 156.392, -7.521, -39.998)","(819.507, 131.06, -3.795, -5.515)","(814.101, 102.707, 12.635, -51.671)","(811.539, 76.102, 0.455, -20.619)","(793.092, 63.116, -18.411, -5.991)","(752.924, 54.021, -40.332, 14.448)","(716.573, 58.653, -21.35, 3.835)","(678.055, 58.58, -37.587, -4.727)","(637.835, 58.406, -51.015, -8.674)","(595.05, 57.196, -57.73, -3.808)","(552.177, 57.7, -44.731, -2.958)","(512.545, 56.729, -36.553, -13.713)","(470.235, 55.569, -27.045, 9.998)","(428.742, 56.504, -36.831, 1.88)","(386.512, 57.775, -42.334, 15.559)","(349.801, 59.375, -52.63, 16.123)","(317.138, 60.31, -48.395, 7.929)","(287.089, 61.183, -13.149, 4.137)","(257.364, 60.741, -39.052, -13.954)","(234.446, 63.614, -9.681, 0.433)","(219.991, 68.189, -3.652, 1.803)","(175.958, 75.582, -46.462, -2.277)"
32,"(310.619, 495.105, 23.665, -7.879)","(342.034, 494.037, 42.105, -13.093)","(375.958, 494.762, 25.609, 8.752)","(408.789, 494.103, 45.108, 15.479)","(442.559, 493.921, 36.824, 10.174)","(476.245, 494.58, 26.979, -6.377)","(511.114, 492.685, 51.068, -7.39)","(546.497, 491.241, 46.499, 15.712)","(580.809, 493.789, 39.081, 1.888)","(611.765, 495.512, 30.391, -5.806)","(645.031, 498.559, 25.842, -0.672)","(676.661, 502.743, 43.431, 3.802)","(704.574, 505.771, 22.509, -6.939)","(732.78, 508.914, 12.449, 9.815)","(755.281, 514.356, 21.573, 7.282)","(780.561, 523.452, 19.9, 19.583)","(790.262, 540.648, 4.358, 14.08)","(797.806, 563.0, 16.1, 21.751)","(797.088, 593.05, -4.262, 42.692)","(797.408, 622.032, 7.023, 19.377)","(801.374, 648.734, -9.379, 29.128)","(786.181, 661.226, -8.853, -7.119)","(760.76, 668.029, -21.945, -3.717)","(728.425, 673.5, -19.388, 2.089)","(692.495, 677.434, -33.352, 0.257)","(657.917, 680.989, -36.174, 1.853)","(622.518, 683.546, -28.673, 15.472)","(585.855, 682.416, -31.424, 1.131)","(550.758, 681.665, -29.881, -10.933)","(518.573, 679.422, -44.156, -10.256)","(484.479, 678.705, -31.901, -13.6)","(446.161, 680.616, -46.482, -4.024)","(408.359, 681.502, -37.752, -6.176)","(373.631, 682.685, -48.604, 1.349)","(338.032, 681.457, -30.897, 3.709)","(307.953, 681.248, -45.422, 3.084)","(277.322, 681.182, -44.566, 10.973)","(245.568, 681.22, -20.846, 12.739)","(217.917, 678.784, -15.957, -1.508)","(186.986, 681.038, -46.423, -4.763)","(154.74, 674.846, -40.479, 3.565)","(128.082, 652.217, -27.876, -23.098)","(106.298, 616.798, -34.433, -32.685)","(91.344, 581.728, -18.767, -36.877)"
33,"(392.065, 318.473, 69.512, -29.168)","(442.431, 297.708, 56.534, -9.859)","(484.716, 280.431, 28.648, -16.119)","(526.001, 267.533, 32.724, -16.433)","(560.989, 257.759, 31.62, -8.38)","(593.603, 252.174, 46.858, 3.466)","(628.931, 241.823, 20.91, -16.637)","(664.592, 228.068, 25.183, -7.184)","(696.137, 216.647, 22.041, -10.271)","(724.84, 214.227, 26.749, -3.702)","(741.956, 210.972, -11.304, -1.67)","(764.116, 209.573, 49.744, 6.263)","(775.024, 192.236, 7.325, -23.476)","(781.147, 157.684, -10.677, -56.639)","(774.533, 126.921, -3.287, -25.25)","(781.375, 97.651, 3.347, -5.447)","(750.698, 84.877, -51.167, -7.774)","(702.307, 93.563, -28.838, 38.128)","(673.517, 94.058, -51.693, -29.16)","(624.99, 90.159, -21.516, 11.713)","(580.526, 86.019, -50.963, -4.742)","(534.176, 91.789, -38.673, 3.255)","(492.379, 96.739, -56.699, -8.388)","(451.216, 97.51, -47.264, 14.048)","(410.574, 96.455, -49.792, 11.15)","(368.763, 97.214, -42.992, 2.769)","(328.392, 96.462, -56.633, 6.298)","(286.732, 96.408, -52.088, -17.316)","(246.87, 95.459, -45.181, -11.983)","(215.837, 91.282, -6.268, -20.616)","(180.626, 95.897, -51.327, -1.565)","(144.508, 88.799, -58.449, -12.731)","(127.543, 134.859, -7.946, 51.922)","(119.776, 175.606, -22.977, 26.042)","(112.812, 215.598, -16.586, 26.727)","(106.879, 253.123, -18.854, 35.839)","(99.361, 289.108, -16.726, 51.275)","(90.737, 320.452, -4.865, 42.333)","(81.946, 351.127, 0.945, 35.628)","(60.174, 361.65, -44.454, 8.355)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
34,"(713.598, 335.931, 16.045, -23.746)","(740.265, 303.54, 26.42, -40.821)","(760.688, 277.904, 24.648, -7.235)","(784.52, 244.858, 21.205, -18.063)","(794.578, 222.862, 0.345, -38.255)","(799.939, 185.238, 17.809, -53.612)","(803.053, 136.518, -9.959, -72.101)","(800.89, 95.596, -16.043, -52.053)","(786.518, 68.134, -8.378, -33.454)","(750.193, 56.031, -32.81, 0.328)","(705.027, 58.144, -48.641, 5.55)","(660.506, 58.548, -28.623, 13.069)","(618.831, 60.48, -55.077, -11.629)","(575.81, 61.273, -44.775, 5.909)","(531.276, 62.692, -40.072, 8.683)","(493.171, 65.414, -44.832, -6.91)","(453.504, 64.415, -34.239, 6.185)","(412.566, 65.868, -46.373, 3.96)","(372.827, 65.167, -28.537, 5.783)","(332.783, 65.36, -28.454, -7.55)","(292.99, 66.996, -33.815, 3.144)","(249.481, 69.444, -51.802, -0.933)","(210.345, 72.587, -37.524, -19.402)","(171.086, 73.14, -35.727, 3.766)","(130.811, 86.784, -29.13, 47.871)","(100.488, 123.874, -21.415, 47.956)","(82.688, 161.896, -16.671, 31.542)","(69.685, 197.075, -5.594, 49.038)","(67.047, 236.856, 9.865, 40.026)","(65.162, 273.385, -4.467, 41.295)","(63.277, 308.194, -6.074, 41.759)","(63.378, 336.567, 19.2, 33.7)","(43.952, 360.969, -65.806, 15.592)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
35,"(364.598, 419.107, 36.108, -9.242)","(395.28, 408.201, 13.203, -16.105)","(426.764, 394.904, 25.775, 2.321)","(458.7, 381.368, 17.421, -28.77)","(491.494, 364.612, 29.799, -3.697)","(524.219, 350.176, 20.489, -27.683)","(555.681, 336.437, 30.883, -10.787)","(588.087, 323.185, 34.15, -25.498)","(617.061, 309.756, 19.598, -5.384)","(642.134, 295.858, 28.702, -15.276)","(666.135, 284.149, 20.783, -8.2)","(688.45, 275.296, 36.954, -17.839)","(707.584, 268.151, 20.083, 8.835)","(727.195, 261.978, 31.47, 12.01)","(746.456, 252.869, 22.397, -0.035)","(762.096, 245.399, 4.295, -8.756)","(774.741, 233.039, 6.097, 11.176)","(786.175, 223.186, 21.771, -33.868)","(795.508, 206.812, 13.378, -24.169)","(798.65, 163.016, 7.575, -24.038)","(800.891, 136.804, 12.834, -18.514)","(799.237, 103.846, -14.536, -39.878)","(781.042, 86.702, -26.026, -21.514)","(737.628, 72.596, -55.779, -2.515)","(695.12, 74.976, -22.632, 18.519)","(649.886, 76.559, -49.46, 18.426)","(610.526, 77.672, -30.508, -11.083)","(571.859, 76.645, -39.606, 1.887)","(534.34, 85.033, -42.873, -10.642)","(498.91, 86.059, -41.773, -7.644)","(458.834, 84.108, -56.995, -14.265)","(416.965, 81.007, -27.814, -16.976)","(377.785, 79.572, -41.146, -0.66)","(342.589, 79.157, -28.482, 12.519)","(308.094, 79.96, -55.887, -15.182)","(275.722, 80.322, -35.814, -16.802)","(240.129, 80.343, -31.19, 18.286)","(208.647, 79.689, -42.807, 8.815)","(156.51, 78.276, -66.072, -10.21)","(120.959, 92.828, -23.244, 26.013)","(91.269, 122.86, -22.175, 25.652)","(74.093, 150.573, 3.101, 19.175)","(64.177, 185.295, -6.923, 46.44)","(62.001, 221.182, -6.648, 37.248)"
36,"(773.971, 207.176, 29.628, -49.1)","(796.357, 153.292, 12.314, -54.532)","(791.132, 98.056, -9.311, -60.988)","(749.71, 82.089, -54.423, -22.034)","(698.844, 79.925, -50.79, 6.757)","(650.647, 81.242, -60.566, 6.083)","(604.998, 83.823, -48.624, -4.636)","(560.735, 78.965, -30.697, -1.864)","(515.333, 76.638, -55.969, -14.19)","(471.315, 78.177, -43.417, -2.567)","(424.941, 79.722, -55.318, 16.964)","(380.668, 79.956, -55.284, 3.196)","(336.126, 81.848, -46.023, 4.963)","(294.544, 80.407, -45.265, -12.322)","(250.069, 79.834, -31.791, -16.978)","(207.401, 80.563, -43.835, -2.464)","(166.066, 79.571, -40.962, -14.867)","(130.584, 100.161, -20.592, 32.396)","(112.486, 142.869, 0.452, 51.941)","(99.435, 186.467, 6.252, 32.718)","(91.514, 230.023, 6.714, 34.114)","(85.461, 270.31, -22.303, 52.837)","(79.122, 313.628, -7.23, 36.761)","(71.263, 353.669, -28.013, 32.632)","(32.395, 365.47, -66.515, -1.13)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
37,"(731.383, 228.069, 43.498, -31.634)","(771.66, 207.208, 53.161, -18.353)","(770.465, 172.418, -17.524, -86.205)","(777.522, 114.977, 22.776, -66.559)","(753.975, 83.696, -57.762, -18.988)","(706.634, 77.503, -33.974, 15.383)","(661.662, 80.885, -42.834, 12.672)","(620.415, 84.009, -34.421, 13.264)","(578.157, 81.765, -31.422, -17.173)","(535.698, 77.895, -53.871, -7.005)","(492.199, 76.384, -30.351, 6.915)","(448.646, 77.849, -39.784, 6.711)","(405.859, 79.441, -29.224, 0.139)","(361.892, 80.429, -44.28, 1.057)","(318.832, 79.871, -60.17, -8.227)","(275.004, 78.594, -53.87, -7.039)","(231.189, 78.787, -45.821, 13.424)","(190.256, 78.521, -27.084, -12.291)","(145.621, 79.991, -32.693, 25.357)","(118.698, 116.996, -33.081, 48.049)","(103.187, 157.426, -8.111, 26.811)","(95.179, 197.836, -10.669, 24.896)","(88.814, 241.261, -2.001, 40.821)","(83.046, 282.295, 8.315, 53.882)","(79.913, 321.194, 12.021, 44.114)","(70.101, 359.473, -19.689, 52.458)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
38,"(389.206, 479.785, 56.825, -0.203)","(431.209, 479.084, 42.783, -18.577)","(474.072, 476.539, 50.149, -13.035)","(514.346, 480.085, 26.166, -10.183)","(552.956, 481.56, 26.171, -12.404)","(592.103, 483.349, 39.073, 15.498)","(626.715, 483.555, 33.073, -11.613)","(659.502, 482.098, 33.408, -7.668)","(692.671, 482.821, 19.279, -5.445)","(719.409, 488.862, 40.63, 5.594)","(747.657, 496.399, 17.636, 7.937)","(769.571, 503.13, 11.537, -0.122)","(787.449, 514.155, 26.883, 2.445)","(798.579, 528.67, 8.839, 19.374)","(815.661, 552.259, 3.842, 20.726)","(822.019, 571.691, -2.205, 6.325)","(810.418, 588.931, -30.999, 44.065)","(810.425, 619.213, 14.697, 25.335)","(811.492, 646.407, -2.238, 17.996)","(802.491, 667.854, -22.281, 0.381)","(781.015, 679.888, -47.013, -7.182)","(746.534, 684.945, -35.459, 6.029)","(715.413, 686.718, -27.571, 10.17)","(677.003, 685.975, -40.363, 6.705)","(641.21, 686.823, -25.456, 12.161)","(605.522, 684.347, -26.837, 3.009)","(567.462, 680.046, -26.926, -12.687)","(532.187, 677.818, -29.671, -4.786)","(492.982, 679.697, -26.502, 11.531)","(455.661, 677.734, -44.318, -1.923)","(418.552, 675.178, -49.071, -11.067)","(380.542, 675.417, -20.151, 2.729)","(342.76, 675.688, -48.882, -4.494)","(306.056, 676.253, -33.867, 17.161)","(270.72, 678.437, -20.329, -9.645)","(238.411, 678.215, -36.011, -3.472)","(212.303, 680.586, -48.809, 11.692)","(175.561, 681.528, -43.366, -18.344)","(133.572, 663.83, -46.083, -28.486)","(103.481, 628.483, -8.047, -40.664)","(84.608, 591.436, -29.065, -39.799)","(68.951, 554.353, 1.817, -49.537)","(58.637, 523.287, 6.317, -25.5)","(51.678, 499.143, -0.798, -18.042)"
39,"(472.314, 526.661, 26.0, -8.412)","(510.604, 522.583, 31.701, 1.619)","(547.342, 519.611, 33.932, 3.384)","(585.195, 520.954, 34.451, 14.854)","(622.973, 523.226, 33.009, 16.7)","(657.227, 527.046, 37.262, 11.882)","(689.07, 535.422, 28.08, 13.844)","(720.279, 543.985, 51.995, 10.37)","(748.635, 540.574, 15.898, -3.041)","(777.178, 549.218, -7.501, 43.335)","(784.457, 586.234, -6.575, 54.808)","(775.606, 620.786, -17.563, 27.938)","(774.492, 642.377, 22.801, 7.119)","(755.341, 661.323, -70.249, -1.07)","(713.635, 651.626, -25.221, 0.141)","(686.168, 643.25, -31.091, -7.355)","(661.424, 654.838, -72.566, 21.574)","(612.156, 661.66, -40.769, -3.572)","(560.262, 658.348, -49.354, -6.994)","(521.426, 648.554, -21.693, -15.738)","(493.375, 641.673, -12.213, -17.489)","(462.797, 637.528, -31.198, 7.469)","(431.781, 636.102, -51.328, -2.051)","(404.091, 636.148, -28.791, 3.086)","(385.896, 636.048, -46.297, -6.128)","(374.165, 636.011, -65.739, -10.06)","(367.986, 636.018, -68.679, -8.663)","(356.12, 636.068, -38.797, 2.962)","(331.467, 636.043, -45.568, -6.393)","(302.448, 636.175, -20.798, 2.641)","(274.413, 637.222, -39.675, -11.498)","(245.32, 639.62, -30.73, -1.055)","(219.021, 646.5, -32.134, -1.387)","(205.627, 654.91, -28.27, -29.986)","(194.14, 651.086, -26.334, 2.624)","(179.504, 651.027, -43.489, -7.959)","(161.515, 651.095, -31.799, -3.57)","(140.022, 650.612, -21.904, -48.658)","(129.309, 605.722, 1.51, -49.945)","(126.28, 563.169, -6.343, -35.387)","(118.002, 522.837, -5.469, -40.983)","(112.303, 490.039, -1.61, -38.119)","(109.635, 462.501, 10.621, -25.694)","(103.835, 440.55, -3.515, -24.312)"
