,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
26,"(718.23, 392.385, 62.954, -29.532)","(740.469, 411.778, -26.203, 67.586)","(760.909, 436.54, 58.84, 36.53)","(781.253, 464.475, 41.046, 46.862)","(791.018, 490.211, -3.671, 73.792)","(799.574, 517.004, -50.017, -12.012)","(811.553, 548.824, 71.96, 89.068)","(817.545, 574.559, 14.328, 44.73)","(812.462, 616.663, -11.75, 34.805)","(820.536, 655.586, -32.18, 10.74)","(806.797, 682.957, -42.418, -2.698)","(774.406, 695.944, -73.615, 7.452)","(726.353, 694.802, -69.597, 0.94)","(677.992, 687.972, -15.851, 37.617)","(637.763, 685.603, -63.319, 2.562)","(595.796, 686.479, -79.869, 0.442)","(552.663, 684.437, -9.493, 11.381)","(506.115, 684.586, -10.458, 36.349)","(460.131, 682.566, -8.125, -8.998)","(412.085, 678.613, 16.41, -60.007)","(370.707, 672.668, -80.467, 25.477)","(332.368, 663.091, -38.109, -11.809)","(295.332, 648.139, 6.133, 42.108)","(258.765, 642.17, 2.575, 50.306)","(223.404, 644.91, 6.02, 38.412)","(194.252, 651.524, -35.248, 11.995)","(146.997, 652.07, -86.379, 12.332)","(116.45, 611.125, -2.465, -66.773)","(112.988, 563.609, -62.924, -65.166)","(103.702, 514.229, -33.48, -67.708)","(92.422, 469.46, 34.602, -7.859)","(86.858, 429.519, 19.373, 5.28)","(74.691, 393.482, -18.903, -77.397)","(47.739, 387.811, -7.858, 9.935)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)",
27,"(397.684, 308.648, 26.112, -8.527)","(424.745, 308.379, 36.171, -2.01)","(450.283, 308.791, 14.787, -14.463)","(475.809, 307.896, 40.706, 12.364)","(505.556, 305.429, 16.746, -0.066)","(536.056, 299.641, 14.9, -9.626)","(568.19, 290.035, 33.634, -22.464)","(604.038, 278.353, 29.986, -14.957)","(636.094, 269.182, 33.624, 0.96)","(671.827, 256.814, 19.295, -3.013)","(698.318, 247.133, 24.55, -20.121)","(734.335, 237.848, 16.645, -1.865)","(765.05, 232.248, 53.779, -15.575)","(781.666, 219.332, 16.551, -22.702)","(788.946, 193.298, 5.441, -44.267)","(797.974, 166.861, 19.458, -21.237)","(801.397, 138.214, -9.031, -39.707)","(805.079, 111.367, 17.301, -44.513)","(799.838, 87.602, -46.374, -11.457)","(782.979, 67.486, -25.266, -0.566)","(760.157, 54.41, -31.58, -9.203)","(724.357, 53.596, -30.364, 3.877)","(684.76, 56.844, -46.544, -2.792)","(640.463, 57.737, -48.808, 5.891)","(603.233, 58.232, -37.885, -3.928)","(558.748, 60.122, -49.444, 15.64)","(514.982, 63.266, -51.668, -23.051)","(474.869, 65.99, -17.113, 26.89)","(428.701, 70.54, -76.22, 25.136)","(388.886, 67.0, 11.944, -21.755)","(353.177, 69.158, -2.287, 42.359)","(315.343, 65.631, -20.514, -15.126)","(281.536, 70.188, -35.516, -16.194)","(254.519, 71.358, -27.427, 2.621)","(218.729, 75.058, 21.34, 12.484)","(177.091, 90.5, -2.982, 37.145)","(134.698, 87.406, -61.973, -22.636)","(111.228, 122.953, 12.025, 6.923)","(81.702, 157.013, 14.178, 41.497)","(69.834, 200.538, -10.183, 32.522)","(66.918, 233.71, 43.357, 95.303)","(63.349, 278.786, -57.588, 8.558)","(62.312, 312.906, -15.475, -9.053)",
28,"(338.069, 413.736, 33.987, 17.735)","(362.904, 418.196, 15.558, 11.545)","(391.64, 425.387, 42.806, 4.432)","(425.207, 433.227, 24.021, 3.508)","(459.874, 441.551, 29.241, 13.814)","(494.337, 451.19, 47.044, -2.685)","(526.001, 454.961, 44.421, 3.621)","(556.261, 461.278, 43.76, 6.828)","(593.502, 468.618, 40.056, -3.986)","(631.411, 480.691, 32.841, 27.167)","(664.471, 487.497, 17.974, 19.216)","(686.237, 495.559, 27.826, 5.592)","(708.403, 497.991, 37.956, -3.425)","(728.72, 500.112, 18.323, 2.292)","(747.09, 506.274, 23.71, 13.734)","(765.288, 515.252, 39.476, -1.98)","(786.377, 531.61, 18.407, 41.642)","(798.23, 568.71, 7.544, 36.584)","(799.204, 595.138, 8.6, 19.608)","(809.592, 623.5, 18.688, 42.159)","(811.619, 649.359, -0.489, 34.719)","(786.807, 663.962, -60.963, 19.145)","(742.712, 674.99, -31.588, 17.058)","(706.825, 685.9, -28.876, -4.125)","(671.993, 688.004, -21.219, -2.192)","(629.383, 689.277, -49.779, -9.318)","(595.55, 687.613, -41.737, -14.691)","(557.344, 686.986, -6.712, -21.255)","(529.115, 685.632, 21.381, 2.022)","(496.381, 689.281, -15.102, 5.941)","(458.777, 690.051, -36.037, 3.678)","(413.719, 685.433, -80.564, -41.707)","(367.776, 676.353, -52.324, 42.589)","(323.257, 666.4, -67.98, -28.586)","(283.162, 658.387, -60.425, 52.396)","(255.231, 655.094, -4.24, -40.27)","(222.092, 661.444, -87.013, -13.886)","(190.558, 674.985, -73.309, 62.231)","(142.047, 666.063, -81.945, -78.0)","(116.361, 627.552, -3.741, -84.269)","(105.055, 595.819, 19.493, -18.634)","(101.238, 558.103, -47.579, -51.573)","(105.266, 514.93, 7.149, -84.842)",
29,"(686.742, 256.025, 42.995, -8.604)","(718.614, 245.908, 24.77, -31.234)","(750.104, 233.226, 40.496, -25.088)","(783.923, 214.924, 16.355, -10.081)","(804.794, 193.551, 24.733, -34.537)","(806.174, 162.064, 4.976, -42.318)","(797.292, 122.128, 7.156, -36.124)","(782.814, 94.405, -41.963, -7.447)","(731.993, 98.766, -32.418, -3.407)","(689.726, 105.971, -46.085, 16.683)","(647.744, 109.673, -34.192, -3.466)","(611.596, 104.105, -47.731, -13.813)","(569.656, 105.555, -19.876, -17.544)","(534.154, 97.495, -40.413, 7.469)","(495.808, 95.021, -44.218, -9.205)","(457.699, 95.28, -29.166, 14.868)","(412.06, 96.559, -39.836, -13.233)","(367.876, 94.399, -53.078, -19.836)","(321.11, 87.756, -61.543, -2.123)","(276.422, 83.255, -40.831, -7.605)","(233.158, 80.346, -25.499, 4.383)","(196.038, 79.476, -29.377, -11.149)","(157.675, 77.898, -52.288, 15.017)","(127.824, 105.474, -22.182, 35.1)","(110.504, 143.859, -2.783, 53.905)","(100.094, 184.773, 5.894, 47.112)","(91.318, 220.79, 5.85, 40.843)","(85.199, 256.958, -12.652, 51.505)","(80.339, 293.862, 13.135, 42.997)","(74.388, 328.887, -8.315, 61.188)","(63.619, 361.997, -13.344, 24.785)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)",
30,"(414.621, 553.172, 44.556, -8.956)","(443.468, 555.528, 25.511, 8.695)","(472.398, 562.555, 36.059, 6.788)","(501.933, 567.912, 11.389, 10.986)","(528.6, 567.032, 27.306, -15.848)","(557.637, 567.531, 38.892, 13.462)","(587.252, 569.989, 20.742, 11.733)","(621.011, 561.191, 43.981, 4.682)","(662.059, 567.951, 37.801, 3.392)","(689.502, 576.419, 14.85, 3.514)","(708.682, 580.656, 19.562, 10.841)","(720.492, 583.899, 23.412, -0.79)","(726.813, 583.794, 12.306, -7.37)","(733.315, 583.397, 23.438, -5.642)","(737.288, 581.185, -3.027, -3.35)","(742.746, 576.255, 5.996, -16.039)","(753.061, 566.662, -1.598, -1.23)","(771.262, 557.336, 11.707, -16.741)","(767.872, 592.792, -2.98, 31.959)","(776.009, 617.062, 11.213, 26.731)","(780.701, 655.421, -51.96, 21.923)","(742.94, 665.612, -49.078, 9.792)","(707.34, 669.867, -25.459, 14.511)","(670.255, 673.74, -27.647, 18.503)","(630.251, 675.59, -47.647, -15.477)","(592.706, 672.005, -27.241, 8.522)","(557.221, 673.091, -45.091, 6.002)","(522.042, 672.318, -9.379, 17.343)","(496.472, 677.913, -47.731, -2.914)","(456.551, 683.619, -32.976, 3.867)","(407.304, 681.064, -11.612, -7.82)","(366.593, 677.197, -60.241, -41.052)","(325.914, 674.478, -41.492, -44.219)","(288.372, 670.234, -48.297, -18.766)","(254.353, 679.719, -59.981, -21.885)","(223.099, 680.926, 21.635, 42.184)","(191.967, 682.942, -4.678, 51.981)","(145.96, 667.879, 5.222, -68.696)","(119.247, 626.386, -2.226, -0.343)","(108.153, 583.287, -40.002, -58.05)","(100.328, 540.561, -54.421, -95.712)","(99.081, 500.645, -1.314, 13.529)","(92.024, 462.379, -51.155, -64.854)",
31,"(540.753, 295.509, 21.748, -21.515)","(574.929, 286.301, 38.784, -5.21)","(606.143, 278.936, 47.887, -12.665)","(639.818, 268.802, 40.609, -1.215)","(673.921, 259.234, 28.16, -1.213)","(709.727, 249.147, 32.661, -5.416)","(741.731, 237.033, 29.086, 15.376)","(763.545, 229.172, 16.602, -23.427)","(781.312, 214.894, -17.114, -30.847)","(791.056, 183.584, 16.115, -44.071)","(796.423, 149.766, 1.205, -49.274)","(797.205, 116.189, -12.416, -40.17)","(793.735, 95.191, 7.884, -10.761)","(786.924, 80.939, -22.992, -2.638)","(766.738, 75.392, -45.707, 3.899)","(706.993, 68.481, -52.712, -4.339)","(661.488, 62.146, -56.672, -18.727)","(619.121, 61.809, -54.247, -9.135)","(576.713, 65.084, -60.221, 18.121)","(537.629, 66.587, -31.894, -7.22)","(498.131, 65.106, -25.313, -6.716)","(460.232, 66.18, -27.156, 14.031)","(421.586, 65.621, -39.95, 11.544)","(387.447, 64.922, -51.922, -1.69)","(350.697, 65.632, -45.49, 13.485)","(312.101, 64.909, -49.597, -3.961)","(275.813, 63.456, -30.025, 6.897)","(243.076, 64.08, -35.429, 16.25)","(210.908, 68.881, -28.0, -16.536)","(172.268, 68.092, -51.333, 8.646)","(129.657, 77.807, -46.843, 17.318)","(105.082, 98.97, 14.158, 42.353)","(94.457, 146.842, 20.524, -3.353)","(93.63, 189.407, 16.288, -0.363)","(82.366, 227.626, 10.077, 39.627)","(76.5, 267.21, 21.809, 25.337)","(76.873, 297.326, 34.076, 20.997)","(77.551, 322.347, 39.185, 46.786)","(74.486, 355.122, -56.9, 78.321)","(52.018, 365.585, 26.039, 2.548)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)",
32,"(348.248, 292.155, 38.363, -14.0)","(377.866, 284.641, 30.923, -20.602)","(408.106, 276.246, 30.944, -15.886)","(439.532, 265.713, 40.978, 3.115)","(470.7, 255.333, 19.704, 6.737)","(502.718, 244.086, 22.873, 6.681)","(538.392, 236.972, 48.677, 7.564)","(568.799, 225.489, 32.26, -5.492)","(598.707, 217.549, 18.882, 15.507)","(631.629, 217.285, 7.73, -25.663)","(658.855, 205.849, 31.047, -10.285)","(675.324, 203.17, 14.812, -9.821)","(694.182, 204.176, 8.292, -4.883)","(717.116, 211.816, 38.59, -2.443)","(744.339, 204.762, 37.219, 7.108)","(767.742, 196.425, 20.762, -34.002)","(774.708, 166.984, 23.132, -32.505)","(778.166, 138.0, 18.139, -47.383)","(783.58, 112.004, -10.042, -16.406)","(770.518, 103.422, -20.494, 9.418)","(727.049, 113.985, -44.962, 42.239)","(725.839, 113.983, -72.595, -0.089)","(725.839, 113.983, -72.595, -0.089)","(723.632, 113.951, -27.121, 10.626)","(702.225, 113.67, -20.894, -4.141)","(688.512, 113.657, -13.404, 17.758)","(673.768, 113.805, -3.108, 11.147)","(656.191, 113.463, -25.346, 18.137)","(628.574, 112.856, -19.543, 5.555)","(609.207, 113.989, -48.604, 0.91)","(584.76, 113.871, -56.56, 2.653)","(561.87, 112.933, -35.893, -17.789)","(517.908, 97.946, -60.449, -10.967)","(474.532, 96.1, 1.908, 5.131)","(433.965, 100.326, -60.243, 6.307)","(389.394, 98.235, -79.232, -11.163)","(349.084, 102.808, -79.578, -17.298)","(311.857, 98.167, -26.958, 8.506)","(270.338, 86.396, -62.793, 47.278)","(229.025, 80.178, -26.8, -3.868)","(197.598, 83.769, -14.458, 42.542)","(166.263, 81.719, -23.362, -6.004)","(129.704, 95.249, -81.838, 69.102)",
33,"(436.273, 250.257, 55.524, -11.188)","(481.732, 237.078, 46.707, 3.615)","(519.476, 231.486, 39.582, 12.166)","(554.225, 230.048, 17.88, -8.187)","(585.34, 228.7, 17.768, -4.283)","(613.798, 229.724, 27.733, 0.354)","(642.286, 231.24, 48.323, 2.326)","(673.21, 232.365, 45.542, 12.729)","(701.398, 234.495, 18.006, 4.179)","(720.738, 232.897, 17.353, 10.488)","(739.921, 233.119, 25.293, -4.955)","(765.146, 219.474, 20.854, -23.511)","(786.237, 194.476, 31.037, -36.0)","(791.784, 150.28, 4.505, -39.969)","(780.057, 120.716, -10.036, -25.837)","(770.485, 94.107, -58.079, 9.028)","(724.867, 75.46, -45.336, 2.333)","(683.553, 69.495, -29.319, -3.007)","(642.878, 65.973, -42.24, 2.26)","(601.943, 65.222, -52.018, -4.997)","(562.08, 65.618, -29.769, -10.054)","(518.096, 69.206, -36.417, 16.536)","(478.569, 72.547, -44.888, -7.373)","(436.391, 70.877, -58.46, -7.036)","(393.147, 72.482, -36.278, -7.677)","(351.664, 73.137, -32.54, -4.464)","(312.29, 75.198, -41.951, 12.702)","(275.19, 75.427, -19.969, 0.864)","(243.713, 69.555, -46.605, -11.684)","(208.622, 71.544, -27.126, -19.194)","(175.766, 68.013, -47.902, -12.078)","(136.12, 79.844, -31.435, 16.141)","(113.096, 118.552, -0.477, 47.933)","(113.375, 162.245, -11.065, 48.122)","(119.983, 210.934, -21.278, 59.742)","(118.099, 255.585, -60.688, 75.244)","(119.062, 294.234, -20.028, -4.627)","(115.79, 318.759, 43.45, 64.408)","(109.138, 345.184, 10.879, 39.491)","(97.243, 360.729, 36.045, -30.749)","(87.649, 374.75, 21.599, 67.91)","(47.929, 377.848, -137.018, 35.645)","(None, None, None, None)",
34,"(529.509, 526.063, 32.556, 0.88)","(564.045, 532.178, 25.112, 13.009)","(600.319, 541.078, 29.703, 1.279)","(634.744, 547.391, 16.113, -7.973)","(667.89, 550.781, 44.567, 20.889)","(704.409, 553.44, 26.094, 8.731)","(732.136, 553.977, 53.435, -8.796)","(757.451, 547.679, 31.085, -10.974)","(783.476, 565.579, 28.818, 43.129)","(795.55, 605.831, 6.922, 40.605)","(790.593, 651.737, -15.995, 28.169)","(752.232, 667.241, -61.762, 8.156)","(698.638, 659.762, -63.641, -12.978)","(650.87, 636.721, -51.195, 11.185)","(644.854, 636.037, -61.591, 1.189)","(634.545, 636.016, -83.786, -1.619)","(617.358, 636.135, -68.415, 1.824)","(602.342, 636.019, -54.446, -0.722)","(576.837, 636.063, -29.507, -3.053)","(547.217, 636.086, -61.117, 3.0)","(521.321, 636.337, -34.576, -5.509)","(498.848, 636.077, -11.089, -7.811)","(494.763, 636.026, -10.37, -0.679)","(488.071, 636.636, 6.92, 9.177)","(480.827, 641.634, -17.184, 36.071)","(450.372, 667.719, -29.783, -6.993)","(409.031, 656.304, -44.249, -18.668)","(372.002, 644.166, -29.202, -26.995)","(338.137, 636.688, -36.248, 6.291)","(312.117, 636.43, -40.82, -9.559)","(281.227, 636.23, -36.502, 11.363)","(242.421, 639.296, -42.057, 2.723)","(214.823, 648.075, -14.057, 3.606)","(188.871, 651.056, -25.247, -2.505)","(154.896, 655.731, -23.9, 3.288)","(135.651, 625.025, 25.811, -34.008)","(131.345, 580.919, 36.262, -83.885)","(131.011, 544.736, -39.736, -71.104)","(119.697, 504.447, -8.67, -15.49)","(114.642, 468.683, 14.106, 0.524)","(102.599, 435.509, -59.714, -86.114)","(101.181, 407.647, -24.748, 16.151)","(90.717, 391.051, -17.335, 19.153)",
35,"(779.037, 189.943, 12.517, -38.118)","(792.648, 136.326, 0.529, -46.745)","(779.481, 92.439, -37.81, -18.913)","(736.502, 78.28, -47.722, -0.038)","(689.405, 77.451, -39.414, -14.428)","(646.056, 78.788, -39.739, 5.482)","(603.048, 78.785, -51.264, -9.556)","(561.512, 77.495, -51.145, -13.685)","(518.043, 79.789, -31.21, 5.557)","(473.565, 77.459, -54.944, -2.443)","(428.398, 79.145, -43.235, -7.405)","(383.5, 80.152, -59.648, -13.553)","(340.342, 79.319, -52.293, 10.979)","(296.932, 79.177, -31.676, 17.053)","(251.301, 79.191, -41.488, -9.047)","(209.138, 78.707, -27.636, 17.453)","(169.739, 79.17, -24.874, -12.668)","(133.314, 96.228, -41.583, 30.033)","(112.301, 137.592, -1.78, 52.34)","(102.421, 180.292, 3.182, 42.091)","(93.299, 222.16, -12.639, 43.906)","(85.999, 263.669, 2.44, 55.543)","(81.372, 306.772, 1.093, 35.22)","(72.492, 350.672, -19.631, 46.922)","(41.901, 372.953, -46.993, 11.73)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)",
36,"(519.532, 212.588, 32.409, 20.718)","(545.843, 206.967, 33.519, -7.765)","(570.716, 203.95, 22.663, -1.765)","(602.44, 209.19, 19.585, 6.701)","(632.795, 207.93, 9.486, -2.441)","(660.883, 204.481, 2.536, -14.278)","(692.63, 199.818, 34.031, -12.282)","(718.903, 201.864, 9.079, -16.431)","(740.692, 197.036, 10.599, -12.106)","(766.462, 192.971, 37.296, -8.109)","(781.63, 168.916, 10.607, -38.119)","(779.022, 133.137, -13.954, -25.025)","(780.481, 107.647, 0.333, 8.751)","(755.498, 98.298, -87.937, 9.469)","(702.46, 108.859, -33.075, 21.56)","(674.338, 113.997, -22.081, 4.584)","(669.459, 113.972, -34.427, 2.184)","(668.964, 113.994, -29.689, 1.33)","(667.423, 113.974, -22.972, -0.544)","(657.193, 113.968, -45.882, -1.368)","(630.896, 113.985, -72.939, 5.11)","(603.295, 113.983, -30.115, -0.845)","(602.395, 113.999, -53.983, 0.96)","(602.395, 113.999, -53.983, 0.96)","(602.395, 113.999, -53.983, 0.96)","(602.395, 113.999, -53.983, 0.96)","(598.063, 113.95, -78.654, -1.915)","(598.063, 113.95, -78.654, -1.915)","(570.718, 113.599, -52.854, 0.659)","(532.092, 101.095, -28.989, -3.376)","(491.816, 96.319, -29.636, 2.682)","(456.26, 95.21, -24.592, 6.178)","(421.731, 95.914, -24.097, -2.369)","(385.002, 95.064, -33.493, 0.73)","(345.774, 92.04, -48.154, -16.31)","(307.848, 91.042, -37.136, 4.155)","(277.292, 90.997, -26.825, 7.994)","(239.558, 88.453, 8.346, 25.744)","(199.727, 87.156, -35.503, 28.008)","(166.78, 85.577, -72.283, -47.835)","(131.688, 98.901, -36.189, 18.593)","(121.502, 142.309, 27.745, 89.426)","(118.201, 187.766, 37.52, 13.915)",
37,"(647.09, 448.943, 30.463, 47.572)","(679.462, 469.518, 35.29, 10.562)","(710.149, 483.977, 31.33, 19.183)","(739.044, 497.984, 8.321, 7.558)","(758.425, 506.295, 6.174, -4.362)","(773.185, 515.643, 9.883, 13.457)","(792.718, 522.918, 14.653, 21.709)","(800.193, 535.141, 21.147, 20.413)","(817.491, 560.052, 21.47, 2.882)","(813.881, 578.848, -16.392, 25.676)","(816.36, 621.298, 26.742, 18.711)","(822.03, 653.115, 12.299, 16.585)","(810.448, 675.491, -11.322, 14.705)","(784.118, 691.719, -33.602, 13.818)","(743.619, 696.632, -58.095, -4.818)","(698.141, 694.132, -42.284, -10.385)","(652.496, 692.098, -25.571, 3.518)","(608.42, 692.942, -44.367, 0.34)","(565.636, 692.72, -48.551, -1.083)","(523.83, 693.525, -48.528, -2.483)","(476.124, 694.356, -58.856, 1.091)","(430.037, 691.1, -28.304, 3.665)","(382.651, 685.381, -51.918, -13.409)","(339.343, 683.709, -40.565, 11.958)","(297.406, 682.019, -28.801, 7.329)","(257.552, 681.239, -47.761, 11.308)","(220.215, 678.596, -45.95, -10.823)","(180.923, 683.219, -38.121, -13.297)","(141.576, 669.968, -46.091, -30.314)","(110.992, 636.136, -35.179, -46.199)","(91.737, 599.722, 1.605, -44.887)","(84.674, 563.357, 10.829, -26.906)","(85.59, 524.593, 8.507, -59.299)","(73.799, 479.091, -0.286, -39.375)","(60.437, 441.513, -22.798, -24.802)","(60.07, 413.133, 19.052, -34.469)","(32.042, 385.864, -54.172, -24.187)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)",
38,"(307.89, 524.568, 26.537, 2.217)","(347.007, 523.346, 25.829, 18.937)","(379.649, 525.027, 25.407, -11.483)","(415.357, 526.972, 20.0, -15.069)","(450.749, 527.311, 36.245, 6.404)","(488.457, 532.525, 27.133, 2.452)","(526.089, 539.629, 33.633, 19.018)","(559.513, 545.761, 21.289, -4.1)","(589.516, 544.907, 37.514, 15.358)","(622.729, 544.856, 23.869, 16.555)","(654.236, 547.572, 21.646, -7.819)","(682.742, 549.997, 27.636, -14.028)","(703.351, 549.488, 14.434, -11.896)","(728.479, 543.28, 10.209, -1.248)","(752.97, 543.869, 45.242, -16.466)","(771.349, 557.886, -1.061, 10.729)","(775.798, 583.435, -1.596, 36.683)","(777.083, 611.886, 5.047, 18.925)","(784.739, 634.686, 16.845, 28.129)","(767.73, 656.394, -52.956, 21.207)","(723.984, 653.693, -11.905, -1.707)","(698.834, 644.197, -5.53, -4.11)","(685.997, 636.191, -13.78, -3.767)","(685.487, 636.021, -34.782, -3.261)","(685.487, 636.021, -34.782, -3.261)","(681.659, 636.052, -25.844, 2.661)","(673.117, 636.159, -25.922, 5.106)","(654.784, 636.068, -24.335, 1.945)","(636.751, 636.092, -18.885, -5.497)","(618.049, 636.064, -40.895, 0.769)","(597.743, 636.006, -41.209, -1.96)","(575.329, 636.174, -24.695, 3.792)","(554.97, 636.313, -37.418, 4.725)","(540.032, 636.112, -16.717, 6.093)","(529.445, 636.084, -42.431, 4.062)","(521.039, 636.065, -25.388, -1.33)","(511.121, 636.047, -29.538, -5.896)","(492.774, 636.358, -48.815, -0.704)","(464.22, 637.301, -0.669, 3.226)","(433.266, 641.015, -65.971, 24.212)","(405.223, 642.242, -76.055, 53.863)","(378.167, 646.359, -10.965, 49.551)","(350.783, 654.398, -8.189, -36.55)",
39,"(740.628, 315.814, 25.856, -14.633)","(766.756, 297.883, 27.797, -10.825)","(786.846, 276.57, 29.552, -28.751)","(803.043, 257.869, 0.734, -25.678)","(812.771, 238.618, 2.415, -27.46)","(816.031, 222.723, -9.266, -25.013)","(816.057, 209.232, -2.514, -15.375)","(812.564, 181.659, 4.421, -49.668)","(806.711, 146.097, -9.315, -33.015)","(800.635, 108.93, 9.012, -40.8)","(789.457, 86.223, -21.154, 0.04)","(769.266, 86.422, -36.734, 7.578)","(706.657, 96.393, -36.938, 4.518)","(664.528, 108.039, -50.733, 1.058)","(634.487, 114.0, -54.927, 4.211)","(618.416, 113.952, -34.289, 1.839)","(610.978, 113.823, -37.397, -4.261)","(607.518, 113.981, -61.472, -0.186)","(607.518, 113.981, -61.472, -0.186)","(607.518, 113.981, -61.472, -0.186)","(596.4, 113.991, -50.574, 0.189)","(576.452, 113.958, -67.2, -1.123)","(556.456, 112.084, -28.411, -20.178)","(507.512, 101.405, -36.659, -5.523)","(463.151, 100.333, -44.051, 7.819)","(421.237, 100.143, -36.685, -7.186)","(381.224, 100.531, -46.231, -1.473)","(341.638, 97.371, -57.601, 8.478)","(304.405, 96.831, -48.717, 0.38)","(269.443, 98.185, -37.051, -9.58)","(233.968, 96.661, -33.437, 14.037)","(202.479, 95.477, -31.264, -9.262)","(176.327, 97.59, -2.545, 4.955)","(145.167, 84.077, -24.091, 37.588)","(125.846, 125.24, -2.064, 44.688)","(121.572, 166.072, -14.728, 45.662)","(121.757, 206.362, 14.521, 28.288)","(119.732, 247.923, 15.607, 34.392)","(116.383, 287.426, 9.469, 45.491)","(104.81, 321.621, 2.687, 66.381)","(95.159, 351.326, 17.916, 34.235)","(82.852, 366.116, -18.635, 8.149)","(54.924, 379.859, -59.158, 37.535)",
40,"(561.208, 166.014, 37.191, -12.362)","(565.42, 166.083, 34.008, 0.065)","(578.278, 166.145, 39.305, 0.525)","(586.982, 166.059, 44.801, 0.815)","(591.816, 166.007, 32.707, -3.105)","(591.816, 166.007, 32.707, -3.105)","(595.985, 166.021, 20.837, -0.056)","(599.559, 166.01, 30.289, -2.056)","(603.836, 166.01, 12.217, -1.86)","(608.494, 166.002, 24.957, -0.782)","(611.865, 166.03, 13.798, -3.883)","(616.931, 166.072, 2.483, 4.196)","(620.151, 166.14, 10.124, -10.008)","(619.682, 171.067, 6.358, 11.462)","(634.723, 193.286, 27.252, 10.582)","(660.335, 205.954, 25.717, 3.215)","(688.949, 213.226, 23.587, 10.798)","(708.482, 213.109, 24.336, 13.753)","(725.175, 213.63, 1.741, 8.706)","(742.017, 214.894, 17.363, -15.686)","(752.549, 209.902, 9.704, -16.352)","(764.099, 212.309, 9.484, 12.105)","(769.613, 203.862, -11.2, -7.256)","(773.964, 187.94, 2.493, -21.387)","(772.125, 152.582, 13.328, -49.058)","(769.917, 124.49, 7.353, -15.986)","(772.156, 113.336, 21.68, -16.982)","(766.835, 91.677, -63.365, -9.375)","(720.186, 99.854, -42.377, -0.719)","(685.732, 106.328, -38.168, -8.082)","(656.647, 110.937, -41.507, -3.681)","(631.466, 113.045, -31.519, -3.342)","(606.039, 113.814, -30.087, -5.381)","(583.59, 113.841, -32.384, -0.928)","(561.626, 110.387, -34.007, -10.415)","(526.235, 94.134, -47.896, -25.247)","(486.933, 86.64, -23.943, 5.899)","(450.019, 82.342, -42.758, -7.685)","(413.629, 80.26, -45.114, 14.186)","(379.854, 79.397, -19.708, 1.063)","(343.929, 78.019, 8.241, 37.919)","(306.576, 78.966, -84.501, 46.457)","(269.611, 81.858, -77.304, -10.301)",
