,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
28,"(244.8, 173.315, 36.044, -3.317)","(269.273, 166.184, 40.116, 9.411)","(292.807, 166.0, 33.02, -15.674)","(319.324, 166.159, 47.514, 5.341)","(341.443, 166.236, 26.519, 13.551)","(368.781, 166.134, 48.864, 2.045)","(394.77, 166.587, 28.934, 2.768)","(421.512, 166.056, 18.276, 0.363)","(444.114, 166.022, 34.951, -11.467)","(464.952, 166.892, 19.638, 8.918)","(496.262, 166.72, 37.029, -0.714)","(527.643, 169.116, 29.762, 10.412)","(560.361, 173.447, 26.18, 15.578)","(594.441, 176.898, 31.207, 3.984)","(626.706, 181.576, 40.323, 22.922)","(648.3, 183.774, 8.403, -8.027)","(667.145, 179.41, 33.081, -12.14)","(686.308, 185.231, 10.577, 12.217)","(711.882, 197.483, 44.865, 5.389)","(741.368, 202.021, 12.334, 17.247)","(761.651, 201.64, 5.315, -23.986)","(765.845, 183.725, -11.923, -17.63)","(760.79, 147.072, -6.734, -53.713)","(771.612, 117.057, 2.133, -11.61)","(786.567, 96.843, -32.839, 42.368)","(752.521, 101.622, -11.772, 5.879)","(721.281, 106.145, -14.119, -46.805)","(702.265, 108.755, -73.646, 34.48)","(680.837, 113.14, -45.397, 12.44)","(665.251, 112.394, 21.24, -28.627)","(659.638, 112.557, -51.688, -36.641)","(659.059, 113.648, -42.563, 52.021)","(658.661, 113.929, -62.489, 39.535)","(659.156, 113.461, -30.613, -10.612)","(658.409, 113.082, -31.24, 45.999)","(658.534, 113.783, -27.549, 39.438)","(658.565, 113.781, -38.904, -3.352)"
29,"(679.558, 241.654, 19.765, -29.35)","(704.521, 225.076, 39.835, -16.315)","(733.054, 214.532, 17.36, -14.852)","(764.172, 207.932, 30.887, 9.849)","(779.524, 168.033, 11.191, -30.818)","(774.185, 128.96, -3.419, -39.533)","(781.36, 96.192, -8.86, -24.759)","(726.152, 93.253, -45.815, 8.804)","(687.595, 103.274, -51.271, 1.031)","(647.675, 113.071, -30.143, 19.499)","(610.393, 113.556, -22.61, -5.974)","(580.003, 113.933, -25.504, 3.259)","(556.924, 109.505, -32.165, -27.23)","(511.925, 99.944, -57.509, 7.365)","(469.797, 98.923, -44.387, 0.889)","(429.259, 98.239, -30.686, -9.697)","(391.069, 99.159, -42.275, -13.478)","(351.698, 99.099, -48.881, 12.917)","(311.098, 97.781, -47.088, -0.95)","(268.334, 96.408, -32.677, -11.768)","(228.208, 93.516, -26.478, -14.014)","(193.78, 93.075, -30.175, -12.268)","(164.366, 86.962, -47.087, -31.765)","(132.397, 97.916, -26.863, 28.231)","(120.521, 144.739, -9.279, 52.406)","(118.656, 192.817, -6.119, 43.817)","(119.0, 238.511, 10.309, 46.231)","(112.236, 287.431, 48.905, 96.181)","(105.169, 329.851, 39.49, 81.749)","(87.112, 367.652, -70.576, 13.278)","(51.709, 368.519, -118.996, -52.567)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
30,"(337.317, 212.508, 59.384, -16.432)","(378.14, 205.916, 31.303, -12.276)","(423.354, 193.938, 41.779, -28.989)","(471.711, 183.46, 39.934, -7.265)","(512.991, 176.992, 53.824, 12.019)","(547.958, 170.635, 44.415, -18.679)","(574.164, 166.143, 48.144, 7.615)","(593.917, 166.395, 22.376, -2.368)","(607.139, 169.417, 23.783, 12.112)","(636.593, 187.954, 40.718, -11.325)","(675.322, 189.184, 29.145, 5.782)","(708.564, 193.803, 39.582, 17.051)","(739.27, 192.322, 24.618, -3.329)","(764.992, 192.564, 11.811, 6.725)","(766.795, 166.949, -10.564, -23.182)","(763.887, 136.44, -5.047, -22.351)","(765.626, 118.251, 25.558, -16.913)","(766.908, 101.884, -7.717, -8.926)","(767.505, 90.453, 20.479, -19.207)","(736.215, 85.147, -52.869, -6.157)","(701.875, 94.544, -47.323, -10.363)","(664.739, 74.972, -49.892, -17.685)","(623.203, 67.997, -44.294, 8.966)","(580.911, 63.978, -41.973, 9.988)","(542.637, 61.974, -36.339, 7.193)","(506.64, 62.785, -23.145, 1.006)","(468.604, 63.138, -39.684, -12.426)","(423.523, 63.641, -51.223, 32.108)","(381.047, 65.243, -27.251, 35.616)","(333.951, 65.616, -11.044, 42.864)","(289.14, 62.33, -18.696, 51.643)","(250.679, 66.622, -56.76, -4.649)","(214.701, 72.41, -75.635, 29.182)","(176.282, 73.64, -67.179, -1.296)","(131.487, 88.287, -45.815, 14.244)","(106.408, 127.333, -59.853, 47.35)","(87.119, 164.062, 10.219, -12.593)"
31,"(729.021, 425.817, 7.646, 24.719)","(751.836, 459.917, 23.042, 33.674)","(775.484, 490.548, 27.203, 45.489)","(791.249, 519.337, 11.84, 23.616)","(803.026, 539.287, 10.301, 3.371)","(818.017, 570.722, 20.201, 30.865)","(812.613, 604.735, 3.901, 42.706)","(815.776, 643.489, -12.189, 34.917)","(802.07, 674.341, -33.815, 33.643)","(770.837, 688.402, -30.688, 19.141)","(729.364, 693.581, -38.77, -5.651)","(683.452, 689.729, -49.737, 10.743)","(644.952, 687.838, -33.257, 11.174)","(603.921, 686.653, -33.782, -15.623)","(561.09, 683.961, -25.817, -10.976)","(518.33, 683.043, -41.757, 8.009)","(473.514, 682.895, -43.391, 10.637)","(426.47, 678.822, -45.501, -10.675)","(384.465, 674.085, -44.45, 4.141)","(342.517, 670.241, -36.586, 5.415)","(303.211, 663.041, -33.608, -18.839)","(265.38, 662.355, -40.085, 7.63)","(228.271, 663.142, -37.601, 1.532)","(191.865, 662.748, -50.576, -5.41)","(153.287, 663.705, -42.804, -3.404)","(130.116, 634.05, -0.922, -26.065)","(117.63, 592.872, 4.969, -30.614)","(111.006, 550.246, -10.819, -30.188)","(102.963, 505.067, -13.232, -44.618)","(92.894, 458.705, -2.257, -66.206)","(82.988, 425.317, 27.964, -57.439)","(81.928, 397.754, 25.047, -23.907)","(56.544, 385.287, -73.216, 46.579)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
32,"(585.041, 403.762, 45.462, 32.038)","(618.769, 415.542, 13.915, 8.529)","(647.221, 424.68, 19.203, 13.331)","(672.772, 432.144, 22.72, -7.288)","(697.141, 436.865, 10.735, 4.923)","(717.234, 444.799, 25.102, 13.548)","(737.303, 453.534, 13.706, 22.327)","(756.805, 463.989, 4.426, 12.68)","(775.486, 477.871, 6.842, 19.384)","(788.963, 490.761, 26.823, 3.975)","(802.951, 499.093, -7.077, -3.91)","(812.431, 510.133, 23.757, 25.414)","(815.742, 524.911, -12.84, -1.175)","(816.113, 529.77, -22.77, 8.263)","(810.854, 538.962, -5.692, 3.426)","(810.788, 543.887, -11.275, -10.027)","(821.675, 567.205, -11.69, 18.502)","(813.764, 594.733, -24.294, 69.956)","(807.58, 636.816, -11.694, 33.523)","(793.946, 656.327, -27.151, -13.769)","(753.564, 669.159, -50.256, 29.313)","(711.3, 679.126, -29.887, 14.188)","(677.747, 677.766, -20.321, -18.195)","(651.055, 674.198, -34.627, 10.716)","(619.599, 676.069, -32.058, 13.461)","(584.823, 678.903, -30.881, 5.269)","(543.367, 680.934, -50.392, 18.941)","(502.75, 681.763, -30.081, -8.387)","(466.564, 683.519, -40.724, 15.851)","(426.64, 682.155, -55.951, -11.943)","(386.16, 687.793, -0.648, 32.394)","(347.059, 680.886, -82.542, 0.098)","(314.604, 684.809, -42.768, 31.409)","(277.999, 675.021, -41.399, 45.881)","(236.548, 679.003, -69.195, 56.378)","(206.731, 678.495, 14.872, -17.003)","(168.602, 681.774, -20.443, -59.663)"
33,"(760.483, 460.265, 44.066, 25.679)","(791.187, 499.221, 31.212, 34.226)","(807.733, 532.113, 16.806, 20.934)","(821.351, 561.115, -0.703, 43.08)","(819.393, 584.738, -22.335, 25.977)","(810.585, 639.088, 3.251, 52.95)","(795.128, 674.304, -9.731, 38.921)","(764.198, 689.326, -37.438, 6.975)","(723.6, 692.828, -37.784, -1.184)","(686.889, 690.56, -22.317, 10.922)","(651.57, 690.083, -32.977, -19.417)","(613.886, 686.407, -56.257, -7.077)","(576.185, 688.283, -52.455, 16.737)","(537.866, 687.064, -53.724, -2.483)","(498.656, 682.77, -45.529, 11.581)","(456.467, 679.46, -37.72, -8.341)","(417.343, 678.798, -34.789, 0.179)","(376.613, 674.652, -52.5, 8.26)","(337.719, 673.842, -55.032, 4.282)","(298.657, 669.641, -54.624, -7.027)","(260.503, 666.209, -43.214, 14.312)","(223.922, 666.226, -31.853, 17.442)","(191.485, 663.477, -38.661, 3.78)","(154.481, 661.578, -50.974, 9.989)","(131.123, 633.798, 6.264, -57.697)","(126.349, 584.344, -5.931, -42.404)","(116.642, 535.893, 2.33, -39.54)","(104.466, 491.39, -27.78, -46.705)","(89.478, 450.158, 1.845, -37.442)","(78.575, 417.948, -19.375, -24.933)","(65.252, 391.838, -19.877, 7.549)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
34,"(702.132, 470.773, 34.333, 33.439)","(727.432, 500.175, 18.36, 13.154)","(749.212, 518.384, 12.333, 2.966)","(774.177, 536.292, 29.565, 16.301)","(783.29, 561.214, 8.1, 3.6)","(789.641, 607.479, 3.577, 46.779)","(783.546, 651.918, -9.295, 48.516)","(730.673, 647.51, -47.875, 0.055)","(687.507, 637.947, -28.323, -6.338)","(643.317, 639.708, -47.178, 8.359)","(598.198, 636.101, -60.809, -12.3)","(570.447, 636.022, -63.749, -6.294)","(563.522, 636.018, -74.175, 0.634)","(553.849, 636.015, -47.789, -0.248)","(527.882, 636.021, -53.475, -6.686)","(499.981, 636.214, -57.558, 4.034)","(478.295, 636.107, -60.138, 4.01)","(452.269, 636.162, -44.423, 6.185)","(434.603, 636.22, -53.539, -5.717)","(417.199, 636.093, -57.883, -0.813)","(408.298, 636.004, -38.858, -2.509)","(400.605, 636.055, -57.447, 2.997)","(374.48, 636.139, -53.705, -12.683)","(349.265, 636.006, -33.988, -2.018)","(328.8, 636.012, -61.007, -2.551)","(328.8, 636.012, -61.007, -2.551)","(312.491, 636.055, -51.324, -2.726)","(279.279, 636.282, -52.219, -7.031)","(236.274, 642.699, -51.502, -6.925)","(209.26, 653.859, -4.572, 13.958)","(178.735, 651.245, -30.427, -11.69)","(141.002, 655.118, 14.548, -48.347)","(126.924, 605.51, 10.776, -65.49)","(123.17, 566.523, 2.788, -38.5)","(123.254, 528.542, -26.587, -39.071)","(116.57, 485.522, -4.17, -63.544)","(110.625, 448.012, -31.271, -46.532)"
35,"(536.332, 181.935, 39.323, -21.943)","(580.708, 175.498, 53.401, -2.028)","(607.808, 178.126, 27.577, 6.561)","(646.744, 188.417, 39.439, 6.154)","(673.831, 182.104, 10.304, -8.588)","(701.27, 186.211, 25.127, 20.138)","(742.273, 179.799, 15.561, -22.9)","(762.779, 174.408, 6.013, 12.63)","(778.259, 178.4, -3.137, 1.988)","(779.322, 174.707, -14.065, -8.572)","(791.016, 164.997, 3.189, -35.16)","(796.213, 121.755, 20.536, -36.499)","(802.965, 89.992, -7.918, -30.494)","(797.577, 70.076, -17.44, -15.13)","(770.475, 51.745, -41.206, -7.905)","(731.312, 51.207, -54.944, 15.581)","(686.316, 59.973, -48.629, 16.839)","(643.548, 59.415, -33.34, 6.422)","(600.579, 59.987, -48.502, -7.831)","(554.237, 61.24, -58.232, 17.471)","(511.798, 65.084, -35.294, -5.44)","(470.6, 66.967, -29.599, -7.05)","(428.013, 65.686, -37.542, -0.576)","(386.591, 63.768, -57.536, -6.229)","(344.784, 65.725, -29.156, 3.96)","(302.5, 66.018, -22.776, 15.204)","(264.043, 66.558, -36.1, 9.829)","(224.301, 69.266, -50.997, -4.772)","(188.278, 68.492, -46.519, -6.864)","(142.13, 74.571, -25.771, 16.126)","(103.76, 106.457, -21.244, 38.812)","(78.213, 140.9, -17.161, 20.224)","(64.568, 181.525, 22.885, 39.288)","(64.427, 222.883, 21.355, 56.096)","(60.572, 253.96, 20.989, 45.608)","(65.943, 285.707, 4.718, 80.603)","(69.201, 321.759, -41.695, 66.632)"
36,"(703.572, 391.843, 21.936, 30.614)","(726.021, 410.646, 20.554, 30.129)","(746.654, 432.983, 19.471, 28.702)","(764.617, 454.812, 9.741, 12.184)","(780.459, 479.199, -0.433, 17.307)","(794.936, 499.923, 9.649, 7.913)","(802.436, 521.384, -3.772, 7.974)","(806.765, 544.828, 3.305, 38.166)","(819.267, 569.601, 26.194, 16.926)","(815.379, 602.634, -17.791, 84.212)","(811.94, 646.919, -15.75, 20.023)","(804.293, 674.971, -3.497, 28.054)","(783.098, 691.802, -43.704, 16.64)","(749.772, 696.191, -51.73, -9.776)","(704.204, 696.187, -64.215, -2.1)","(652.805, 691.059, -42.815, 14.577)","(607.681, 688.962, -35.436, 6.349)","(561.455, 684.458, -44.466, 5.594)","(517.703, 684.714, -52.773, -7.35)","(474.491, 684.049, -43.291, -9.836)","(434.555, 682.721, -51.71, 13.3)","(391.139, 684.421, -50.777, 13.991)","(345.197, 682.692, -60.326, -2.505)","(307.231, 678.928, -32.892, -19.06)","(266.36, 675.057, -39.07, -3.611)","(225.088, 670.817, -42.829, -7.459)","(188.451, 671.698, -34.133, -9.723)","(143.692, 665.839, -21.458, -30.872)","(116.251, 630.699, -11.686, -36.836)","(90.454, 596.754, -12.813, -40.993)","(78.665, 567.532, -9.177, -19.005)","(75.672, 530.271, -20.927, -47.181)","(63.588, 488.903, 0.701, -26.96)","(56.83, 451.154, -6.572, -59.51)","(46.054, 432.998, -42.325, -65.545)","(59.455, 399.103, 5.447, 21.24)","(None, None, None, None)"
37,"(584.904, 233.346, 40.1, -25.424)","(614.849, 220.942, 31.193, 1.143)","(649.32, 212.668, 31.271, -7.795)","(684.593, 204.203, 35.199, 6.925)","(724.15, 199.793, 46.409, 6.331)","(752.251, 190.723, 30.756, -17.253)","(776.705, 168.45, 3.489, -49.59)","(780.564, 128.238, 1.121, -24.144)","(774.838, 110.521, 2.974, -27.039)","(760.101, 95.742, -48.487, -6.112)","(717.336, 106.088, -37.227, 20.586)","(687.993, 109.951, -13.759, -6.535)","(657.187, 112.722, -42.422, 18.636)","(633.72, 113.821, -45.66, 13.418)","(617.885, 113.898, -44.508, 15.295)","(602.216, 113.991, -43.26, 1.59)","(597.675, 113.999, -55.713, 3.08)","(593.166, 113.987, -42.92, 1.091)","(593.166, 113.987, -42.92, 1.091)","(587.395, 113.974, -39.863, 1.522)","(585.431, 113.956, -41.156, -1.883)","(585.431, 113.956, -41.156, -1.883)","(578.01, 113.999, -28.876, 1.092)","(563.477, 113.757, -24.736, 19.652)","(522.39, 99.625, -53.724, -7.606)","(480.458, 95.969, -25.98, -0.823)","(438.181, 94.756, -50.522, 4.168)","(395.798, 95.297, -31.29, 1.019)","(355.512, 93.393, -44.513, -13.787)","(311.841, 94.661, -40.974, 12.099)","(267.928, 93.83, -26.1, 7.599)","(226.967, 89.713, -43.566, -20.516)","(186.007, 87.805, -40.793, -7.241)","(140.469, 82.061, -21.229, 85.58)","(109.885, 119.772, 5.908, 81.299)","(97.482, 163.491, 19.012, -0.746)","(88.956, 202.837, 6.154, 24.73)"
38,"(760.677, 397.135, 34.354, 23.455)","(780.349, 423.432, 18.992, 18.428)","(796.247, 452.084, 17.355, 24.917)","(809.419, 481.334, 18.022, 34.327)","(813.096, 504.004, 9.368, 22.117)","(815.206, 526.986, -5.438, 5.219)","(811.912, 545.68, -11.621, 6.642)","(817.961, 572.05, 11.754, 26.6)","(813.977, 615.981, -2.638, 41.687)","(811.445, 651.254, -15.907, 47.761)","(786.441, 676.139, -15.714, 14.59)","(743.8, 693.503, -51.776, -10.567)","(698.201, 689.109, -30.63, -1.781)","(652.01, 680.467, -34.19, -15.103)","(606.954, 681.139, -25.772, -8.536)","(564.952, 682.588, -59.873, 14.066)","(524.719, 681.203, -55.114, -12.163)","(480.731, 680.396, -56.598, 13.519)","(436.424, 680.082, -51.172, -5.239)","(389.618, 680.487, -47.856, -3.125)","(345.311, 677.672, -47.955, 5.289)","(305.586, 672.413, -42.452, -5.966)","(264.783, 668.644, -23.494, -6.957)","(228.586, 668.884, -25.937, 13.883)","(192.901, 669.894, -38.641, -12.525)","(149.206, 668.79, -66.951, 5.139)","(122.587, 637.49, -19.383, -38.118)","(105.167, 598.153, -17.649, -51.185)","(93.135, 554.921, -13.145, -57.513)","(87.5, 509.504, 2.423, -46.9)","(74.979, 471.295, -20.495, -42.684)","(63.253, 441.352, -10.025, -12.812)","(61.526, 418.785, -0.558, -17.175)","(50.619, 390.023, -63.643, -10.617)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
39,"(605.671, 296.273, 28.367, 4.845)","(637.251, 287.023, 47.467, 6.258)","(663.686, 278.819, 31.873, 4.34)","(690.059, 274.385, 12.081, -11.371)","(716.004, 268.375, 32.377, 4.449)","(742.746, 264.265, 35.413, -5.755)","(767.309, 249.668, 37.199, -6.601)","(789.846, 230.631, 0.468, -16.077)","(809.07, 218.955, 8.292, 11.737)","(810.39, 214.099, 13.779, -4.213)","(813.462, 198.318, 35.866, -8.11)","(822.738, 173.398, 20.615, -1.005)","(830.041, 166.016, 4.739, -20.677)","(830.537, 166.019, 7.03, -0.589)","(830.537, 166.019, 7.03, -0.589)","(830.537, 166.019, 7.03, -0.589)","(830.537, 166.019, 7.03, -0.589)","(830.537, 166.019, 7.03, -0.589)","(830.537, 166.019, 7.03, -0.589)","(830.537, 166.019, 7.03, -0.589)","(830.537, 166.019, 7.03, -0.589)","(830.537, 166.019, 7.03, -0.589)","(830.537, 166.019, 7.03, -0.589)","(830.537, 166.019, 7.03, -0.589)","(830.537, 166.019, 7.03, -0.589)","(830.537, 166.019, 7.03, -0.589)","(830.537, 166.019, 7.03, -0.589)","(830.537, 166.019, 7.03, -0.589)","(830.537, 166.019, 7.03, -0.589)","(830.537, 166.019, 7.03, -0.589)","(830.537, 166.019, 7.03, -0.589)","(830.537, 166.019, 7.03, -0.589)","(830.537, 166.019, 7.03, -0.589)","(830.537, 166.019, 7.03, -0.589)","(830.354, 166.411, -42.431, 22.146)","(820.562, 158.63, -53.022, -18.175)","(807.062, 132.701, -13.009, -14.76)"
40,"(666.332, 393.326, -0.755, 20.721)","(685.513, 408.265, 4.173, 12.471)","(704.204, 423.072, 7.355, 10.511)","(725.234, 440.103, 15.008, 30.22)","(746.931, 456.999, 15.055, 4.777)","(765.02, 472.127, 5.172, 29.917)","(785.885, 489.922, 7.547, 12.454)","(799.888, 503.567, -0.034, 10.171)","(809.384, 517.789, 24.242, 7.619)","(815.119, 530.219, 19.954, 16.008)","(812.322, 539.896, -14.478, 0.878)","(811.637, 550.406, 9.76, 40.259)","(820.94, 579.399, 3.0, 4.086)","(816.27, 606.415, 14.722, 41.776)","(822.047, 639.573, -10.009, 26.883)","(806.688, 664.387, -27.958, 10.62)","(771.235, 681.545, -17.679, 3.465)","(736.751, 692.355, -37.669, -11.838)","(694.864, 691.479, -31.958, -12.833)","(652.683, 691.144, -32.705, -15.414)","(614.665, 689.685, -22.987, 13.724)","(575.195, 688.304, -50.764, 9.168)","(538.724, 688.824, -41.614, 19.629)","(502.832, 688.095, -36.245, -20.437)","(460.58, 684.81, -46.747, 0.772)","(421.764, 683.437, -39.22, 8.252)","(377.5, 681.322, -60.132, 12.97)","(330.024, 679.289, -26.586, 1.561)","(286.72, 677.143, -56.156, 5.168)","(249.187, 677.372, -49.547, -8.025)","(209.14, 678.264, -52.838, 22.361)","(171.816, 677.279, -41.813, -14.185)","(131.273, 651.851, -14.228, -23.28)","(109.437, 615.437, -3.373, -43.696)","(98.494, 574.937, -18.879, -34.217)","(88.198, 532.001, -18.587, -42.849)","(77.473, 487.184, -38.075, -92.96)"
41,"(761.735, 257.249, 26.151, -47.714)","(794.383, 222.155, 23.948, -47.909)","(813.529, 182.284, 5.426, -38.497)","(817.632, 140.843, 9.213, -51.242)","(801.51, 93.942, -18.786, -51.519)","(775.574, 67.127, -38.816, -18.739)","(737.96, 61.141, -54.998, 16.474)","(695.526, 64.704, -47.101, 0.353)","(652.518, 66.346, -41.323, 7.974)","(615.387, 68.339, -29.336, -13.062)","(576.747, 67.184, -38.705, -12.366)","(541.29, 65.531, -38.202, 3.112)","(504.621, 67.983, -51.518, 0.619)","(462.039, 71.424, -50.106, 2.953)","(420.415, 73.021, -29.852, 19.861)","(378.886, 77.89, -50.907, -7.666)","(339.79, 82.424, -53.52, -5.55)","(298.917, 84.142, -43.727, -9.637)","(258.083, 82.914, -40.372, 2.122)","(218.509, 82.877, -55.769, 11.556)","(178.504, 82.808, -34.685, -17.986)","(138.783, 87.662, -22.068, 46.4)","(117.837, 129.886, -24.428, 46.468)","(113.236, 183.469, -9.664, 48.697)","(107.523, 231.955, -12.347, 36.804)","(98.603, 277.033, -13.818, 55.956)","(86.825, 321.989, 2.62, 46.784)","(72.459, 362.446, -7.449, 42.444)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
42,"(640.825, 212.903, 44.061, -7.302)","(674.29, 204.538, 31.315, -6.253)","(706.043, 198.215, 44.254, -13.943)","(734.843, 193.98, 9.758, 14.364)","(759.428, 188.5, 29.154, -0.209)","(773.652, 168.407, 21.016, -35.522)","(770.085, 129.868, -5.717, -35.293)","(771.636, 103.922, 13.9, -34.959)","(745.826, 90.278, -58.461, 2.196)","(704.033, 103.937, -41.802, 24.172)","(668.948, 113.902, -41.411, 3.45)","(644.217, 113.449, -47.549, -14.286)","(605.521, 112.168, -24.343, -6.131)","(576.485, 113.99, -42.46, 8.918)","(561.576, 113.397, -15.657, -1.739)","(530.895, 102.137, -46.867, 9.707)","(492.156, 100.578, -34.305, -5.403)","(452.563, 99.792, -27.236, -11.004)","(409.457, 98.484, -54.592, -9.533)","(368.335, 98.341, -24.861, 8.191)","(328.334, 96.114, -48.067, -2.87)","(289.906, 94.449, -44.117, -3.381)","(252.566, 94.59, -48.386, 2.057)","(218.211, 89.702, -27.691, -5.089)","(180.746, 89.635, -19.692, -21.763)","(142.246, 85.775, -32.555, 31.228)","(119.857, 124.93, -1.083, 52.013)","(115.784, 168.064, 0.194, 59.598)","(115.151, 210.001, 2.671, 46.91)","(112.722, 249.642, -2.337, 49.385)","(110.112, 288.22, 11.135, 50.332)","(106.365, 323.979, -17.563, 49.892)","(97.395, 354.225, -11.709, 28.264)","(77.992, 368.953, -21.346, -1.521)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
43,"(649.963, 498.262, 24.264, -2.736)","(681.394, 509.165, 44.643, -6.253)","(709.61, 520.434, 22.123, 16.325)","(731.636, 525.181, 16.163, 14.176)","(752.445, 533.609, 24.002, 12.409)","(776.969, 553.482, 31.214, 9.523)","(786.644, 584.873, 18.854, 46.139)","(783.993, 625.419, -11.399, 27.148)","(769.008, 655.59, -37.301, -16.365)","(723.476, 654.657, -51.165, 1.114)","(685.165, 648.149, -35.087, -24.314)","(646.066, 641.386, -44.939, -13.2)","(614.223, 636.016, -40.989, -3.782)","(592.26, 636.1, -49.523, 3.633)","(568.434, 636.145, -54.817, 4.323)","(553.957, 636.192, -21.99, 4.113)","(534.485, 636.084, -38.784, -1.184)","(524.214, 636.007, -24.323, -3.434)","(518.273, 636.002, -39.58, -1.569)","(518.273, 636.002, -39.58, -1.569)","(518.273, 636.002, -39.58, -1.569)","(515.712, 636.08, -62.223, 3.305)","(511.915, 636.025, -63.36, -2.58)","(507.812, 636.076, -56.37, -3.155)","(478.843, 636.05, -61.541, -10.475)","(469.322, 636.05, -46.109, 0.516)","(461.448, 636.083, -54.187, -4.765)","(432.064, 636.181, -55.144, -1.944)","(406.697, 636.245, -41.974, 0.588)","(378.37, 636.356, -35.012, 3.069)","(347.407, 636.224, -49.208, 1.863)","(309.706, 636.953, -41.976, 3.726)","(273.622, 639.927, -25.411, -12.436)","(240.108, 643.694, -33.693, -7.773)","(212.17, 655.205, -35.693, 19.621)","(184.657, 651.04, -49.234, -1.249)","(165.632, 651.733, -25.182, 24.762)"
44,"(688.833, 439.665, 15.889, 42.956)","(707.164, 462.464, 13.001, 20.161)","(725.826, 479.96, 37.523, 21.871)","(745.028, 496.546, 29.872, 2.618)","(762.645, 512.893, 2.3, 12.354)","(775.894, 528.936, -19.245, 2.063)","(780.234, 555.321, 25.861, 11.454)","(792.288, 592.048, 11.601, 65.754)","(790.678, 633.8, -17.845, 35.958)","(770.34, 652.648, -30.444, 5.718)","(723.565, 658.38, -51.131, 0.233)","(686.582, 649.965, -41.334, -16.739)","(656.728, 644.806, -25.344, 3.055)","(627.624, 636.007, -40.279, -7.167)","(615.649, 636.003, -44.362, -5.422)","(612.08, 636.004, -80.773, -3.021)","(603.887, 636.016, -72.457, -0.191)","(602.049, 636.012, -110.254, -0.244)","(600.047, 636.019, -120.152, 0.434)","(589.69, 636.044, -94.073, 2.105)","(576.266, 636.102, -91.098, 2.334)","(562.017, 636.008, -74.191, -5.206)","(548.596, 636.372, -53.098, 1.426)","(532.154, 636.086, -58.808, 1.521)","(526.563, 636.008, -31.028, -1.124)","(516.015, 636.385, -26.453, 7.7)","(493.772, 636.296, -38.17, -17.722)","(463.306, 636.28, -55.98, 9.061)","(437.772, 636.008, -36.373, -5.882)","(415.018, 636.288, -32.187, 9.138)","(384.851, 636.714, -25.026, -3.469)","(350.561, 636.052, -55.883, -3.97)","(320.762, 636.184, -50.406, -8.211)","(282.476, 637.322, -40.413, 0.743)","(249.589, 639.962, -25.905, 19.287)","(222.357, 647.326, -32.25, 4.536)","(197.286, 654.688, -71.922, -40.013)"
45,"(362.474, 327.36, 18.25, -13.002)","(390.553, 319.338, 12.544, -12.852)","(418.836, 307.717, 20.124, -15.429)","(446.228, 300.139, 16.344, 0.319)","(476.61, 293.08, 41.172, 3.46)","(512.77, 284.963, 35.422, -24.141)","(547.988, 278.774, 42.638, 1.749)","(585.472, 270.434, 49.847, -19.852)","(620.421, 267.522, 38.272, 3.682)","(651.426, 260.859, 26.092, 2.169)","(682.612, 252.778, 16.544, -10.796)","(715.144, 245.943, 32.434, -1.92)","(736.968, 240.951, 34.603, -8.795)","(755.44, 231.334, 7.228, -11.227)","(777.263, 213.343, -6.168, -34.853)","(785.447, 179.092, -12.527, -49.311)","(787.363, 155.132, -6.257, -14.439)","(789.635, 127.26, 17.536, -35.4)","(797.939, 104.106, 10.828, -24.042)","(779.346, 81.685, -32.531, -25.301)","(734.196, 65.635, -42.171, -27.153)","(705.8, 58.959, -33.88, 6.969)","(677.743, 59.178, -27.684, -9.843)","(643.261, 58.776, -24.502, -3.217)","(605.198, 64.235, -18.547, 20.596)","(570.018, 68.46, -44.651, -1.309)","(534.321, 71.765, -37.786, 10.955)","(495.109, 74.134, -28.208, 4.763)","(453.362, 75.567, -47.704, -7.032)","(411.22, 77.398, -52.756, 13.262)","(368.043, 78.431, -29.765, 3.559)","(327.779, 78.962, -55.928, -9.412)","(289.23, 80.009, -27.964, 10.26)","(250.193, 82.386, -24.843, -11.283)","(213.017, 79.459, -56.242, -12.244)","(173.046, 78.148, -34.611, -8.049)","(136.941, 88.278, -20.823, 43.561)"
